Format Version,1.23,Take Name,cap_067,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.05.29.976 PM,Total Frames in Take,1670,Total Exported Frames,1670,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.836377,0.148479,-0.047396,-0.525529,-0.006133,0.366389,-0.080700,-0.804065,-0.197415,0.180640,-0.530920,-0.335954,0.372019,-0.014117,-0.000723,-0.000890,-0.000071,-0.999999,0.038501,0.138220,0.300590,0.215615,0.141118,0.428295,0.168523,0.141458,0.560953,-0.122307,0.143262,0.486984,-0.123586,0.141639,0.558728,0.231206,0.122066,0.562673,0.039260,0.124021,0.299105,0.039072,0.123684,0.380603,0.038992,0.125136,0.223265,-0.302720,0.372579,-0.030447,-0.107890,0.132360,0.298655,-0.107859,0.133191,0.225728,0.195803,0.128206,0.218717,0.197924,0.129768,0.298291,-0.107489,0.133615,0.377962,0.197692,0.130848,0.380923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095570,0.459713,-0.308949,-0.012822,0.403116,-0.177352,0.050133,0.461896,-0.309798,0.043601,0.384997,-0.143848,0.030163,0.431772,-0.162130,-0.323973,0.499968,-0.142793,-0.369993,0.509850,-0.143271,-0.401585,0.471391,-0.100507,-0.443213,0.476804,-0.056383,-0.497879,0.474689,-0.092190
7,0.029167,-0.836389,0.148583,-0.047353,-0.525485,-0.006149,0.366382,-0.080714,-0.803845,-0.197461,0.180668,-0.531227,-0.336171,0.372320,-0.013976,-0.000676,-0.000906,-0.000058,-0.999999,0.038519,0.138226,0.300589,0.215642,0.141131,0.428295,0.168555,0.141490,0.560948,-0.122284,0.143287,0.486990,-0.123568,0.141676,0.558731,0.231234,0.122088,0.562660,0.039280,0.124040,0.299116,0.039088,0.123712,0.380604,0.039010,0.125172,0.223271,-0.302690,0.372640,-0.030468,-0.107883,0.132416,0.298665,-0.107835,0.133213,0.225724,0.195818,0.128232,0.218717,0.197941,0.129786,0.298298,-0.107475,0.133631,0.377970,0.197709,0.130876,0.380938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095563,0.459702,-0.308939,-0.012827,0.403079,-0.177399,0.050164,0.461919,-0.309795,0.043601,0.384995,-0.143852,0.030172,0.431778,-0.162131,-0.324043,0.500047,-0.142755,-0.370064,0.509895,-0.143260,-0.401496,0.469371,-0.102091,-0.443244,0.476804,-0.056341,-0.497926,0.474672,-0.092149
8,0.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.037500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.041667,-0.836674,0.149302,-0.046603,-0.524894,-0.006201,0.366260,-0.080851,-0.804222,-0.198062,0.180486,-0.530493,-0.336234,0.372261,-0.014122,-0.000854,-0.000925,-0.000068,-0.999999,0.038522,0.138361,0.300595,0.215687,0.141233,0.428289,0.168543,0.141539,0.560967,-0.122281,0.143328,0.487009,-0.123590,0.141739,0.558750,0.231274,0.122118,0.562633,0.039283,0.124104,0.299143,0.039089,0.123748,0.380627,0.039015,0.125237,0.223317,-0.302659,0.372707,-0.030563,-0.107899,0.132473,0.298690,-0.107814,0.133263,0.225748,0.195819,0.128276,0.218769,0.197962,0.129846,0.298334,-0.107484,0.133731,0.378004,0.197717,0.130947,0.380994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095511,0.459641,-0.308917,-0.012840,0.402907,-0.177474,0.050318,0.462273,-0.309993,0.043598,0.384922,-0.143888,0.030185,0.431715,-0.162150,-0.324269,0.500245,-0.142621,-0.370292,0.510070,-0.143141,-0.401635,0.469298,-0.102133,-0.443401,0.476788,-0.056214,-0.498097,0.474621,-0.091989
11,0.045833,-0.836713,0.149153,-0.046726,-0.524863,-0.006202,0.366185,-0.080873,-0.804311,-0.198204,0.180416,-0.530329,-0.336258,0.372232,-0.014164,-0.000609,-0.000992,-0.000055,-0.999999,0.038484,0.138252,0.300577,0.215617,0.141161,0.428304,0.168535,0.141547,0.560964,-0.122291,0.143340,0.486994,-0.123595,0.141741,0.558740,0.231324,0.122157,0.562533,0.039270,0.124112,0.299140,0.039078,0.123759,0.380618,0.039006,0.125246,0.223312,-0.302671,0.372710,-0.030612,-0.107907,0.132474,0.298678,-0.107820,0.133269,0.225735,0.195807,0.128284,0.218757,0.197949,0.129856,0.298334,-0.107493,0.133722,0.377997,0.197709,0.130942,0.380987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095487,0.459615,-0.308932,-0.012852,0.402815,-0.177495,0.050293,0.462235,-0.310011,0.043587,0.384877,-0.143906,0.030173,0.431661,-0.162162,-0.324331,0.500285,-0.142607,-0.370347,0.510087,-0.143117,-0.401683,0.469265,-0.102136,-0.443444,0.476763,-0.056200,-0.498157,0.474594,-0.091972
12,0.050000,-0.836751,0.148963,-0.046850,-0.524846,-0.006207,0.366114,-0.080904,-0.804432,-0.198267,0.180351,-0.530144,-0.336309,0.372183,-0.014218,-0.000580,-0.000988,-0.000044,-0.999999,0.038455,0.138259,0.300561,0.215591,0.141169,0.428291,0.168503,0.141573,0.560949,-0.122318,0.143363,0.486979,-0.123625,0.141763,0.558722,0.231288,0.122172,0.562515,0.039251,0.124124,0.299127,0.039050,0.123767,0.380604,0.038983,0.125252,0.223289,-0.302690,0.372706,-0.030666,-0.107931,0.132499,0.298656,-0.107841,0.133281,0.225720,0.195781,0.128305,0.218745,0.197914,0.129876,0.298319,-0.107512,0.133744,0.377978,0.197682,0.130965,0.380974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095433,0.459589,-0.308953,-0.012850,0.402711,-0.177533,0.050248,0.462206,-0.310042,0.043562,0.384838,-0.143936,0.030143,0.431616,-0.162201,-0.324394,0.500308,-0.142597,-0.370395,0.510098,-0.143105,-0.401728,0.469211,-0.102155,-0.443497,0.476740,-0.056206,-0.498218,0.474574,-0.091973
13,0.054167,-0.836801,0.148757,-0.046999,-0.524811,-0.006205,0.366039,-0.080943,-0.804487,-0.198340,0.180292,-0.530053,-0.336337,0.372153,-0.014269,-0.000575,-0.000971,-0.000036,-0.999999,0.038454,0.138269,0.300528,0.215584,0.141179,0.428259,0.168500,0.141581,0.560914,-0.122324,0.143380,0.486940,-0.123623,0.141777,0.558686,0.231261,0.122184,0.562499,0.039242,0.124131,0.299094,0.039039,0.123783,0.380573,0.038977,0.125261,0.223254,-0.302710,0.372693,-0.030727,-0.107930,0.132512,0.298625,-0.107854,0.133284,0.225681,0.195769,0.128316,0.218718,0.197910,0.129886,0.298283,-0.107518,0.133757,0.377948,0.197675,0.130964,0.380938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095398,0.459578,-0.308987,-0.012856,0.402630,-0.177550,0.050213,0.462177,-0.310088,0.043545,0.384794,-0.143977,0.030113,0.431562,-0.162232,-0.324443,0.500323,-0.142626,-0.370429,0.510096,-0.143112,-0.401762,0.469163,-0.102179,-0.443537,0.476717,-0.056230,-0.498267,0.474544,-0.091998
14,0.058333,-0.836872,0.148535,-0.047127,-0.524749,-0.006201,0.365935,-0.080989,-0.804333,-0.198717,0.179967,-0.530257,-0.336058,0.372072,-0.014258,-0.000542,-0.000970,-0.000032,-0.999999,0.038441,0.138247,0.300497,0.215568,0.141163,0.428225,0.168486,0.141583,0.560883,-0.122338,0.143373,0.486912,-0.123628,0.141770,0.558649,0.231244,0.122171,0.562473,0.039233,0.124122,0.299062,0.039033,0.123784,0.380548,0.038970,0.125264,0.223228,-0.302740,0.372669,-0.030782,-0.107927,0.132519,0.298598,-0.107867,0.133280,0.225653,0.195756,0.128316,0.218679,0.197894,0.129885,0.298247,-0.107511,0.133721,0.377913,0.197665,0.130963,0.380896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095347,0.459552,-0.309025,-0.012849,0.402502,-0.177617,0.050161,0.462137,-0.310115,0.043526,0.384730,-0.144014,0.030087,0.431497,-0.162268,-0.324486,0.500328,-0.142649,-0.370466,0.510078,-0.143129,-0.401992,0.471478,-0.100416,-0.443576,0.476676,-0.056259,-0.498307,0.474506,-0.092026
15,0.062500,-0.836918,0.148457,-0.047063,-0.524703,-0.006196,0.365858,-0.081001,-0.804263,-0.198779,0.179921,-0.530355,-0.336059,0.372063,-0.014257,-0.000567,-0.000968,-0.000044,-0.999999,0.038450,0.138234,0.300480,0.215568,0.141147,0.428205,0.168499,0.141552,0.560861,-0.122325,0.143352,0.486894,-0.123617,0.141735,0.558632,0.231247,0.122159,0.562468,0.039235,0.124088,0.299037,0.039039,0.123764,0.380527,0.038980,0.125229,0.223196,-0.302769,0.372639,-0.030813,-0.107917,0.132490,0.298568,-0.107856,0.133254,0.225632,0.195766,0.128287,0.218665,0.197898,0.129850,0.298227,-0.107505,0.133701,0.377889,0.197670,0.130932,0.380876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095313,0.459515,-0.309053,-0.012875,0.402452,-0.177601,0.050116,0.462098,-0.310127,0.043523,0.384661,-0.144033,0.030061,0.431428,-0.162278,-0.324511,0.500300,-0.142673,-0.370489,0.510033,-0.143157,-0.402025,0.471445,-0.100427,-0.443606,0.476633,-0.056283,-0.498323,0.474449,-0.092044
