Format Version,1.23,Take Name,cap_107,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.44.45.247 PM,Total Frames in Take,1766,Total Exported Frames,1766,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.736790,-0.084963,0.064189,-0.667684,0.113121,0.352750,0.008848,-0.708533,0.268658,-0.400905,-0.514858,0.339939,0.271211,0.216880,-0.000606,0.000630,0.000557,-1.000000,0.039032,0.138407,0.299883,0.215575,0.141241,0.428214,0.168461,0.141267,0.560698,-0.122438,0.143420,0.486851,-0.124050,0.142426,0.556357,0.231234,0.122158,0.562510,0.215337,0.131478,0.536913,0.039139,0.125459,0.298928,0.038963,0.124478,0.380404,-0.107845,0.134486,0.225586,0.366530,0.270535,0.267066,-0.107944,0.132867,0.298615,0.038883,0.127210,0.223111,0.195778,0.128732,0.218762,0.197908,0.130310,0.298222,0.197762,0.131187,0.380874,-0.107523,0.133706,0.377911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081062,0.368482,-0.255082,0.057805,0.349443,-0.078554,0.041038,0.364335,-0.235433,0.125046,0.353745,-0.072586,0.092205,0.387947,-0.094000,0.479170,0.386936,0.231943,0.478417,0.400526,0.186779,0.433896,0.364185,0.154903,0.387469,0.378970,0.114666,0.421191,0.376579,0.058746
7,0.029167,-0.736876,-0.084832,0.064130,-0.667611,0.113039,0.352666,0.008858,-0.708606,0.268611,-0.400930,-0.514763,0.339891,0.271187,0.216949,-0.000657,0.000632,0.000567,-0.999999,0.039020,0.138446,0.299859,0.215568,0.141265,0.428208,0.168453,0.141283,0.560664,-0.122478,0.143441,0.486828,-0.124076,0.142445,0.556331,0.231247,0.122162,0.562484,0.215344,0.131517,0.536858,0.039110,0.125488,0.298919,0.038934,0.124501,0.380389,-0.107851,0.134499,0.225587,0.366492,0.270508,0.267121,-0.107952,0.132885,0.298603,0.038858,0.127243,0.223101,0.195745,0.128766,0.218759,0.197882,0.130347,0.298215,0.197748,0.131203,0.380873,-0.107527,0.133729,0.377898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081047,0.368485,-0.255060,0.057674,0.349383,-0.078516,0.041044,0.364303,-0.235432,0.125026,0.353685,-0.072598,0.092167,0.387853,-0.094038,0.479111,0.386924,0.232009,0.478328,0.400543,0.186891,0.433837,0.364191,0.154979,0.387391,0.378986,0.114747,0.421117,0.376582,0.058829
8,0.033333,-0.737004,-0.085097,0.063817,-0.667466,0.112996,0.352564,0.008866,-0.708623,0.268542,-0.400944,-0.514764,0.339832,0.271168,0.217056,-0.000619,0.000643,0.000588,-1.000000,0.039016,0.138433,0.299856,0.215561,0.141252,0.428219,0.168458,0.141287,0.560658,-0.122499,0.143452,0.486824,-0.124096,0.142455,0.556318,0.231247,0.122158,0.562486,0.215324,0.131560,0.536837,0.039083,0.125493,0.298919,0.038911,0.124517,0.380390,-0.107851,0.134503,0.225593,0.366500,0.270363,0.267174,-0.107958,0.132895,0.298609,0.038833,0.127248,0.223100,0.195717,0.128790,0.218767,0.197866,0.130346,0.298222,0.197742,0.131203,0.380886,-0.107546,0.133738,0.377908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081019,0.368483,-0.255024,0.057638,0.349274,-0.078508,0.041021,0.364263,-0.235422,0.124988,0.353631,-0.072599,0.092106,0.387778,-0.094040,0.479045,0.386915,0.232078,0.478247,0.400539,0.187004,0.433771,0.364176,0.155076,0.387303,0.378977,0.114842,0.421035,0.376562,0.058921
9,0.037500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.041667,-0.737407,-0.086282,0.062472,-0.666996,0.112914,0.352242,0.008865,-0.708696,0.268492,-0.400953,-0.514683,0.339718,0.271083,0.217232,-0.000649,0.000652,0.000589,-0.999999,0.039020,0.138417,0.299874,0.215566,0.141230,0.428238,0.168456,0.141248,0.560684,-0.122506,0.143420,0.486836,-0.124099,0.142431,0.556334,0.231256,0.122129,0.562503,0.215322,0.131533,0.536866,0.039084,0.125458,0.298923,0.038909,0.124478,0.380399,-0.107857,0.134482,0.225613,0.366405,0.270335,0.267345,-0.107959,0.132860,0.298620,0.038824,0.127226,0.223110,0.195725,0.128757,0.218774,0.197862,0.130307,0.298220,0.197744,0.131174,0.380906,-0.107535,0.133710,0.377920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080986,0.368427,-0.254998,0.057616,0.348850,-0.078626,0.040965,0.364124,-0.235393,0.124902,0.353502,-0.072558,0.091977,0.387631,-0.093977,0.478907,0.386872,0.232260,0.478103,0.400475,0.187195,0.433643,0.364107,0.155252,0.387157,0.378922,0.115040,0.420900,0.376515,0.059109
11,0.045833,-0.737516,-0.086590,0.062057,-0.666874,0.112858,0.352129,0.008882,-0.708691,0.268471,-0.400984,-0.514677,0.339664,0.271046,0.217320,-0.000602,0.000641,0.000576,-1.000000,0.039027,0.138378,0.299890,0.215576,0.141206,0.428242,0.168461,0.141240,0.560704,-0.122478,0.143399,0.486852,-0.124086,0.142407,0.556362,0.231255,0.122120,0.562515,0.215360,0.131490,0.536903,0.039103,0.125443,0.298931,0.038925,0.124465,0.380407,-0.107851,0.134472,0.225610,0.366374,0.270309,0.267409,-0.107955,0.132849,0.298625,0.038851,0.127202,0.223112,0.195744,0.128723,0.218769,0.197871,0.130295,0.298236,0.197759,0.131147,0.380900,-0.107533,0.133689,0.377930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080981,0.368401,-0.255008,0.057599,0.348731,-0.078638,0.040925,0.364039,-0.235374,0.124854,0.353427,-0.072526,0.091900,0.387560,-0.093926,0.478831,0.386849,0.232367,0.478051,0.400442,0.187258,0.433582,0.364080,0.155341,0.387106,0.378875,0.115139,0.420846,0.376486,0.059196
12,0.050000,-0.738352,-0.090709,0.058637,-0.665710,0.113149,0.351618,0.008783,-0.708568,0.268457,-0.401116,-0.514751,0.339598,0.271033,0.217401,-0.000629,0.000644,0.000552,-0.999999,0.039037,0.138370,0.299904,0.215581,0.141201,0.428234,0.168457,0.141226,0.560724,-0.122445,0.143373,0.486867,-0.124062,0.142375,0.556376,0.231242,0.122105,0.562543,0.215347,0.131497,0.536941,0.039134,0.125406,0.298931,0.038965,0.124435,0.380411,-0.107846,0.134454,0.225616,0.366354,0.270280,0.267477,-0.107924,0.132844,0.298627,0.038879,0.127168,0.223115,0.195778,0.128675,0.218750,0.197907,0.130254,0.298233,0.197769,0.131139,0.380884,-0.107517,0.133671,0.377941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080958,0.368359,-0.255041,0.058199,0.347742,-0.078877,0.040883,0.363972,-0.235360,0.124784,0.353365,-0.072491,0.091817,0.387510,-0.093852,0.478737,0.386856,0.232473,0.478011,0.400426,0.187302,0.433518,0.364046,0.155413,0.387070,0.378820,0.115204,0.420806,0.376441,0.059260
13,0.054167,-0.738427,-0.091124,0.058124,-0.665615,0.113083,0.351535,0.008800,-0.708354,0.268493,-0.401161,-0.514991,0.339497,0.271084,0.217507,0.001225,0.000578,0.000538,-0.999999,0.038985,0.137561,0.299937,0.215394,0.140808,0.428228,0.168469,0.141657,0.560855,-0.122405,0.143358,0.486869,-0.124034,0.142364,0.556382,0.231234,0.122114,0.562548,0.215364,0.131458,0.536964,0.039160,0.125393,0.298921,0.038997,0.124419,0.380401,-0.107847,0.134456,0.225623,0.366697,0.269620,0.267311,-0.107910,0.132843,0.298617,0.038908,0.127156,0.223105,0.195800,0.128662,0.218740,0.197929,0.130222,0.298215,0.197768,0.131135,0.380865,-0.107496,0.133661,0.377945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080931,0.368333,-0.255078,0.058174,0.347621,-0.078866,0.040831,0.363889,-0.235359,0.124723,0.353317,-0.072453,0.091726,0.387457,-0.093789,0.478652,0.386874,0.232558,0.477970,0.400424,0.187323,0.433453,0.364027,0.155480,0.387018,0.378796,0.115271,0.420767,0.376384,0.059320
14,0.058333,-0.738521,-0.091512,0.057637,-0.665501,0.113008,0.351444,0.008829,-0.708253,0.268486,-0.401267,-0.515052,0.339428,0.271077,0.217582,0.001239,0.000557,0.000513,-0.999999,0.038987,0.137541,0.299950,0.215369,0.140802,0.428245,0.168492,0.141644,0.560842,-0.122364,0.143334,0.486886,-0.123997,0.142342,0.556402,0.231218,0.122116,0.562564,0.215398,0.131452,0.537008,0.039182,0.125376,0.298933,0.039025,0.124396,0.380411,-0.107843,0.134452,0.225612,0.364841,0.272009,0.268560,-0.107888,0.132825,0.298624,0.038929,0.127146,0.223104,0.195830,0.128618,0.218725,0.197961,0.130210,0.298215,0.197770,0.131130,0.380854,-0.107496,0.133640,0.377945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080904,0.368308,-0.255104,0.058142,0.347498,-0.078848,0.040766,0.363818,-0.235333,0.124655,0.353258,-0.072414,0.091619,0.387409,-0.093706,0.478563,0.386879,0.232656,0.477921,0.400410,0.187358,0.433385,0.364008,0.155557,0.386969,0.378749,0.115336,0.420731,0.376352,0.059384
15,0.062500,-0.738577,-0.091871,0.057189,-0.665428,0.112934,0.351375,0.008883,-0.708180,0.268438,-0.401359,-0.515105,0.339368,0.271075,0.217683,0.000689,0.000544,0.000674,-0.999999,0.038976,0.137700,0.299957,0.215356,0.140781,0.428269,0.168434,0.141231,0.560776,-0.122340,0.143320,0.486917,-0.123970,0.142333,0.556423,0.231211,0.122109,0.562591,0.215392,0.131385,0.537052,0.039203,0.125373,0.298955,0.039043,0.124392,0.380436,-0.107851,0.134448,0.225626,0.364813,0.272014,0.268623,-0.107887,0.132815,0.298648,0.038946,0.127138,0.223135,0.195849,0.128616,0.218741,0.197977,0.130202,0.298233,0.197773,0.131118,0.380864,-0.107495,0.133634,0.377958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080869,0.368289,-0.255093,0.058111,0.347400,-0.078787,0.040702,0.363734,-0.235305,0.124587,0.353203,-0.072348,0.091512,0.387371,-0.093613,0.478477,0.386887,0.232755,0.477862,0.400418,0.187420,0.433329,0.363989,0.155653,0.386916,0.378729,0.115423,0.420680,0.376324,0.059470
16,0.066667,-0.738630,-0.092229,0.056755,-0.665356,0.112858,0.351300,0.008949,-0.708110,0.268515,-0.401343,-0.515174,0.339269,0.271089,0.217789,0.001341,0.000523,0.000518,-0.999999,0.038990,0.137466,0.300013,0.215320,0.140750,0.428353,0.168562,0.141615,0.560845,-0.122325,0.143305,0.486961,-0.123954,0.142314,0.556463,0.231205,0.122102,0.562623,0.215371,0.131376,0.537120,0.039209,0.125363,0.298994,0.039056,0.124375,0.380477,-0.107864,0.134436,0.225657,0.364781,0.271989,0.268722,-0.107886,0.132804,0.298677,0.038949,0.127142,0.223171,0.195858,0.128605,0.218780,0.197986,0.130191,0.298269,0.197774,0.131105,0.380884,-0.107491,0.133615,0.377983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080822,0.368258,-0.255060,0.058064,0.347286,-0.078737,0.040641,0.363645,-0.235245,0.124513,0.353150,-0.072273,0.091418,0.387331,-0.093512,0.478382,0.386877,0.232874,0.477807,0.400396,0.187501,0.433260,0.363979,0.155751,0.386851,0.378718,0.115531,0.420616,0.376307,0.059581
