Format Version,1.23,Take Name,cap_016,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.29.36.444 PM,Total Frames in Take,3109,Total Exported Frames,3109,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1543,6.429167,-0.822609,0.041600,0.140563,-0.549387,-0.004187,0.181308,0.165142,-0.819264,0.565825,-0.055670,-0.074495,0.185235,0.156026,0.252577,-0.000904,-0.000201,-0.000139,-1.000000,0.038830,0.138384,0.300262,0.215510,0.141262,0.428332,0.168521,0.141534,0.560880,-0.122303,0.143302,0.486922,-0.123388,0.141727,0.557567,0.231251,0.122161,0.562536,0.039102,0.125166,0.380349,0.197828,0.130509,0.380885,0.039286,0.127658,0.298907,-0.107502,0.132930,0.377923,-0.107993,0.132384,0.298596,0.196717,0.145435,0.299756,,,,0.038739,0.133259,0.223311,-0.107978,0.132311,0.225601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194052,0.157088,0.221241,,,,0.338527,0.113416,0.287440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006747,0.270822,-0.085784,-0.050148,0.217292,0.079205,-0.047500,0.275027,-0.067586,0.014549,0.198543,0.086838,-0.004049,0.245782,0.075239,,,,0.359765,0.180103,0.327384,0.313163,0.213221,0.294858,,,,0.322333,0.308360,0.278571
1544,6.433333,-0.822842,0.042422,0.141261,-0.548796,-0.005839,0.181194,0.165269,-0.819206,0.565975,-0.054942,-0.074529,0.185191,0.156041,0.252667,-0.000906,-0.000191,-0.000117,-1.000000,0.038816,0.138386,0.300279,0.215485,0.141254,0.428373,0.168503,0.141538,0.560894,-0.122316,0.143310,0.486938,-0.123405,0.141734,0.557576,0.231230,0.122148,0.562544,0.039089,0.125185,0.380362,0.197813,0.130528,0.380897,0.039282,0.127673,0.298930,-0.107515,0.132937,0.377934,-0.108000,0.132402,0.298613,0.196945,0.145071,0.300091,,,,0.038743,0.133204,0.223318,-0.107991,0.132327,0.225602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194030,0.157108,0.221264,,,,0.338586,0.113437,0.287573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008205,0.271010,-0.085552,-0.051735,0.217426,0.079384,-0.048978,0.275198,-0.067331,0.012962,0.198401,0.086938,-0.005612,0.245806,0.075434,,,,0.359827,0.179979,0.327288,0.313188,0.213162,0.294832,,,,0.322384,0.308299,0.278614
1545,6.437500,-0.823211,0.042608,0.141142,-0.548259,-0.007452,0.181058,0.165410,-0.819186,0.566065,-0.054179,-0.074624,0.185152,0.156031,0.252767,-0.000989,-0.000190,-0.000105,-1.000000,0.038810,0.138433,0.300287,0.215470,0.141275,0.428384,0.168512,0.141535,0.560919,-0.122332,0.143331,0.486946,-0.123419,0.141744,0.557577,0.231232,0.122153,0.562539,0.039077,0.125190,0.380373,0.197804,0.130538,0.380914,0.039262,0.127657,0.298944,-0.107529,0.132966,0.377945,-0.108017,0.132415,0.298621,0.196926,0.145079,0.300101,,,,0.038722,0.133160,0.223329,-0.107992,0.132342,0.225621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194007,0.157154,0.221289,,,,0.338658,0.113408,0.287636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009642,0.271165,-0.085351,-0.053293,0.217384,0.079566,-0.050446,0.275401,-0.067103,0.011408,0.198366,0.087133,-0.007164,0.245768,0.075666,,,,0.359909,0.179854,0.327181,0.313210,0.213112,0.294789,,,,0.322426,0.308227,0.278640
1546,6.441667,-0.823602,0.042975,0.141314,-0.547598,-0.009076,0.180864,0.165535,-0.819002,0.566375,-0.052812,-0.075266,0.184981,0.156136,0.253114,-0.001087,-0.000190,-0.000093,-0.999999,0.038801,0.138491,0.300289,0.215457,0.141309,0.428390,0.168500,0.141532,0.560928,-0.122346,0.143345,0.486946,-0.123433,0.141769,0.557578,0.231244,0.122154,0.562532,0.039057,0.125206,0.380383,0.197780,0.130571,0.380922,0.039232,0.127638,0.298962,-0.107548,0.132980,0.377953,-0.108036,0.132453,0.298633,0.196900,0.145104,0.300123,,,,0.038709,0.133117,0.223335,-0.108002,0.132357,0.225622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193947,0.157241,0.221314,,,,0.338728,0.113371,0.287649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011115,0.271323,-0.085077,-0.054832,0.217350,0.079767,-0.051895,0.275587,-0.066864,0.009815,0.198266,0.087265,-0.008734,0.245712,0.075860,,,,0.359992,0.179739,0.327043,0.313193,0.213083,0.294777,,,,0.322483,0.308185,0.278666
1547,6.445833,-0.823996,0.043446,0.141630,-0.546886,-0.010693,0.180702,0.165684,-0.818906,0.566554,-0.051630,-0.075793,0.184861,0.156194,0.253399,-0.001142,-0.000189,-0.000082,-0.999999,0.038794,0.138531,0.300297,0.215447,0.141329,0.428401,0.168501,0.141550,0.560949,-0.122371,0.143369,0.486953,-0.123444,0.141781,0.557581,0.231253,0.122154,0.562533,0.039032,0.125208,0.380400,0.197767,0.130601,0.380946,0.039210,0.127637,0.298970,-0.107562,0.133004,0.377957,-0.108053,0.132473,0.298648,0.196890,0.145137,0.300137,,,,0.038705,0.133075,0.223342,-0.108011,0.132365,0.225636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193908,0.157287,0.221349,,,,0.338795,0.113357,0.287674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012574,0.271573,-0.084762,-0.056409,0.217448,0.079916,-0.053370,0.275784,-0.066609,0.008281,0.198157,0.087457,-0.010254,0.245660,0.076139,,,,0.360083,0.179633,0.326912,0.313203,0.213060,0.294759,,,,0.322525,0.308163,0.278677
1548,6.450000,-0.824512,0.043533,0.141649,-0.546096,-0.012258,0.180432,0.165807,-0.818791,0.566748,-0.050506,-0.076330,0.184724,0.156290,0.253682,-0.001203,-0.000191,-0.000064,-0.999999,0.038790,0.138570,0.300308,0.215431,0.141346,0.428417,0.168500,0.141552,0.560969,-0.122381,0.143387,0.486961,-0.123455,0.141799,0.557589,0.231273,0.122151,0.562533,0.039014,0.125234,0.380414,0.197746,0.130631,0.380965,0.039196,0.127649,0.298986,-0.107585,0.133018,0.377971,-0.108070,0.132484,0.298662,0.196865,0.145155,0.300149,,,,0.038708,0.133034,0.223342,-0.108017,0.132390,0.225648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193870,0.157357,0.221375,,,,0.338849,0.113354,0.287678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014038,0.271752,-0.084508,-0.057977,0.217339,0.080118,-0.054808,0.275955,-0.066266,0.006767,0.198034,0.087570,-0.011790,0.245573,0.076382,,,,0.360150,0.179590,0.326787,0.313169,0.213014,0.294746,,,,0.322558,0.308154,0.278693
1549,6.454167,-0.824877,0.044245,0.142315,-0.545314,-0.013855,0.180196,0.165979,-0.818786,0.566775,-0.049861,-0.076616,0.184679,0.156318,0.253802,-0.001193,-0.000200,-0.000070,-0.999999,0.038791,0.138563,0.300317,0.215435,0.141345,0.428421,0.168510,0.141553,0.560980,-0.122388,0.143381,0.486972,-0.123456,0.141799,0.557598,0.231290,0.122151,0.562539,0.039010,0.125233,0.380430,0.197730,0.130637,0.380972,0.039196,0.127634,0.298994,-0.107590,0.133022,0.377980,-0.108067,0.132486,0.298671,0.196860,0.145162,0.300157,,,,0.038705,0.133005,0.223351,-0.108018,0.132382,0.225657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193852,0.157395,0.221382,,,,0.338882,0.113439,0.287671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015459,0.271873,-0.084208,-0.059513,0.217316,0.080373,-0.056257,0.276211,-0.065943,0.005218,0.197894,0.087762,-0.013285,0.245463,0.076660,,,,0.360214,0.179569,0.326674,0.313182,0.213012,0.294700,,,,0.322575,0.308146,0.278666
1550,6.458333,-0.825384,0.044726,0.142530,-0.544451,-0.015486,0.179915,0.166138,-0.818782,0.566768,-0.049292,-0.077077,0.184614,0.156359,0.253952,-0.001262,-0.000197,-0.000044,-0.999999,0.038787,0.138600,0.300323,0.215428,0.141359,0.428425,0.168509,0.141549,0.560988,-0.122396,0.143395,0.486978,-0.123459,0.141814,0.557603,0.231288,0.122135,0.562550,0.039009,0.125247,0.380433,0.197726,0.130653,0.380988,0.039190,0.127632,0.299002,-0.107594,0.133041,0.377986,-0.108079,0.132502,0.298676,0.196850,0.145173,0.300163,,,,0.038705,0.133016,0.223359,-0.108018,0.132398,0.225665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193837,0.157428,0.221399,,,,0.338929,0.113474,0.287634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016900,0.272081,-0.083836,-0.061063,0.217301,0.080564,-0.057664,0.276378,-0.065641,0.003667,0.197703,0.087963,-0.014824,0.245339,0.076932,,,,0.360256,0.179598,0.326564,0.313185,0.213031,0.294659,,,,0.322566,0.308174,0.278598
1551,6.462500,-0.826081,0.044578,0.142119,-0.543512,-0.017048,0.179512,0.166253,-0.818905,0.566592,-0.049158,-0.077149,0.184630,0.156345,0.253913,-0.001191,-0.000200,-0.000059,-0.999999,0.038793,0.138570,0.300318,0.215443,0.141351,0.428419,0.168505,0.141561,0.560977,-0.122381,0.143387,0.486972,-0.123452,0.141813,0.557604,0.231288,0.122148,0.562543,0.039014,0.125247,0.380432,0.197737,0.130633,0.380981,0.039202,0.127631,0.299002,-0.107577,0.133033,0.377986,-0.108060,0.132487,0.298675,0.196851,0.145178,0.300151,,,,0.038711,0.133012,0.223358,-0.108008,0.132387,0.225663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193843,0.157418,0.221391,,,,0.338953,0.113513,0.287538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018331,0.272235,-0.083517,-0.062527,0.217000,0.080732,-0.059065,0.276511,-0.065341,0.002071,0.197510,0.088117,-0.016304,0.245195,0.077231,,,,0.360284,0.179643,0.326466,0.313205,0.213086,0.294580,,,,0.322527,0.308221,0.278513
1552,6.466667,-0.826516,0.045307,0.142503,-0.542690,-0.018698,0.179220,0.166433,-0.819364,0.565984,-0.050275,-0.076009,0.184919,0.156189,0.253276,-0.001199,-0.000199,-0.000084,-0.999999,0.038798,0.138577,0.300296,0.215462,0.141364,0.428378,0.168504,0.141575,0.560955,-0.122368,0.143388,0.486952,-0.123438,0.141801,0.557588,0.231264,0.122159,0.562532,0.039028,0.125255,0.380417,0.197752,0.130630,0.380958,0.039205,0.127651,0.298982,-0.107577,0.133032,0.377967,-0.108059,0.132491,0.298657,0.196865,0.145184,0.300125,,,,0.038719,0.133006,0.223343,-0.108009,0.132394,0.225640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193862,0.157395,0.221368,,,,0.338950,0.113567,0.287408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019696,0.272370,-0.083232,-0.064062,0.216966,0.080956,-0.060481,0.276679,-0.064980,0.000508,0.197301,0.088370,-0.017851,0.245016,0.077500,,,,0.360291,0.179757,0.326356,0.313314,0.213147,0.294383,,,,0.322459,0.308304,0.278375
1553,6.470833,-0.827186,0.045652,0.142419,-0.541660,-0.020339,0.178788,0.166553,-0.819566,0.565662,-0.050502,-0.076083,0.184969,0.156149,0.253148,-0.001124,-0.000199,-0.000085,-0.999999,0.038801,0.138537,0.300271,0.215479,0.141344,0.428353,0.168494,0.141570,0.560908,-0.122356,0.143377,0.486935,-0.123430,0.141797,0.557565,0.231254,0.122162,0.562520,0.039052,0.125238,0.380385,0.197770,0.130611,0.380926,0.039228,0.127646,0.298950,-0.107545,0.133014,0.377940,-0.108037,0.132481,0.298629,0.196887,0.145175,0.300090,,,,0.038720,0.132988,0.223316,-0.107990,0.132377,0.225621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193905,0.157381,0.221323,,,,0.338910,0.113517,0.287027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021061,0.272483,-0.082868,-0.065634,0.216730,0.081097,-0.061888,0.276846,-0.064654,-0.001072,0.197077,0.088555,-0.019324,0.244791,0.077758,,,,0.360297,0.179871,0.326254,0.313339,0.213247,0.294271,,,,0.322380,0.308396,0.278213
1554,6.475000,-0.827795,0.045982,0.141966,-0.540821,-0.022037,0.178448,0.166739,-0.819778,0.565292,-0.050832,-0.076318,0.185008,0.156106,0.253032,-0.001114,-0.000200,-0.000091,-0.999999,0.038803,0.138537,0.300254,0.215479,0.141351,0.428330,0.168494,0.141579,0.560883,-0.122341,0.143379,0.486918,-0.123422,0.141800,0.557552,0.231245,0.122168,0.562513,0.039066,0.125214,0.380366,0.197780,0.130591,0.380894,0.039239,0.127625,0.298920,-0.107536,0.133015,0.377924,-0.108023,0.132489,0.298608,0.196894,0.145164,0.300050,,,,0.038723,0.132975,0.223297,-0.107987,0.132375,0.225598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193924,0.157350,0.221282,,,,0.338907,0.113572,0.286842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022407,0.272646,-0.082494,-0.067200,0.216593,0.081304,-0.063241,0.276928,-0.064361,-0.002651,0.196857,0.088785,-0.020901,0.244620,0.078091,,,,0.360295,0.180050,0.326148,0.313328,0.213349,0.294141,,,,0.322280,0.308472,0.278012
1555,6.479167,-0.828259,0.046649,0.142056,-0.540029,-0.023713,0.178120,0.166963,-0.820021,0.564893,-0.051252,-0.076389,0.185060,0.156066,0.252881,-0.001023,-0.000203,-0.000108,-1.000000,0.038811,0.138486,0.300258,0.215481,0.141327,0.428329,0.168512,0.141575,0.560891,-0.122332,0.143361,0.486924,-0.123410,0.141787,0.557552,0.231246,0.122178,0.562520,0.039078,0.125208,0.380359,0.197791,0.130579,0.380894,0.039255,0.127602,0.298920,-0.107523,0.133010,0.377921,-0.108005,0.132470,0.298604,0.196901,0.145165,0.300020,,,,0.038733,0.132952,0.223301,-0.107987,0.132361,0.225594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193943,0.157287,0.221269,,,,0.338916,0.113682,0.286738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023741,0.272765,-0.082109,-0.068781,0.216495,0.081556,-0.064618,0.276988,-0.063999,-0.004247,0.196646,0.089058,-0.022384,0.244394,0.078408,,,,0.360274,0.180228,0.326069,0.313321,0.213457,0.294033,,,,0.322166,0.308584,0.277840
1556,6.483333,-0.829004,0.046692,0.141030,-0.539150,-0.025426,0.177717,0.167182,-0.820300,0.564443,-0.051710,-0.076404,0.185128,0.156028,0.252731,-0.001082,-0.000188,-0.000094,-0.999999,0.038817,0.138512,0.300277,0.215479,0.141336,0.428353,0.168514,0.141567,0.560913,-0.122329,0.143365,0.486936,-0.123415,0.141791,0.557567,0.231247,0.122165,0.562546,0.039082,0.125203,0.380367,0.197796,0.130578,0.380902,0.039261,0.127604,0.298935,-0.107521,0.133004,0.377932,-0.108006,0.132457,0.298615,0.196893,0.145165,0.300020,,,,0.038725,0.132953,0.223306,-0.107984,0.132367,0.225609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193961,0.157259,0.221275,,,,0.338874,0.113817,0.286670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025061,0.272832,-0.081721,-0.070291,0.216166,0.081739,-0.065922,0.277130,-0.063643,-0.005845,0.196400,0.089391,-0.024001,0.244268,0.078795,,,,0.360261,0.180438,0.326011,0.313299,0.213563,0.293939,,,,0.322047,0.308705,0.277696
1557,6.487500,-0.829392,0.047765,0.141334,-0.538379,-0.027174,0.177412,0.167461,-0.820552,0.564038,-0.052315,-0.076278,0.185217,0.155995,0.252525,0.000229,-0.000277,0.000097,-1.000000,0.038725,0.137851,0.300317,0.215175,0.140891,0.428426,0.168540,0.141560,0.560953,-0.122326,0.143351,0.486948,-0.123409,0.141772,0.557585,0.231252,0.122149,0.562573,0.039078,0.125182,0.380384,0.197796,0.130560,0.380920,0.039263,0.127612,0.298959,-0.107528,0.132985,0.377945,-0.108002,0.132437,0.298627,0.196887,0.145154,0.300014,,,,0.038726,0.132970,0.223325,-0.107983,0.132354,0.225632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193972,0.157227,0.221281,,,,0.338864,0.113977,0.286624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026381,0.272903,-0.081348,-0.071891,0.216098,0.082041,-0.067243,0.277223,-0.063234,-0.007481,0.196164,0.089706,-0.025526,0.244067,0.079189,,,,0.360248,0.180646,0.325972,0.313271,0.213663,0.293837,,,,0.321951,0.308799,0.277568
1558,6.491667,-0.830120,0.047721,0.140428,-0.537497,-0.028816,0.176956,0.167702,-0.820707,0.563765,-0.052161,-0.076742,0.185169,0.156051,0.252616,0.000242,-0.000276,0.000088,-1.000000,0.038729,0.137843,0.300332,0.215182,0.140890,0.428440,0.168546,0.141555,0.560967,-0.122331,0.143345,0.486965,-0.123417,0.141770,0.557597,0.231269,0.122155,0.562592,0.039070,0.125194,0.380394,0.197794,0.130556,0.380928,0.039261,0.127628,0.298979,-0.107530,0.132977,0.377964,-0.108010,0.132438,0.298642,0.196884,0.145161,0.300024,,,,0.038729,0.133019,0.223340,-0.107989,0.132351,0.225635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193979,0.157230,0.221283,,,,0.338873,0.114125,0.286556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027673,0.272991,-0.080825,-0.073355,0.215764,0.082318,-0.068576,0.277237,-0.062893,-0.009080,0.195933,0.090031,-0.027046,0.243781,0.079517,,,,0.360258,0.180857,0.325905,0.313190,0.213773,0.293777,,,,0.321848,0.308937,0.277460
1559,6.495833,-0.830581,0.048359,0.139964,-0.536849,-0.030546,0.176707,0.168026,-0.820960,0.563358,-0.052119,-0.077046,0.185176,0.156051,0.252655,0.000218,-0.000271,0.000076,-1.000000,0.038746,0.137849,0.300335,0.215199,0.140894,0.428447,0.168558,0.141555,0.560969,-0.122319,0.143336,0.486963,-0.123401,0.141760,0.557604,0.231284,0.122148,0.562598,0.039086,0.125201,0.380402,0.197810,0.130549,0.380924,0.039273,0.127641,0.298976,-0.107515,0.132964,0.377965,-0.107996,0.132424,0.298646,0.196895,0.145158,0.300016,,,,0.038739,0.133065,0.223349,-0.107987,0.132351,0.225643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194013,0.157218,0.221267,,,,0.338828,0.114373,0.286467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028935,0.273072,-0.080391,-0.074886,0.215686,0.082549,-0.069865,0.277315,-0.062481,-0.010674,0.195747,0.090418,-0.028592,0.243665,0.080005,,,,0.360290,0.181051,0.325851,0.313139,0.213893,0.293717,,,,0.321732,0.309076,0.277364
1560,6.500000,-0.831101,0.049058,0.139841,-0.536011,-0.032234,0.176375,0.168321,-0.821213,0.562946,-0.051862,-0.077529,0.185153,0.156066,0.252780,0.000256,-0.000282,0.000070,-1.000000,0.038751,0.137835,0.300333,0.215217,0.140889,0.428435,0.168565,0.141558,0.560970,-0.122310,0.143340,0.486967,-0.123393,0.141758,0.557606,0.231293,0.122164,0.562591,0.039092,0.125226,0.380400,0.197817,0.130565,0.380922,0.039282,0.127684,0.298972,-0.107507,0.132971,0.377969,-0.107995,0.132443,0.298653,0.196907,0.145189,0.300016,,,,0.038743,0.133125,0.223349,-0.107984,0.132359,0.225645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194016,0.157236,0.221264,,,,0.338837,0.114488,0.286370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030198,0.273174,-0.079893,-0.076463,0.215566,0.082880,-0.071173,0.277440,-0.062068,-0.012215,0.195533,0.090796,-0.030090,0.243461,0.080352,,,,0.360328,0.181255,0.325781,0.313094,0.214018,0.293674,,,,0.321605,0.309236,0.277266
1561,6.504167,-0.831455,0.049136,0.138802,-0.535726,-0.033935,0.176268,0.168691,-0.821460,0.562532,-0.051625,-0.078072,0.185121,0.156075,0.252928,-0.001083,-0.000188,-0.000115,-0.999999,0.038857,0.138498,0.300314,0.215520,0.141324,0.428385,0.168566,0.141570,0.560952,-0.122300,0.143354,0.486965,-0.123380,0.141758,0.557610,0.231290,0.122153,0.562586,0.039100,0.125247,0.380401,0.197825,0.130567,0.380924,0.039285,0.127705,0.298961,-0.107501,0.132981,0.377976,-0.107986,0.132450,0.298650,0.196916,0.145199,0.300007,,,,0.038766,0.133175,0.223350,-0.107971,0.132366,0.225643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194024,0.157262,0.221257,,,,0.338839,0.114587,0.286268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031504,0.273189,-0.079475,-0.078011,0.215407,0.083230,-0.072474,0.277486,-0.061581,-0.013749,0.195327,0.091171,-0.031800,0.243704,0.080692,,,,0.360363,0.181462,0.325727,0.313036,0.214148,0.293638,,,,0.321473,0.309382,0.277170
1562,6.508333,-0.831689,0.049598,0.138607,-0.535370,-0.035550,0.176125,0.169113,-0.821675,0.562173,-0.051469,-0.078505,0.185079,0.156108,0.253035,-0.001034,-0.000197,-0.000115,-0.999999,0.038848,0.138489,0.300313,0.215528,0.141329,0.428385,0.168560,0.141583,0.560946,-0.122306,0.143360,0.486972,-0.123385,0.141778,0.557612,0.231277,0.122173,0.562578,0.039102,0.125269,0.380411,0.197812,0.130591,0.380931,0.039280,0.127724,0.298978,-0.107499,0.132998,0.377982,-0.107991,0.132474,0.298666,0.196917,0.145229,0.300023,,,,0.038764,0.133181,0.223358,-0.107970,0.132385,0.225650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194007,0.157305,0.221267,,,,0.338812,0.114723,0.286217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032848,0.273221,-0.078953,-0.079505,0.215381,0.083643,-0.073790,0.277512,-0.061138,-0.015243,0.195148,0.091612,-0.033349,0.243680,0.081159,,,,0.360369,0.181672,0.325679,0.312965,0.214285,0.293602,,,,0.321338,0.309535,0.277084
1563,6.512500,-0.832154,0.050059,0.138526,-0.534625,-0.037153,0.175752,0.169472,-0.821919,0.561762,-0.051291,-0.079007,0.185036,0.156097,0.253182,-0.001030,-0.000198,-0.000113,-0.999999,0.038828,0.138492,0.300323,0.215494,0.141330,0.428424,0.168530,0.141590,0.560951,-0.122311,0.143363,0.486980,-0.123389,0.141785,0.557622,0.231251,0.122176,0.562565,0.039094,0.125268,0.380424,0.197822,0.130600,0.380946,0.039273,0.127732,0.298989,-0.107505,0.133005,0.377988,-0.107995,0.132489,0.298680,0.196909,0.145247,0.300030,,,,0.038761,0.133188,0.223368,-0.107980,0.132385,0.225660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193989,0.157317,0.221288,,,,0.338780,0.114873,0.286186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034139,0.273257,-0.078445,-0.081061,0.215172,0.084056,-0.075144,0.277542,-0.060683,-0.016760,0.194926,0.092015,-0.034766,0.243395,0.081646,,,,0.360375,0.181843,0.325650,0.312907,0.214396,0.293594,,,,0.321185,0.309697,0.276998
