Format Version,1.23,Take Name,cap_039,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.50.07.482 PM,Total Frames in Take,2805,Total Exported Frames,2805,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
798,3.325000,-0.856173,-0.054784,0.065659,-0.509564,0.174280,0.135181,0.220496,-0.659159,0.265672,-0.564854,-0.419365,0.273972,0.183785,0.267639,0.000526,-0.000194,0.000367,-1.000000,0.038712,0.137446,0.300439,0.215296,0.140477,0.428490,0.168551,0.141379,0.561057,-0.122337,0.143135,0.486986,-0.123681,0.141590,0.557804,0.231157,0.121671,0.562789,0.039077,0.124279,0.380540,0.039262,0.125355,0.299067,0.282612,0.187870,0.322342,0.197663,0.130725,0.381041,0.197585,0.130226,0.298274,0.039009,0.127287,0.223250,-0.107998,0.132046,0.298643,0.196057,0.127968,0.218860,-0.107795,0.132881,0.225702,-0.107502,0.132899,0.378064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154927,0.252367,-0.017883,0.122822,0.169890,0.137365,0.114020,0.245063,-0.000880,0.188756,0.166650,0.145720,0.161243,0.208701,0.138757,0.371871,0.327854,0.321479,0.383967,0.340534,0.277045,0.360530,0.296060,0.233934,0.326584,0.302292,0.181095,0.375416,0.309669,0.138288
799,3.329167,-0.856703,-0.055646,0.063364,-0.508870,0.174365,0.135231,0.220664,-0.659141,0.266476,-0.564257,-0.419689,0.273978,0.184029,0.267660,0.000382,-0.000231,0.000356,-1.000000,0.038686,0.137495,0.300424,0.215290,0.140489,0.428504,0.168535,0.141370,0.561052,-0.122322,0.143117,0.486989,-0.123669,0.141565,0.557804,0.231105,0.121644,0.562691,0.039086,0.124287,0.380533,0.039273,0.125359,0.299056,0.282724,0.187941,0.322324,0.197685,0.130709,0.381031,0.197609,0.130186,0.298254,0.039025,0.127307,0.223241,-0.107983,0.132022,0.298639,0.196072,0.127953,0.218850,-0.107787,0.132861,0.225700,-0.107504,0.132901,0.378052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155437,0.252914,-0.017519,0.123012,0.169996,0.137395,0.114225,0.245258,-0.000610,0.188879,0.166943,0.146041,0.161416,0.208797,0.138961,0.372147,0.327888,0.321601,0.384306,0.340531,0.277152,0.360755,0.296169,0.234010,0.326794,0.302485,0.181201,0.375628,0.309834,0.138370
800,3.333333,-0.857644,-0.054474,0.063118,-0.507440,0.174357,0.135010,0.220595,-0.659485,0.267960,-0.562478,-0.420591,0.273941,0.184355,0.267624,0.000385,-0.000225,0.000305,-1.000000,0.038708,0.137483,0.300403,0.215312,0.140493,0.428495,0.168545,0.141378,0.561011,-0.122289,0.143096,0.486969,-0.123637,0.141530,0.557784,0.231101,0.121653,0.562676,0.039117,0.124248,0.380510,0.039301,0.125332,0.299025,0.282848,0.188007,0.322303,0.197721,0.130681,0.381003,0.197653,0.130135,0.298206,0.039060,0.127266,0.223211,-0.107940,0.131998,0.298610,0.196108,0.127955,0.218818,-0.107770,0.132834,0.225669,-0.107495,0.132913,0.378020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155909,0.253415,-0.017258,0.123223,0.170087,0.137374,0.114948,0.246003,-0.000447,0.189020,0.167086,0.146176,0.161602,0.208876,0.139119,0.372555,0.327748,0.321635,0.384999,0.340162,0.276896,0.361423,0.296449,0.234118,0.327037,0.302676,0.181301,0.375871,0.309962,0.138452
801,3.337500,-0.858093,-0.055074,0.061657,-0.506796,0.174452,0.135022,0.220672,-0.658846,0.270182,-0.561278,-0.421771,0.273325,0.184751,0.267566,-0.000168,-0.000224,0.000446,-1.000000,0.038700,0.137637,0.300379,0.215298,0.140474,0.428494,0.168494,0.140981,0.560925,-0.122269,0.143066,0.486954,-0.123623,0.141508,0.557776,0.231091,0.121632,0.562669,0.039131,0.124200,0.380495,0.039313,0.125279,0.299014,0.282977,0.188014,0.322288,0.197734,0.130649,0.380981,0.197711,0.130039,0.298178,0.039066,0.127226,0.223194,-0.107923,0.131968,0.298596,0.196130,0.127922,0.218787,-0.107760,0.132805,0.225672,-0.107483,0.132908,0.378020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156335,0.253906,-0.016993,0.123380,0.170195,0.137401,0.115015,0.246152,-0.000236,0.189143,0.167202,0.146296,0.161756,0.208979,0.139277,0.372818,0.327688,0.321773,0.385328,0.340103,0.277013,0.360984,0.295715,0.234147,0.327265,0.302913,0.181464,0.376074,0.310099,0.138557
802,3.341667,-0.858779,-0.054138,0.061205,-0.505788,0.174410,0.134912,0.220680,-0.659026,0.271191,-0.560374,-0.422044,0.273317,0.184936,0.267610,0.000371,-0.000227,0.000275,-1.000000,0.038742,0.137450,0.300391,0.215303,0.140475,0.428510,0.168648,0.141353,0.560955,-0.122247,0.143041,0.486945,-0.123608,0.141485,0.557779,0.231111,0.121613,0.562687,0.039147,0.124165,0.380495,0.039332,0.125249,0.299010,0.283183,0.187880,0.322333,0.197765,0.130626,0.380977,0.197748,0.129975,0.298167,0.039085,0.127186,0.223187,-0.107899,0.131937,0.298588,0.196153,0.127893,0.218783,-0.108067,0.132300,0.225601,-0.107458,0.132885,0.378021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156704,0.254324,-0.016739,0.123543,0.170307,0.137439,0.115642,0.246751,-0.000123,0.189353,0.167218,0.146455,0.161915,0.209052,0.139430,0.373143,0.327571,0.321965,0.385674,0.340014,0.277184,0.361225,0.295755,0.234308,0.327503,0.303112,0.181651,0.376244,0.310214,0.138685
803,3.345833,-0.859049,-0.054366,0.060754,-0.505359,0.174528,0.134953,0.220793,-0.659892,0.270808,-0.559839,-0.421646,0.273829,0.185032,0.267892,0.000265,-0.000227,0.000305,-1.000000,0.038736,0.137479,0.300405,0.215276,0.140469,0.428526,0.168655,0.141315,0.560976,-0.122259,0.143035,0.486952,-0.123627,0.141476,0.557791,0.231132,0.121573,0.562701,0.039136,0.124162,0.380505,0.039318,0.125238,0.299024,0.283260,0.187868,0.322371,0.197749,0.130608,0.380986,0.197739,0.129949,0.298182,0.039067,0.127187,0.223197,-0.107914,0.131921,0.298600,0.196142,0.127878,0.218793,-0.108083,0.132296,0.225618,-0.107453,0.132854,0.378037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157009,0.254665,-0.016512,0.123648,0.170460,0.137503,0.115620,0.246897,0.000106,0.189395,0.167431,0.146631,0.162114,0.209116,0.139627,0.373140,0.327960,0.322483,0.385987,0.339888,0.277409,0.362114,0.296530,0.234503,0.327674,0.303289,0.181878,0.376381,0.310373,0.138851
804,3.350000,-0.860187,-0.050223,0.067018,-0.503056,0.174755,0.133872,0.220307,-0.660356,0.271662,-0.558943,-0.421560,0.273881,0.185113,0.267950,0.000327,-0.000152,0.000300,-1.000000,0.038771,0.137453,0.300433,0.215286,0.140465,0.428534,0.168648,0.141364,0.561031,-0.122282,0.143034,0.486955,-0.123645,0.141472,0.557785,0.231182,0.121541,0.562805,0.039119,0.124170,0.380510,0.039308,0.125256,0.299041,0.283336,0.187832,0.322422,0.197737,0.130602,0.380992,0.197724,0.129968,0.298206,0.039055,0.127220,0.223208,-0.107930,0.131919,0.298608,0.196140,0.127879,0.218805,-0.107771,0.132768,0.225673,-0.107452,0.132828,0.378054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157301,0.254973,-0.016317,0.123739,0.170632,0.137567,0.115911,0.247265,0.000267,0.190617,0.165036,0.145932,0.162173,0.209429,0.139845,0.373421,0.327833,0.322722,0.386298,0.339786,0.277679,0.362290,0.296520,0.234673,0.327820,0.303442,0.182102,0.376521,0.310549,0.139078
805,3.354167,-0.860576,-0.048640,0.067771,-0.502444,0.174633,0.133863,0.220324,-0.660688,0.272548,-0.558313,-0.421303,0.273917,0.185111,0.267931,0.000202,-0.000153,0.000350,-1.000000,0.038741,0.137501,0.300441,0.215263,0.140470,0.428531,0.168580,0.141281,0.561060,-0.122323,0.143038,0.486970,-0.123675,0.141497,0.557787,0.231196,0.121538,0.562805,0.039082,0.124204,0.380522,0.039270,0.125291,0.299048,0.283253,0.187914,0.322549,0.197690,0.130621,0.381015,0.197675,0.129987,0.298239,0.039014,0.127286,0.223222,-0.107977,0.131917,0.298613,0.196086,0.127892,0.218824,-0.107793,0.132761,0.225689,-0.107465,0.132820,0.378079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157516,0.255234,-0.016168,0.123782,0.170869,0.137659,0.116447,0.247823,0.000343,0.190677,0.165063,0.145983,0.162271,0.209550,0.139961,0.373929,0.327322,0.322809,0.386541,0.339693,0.277967,0.362414,0.296511,0.234858,0.327944,0.303548,0.182315,0.376620,0.310697,0.139309
806,3.358333,-0.860754,-0.047682,0.068585,-0.502121,0.174627,0.133890,0.220345,-0.661153,0.273470,-0.557429,-0.421145,0.273924,0.185136,0.267970,0.000232,-0.000164,0.000371,-1.000000,0.038723,0.137482,0.300436,0.215265,0.140446,0.428507,0.168554,0.141282,0.561069,-0.122351,0.143046,0.486965,-0.123706,0.141491,0.557789,0.231210,0.121523,0.562794,0.039054,0.124216,0.380522,0.039247,0.125330,0.299048,0.283281,0.187874,0.322612,0.197668,0.130626,0.381015,0.197620,0.130045,0.298250,0.038990,0.127327,0.223221,-0.108030,0.131921,0.298618,0.196051,0.127911,0.218837,-0.107810,0.132772,0.225678,-0.107495,0.132812,0.378080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157705,0.255458,-0.016074,0.123831,0.171100,0.137735,0.116648,0.248073,0.000447,0.190745,0.165043,0.145987,0.162384,0.209672,0.140042,0.374257,0.327023,0.323015,0.386788,0.339548,0.278248,0.362561,0.296474,0.235070,0.328045,0.303672,0.182552,0.376711,0.310841,0.139559
807,3.362500,-0.860867,-0.046702,0.069639,-0.501873,0.174623,0.133904,0.220342,-0.661667,0.274721,-0.556445,-0.420826,0.273821,0.185111,0.267897,-0.001459,-0.000086,0.000155,-0.999999,0.038773,0.138319,0.300411,0.215502,0.140985,0.428506,0.168525,0.141279,0.561069,-0.122399,0.143057,0.486963,-0.123746,0.141511,0.557784,0.231170,0.121514,0.562696,0.039012,0.124240,0.380519,0.039206,0.125353,0.299050,0.283287,0.187834,0.322681,0.197608,0.130646,0.381026,0.197556,0.130106,0.298254,0.038940,0.127366,0.223226,-0.108071,0.131937,0.298625,0.195998,0.127940,0.218837,-0.107849,0.132779,0.225676,-0.107532,0.132814,0.378085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157848,0.255587,-0.016023,0.123859,0.171301,0.137786,0.116781,0.248311,0.000538,0.190805,0.165007,0.145966,0.162482,0.209763,0.140077,0.374593,0.326627,0.323165,0.386994,0.339365,0.278533,0.362339,0.296222,0.235301,0.328141,0.303812,0.182836,0.376794,0.311038,0.139823
808,3.366667,-0.860894,-0.045557,0.071040,-0.501737,0.174638,0.133914,0.220315,-0.662131,0.275481,-0.555654,-0.420644,0.273843,0.185151,0.268039,-0.001437,-0.000098,0.000149,-0.999999,0.038759,0.138322,0.300395,0.215498,0.140995,0.428491,0.168505,0.141296,0.561051,-0.122414,0.143064,0.486952,-0.123749,0.141525,0.557773,0.231168,0.121529,0.562669,0.039006,0.124249,0.380505,0.039199,0.125373,0.299029,0.283368,0.187709,0.322739,0.197595,0.130680,0.381017,0.197521,0.130172,0.298249,0.038933,0.127384,0.223222,-0.108082,0.131950,0.298611,0.195984,0.127962,0.218829,-0.107860,0.132800,0.225673,-0.107545,0.132829,0.378062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157981,0.255637,-0.016029,0.123888,0.171481,0.137827,0.116908,0.248517,0.000591,0.190855,0.164951,0.145907,0.162629,0.209827,0.140054,0.374730,0.326596,0.323664,0.387220,0.339190,0.278838,0.362517,0.296142,0.235518,0.328256,0.303942,0.183135,0.376871,0.311201,0.140065
809,3.370833,-0.860787,-0.044374,0.072779,-0.501777,0.174697,0.133912,0.220309,-0.662936,0.276540,-0.554479,-0.420232,0.273906,0.185050,0.268049,-0.002051,-0.000133,0.000307,-0.999998,0.038733,0.138538,0.300365,0.215487,0.141019,0.428491,0.168502,0.140890,0.560905,-0.122420,0.143079,0.486949,-0.123767,0.141545,0.557769,0.231154,0.121558,0.562657,0.038989,0.124255,0.380503,0.039186,0.125383,0.299028,0.283551,0.187502,0.322806,0.197583,0.130697,0.381013,0.197506,0.130183,0.298252,0.038916,0.127391,0.223228,-0.108088,0.131966,0.298614,0.195972,0.127981,0.218830,-0.107863,0.132818,0.225676,-0.107571,0.132844,0.378052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158062,0.255580,-0.016071,0.123921,0.171615,0.137885,0.116997,0.248621,0.000617,0.190890,0.164853,0.145854,0.162856,0.209836,0.140064,0.375206,0.325989,0.323887,0.387493,0.338983,0.279228,0.362670,0.296060,0.235763,0.328390,0.304039,0.183461,0.376925,0.311310,0.140303
810,3.375000,-0.860553,-0.043033,0.074870,-0.501987,0.174776,0.133919,0.220273,-0.663551,0.277416,-0.553440,-0.420053,0.273953,0.185010,0.268143,-0.001443,-0.000095,0.000134,-0.999999,0.038756,0.138359,0.300377,0.215504,0.141035,0.428479,0.168494,0.141330,0.561020,-0.122399,0.143096,0.486939,-0.123751,0.141551,0.557759,0.231137,0.121575,0.562653,0.039017,0.124265,0.380485,0.039207,0.125400,0.299014,0.283713,0.187286,0.322847,0.197607,0.130701,0.381003,0.197525,0.130203,0.298240,0.038939,0.127416,0.223214,-0.108067,0.131982,0.298600,0.195995,0.127995,0.218814,-0.107845,0.132826,0.225655,-0.107563,0.132854,0.378029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158138,0.255434,-0.016189,0.123962,0.171768,0.137935,0.117073,0.248665,0.000591,0.190939,0.164741,0.145751,0.163097,0.209780,0.139983,0.375469,0.325720,0.324167,0.387790,0.338728,0.279550,0.362855,0.295950,0.236032,0.328528,0.304112,0.183774,0.377005,0.311410,0.140530
811,3.379167,-0.860218,-0.041687,0.077248,-0.502315,0.174873,0.133879,0.220207,-0.664337,0.278258,-0.552475,-0.419523,0.274066,0.184844,0.268131,-0.000351,-0.000256,0.000571,-1.000000,0.038636,0.137729,0.300348,0.215257,0.140482,0.428436,0.168485,0.140911,0.560885,-0.122395,0.143123,0.486935,-0.123739,0.141564,0.557746,0.231131,0.121594,0.562648,0.039020,0.124303,0.380481,0.039216,0.125435,0.299004,0.283857,0.187042,0.322891,0.197626,0.130704,0.380988,0.197545,0.130197,0.298235,0.038947,0.127469,0.223208,-0.108063,0.131992,0.298595,0.196005,0.128011,0.218799,-0.107837,0.132835,0.225655,-0.107557,0.132871,0.378008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158149,0.255173,-0.016370,0.124003,0.171858,0.137971,0.117079,0.248619,0.000544,0.190935,0.164609,0.145667,0.163372,0.209583,0.139764,0.375901,0.325174,0.324326,0.388027,0.338467,0.279848,0.363000,0.295836,0.236267,0.328629,0.304162,0.184061,0.377090,0.311498,0.140814
812,3.383333,-0.859707,-0.040598,0.079191,-0.502976,0.174944,0.133947,0.220182,-0.664935,0.278720,-0.551780,-0.419184,0.274248,0.184769,0.268263,0.000341,-0.000235,0.000385,-1.000000,0.038669,0.137507,0.300346,0.215276,0.140481,0.428416,0.168523,0.141346,0.560962,-0.122366,0.143128,0.486913,-0.123713,0.141566,0.557723,0.231140,0.121625,0.562632,0.039057,0.124349,0.380453,0.039248,0.125494,0.298981,0.284042,0.186772,0.322931,0.197665,0.130721,0.380961,0.197587,0.130194,0.298209,0.038986,0.127524,0.223181,-0.108021,0.132012,0.298566,0.196039,0.128026,0.218776,-0.107810,0.132843,0.225628,-0.107530,0.132877,0.377975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158130,0.254825,-0.016611,0.124037,0.171944,0.137974,0.117069,0.248474,0.000432,0.190950,0.164461,0.145548,0.163532,0.209549,0.139628,0.376095,0.324957,0.324620,0.388246,0.338239,0.280136,0.363548,0.295895,0.236484,0.328742,0.304204,0.184333,0.377173,0.311571,0.141064
813,3.387500,-0.859136,-0.039851,0.080892,-0.503740,0.174995,0.134039,0.220159,-0.665216,0.279487,-0.550991,-0.419266,0.274107,0.184758,0.268476,0.000285,-0.000235,0.000375,-1.000000,0.038679,0.137563,0.300340,0.215276,0.140530,0.428418,0.168540,0.141369,0.560943,-0.122357,0.143155,0.486910,-0.123701,0.141595,0.557714,0.231154,0.121658,0.562633,0.039061,0.124402,0.380447,0.039258,0.125546,0.298974,0.284368,0.186298,0.322983,0.197668,0.130735,0.380944,0.198021,0.129558,0.298331,0.038992,0.127586,0.223174,-0.108013,0.132033,0.298544,0.196056,0.128058,0.218757,-0.107815,0.132852,0.225622,-0.107521,0.132890,0.377972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158002,0.254462,-0.016865,0.124012,0.171991,0.137976,0.116952,0.248259,0.000284,0.190916,0.164337,0.145436,0.163635,0.209517,0.139479,0.376050,0.325037,0.325150,0.388448,0.337983,0.280462,0.363295,0.295556,0.236744,0.328821,0.304194,0.184651,0.377183,0.311633,0.141321
814,3.391667,-0.858450,-0.038981,0.082993,-0.504635,0.175060,0.134116,0.220117,-0.666017,0.279897,-0.550195,-0.418765,0.274274,0.184554,0.268601,0.000320,-0.000235,0.000332,-1.000000,0.038693,0.137563,0.300332,0.215285,0.140553,0.428411,0.168560,0.141387,0.560936,-0.122345,0.143156,0.486899,-0.123688,0.141599,0.557706,0.231167,0.121703,0.562626,0.039071,0.124411,0.380433,0.039280,0.125560,0.298965,0.284569,0.185994,0.323051,0.197694,0.130755,0.380933,0.198042,0.129566,0.298315,0.039012,0.127610,0.223166,-0.107993,0.132035,0.298534,0.196071,0.128063,0.218736,-0.107804,0.132867,0.225601,-0.107511,0.132906,0.377957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157809,0.253976,-0.017168,0.123984,0.172028,0.137962,0.116803,0.247995,0.000117,0.190874,0.164180,0.145273,0.163733,0.209426,0.139297,0.376288,0.324688,0.325427,0.388680,0.337741,0.280780,0.363448,0.295391,0.236993,0.328875,0.304159,0.185004,0.377241,0.311698,0.141583
815,3.395833,-0.857755,-0.037901,0.085670,-0.505452,0.175079,0.134139,0.220042,-0.667053,0.280273,-0.549508,-0.417766,0.274559,0.184187,0.268581,0.000213,-0.000217,0.000322,-1.000000,0.038705,0.137631,0.300343,0.215295,0.140602,0.428421,0.168576,0.141393,0.560959,-0.122341,0.143173,0.486908,-0.123693,0.141619,0.557709,0.231162,0.121722,0.562644,0.039065,0.124414,0.380441,0.039276,0.125566,0.298975,0.284794,0.185732,0.323124,0.197687,0.130763,0.380936,0.198043,0.129575,0.298314,0.039017,0.127614,0.223168,-0.107994,0.132032,0.298538,0.196066,0.128087,0.218739,-0.107808,0.132881,0.225599,-0.107508,0.132906,0.377966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157503,0.253462,-0.017501,0.123889,0.172037,0.137993,0.116547,0.247757,-0.000026,0.190748,0.163961,0.145062,0.163782,0.209302,0.139074,0.376793,0.323962,0.325588,0.388863,0.337489,0.281100,0.363557,0.295220,0.237257,0.328951,0.304101,0.185299,0.377291,0.311775,0.141864
816,3.400000,-0.856897,-0.037151,0.088275,-0.506512,0.175156,0.134210,0.219967,-0.667855,0.280554,-0.548967,-0.417006,0.274793,0.183883,0.268644,0.000325,-0.000172,0.000256,-1.000000,0.038738,0.137595,0.300357,0.215292,0.140622,0.428419,0.168583,0.141411,0.560957,-0.122336,0.143167,0.486903,-0.123680,0.141615,0.557705,0.231208,0.121782,0.562740,0.039078,0.124406,0.380439,0.039284,0.125545,0.298968,0.285068,0.185299,0.323297,0.197703,0.130768,0.380926,0.198056,0.129581,0.298300,0.039022,0.127592,0.223155,-0.107987,0.132035,0.298535,0.196080,0.128098,0.218733,-0.107790,0.132892,0.225597,-0.107493,0.132931,0.377970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157131,0.252895,-0.017870,0.123776,0.172041,0.137999,0.116186,0.247377,-0.000236,0.190653,0.163741,0.144854,0.163853,0.209180,0.138821,0.377075,0.323512,0.325850,0.389025,0.337237,0.281430,0.363723,0.295040,0.237506,0.329028,0.304028,0.185570,0.377342,0.311794,0.142126
817,3.404167,-0.855931,-0.037499,0.090456,-0.507733,0.175478,0.134406,0.219831,-0.668845,0.280558,-0.548505,-0.416025,0.275113,0.183480,0.268667,-0.001163,-0.000096,0.000016,-0.999999,0.038811,0.138337,0.300326,0.215561,0.141117,0.428405,0.168562,0.141428,0.560944,-0.122344,0.143169,0.486891,-0.123692,0.141616,0.557707,0.231176,0.121801,0.562648,0.039075,0.124394,0.380427,0.039274,0.125527,0.298951,0.285285,0.184941,0.323360,0.197693,0.130772,0.380917,0.198041,0.129574,0.298299,0.039014,0.127583,0.223143,-0.107989,0.132033,0.298525,0.196070,0.128091,0.218722,-0.107801,0.132894,0.225587,-0.107513,0.132943,0.377965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156648,0.252288,-0.018301,0.123601,0.172075,0.137986,0.115756,0.247004,-0.000446,0.190926,0.163773,0.144462,0.163868,0.209030,0.138524,0.377357,0.323040,0.326003,0.389151,0.336959,0.281733,0.363832,0.294871,0.237719,0.329097,0.303898,0.185830,0.377360,0.311805,0.142362
818,3.408333,-0.854967,-0.036076,0.094839,-0.508660,0.175617,0.134345,0.219560,-0.669038,0.280724,-0.548195,-0.416011,0.275164,0.183385,0.268911,-0.001090,-0.000099,-0.000007,-0.999999,0.038818,0.138324,0.300306,0.215560,0.141132,0.428381,0.168571,0.141454,0.560921,-0.122339,0.143177,0.486871,-0.123673,0.141634,0.557683,0.231184,0.121840,0.562635,0.039080,0.124406,0.380396,0.039289,0.125535,0.298926,0.285655,0.184503,0.323481,0.197702,0.130771,0.380890,0.198047,0.129587,0.298259,0.039026,0.127580,0.223109,-0.107980,0.132045,0.298497,0.196082,0.128108,0.218679,-0.107798,0.132904,0.225572,-0.107492,0.132957,0.377956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156080,0.251619,-0.018776,0.123430,0.172159,0.137924,0.115301,0.246654,-0.000682,0.190793,0.163546,0.144107,0.164066,0.208542,0.137915,0.377301,0.323125,0.326458,0.389297,0.336696,0.281953,0.363962,0.294712,0.237900,0.329181,0.303774,0.186069,0.377397,0.311779,0.142593
819,3.412500,-0.853824,-0.034724,0.099164,-0.509849,0.175653,0.134471,0.219364,-0.669706,0.280722,-0.547834,-0.415411,0.275383,0.183084,0.268978,0.000524,-0.000258,0.000145,-1.000000,0.038711,0.137559,0.300285,0.215285,0.140655,0.428361,0.168587,0.141464,0.560909,-0.122346,0.143191,0.486847,-0.123684,0.141636,0.557654,0.231279,0.121948,0.562562,0.039075,0.124422,0.380371,0.039267,0.125546,0.298896,0.285924,0.184006,0.323513,0.197696,0.130775,0.380864,0.198040,0.129606,0.298239,0.039011,0.127583,0.223094,-0.107999,0.132050,0.298477,0.196077,0.128118,0.218645,-0.107804,0.132896,0.225556,-0.107497,0.132985,0.377946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155380,0.250950,-0.019319,0.123218,0.172278,0.137872,0.114698,0.246382,-0.000920,0.190543,0.163278,0.143768,0.164088,0.208461,0.137507,0.377498,0.322780,0.326603,0.389407,0.336460,0.282168,0.364066,0.294543,0.238071,0.329230,0.303643,0.186290,0.377415,0.311752,0.142788
820,3.416667,-0.852634,-0.033222,0.103936,-0.510988,0.175707,0.134577,0.219103,-0.670545,0.280246,-0.547753,-0.414486,0.275797,0.182652,0.269044,-0.000942,-0.000126,-0.000137,-1.000000,0.038847,0.138312,0.300256,0.215616,0.141193,0.428332,0.168639,0.141559,0.560872,-0.122333,0.143191,0.486827,-0.123682,0.141643,0.557640,0.231272,0.121957,0.562560,0.039080,0.124427,0.380347,0.039274,0.125540,0.298869,0.286139,0.183686,0.323577,0.197700,0.130780,0.380839,0.198049,0.129604,0.298214,0.039019,0.127561,0.223072,-0.107982,0.132059,0.298447,0.196087,0.128121,0.218621,-0.107802,0.132909,0.225527,-0.107480,0.132998,0.377940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154638,0.250296,-0.019899,0.122976,0.172433,0.137817,0.114047,0.246107,-0.001211,0.190293,0.162987,0.143313,0.164132,0.208346,0.137079,0.377728,0.322392,0.326734,0.389515,0.336280,0.282365,0.364199,0.294361,0.238224,0.329327,0.303454,0.186504,0.377441,0.311703,0.142966
