Format Version,1.23,Take Name,cap_044,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.53.05.777 PM,Total Frames in Take,2341,Total Exported Frames,2341,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.809644,-0.025635,-0.060135,-0.583269,0.144018,0.317568,-0.057551,-0.652059,0.220424,-0.528911,-0.496473,0.308293,0.267791,0.211062,-0.001785,-0.000293,0.000273,-0.999998,0.038693,0.138671,0.300370,0.215703,0.141225,0.428334,0.168463,0.141090,0.560847,-0.122525,0.143332,0.486929,-0.123649,0.141782,0.557961,0.231116,0.121920,0.562669,0.038897,0.123880,0.380553,0.038994,0.124566,0.299059,0.324050,0.279477,0.264421,0.195199,0.129340,0.218714,0.038824,0.125983,0.223275,-0.108036,0.132485,0.298727,-0.107929,0.133271,0.225712,-0.107700,0.133586,0.377946,0.197784,0.129740,0.298353,0.197440,0.130973,0.380948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176988,0.395095,-0.310230,0.112569,0.333758,-0.154875,0.133655,0.385189,-0.303071,0.175440,0.338030,-0.130871,0.146260,0.376272,-0.151442,0.420098,0.409245,0.231468,0.426235,0.417067,0.185634,0.395239,0.369379,0.152353,0.356262,0.369406,0.103150,0.400111,0.367241,0.054895
7,0.029167,-0.809556,-0.025709,-0.060259,-0.583375,0.144024,0.317533,-0.057474,-0.652167,0.220415,-0.528930,-0.496314,0.308356,0.267648,0.211088,-0.001726,-0.000282,0.000277,-0.999998,0.038715,0.138620,0.300358,0.215733,0.141188,0.428334,0.168481,0.141066,0.560822,-0.122520,0.143304,0.486917,-0.123642,0.141763,0.557945,0.231140,0.121900,0.562666,0.038909,0.123871,0.380548,0.039010,0.124533,0.299043,0.324104,0.279323,0.264439,0.195224,0.129283,0.218699,0.038825,0.125966,0.223261,-0.108022,0.132444,0.298712,-0.107896,0.133229,0.225710,-0.107682,0.133550,0.377930,0.197793,0.129714,0.298330,0.197445,0.130943,0.380938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177001,0.394985,-0.310173,0.112580,0.333674,-0.154816,0.133680,0.385096,-0.303011,0.175441,0.338001,-0.130801,0.146277,0.376207,-0.151369,0.420121,0.409149,0.231545,0.426266,0.416960,0.185704,0.395278,0.369269,0.152403,0.356290,0.369304,0.103205,0.400151,0.367166,0.054950
8,0.033333,-0.809463,-0.025883,-0.060538,-0.583468,0.144047,0.317493,-0.057410,-0.653528,0.219127,-0.529305,-0.494693,0.309109,0.266891,0.211033,-0.001637,-0.000262,0.000240,-0.999999,0.038761,0.138544,0.300343,0.215774,0.141147,0.428303,0.168513,0.141056,0.560834,-0.122475,0.143253,0.486892,-0.123603,0.141716,0.557923,0.231168,0.121879,0.562662,0.038940,0.123854,0.380523,0.039054,0.124496,0.299010,0.324210,0.279113,0.264447,0.195288,0.129214,0.218649,0.038858,0.125931,0.223233,-0.107995,0.132389,0.298696,-0.107868,0.133204,0.225683,-0.107656,0.133493,0.377900,0.197838,0.129660,0.298304,0.197478,0.130904,0.380914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177046,0.394886,-0.310140,0.112629,0.333582,-0.154784,0.133718,0.385001,-0.302967,0.175459,0.337971,-0.130707,0.146300,0.376133,-0.151310,0.420139,0.409051,0.231634,0.426316,0.416846,0.185755,0.395763,0.368619,0.152442,0.356340,0.369197,0.103258,0.400195,0.367058,0.054985
9,0.037500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.045833,-0.809243,-0.026637,-0.062098,-0.583576,0.144054,0.317378,-0.057370,-0.653338,0.219011,-0.529884,-0.494375,0.309231,0.266520,0.211091,-0.000929,-0.000250,-0.000060,-1.000000,0.038799,0.138226,0.300288,0.215772,0.141091,0.428155,0.168503,0.141417,0.560889,-0.122369,0.143147,0.486825,-0.123485,0.141575,0.557849,0.231122,0.121886,0.562630,0.039043,0.123770,0.380455,0.039173,0.124351,0.298908,0.324523,0.278387,0.264438,0.195567,0.128872,0.218454,0.038963,0.125795,0.223143,-0.107931,0.132301,0.298556,-0.107851,0.133130,0.225564,-0.107530,0.133364,0.377806,0.197944,0.129478,0.298182,0.197628,0.130736,0.380783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177138,0.394607,-0.310109,0.112845,0.333230,-0.154769,0.133979,0.384999,-0.303288,0.175476,0.337953,-0.130417,0.146296,0.375951,-0.151190,0.420035,0.408809,0.231875,0.426359,0.416608,0.185845,0.395884,0.368289,0.152569,0.356494,0.368879,0.103364,0.400318,0.366748,0.055072
12,0.050000,-0.809154,-0.026893,-0.062404,-0.583655,0.144073,0.317369,-0.057305,-0.653376,0.218840,-0.530145,-0.494120,0.309309,0.266380,0.211125,-0.000854,-0.000287,-0.000110,-1.000000,0.038802,0.138194,0.300260,0.215754,0.141100,0.428120,0.168573,0.141432,0.560810,-0.122327,0.143129,0.486801,-0.123459,0.141562,0.557842,0.231098,0.121915,0.562625,0.039079,0.123739,0.380433,0.039217,0.124334,0.298881,0.324598,0.278149,0.264441,0.195633,0.128810,0.218421,0.038988,0.125764,0.223119,-0.107938,0.132309,0.298527,-0.107864,0.133123,0.225529,-0.107496,0.133353,0.377793,0.197982,0.129453,0.298163,0.197667,0.130711,0.380766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177151,0.394545,-0.310073,0.112897,0.333158,-0.154707,0.133992,0.384954,-0.303269,0.175477,0.337949,-0.130314,0.146292,0.375920,-0.151136,0.419980,0.408761,0.231953,0.426329,0.416558,0.185892,0.395910,0.368199,0.152641,0.356530,0.368798,0.103419,0.400347,0.366693,0.055150
13,0.054167,-0.809095,-0.027099,-0.062568,-0.583709,0.144091,0.317349,-0.057207,-0.653372,0.218831,-0.530337,-0.493924,0.309316,0.266261,0.211181,-0.000865,-0.000307,-0.000109,-1.000000,0.038778,0.138187,0.300277,0.215724,0.141091,0.428108,0.168553,0.141419,0.560833,-0.122312,0.143119,0.486824,-0.123457,0.141548,0.557867,0.231054,0.121905,0.562642,0.039080,0.123735,0.380463,0.039228,0.124323,0.298910,0.324640,0.277956,0.264534,0.195649,0.128784,0.218432,0.038995,0.125761,0.223140,-0.107928,0.132317,0.298537,-0.107883,0.133115,0.225541,-0.107490,0.133343,0.377813,0.197990,0.129428,0.298184,0.197673,0.130710,0.380783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177142,0.394478,-0.309992,0.112928,0.333089,-0.154609,0.133970,0.384920,-0.303221,0.175481,0.337929,-0.130185,0.146278,0.375893,-0.151042,0.419916,0.408671,0.232070,0.426278,0.416494,0.185996,0.395908,0.368122,0.152752,0.356533,0.368727,0.103509,0.400363,0.366631,0.055254
14,0.058333,-0.809034,-0.027104,-0.062520,-0.583798,0.144102,0.317363,-0.057079,-0.653473,0.218778,-0.530496,-0.493643,0.309355,0.266133,0.211252,-0.000930,-0.000309,-0.000092,-1.000000,0.038778,0.138220,0.300307,0.215741,0.141102,0.428135,0.168551,0.141421,0.560860,-0.122312,0.143132,0.486860,-0.123463,0.141553,0.557901,0.231051,0.121891,0.562668,0.039079,0.123742,0.380488,0.039223,0.124330,0.298937,0.324626,0.277903,0.264623,0.195625,0.128823,0.218468,0.038993,0.125765,0.223177,-0.107944,0.132322,0.298569,-0.107873,0.133130,0.225572,-0.107487,0.133363,0.377843,0.197988,0.129469,0.298221,0.197673,0.130723,0.380813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177139,0.394447,-0.309879,0.112925,0.333084,-0.154469,0.133972,0.384867,-0.303116,0.175487,0.337922,-0.130079,0.146292,0.375890,-0.150924,0.419883,0.408587,0.232191,0.426214,0.416440,0.186136,0.395902,0.368062,0.152880,0.356530,0.368674,0.103624,0.400383,0.366602,0.055387
15,0.062500,-0.808966,-0.026949,-0.062256,-0.583928,0.144097,0.317390,-0.056920,-0.653621,0.218859,-0.530492,-0.493415,0.309340,0.266040,0.211332,-0.000948,-0.000290,-0.000056,-1.000000,0.038766,0.138244,0.300360,0.215739,0.141105,0.428182,0.168485,0.141432,0.560958,-0.122346,0.143160,0.486906,-0.123483,0.141582,0.557944,0.231068,0.121886,0.562706,0.039050,0.123762,0.380530,0.039189,0.124369,0.298993,0.324589,0.277837,0.264734,0.195570,0.128894,0.218524,0.038965,0.125810,0.223229,-0.107943,0.132331,0.298629,-0.107889,0.133135,0.225621,-0.107519,0.133374,0.377887,0.197962,0.129501,0.298270,0.197645,0.130747,0.380854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177119,0.394387,-0.309745,0.112900,0.333107,-0.154305,0.133957,0.384818,-0.302950,0.175479,0.337918,-0.129959,0.146297,0.375881,-0.150785,0.419851,0.408505,0.232334,0.426157,0.416369,0.186295,0.395860,0.368033,0.153018,0.356487,0.368640,0.103763,0.400372,0.366613,0.055539
16,0.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.070833,-0.808689,-0.026510,-0.060946,-0.584469,0.144147,0.317562,-0.056487,-0.654106,0.218854,-0.530380,-0.492895,0.309357,0.265854,0.211519,-0.001098,-0.000216,0.000029,-0.999999,0.038796,0.138369,0.300426,0.215797,0.141163,0.428339,0.168478,0.141468,0.561038,-0.122408,0.143237,0.486956,-0.123532,0.141677,0.557983,0.231119,0.121886,0.562737,0.038988,0.123810,0.380566,0.039113,0.124465,0.299054,0.324433,0.277763,0.264917,0.195385,0.129125,0.218624,0.038914,0.125896,0.223283,-0.107968,0.132403,0.298744,-0.107874,0.133176,0.225719,-0.107577,0.133469,0.377954,0.197891,0.129626,0.298346,0.197551,0.130857,0.380935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177071,0.394338,-0.309449,0.112775,0.333363,-0.153902,0.133714,0.384456,-0.302250,0.175493,0.337899,-0.129779,0.146320,0.375931,-0.150526,0.419819,0.408359,0.232602,0.426048,0.416280,0.186628,0.395748,0.367989,0.153293,0.356371,0.368596,0.104053,0.400303,0.366683,0.055845
