Format Version,1.23,Take Name,cap_025,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.34.09.176 PM,Total Frames in Take,3350,Total Exported Frames,3350,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2032,8.466667,-0.401943,-0.338158,0.750996,-0.400120,0.097988,0.199914,0.374124,-0.665103,-0.182824,-0.485759,-0.536890,-0.014962,0.137376,0.249302,0.000382,-0.000358,0.000149,-1.000000,0.038762,0.137755,0.300251,0.215448,0.140806,0.428263,0.168516,0.141542,0.560868,-0.122345,0.143346,0.486873,-0.123293,0.141750,0.557643,0.231269,0.122115,0.562481,0.039234,0.124310,0.380297,0.039348,0.126264,0.299051,-0.009004,0.153152,0.264567,0.197980,0.129605,0.298268,,,,,,,-0.107270,0.133522,0.377890,0.039678,0.135577,0.223842,0.196157,0.127635,0.218660,0.197632,0.130294,0.380883,,,,,,,,,,,,,,,,-0.107432,0.143932,0.299874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145609,0.302787,0.407139,0.022558,0.245682,0.428205,-0.120801,0.311627,0.443394,0.018645,0.219118,0.367051,0.011898,0.268800,0.380560,0.007621,0.293492,0.159802,-0.009053,0.279774,0.119953,-0.019272,0.212860,0.125307,-0.068081,0.177303,0.108152,-0.049446,0.163156,0.046750
2033,8.470833,-0.399007,-0.338133,0.753262,-0.398818,0.099762,0.199608,0.373970,-0.665143,-0.182286,-0.485562,-0.537202,-0.015029,0.137302,0.249324,0.000495,-0.000374,0.000180,-1.000000,0.038764,0.137715,0.300267,0.215454,0.140796,0.428277,0.168528,0.141539,0.560885,-0.122342,0.143334,0.486876,-0.123279,0.141805,0.557679,0.231276,0.122123,0.562486,0.039251,0.124293,0.380286,0.039349,0.126250,0.299075,-0.009016,0.153123,0.264586,0.197986,0.129580,0.298274,,,,,,,-0.107257,0.133510,0.377892,0.039687,0.135590,0.223862,0.196160,0.127641,0.218663,0.197637,0.130284,0.380896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143411,0.302984,0.408443,0.024768,0.245652,0.428490,-0.118330,0.311948,0.444448,0.020405,0.218932,0.367380,0.013876,0.268685,0.380797,0.007663,0.293534,0.159859,-0.009001,0.279840,0.120045,-0.019228,0.212895,0.125349,-0.068049,0.177320,0.108179,-0.049390,0.163151,0.046793
2034,8.475000,-0.395957,-0.338029,0.755730,-0.397275,0.101431,0.199239,0.373775,-0.665301,-0.181626,-0.485162,-0.537592,-0.015115,0.137239,0.249344,0.000438,-0.000335,0.000325,-1.000000,0.038754,0.137744,0.300305,0.215457,0.140791,0.428285,0.168532,0.141528,0.560915,-0.122356,0.143339,0.486894,-0.123296,0.141888,0.557729,0.231167,0.122016,0.562585,0.039271,0.124209,0.380404,0.039344,0.126230,0.299097,-0.009034,0.153114,0.264612,0.197991,0.129581,0.298300,,,,,,,-0.107258,0.133488,0.377904,0.039697,0.135601,0.223879,0.196165,0.127627,0.218677,0.197644,0.130277,0.380920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.141287,0.303270,0.409774,0.026955,0.245608,0.428715,-0.115854,0.312301,0.445537,0.022024,0.218711,0.367732,0.015845,0.268573,0.381034,0.007709,0.293589,0.159924,-0.008982,0.279938,0.120141,-0.019189,0.212929,0.125390,-0.068035,0.177379,0.108231,-0.049362,0.163202,0.046837
2035,8.479167,-0.392610,-0.337493,0.758697,-0.395392,0.102974,0.198695,0.373562,-0.665374,-0.181161,-0.484908,-0.537888,-0.015165,0.137209,0.249336,0.000534,-0.000359,0.000388,-1.000000,0.038746,0.137715,0.300322,0.215463,0.140783,0.428294,0.168529,0.141513,0.560921,-0.122351,0.143332,0.486908,-0.123298,0.141968,0.557766,0.231172,0.122013,0.562594,0.039228,0.124193,0.380577,0.039341,0.126232,0.299117,-0.009045,0.153070,0.264662,0.197987,0.129572,0.298308,,,,,,,-0.107263,0.133480,0.377900,0.039688,0.135629,0.223887,0.196163,0.127620,0.218691,0.197652,0.130275,0.380924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139024,0.303739,0.411118,0.029139,0.245581,0.428909,-0.113347,0.312704,0.446674,0.023564,0.218377,0.368107,0.017629,0.268357,0.381272,0.007762,0.293627,0.159977,-0.008910,0.279960,0.120172,-0.019147,0.212977,0.125417,-0.068008,0.177413,0.108220,-0.049321,0.163241,0.046838
2036,8.483333,-0.389864,-0.337527,0.761416,-0.392845,0.104443,0.198176,0.373243,-0.665583,-0.181164,-0.484929,-0.537609,-0.015094,0.137232,0.249275,0.000364,-0.000276,0.000137,-1.000000,0.038782,0.137742,0.300262,0.215467,0.140795,0.428295,0.168526,0.141516,0.560915,-0.122354,0.143316,0.486906,-0.123403,0.141734,0.557586,0.231280,0.122100,0.562513,0.039197,0.124204,0.380646,0.039359,0.126263,0.299103,-0.009056,0.153045,0.264701,0.197993,0.129586,0.298306,,,,,,,-0.107262,0.133497,0.377908,0.039692,0.135656,0.223884,0.196162,0.127629,0.218688,0.197645,0.130291,0.380916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.136779,0.304275,0.412548,0.031254,0.245479,0.429097,-0.110781,0.313211,0.447828,0.025029,0.218202,0.368385,0.019433,0.268205,0.381528,0.007796,0.293666,0.160018,-0.008847,0.279991,0.120166,-0.019110,0.213043,0.125411,-0.068004,0.177515,0.108193,-0.049321,0.163379,0.046795
2037,8.487500,-0.387319,-0.337767,0.764102,-0.389930,0.105911,0.197672,0.372895,-0.665682,-0.181069,-0.484962,-0.537489,-0.015059,0.137257,0.249222,0.000329,-0.000289,0.000119,-1.000000,0.038779,0.137756,0.300254,0.215459,0.140802,0.428293,0.168517,0.141523,0.560886,-0.122343,0.143319,0.486901,-0.123390,0.141714,0.557584,0.231287,0.122099,0.562504,0.038772,0.123378,0.381437,0.039370,0.126283,0.299088,-0.009066,0.153024,0.264727,0.197988,0.129601,0.298295,,,,,,,-0.107267,0.133493,0.377891,0.039691,0.135682,0.223882,0.196164,0.127645,0.218680,0.197645,0.130285,0.380909,,,,,,,,,,,,,,,,-0.106175,0.144670,0.299421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134533,0.304972,0.414052,0.033375,0.245390,0.429239,-0.108163,0.313788,0.449086,0.026635,0.218034,0.368656,0.021283,0.268088,0.381815,0.007846,0.293717,0.160062,-0.008759,0.279974,0.120157,-0.019078,0.213108,0.125404,-0.067976,0.177604,0.108143,-0.049294,0.163486,0.046755
2038,8.491667,-0.384339,-0.337317,0.767321,-0.386936,0.107158,0.196961,0.372557,-0.665929,-0.180961,-0.484904,-0.537271,-0.015001,0.137251,0.249164,0.000293,-0.000304,0.000108,-1.000000,0.038776,0.137779,0.300253,0.215495,0.140828,0.428251,0.168512,0.141522,0.560889,-0.122346,0.143313,0.486911,-0.123392,0.141727,0.557596,0.231276,0.122107,0.562512,0.038685,0.123313,0.381511,0.039351,0.126295,0.299079,-0.009103,0.152976,0.264770,0.197984,0.129606,0.298295,,,,,,,-0.107290,0.133513,0.377888,0.039682,0.135704,0.223896,0.196152,0.127651,0.218679,0.197630,0.130287,0.380901,,,,,,,,,,,,,,,,-0.106194,0.144691,0.299462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132322,0.305700,0.415403,0.035439,0.245264,0.429377,-0.105566,0.314424,0.450332,0.027939,0.217787,0.368955,0.022888,0.267801,0.382057,0.007873,0.293760,0.160113,-0.008691,0.279994,0.120164,-0.019044,0.213158,0.125410,-0.067962,0.177698,0.108121,-0.049292,0.163631,0.046728
2039,8.495833,-0.380922,-0.337973,0.770174,-0.384063,0.108513,0.196725,0.371948,-0.665878,-0.180448,-0.484848,-0.537556,-0.015108,0.137259,0.249176,0.000277,-0.000318,0.000098,-1.000000,0.038769,0.137784,0.300268,0.215483,0.140830,0.428265,0.168508,0.141517,0.560895,-0.122337,0.143315,0.486927,-0.123379,0.141716,0.557621,0.231266,0.122114,0.562523,0.038628,0.123250,0.381557,0.039339,0.126289,0.299097,-0.009111,0.152972,0.264793,0.197971,0.129595,0.298305,,,,,,,-0.107460,0.133486,0.377916,0.039677,0.135718,0.223902,0.196141,0.127646,0.218693,0.197623,0.130282,0.380905,,,,,,,,,,,,,,,,-0.106156,0.144729,0.299500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.130110,0.306353,0.416996,0.037497,0.245179,0.429497,-0.102917,0.315115,0.451663,0.029287,0.217623,0.369221,,,,0.007907,0.293790,0.160182,-0.008638,0.280049,0.120219,-0.019008,0.213197,0.125429,-0.067921,0.177784,0.108111,-0.049235,0.163676,0.046719
2040,8.500000,-0.377561,-0.338015,0.773477,-0.380694,0.109693,0.196142,0.371429,-0.665999,-0.180129,-0.484721,-0.537628,-0.015123,0.137256,0.249170,0.000709,-0.000344,0.000178,-1.000000,0.038725,0.137567,0.300299,0.215352,0.140678,0.428339,0.168501,0.141525,0.560910,-0.122339,0.143314,0.486945,-0.123388,0.141717,0.557640,0.231253,0.122093,0.562536,0.038584,0.123208,0.381589,0.039311,0.126286,0.299113,-0.009132,0.152962,0.264818,0.197950,0.129597,0.298314,,,,,,,-0.107478,0.133496,0.377914,0.039670,0.135728,0.223920,0.196120,0.127640,0.218719,0.197617,0.130288,0.380920,,,,,,,,,,,,,,,,-0.106131,0.144778,0.299532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127864,0.307184,0.418668,0.039541,0.245091,0.429573,-0.100319,0.315839,0.452939,0.030563,0.217468,0.369453,,,,0.007937,0.293837,0.160264,-0.008592,0.280107,0.120271,-0.018969,0.213254,0.125454,-0.067896,0.177862,0.108119,-0.049199,0.163768,0.046725
2041,8.504167,-0.374462,-0.338056,0.776689,-0.377161,0.110841,0.195441,0.370949,-0.665938,-0.179723,-0.484708,-0.537852,-0.015203,0.137271,0.249211,0.000769,-0.000365,0.000174,-1.000000,0.038717,0.137545,0.300319,0.215340,0.140669,0.428361,0.168502,0.141527,0.560917,-0.122337,0.143318,0.486969,-0.123376,0.141719,0.557667,0.231257,0.122113,0.562551,0.038590,0.123212,0.381583,0.039297,0.126256,0.299146,-0.009140,0.152956,0.264845,0.197950,0.129583,0.298335,,,,,,,-0.107628,0.133860,0.377720,0.039662,0.135732,0.223952,0.196112,0.127647,0.218729,0.197610,0.130276,0.380929,,,,,,,,,,,,,,,,-0.106148,0.144771,0.299562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125657,0.307976,0.420273,0.041532,0.244896,0.429649,-0.097664,0.316481,0.454269,0.031861,0.217207,0.369716,,,,0.007974,0.293863,0.160331,-0.008570,0.280219,0.120353,-0.018931,0.213315,0.125491,-0.067846,0.177912,0.108131,-0.049137,0.163806,0.046754
2042,8.508333,-0.371560,-0.338466,0.779793,-0.373239,0.111880,0.194715,0.370368,-0.665949,-0.179137,-0.484561,-0.538166,-0.015330,0.137287,0.249250,0.000382,-0.000335,0.000154,-1.000000,0.038738,0.137735,0.300329,0.215414,0.140779,0.428358,0.168496,0.141520,0.560943,-0.122345,0.143336,0.486984,-0.123386,0.141724,0.557678,0.231247,0.122098,0.562561,0.039132,0.124131,0.380828,0.039290,0.126242,0.299174,-0.009155,0.152947,0.264872,0.197939,0.129576,0.298346,,,,,,,-0.107407,0.133411,0.377807,0.039656,0.135734,0.223972,0.196104,0.127637,0.218748,0.197608,0.130280,0.380948,,,,,,,,,,,,,,,,-0.106164,0.144817,0.299590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123390,0.308749,0.421889,0.043482,0.244679,0.429746,-0.095075,0.317077,0.455669,0.032992,0.216933,0.369851,,,,0.008010,0.293897,0.160393,-0.008566,0.280353,0.120448,-0.018896,0.213373,0.125519,-0.067825,0.178003,0.108158,-0.049104,0.163888,0.046781
2043,8.512500,-0.369248,-0.339317,0.782544,-0.368979,0.112946,0.194019,0.369776,-0.665872,-0.178500,-0.484485,-0.538541,-0.015475,0.137298,0.249286,0.000291,-0.000275,0.000199,-1.000000,0.038746,0.137768,0.300347,0.215418,0.140791,0.428366,0.168492,0.141531,0.560942,-0.122343,0.143327,0.486992,-0.123383,0.141736,0.557685,0.231147,0.122022,0.562650,0.039425,0.124214,0.381052,0.039292,0.126240,0.299179,-0.009144,0.152961,0.264879,0.197942,0.129593,0.298350,,,,,,,-0.107487,0.133527,0.377943,0.039659,0.135750,0.223977,0.196108,0.127654,0.218752,0.197613,0.130298,0.380956,,,,,,,,,,,,,,,,-0.106147,0.144809,0.299565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121116,0.309535,0.423559,0.045414,0.244354,0.429796,-0.092379,0.317620,0.457054,0.034193,0.216781,0.370047,,,,0.008054,0.293925,0.160447,-0.008538,0.280458,0.120517,-0.018857,0.213423,0.125551,-0.067781,0.178069,0.108166,-0.049038,0.163949,0.046792
2044,8.516667,-0.367167,-0.340265,0.785144,-0.364633,0.113941,0.193319,0.369172,-0.665934,-0.178917,-0.484913,-0.537941,-0.015331,0.137353,0.249277,0.000306,-0.000262,0.000212,-1.000000,0.038747,0.137767,0.300347,0.215415,0.140788,0.428370,0.168489,0.141535,0.560947,-0.122353,0.143339,0.486985,-0.123392,0.141744,0.557683,0.231148,0.122024,0.562657,0.039928,0.124572,0.381120,0.039306,0.126266,0.299187,-0.009129,0.152999,0.264872,0.197947,0.129592,0.298359,,,,,,,-0.107494,0.133541,0.377959,0.039660,0.135770,0.223972,0.196116,0.127662,0.218759,0.197612,0.130307,0.380959,,,,,,,,,,,,,,,,-0.106151,0.144815,0.299559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118833,0.310280,0.425179,0.047276,0.244007,0.429856,-0.089808,0.318167,0.458425,0.035330,0.216613,0.370169,,,,0.008085,0.293962,0.160499,-0.008496,0.280485,0.120552,-0.018823,0.213493,0.125582,-0.067746,0.178147,0.108169,-0.049005,0.164046,0.046789
2045,8.520833,-0.364967,-0.341322,0.787819,-0.360054,0.114922,0.192611,0.368489,-0.665896,-0.178758,-0.485146,-0.537831,-0.015342,0.137364,0.249298,0.000421,-0.000320,0.000132,-1.000000,0.038750,0.137728,0.300339,0.215430,0.140794,0.428380,0.168500,0.141533,0.560953,-0.122349,0.143326,0.486990,-0.123391,0.141742,0.557683,0.231263,0.122120,0.562573,0.038764,0.123438,0.381428,0.039320,0.126275,0.299189,-0.009094,0.153064,0.264860,0.197954,0.129601,0.298364,,,,,,,-0.107488,0.133525,0.377969,0.039667,0.135780,0.223975,0.196120,0.127663,0.218766,0.197620,0.130301,0.380960,,,,,,,,,,,,,,,,-0.106149,0.144854,0.299580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.116501,0.311066,0.426862,0.049150,0.243658,0.429877,-0.087112,0.318707,0.459808,0.036489,0.216449,0.370253,,,,0.008119,0.293977,0.160546,-0.008457,0.280558,0.120613,-0.018775,0.213537,0.125616,-0.067703,0.178187,0.108183,-0.048928,0.164112,0.046794
2046,8.525000,-0.361293,-0.341642,0.791203,-0.356013,0.115766,0.191819,0.367806,-0.665788,-0.179217,-0.485651,-0.537356,-0.015226,0.137464,0.249332,0.000363,-0.000304,0.000147,-1.000000,0.038757,0.137747,0.300341,0.215439,0.140790,0.428382,0.168495,0.141522,0.560969,-0.122352,0.143332,0.486986,-0.123395,0.141732,0.557683,0.231264,0.122101,0.562577,0.038839,0.123509,0.381367,0.039341,0.126286,0.299191,-0.009041,0.153129,0.264854,0.197960,0.129586,0.298373,,,,,,,-0.107484,0.133524,0.377982,0.039674,0.135780,0.223987,0.196135,0.127653,0.218766,0.197626,0.130285,0.380972,,,,,,,,,,,,,,,,-0.106127,0.144829,0.299539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.114314,0.311787,0.428582,0.051022,0.243362,0.429864,-0.084435,0.319255,0.461209,0.037505,0.216121,0.370404,,,,0.008163,0.293993,0.160594,-0.008415,0.280588,0.120633,-0.018736,0.213601,0.125652,-0.067657,0.178238,0.108197,-0.048868,0.164178,0.046810
2047,8.529167,-0.357153,-0.341119,0.795175,-0.351819,0.116448,0.190650,0.367194,-0.665637,-0.178999,-0.485885,-0.537403,-0.015289,0.137524,0.249362,0.000307,-0.000228,0.000181,-1.000000,0.038785,0.137750,0.300343,0.215453,0.140784,0.428373,0.168525,0.141531,0.560968,-0.122343,0.143306,0.486974,-0.123383,0.141723,0.557663,0.231171,0.122013,0.562660,0.038912,0.123582,0.381287,0.039348,0.126283,0.299181,-0.008930,0.153251,0.264838,0.197977,0.129582,0.298363,,,,,,,-0.107476,0.133518,0.377979,0.039697,0.135790,0.223978,0.196141,0.127646,0.218756,0.197638,0.130288,0.380968,,,,,,,,,,,,,,,,-0.106143,0.144808,0.299547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.112042,0.312514,0.430239,0.052870,0.243032,0.429821,-0.081722,0.319803,0.462563,0.038523,0.215794,0.370499,0.037148,0.265979,0.383482,0.008212,0.294003,0.160617,-0.008372,0.280657,0.120670,-0.018686,0.213647,0.125672,-0.067614,0.178312,0.108187,-0.048798,0.164227,0.046797
2048,8.533333,-0.354118,-0.341745,0.798227,-0.347338,0.117250,0.189879,0.366483,-0.665402,-0.179329,-0.486386,-0.537131,-0.015250,0.137688,0.249396,0.000359,-0.000288,0.000113,-1.000000,0.038781,0.137745,0.300306,0.215469,0.140803,0.428345,0.168513,0.141524,0.560940,-0.122344,0.143313,0.486950,-0.123391,0.141723,0.557640,0.231288,0.122109,0.562551,0.038985,0.123678,0.381206,0.039372,0.126330,0.299147,-0.008739,0.153468,0.264799,0.197992,0.129593,0.298343,,,,,,,-0.107473,0.133508,0.377970,0.039704,0.135827,0.223959,0.196154,0.127646,0.218729,0.197643,0.130292,0.380947,,,,,,,,,,,,,,,,-0.106147,0.144820,0.299511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.109686,0.313250,0.431907,0.054695,0.242672,0.429803,-0.079020,0.320385,0.463910,0.039537,0.215634,0.370609,0.038569,0.265687,0.383588,0.008247,0.294028,0.160625,-0.008311,0.280674,0.120658,-0.018645,0.213699,0.125669,-0.067574,0.178398,0.108171,-0.048732,0.164309,0.046780
2049,8.537500,-0.351339,-0.342419,0.801162,-0.342709,0.118040,0.189109,0.365768,-0.665157,-0.180216,-0.486809,-0.536755,-0.015034,0.137982,0.249427,0.000377,-0.000267,0.000109,-1.000000,0.038796,0.137741,0.300274,0.215476,0.140805,0.428320,0.168522,0.141534,0.560913,-0.122336,0.143314,0.486913,-0.123386,0.141727,0.557599,0.231290,0.122113,0.562530,0.039070,0.123785,0.381101,0.039384,0.126372,0.299110,-0.008546,0.153720,0.264728,0.197991,0.129589,0.298316,,,,,,,-0.107465,0.133518,0.377952,0.039709,0.135863,0.223933,0.196166,0.127659,0.218703,0.197653,0.130300,0.380919,,,,,,,,,,,,,,,,-0.106105,0.144876,0.299472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107319,0.314035,0.433550,0.056499,0.242300,0.429682,-0.076328,0.320949,0.465213,0.040523,0.215399,0.370734,0.040110,0.265501,0.383723,0.008289,0.294063,0.160626,-0.008225,0.280609,0.120600,-0.018560,0.213882,0.125680,-0.067512,0.178499,0.108144,-0.048666,0.164388,0.046743
2050,8.541667,-0.349215,-0.343352,0.803921,-0.337446,0.118723,0.188277,0.365009,-0.665096,-0.179996,-0.486904,-0.536818,-0.015069,0.138063,0.249414,0.000591,-0.000301,0.000155,-1.000000,0.038765,0.137649,0.300242,0.215431,0.140746,0.428264,0.168518,0.141542,0.560879,-0.122350,0.143331,0.486884,-0.123396,0.141746,0.557573,0.231281,0.122120,0.562504,0.039154,0.123896,0.380999,0.039380,0.126393,0.299079,-0.009007,0.153058,0.264969,0.197995,0.129598,0.298291,,,,,,,-0.107453,0.133515,0.377941,0.039717,0.135920,0.223905,0.196170,0.127651,0.218673,0.197649,0.130305,0.380893,,,,,,,,,,,,,,,,-0.102654,0.169498,0.231354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105012,0.314949,0.435179,0.058266,0.241844,0.429638,-0.073549,0.321509,0.466543,0.041505,0.215228,0.370747,0.041564,0.265225,0.383842,0.008323,0.294118,0.160626,-0.008154,0.280646,0.120597,-0.018516,0.213961,0.125689,-0.067474,0.178615,0.108107,-0.048615,0.164500,0.046708
2051,8.545833,-0.347593,-0.344462,0.806159,-0.332614,0.119536,0.187477,0.364304,-0.664923,-0.179854,-0.487065,-0.536933,-0.015106,0.138168,0.249437,0.000338,-0.000288,0.000113,-1.000000,0.038791,0.137775,0.300222,0.215505,0.140830,0.428224,0.168530,0.141542,0.560871,-0.122349,0.143334,0.486872,-0.123387,0.141742,0.557557,0.231285,0.122127,0.562485,0.039188,0.123945,0.380936,0.039376,0.126398,0.299044,-0.009016,0.153076,0.264943,0.198003,0.129595,0.298268,,,,,,,-0.107450,0.133508,0.377929,0.039724,0.135966,0.223891,0.196177,0.127660,0.218646,0.197639,0.130289,0.380878,,,,,,,,,,,,,,,,-0.102639,0.169547,0.231346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.102613,0.315776,0.436711,0.060005,0.241399,0.429554,-0.070911,0.321640,0.467630,0.042552,0.214962,0.370820,0.043081,0.264952,0.383942,0.008374,0.294161,0.160633,-0.008096,0.280711,0.120608,-0.018469,0.214028,0.125689,-0.067431,0.178707,0.108096,-0.048538,0.164582,0.046705
2052,8.550000,-0.344066,-0.344118,0.809811,-0.327731,0.120099,0.186499,0.363677,-0.664894,-0.179770,-0.487219,-0.536858,-0.015095,0.138223,0.249449,0.000399,-0.000286,0.000156,-1.000000,0.038774,0.137748,0.300225,0.215459,0.140801,0.428253,0.168514,0.141538,0.560869,-0.122351,0.143344,0.486873,-0.123401,0.141760,0.557552,0.231275,0.122115,0.562478,0.039187,0.123950,0.380911,0.039369,0.126401,0.299038,-0.009019,0.153100,0.264942,0.197999,0.129590,0.298262,,,,,,,-0.107465,0.133500,0.377928,0.039718,0.136012,0.223880,0.196174,0.127645,0.218635,0.197637,0.130285,0.380876,,,,,,,,,,,,,,,,-0.102656,0.169572,0.231335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.100222,0.316544,0.438243,0.061740,0.240956,0.429504,-0.068018,0.322646,0.468998,0.043418,0.214658,0.370931,0.044521,0.264626,0.384061,0.008426,0.294208,0.160655,-0.008072,0.280872,0.120667,-0.018430,0.214080,0.125694,-0.067387,0.178771,0.108102,-0.048470,0.164664,0.046716
2053,8.554167,-0.340605,-0.343954,0.813092,-0.323367,0.120746,0.185588,0.363062,-0.664883,-0.179650,-0.487321,-0.536818,-0.015079,0.138254,0.249477,0.000441,-0.000296,0.000173,-1.000000,0.038766,0.137719,0.300230,0.215450,0.140776,0.428257,0.168511,0.141529,0.560875,-0.122357,0.143337,0.486877,-0.123405,0.141756,0.557561,0.231280,0.122099,0.562478,0.039149,0.123910,0.380943,0.039355,0.126406,0.299050,-0.009031,0.153119,0.264956,0.197997,0.129581,0.298265,,,,,,,-0.107465,0.133502,0.377943,0.039722,0.136061,0.223891,0.196168,0.127635,0.218640,0.197638,0.130271,0.380886,,,,,,,,,,,,,,,,-0.102635,0.169615,0.231331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097825,0.317279,0.439776,0.063481,0.240561,0.429413,-0.065305,0.323242,0.470130,0.044336,0.214343,0.371092,0.045943,0.264229,0.384112,0.008490,0.294259,0.160694,-0.008039,0.281036,0.120744,-0.018392,0.214138,0.125719,-0.067326,0.178820,0.108129,-0.048396,0.164718,0.046742
