Format Version,1.23,Take Name,cap_073,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.07.59.458 PM,Total Frames in Take,2234,Total Exported Frames,2234,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.859787,0.083550,-0.069739,-0.498921,-0.057844,0.285369,-0.032635,-0.806607,-0.208907,0.203957,-0.513950,-0.331099,0.328642,0.013771,0.000470,-0.001081,0.000114,-0.999999,0.038431,0.137667,0.300664,0.215444,0.140765,0.428349,0.168554,0.141491,0.560978,-0.122267,0.143293,0.487014,-0.123449,0.141655,0.558991,0.231259,0.122104,0.562668,0.039247,0.124030,0.299155,0.039074,0.123741,0.380638,0.038965,0.125209,0.223307,0.197778,0.129582,0.298330,-0.107864,0.133313,0.225714,0.195817,0.127991,0.218743,-0.298008,0.330215,-0.002946,-0.107878,0.132860,0.298716,-0.107488,0.133546,0.378005,0.197574,0.130670,0.380942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023016,0.404255,-0.257088,-0.072021,0.325732,-0.127119,-0.022337,0.400484,-0.257101,-0.013172,0.314249,-0.095464,-0.033550,0.359633,-0.110813,-0.324257,0.459283,-0.112226,-0.370203,0.470372,-0.109712,-0.399473,0.428212,-0.068374,-0.438835,0.435923,-0.019869,-0.495451,0.434852,-0.052693
7,0.029167,-0.859809,0.083373,-0.070017,-0.498874,-0.057816,0.285345,-0.032695,-0.806586,-0.209013,0.203922,-0.513954,-0.331074,0.328678,0.013760,0.000161,-0.001065,0.000057,-0.999999,0.038459,0.137825,0.300668,0.215525,0.140872,0.428339,0.168551,0.141500,0.560994,-0.122262,0.143300,0.487026,-0.123444,0.141653,0.559003,0.231273,0.122116,0.562667,0.039255,0.124046,0.299164,0.039069,0.123743,0.380653,0.038968,0.125215,0.223324,0.197802,0.129592,0.298342,-0.107862,0.133307,0.225726,0.195823,0.128005,0.218749,-0.297964,0.330271,-0.002944,-0.107873,0.132872,0.298732,-0.107491,0.133566,0.378026,0.197591,0.130681,0.380948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023041,0.404260,-0.257122,-0.071981,0.325683,-0.127210,-0.022317,0.400505,-0.257131,-0.013154,0.314265,-0.095507,-0.033529,0.359648,-0.110849,-0.324263,0.459325,-0.112225,-0.370219,0.470404,-0.109726,-0.399473,0.428229,-0.068388,-0.438837,0.435937,-0.019863,-0.495453,0.434856,-0.052687
8,0.033333,-0.859852,0.082895,-0.070715,-0.498781,-0.057776,0.285284,-0.032799,-0.806490,-0.209121,0.203854,-0.514087,-0.331059,0.328766,0.013770,0.000167,-0.001076,0.000053,-0.999999,0.038447,0.137849,0.300667,0.215524,0.140902,0.428332,0.168552,0.141533,0.560986,-0.122276,0.143319,0.487028,-0.123456,0.141683,0.559008,0.231264,0.122136,0.562665,0.039237,0.124073,0.299168,0.039056,0.123769,0.380650,0.038955,0.125245,0.223318,0.197785,0.129614,0.298327,-0.107865,0.133343,0.225730,0.195827,0.128034,0.218735,-0.297939,0.330356,-0.002959,-0.107897,0.132903,0.298729,-0.107508,0.133587,0.378029,0.197584,0.130696,0.380938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023056,0.404282,-0.257177,-0.071909,0.325549,-0.127370,-0.022301,0.400546,-0.257187,-0.013150,0.314285,-0.095569,-0.033516,0.359669,-0.110904,-0.324290,0.459395,-0.112244,-0.370250,0.470444,-0.109748,-0.399491,0.428267,-0.068409,-0.438861,0.435986,-0.019878,-0.495463,0.434873,-0.052704
9,0.037500,-0.859891,0.082619,-0.071140,-0.498698,-0.057760,0.285249,-0.032888,-0.806424,-0.209291,0.203762,-0.514159,-0.331024,0.328851,0.013753,0.000476,-0.001166,0.000104,-0.999999,0.038392,0.137734,0.300650,0.215447,0.140829,0.428333,0.168539,0.141552,0.560979,-0.122289,0.143355,0.487019,-0.123466,0.141731,0.559000,0.231300,0.122190,0.562562,0.039224,0.124104,0.299159,0.039045,0.123797,0.380650,0.038943,0.125274,0.223314,0.197766,0.129639,0.298316,-0.107873,0.133376,0.225723,0.195807,0.128054,0.218721,-0.297908,0.330442,-0.002976,-0.107899,0.132943,0.298720,-0.107524,0.133615,0.378024,0.197571,0.130724,0.380932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023070,0.404316,-0.257225,-0.071877,0.325474,-0.127489,-0.022297,0.400578,-0.257234,-0.013154,0.314303,-0.095634,-0.033507,0.359693,-0.110964,-0.324316,0.459482,-0.112270,-0.370280,0.470497,-0.109777,-0.399499,0.428305,-0.068435,-0.438872,0.436024,-0.019901,-0.495477,0.434890,-0.052725
10,0.041667,-0.859929,0.082402,-0.071444,-0.498626,-0.057733,0.285211,-0.032968,-0.806336,-0.209425,0.203663,-0.514282,-0.331005,0.328934,0.013762,0.000527,-0.001165,0.000111,-0.999999,0.038378,0.137722,0.300648,0.215429,0.140827,0.428330,0.168522,0.141570,0.560977,-0.122298,0.143366,0.487015,-0.123478,0.141743,0.559006,0.231282,0.122199,0.562562,0.039207,0.124113,0.299166,0.039023,0.123812,0.380648,0.038929,0.125287,0.223318,0.197764,0.129640,0.298308,-0.107890,0.133393,0.225724,0.195794,0.128049,0.218720,-0.297878,0.330506,-0.003004,-0.107912,0.132961,0.298714,-0.107536,0.133637,0.378026,0.197559,0.130723,0.380929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023086,0.404331,-0.257275,-0.071838,0.325413,-0.127590,-0.022291,0.400601,-0.257282,-0.013144,0.314308,-0.095691,-0.033495,0.359694,-0.111023,-0.324342,0.459547,-0.112294,-0.370309,0.470542,-0.109798,-0.399516,0.428345,-0.068435,-0.438899,0.436051,-0.019916,-0.495497,0.434895,-0.052746
11,0.045833,-0.859828,0.082320,-0.071654,-0.498783,-0.057722,0.285233,-0.032991,-0.806269,-0.209581,0.203524,-0.514378,-0.330968,0.328994,0.013762,0.000546,-0.001171,0.000127,-0.999999,0.038373,0.137717,0.300644,0.215423,0.140818,0.428328,0.168521,0.141576,0.560974,-0.122302,0.143381,0.487011,-0.123478,0.141745,0.559004,0.231286,0.122199,0.562551,0.039208,0.124113,0.299158,0.039028,0.123813,0.380638,0.038930,0.125282,0.223315,0.197752,0.129624,0.298299,-0.107894,0.133390,0.225721,0.195792,0.128044,0.218710,-0.297836,0.330576,-0.003029,-0.107923,0.132960,0.298712,-0.107533,0.133638,0.378018,0.197559,0.130702,0.380915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023108,0.404331,-0.257324,-0.071812,0.325423,-0.127622,-0.022240,0.400467,-0.257295,-0.013132,0.314309,-0.095750,-0.033482,0.359693,-0.111094,-0.324363,0.459598,-0.112311,-0.370326,0.470573,-0.109812,-0.399515,0.428360,-0.068441,-0.438903,0.436057,-0.019936,-0.495510,0.434877,-0.052777
12,0.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.054167,-0.859806,0.082844,-0.070914,-0.498841,-0.057724,0.285329,-0.033080,-0.806115,-0.209897,0.203272,-0.514590,-0.330914,0.329135,0.013753,0.000545,-0.001111,0.000174,-0.999999,0.038363,0.137725,0.300639,0.215405,0.140820,0.428299,0.168494,0.141590,0.560958,-0.122341,0.143396,0.486994,-0.123511,0.141766,0.558986,0.231219,0.122162,0.562629,0.039181,0.124122,0.299147,0.038995,0.123829,0.380621,0.038899,0.125304,0.223299,0.197726,0.129634,0.298283,-0.107922,0.133404,0.225707,0.195775,0.128044,0.218683,-0.297776,0.330740,-0.003087,-0.107934,0.132966,0.298698,-0.107557,0.133652,0.377990,0.197537,0.130714,0.380901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023133,0.404353,-0.257447,-0.071823,0.325610,-0.127634,-0.022206,0.400488,-0.257442,-0.013105,0.314324,-0.095879,-0.033464,0.359698,-0.111232,-0.324417,0.459709,-0.112377,-0.370380,0.470657,-0.109851,-0.399540,0.428412,-0.068463,-0.438951,0.436091,-0.019990,-0.495544,0.434843,-0.052843
14,0.058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.062500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.066667,-0.859770,0.082824,-0.070822,-0.498918,-0.057635,0.285371,-0.033236,-0.806007,-0.210284,0.202885,-0.514753,-0.330834,0.329247,0.013691,0.000235,-0.001078,0.000120,-0.999999,0.038391,0.137852,0.300603,0.215491,0.140900,0.428248,0.168487,0.141558,0.560931,-0.122345,0.143369,0.486961,-0.123515,0.141742,0.558961,0.231216,0.122146,0.562603,0.039187,0.124098,0.299111,0.038996,0.123809,0.380596,0.038896,0.125284,0.223277,0.197750,0.129631,0.298245,-0.107930,0.133381,0.225676,0.195787,0.128048,0.218648,-0.297684,0.330942,-0.003145,-0.107942,0.132942,0.298668,-0.107561,0.133626,0.377960,0.197544,0.130708,0.380869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023175,0.404355,-0.257624,-0.071743,0.325642,-0.127777,-0.022136,0.400493,-0.257635,-0.013027,0.314351,-0.096054,-0.033389,0.359722,-0.111414,-0.324460,0.459824,-0.112467,-0.370419,0.470707,-0.109913,-0.399549,0.428461,-0.068531,-0.438984,0.436070,-0.020093,-0.495581,0.434766,-0.052954
17,0.070833,-0.859743,0.083092,-0.070386,-0.498982,-0.057614,0.285430,-0.033258,-0.805997,-0.210396,0.202776,-0.514767,-0.330799,0.329260,0.013657,0.000204,-0.001065,0.000109,-0.999999,0.038410,0.137857,0.300599,0.215497,0.140901,0.428248,0.168505,0.141539,0.560927,-0.122322,0.143360,0.486953,-0.123496,0.141726,0.558952,0.231220,0.122148,0.562609,0.039198,0.124074,0.299096,0.039014,0.123800,0.380586,0.038914,0.125273,0.223267,0.197757,0.129617,0.298251,-0.107906,0.133354,0.225657,0.195795,0.128039,0.218653,-0.297655,0.330987,-0.003141,-0.107927,0.132920,0.298665,-0.107546,0.133609,0.377956,0.197552,0.130705,0.380873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023198,0.404347,-0.257688,-0.071735,0.325740,-0.127774,-0.022116,0.400506,-0.257683,-0.012988,0.314362,-0.096095,-0.033366,0.359731,-0.111467,-0.324457,0.459849,-0.112490,-0.370420,0.470715,-0.109944,-0.399537,0.428451,-0.068566,-0.438978,0.436053,-0.020125,-0.495578,0.434738,-0.052991
