Format Version,1.23,Take Name,cap_059,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.01.17.675 PM,Total Frames in Take,1757,Total Exported Frames,1757,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.833339,0.125386,-0.103425,-0.528325,-0.038891,0.329876,-0.052872,-0.772608,-0.196774,0.170221,-0.579121,-0.400668,0.400102,-0.000675,0.000326,-0.000731,0.000186,-1.000000,0.038533,0.137761,0.300504,0.215449,0.140802,0.428339,0.168533,0.141531,0.560940,-0.122301,0.143321,0.486961,-0.123580,0.141751,0.558394,0.231164,0.122044,0.562626,0.039072,0.124060,0.380525,0.039310,0.124670,0.299058,0.039029,0.126121,0.223210,-0.358351,0.403699,-0.018713,0.195935,0.127895,0.218670,0.197828,0.129539,0.298318,0.197588,0.130654,0.380912,-0.107843,0.133354,0.225597,-0.107459,0.134010,0.377966,-0.107904,0.132348,0.298625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069048,0.427061,-0.276345,-0.041983,0.363156,-0.150722,0.024103,0.425444,-0.280794,0.013105,0.351702,-0.112873,-0.003532,0.396684,-0.133601,-0.389870,0.513562,-0.142219,-0.436428,0.522387,-0.144238,-0.466812,0.483846,-0.100218,-0.510554,0.495570,-0.056490,-0.563972,0.486499,-0.093042
7,0.029167,-0.833472,0.125230,-0.103520,-0.528135,-0.038834,0.329710,-0.052904,-0.772405,-0.196937,0.170288,-0.579317,-0.400461,0.400140,-0.000493,0.000721,-0.000822,0.000176,-0.999999,0.038496,0.137588,0.300482,0.215377,0.140705,0.428348,0.168508,0.141525,0.560910,-0.122298,0.143334,0.486948,-0.123585,0.141752,0.558389,0.231280,0.122139,0.562527,0.039068,0.124074,0.380516,0.039300,0.124685,0.299041,0.039027,0.126138,0.223205,-0.358158,0.403664,-0.018591,0.195930,0.127903,0.218650,0.197833,0.129553,0.298290,0.197593,0.130663,0.380895,-0.107838,0.133361,0.225592,-0.107456,0.134026,0.377968,-0.107913,0.132367,0.298616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069077,0.427001,-0.276336,-0.041899,0.362960,-0.150814,0.024085,0.425420,-0.280729,0.013141,0.351596,-0.112898,-0.003495,0.396606,-0.133610,-0.389748,0.513546,-0.142090,-0.436295,0.522322,-0.144132,-0.466660,0.483818,-0.100043,-0.510391,0.495521,-0.056329,-0.563831,0.486473,-0.092851
8,0.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.037500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.045833,-0.833885,0.125576,-0.102738,-0.527552,-0.038655,0.329160,-0.052935,-0.773017,-0.197264,0.170811,-0.578234,-0.399813,0.399602,-0.000088,0.000446,-0.000827,0.000141,-1.000000,0.038485,0.137722,0.300502,0.215429,0.140789,0.428340,0.168500,0.141542,0.560950,-0.122334,0.143337,0.486978,-0.123625,0.141747,0.558422,0.231267,0.122122,0.562528,0.039040,0.124068,0.380545,0.039271,0.124689,0.299078,0.038999,0.126135,0.223226,-0.357493,0.403263,-0.018139,0.195916,0.127888,0.218660,0.197825,0.129526,0.298302,0.197578,0.130643,0.380907,-0.107883,0.133379,0.225622,-0.107495,0.134019,0.377994,-0.107948,0.132369,0.298648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069167,0.426725,-0.276288,-0.041787,0.362658,-0.150756,0.024187,0.425133,-0.280650,0.013329,0.351054,-0.112935,-0.003332,0.396131,-0.133594,-0.389192,0.513274,-0.141461,-0.435773,0.522181,-0.143389,-0.466099,0.483590,-0.099311,-0.509772,0.495174,-0.055598,-0.563226,0.486227,-0.091996
12,0.050000,-0.833983,0.125913,-0.102218,-0.527417,-0.038610,0.329036,-0.052923,-0.773323,-0.197350,0.171056,-0.577724,-0.399634,0.399355,-0.000045,0.000719,-0.000728,0.000243,-0.999999,0.038503,0.137549,0.300556,0.215362,0.140655,0.428373,0.168498,0.141507,0.560971,-0.122331,0.143320,0.486994,-0.123619,0.141720,0.558439,0.231198,0.122030,0.562744,0.039039,0.124047,0.380562,0.039277,0.124673,0.299099,0.038992,0.126107,0.223245,-0.357331,0.403104,-0.018023,0.195907,0.127852,0.218686,0.197814,0.129498,0.298326,0.197574,0.130625,0.380921,-0.107875,0.133350,0.225646,-0.107499,0.134001,0.378009,-0.107952,0.132348,0.298670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069200,0.426623,-0.276269,-0.041778,0.362667,-0.150663,0.024232,0.425038,-0.280640,0.013377,0.350881,-0.112938,-0.003271,0.395980,-0.133590,-0.389039,0.513164,-0.141320,-0.435631,0.522127,-0.143176,-0.465942,0.483464,-0.099116,-0.509571,0.495049,-0.055404,-0.563065,0.486141,-0.091782
13,0.054167,-0.834042,0.125891,-0.102254,-0.527323,-0.038561,0.328885,-0.052953,-0.773422,-0.197438,0.171262,-0.577500,-0.399454,0.399190,0.000042,0.000710,-0.000783,0.000204,-1.000000,0.038481,0.137542,0.300545,0.215347,0.140651,0.428379,0.168507,0.141498,0.560968,-0.122325,0.143299,0.487000,-0.123622,0.141696,0.558440,0.231212,0.122047,0.562660,0.039039,0.124034,0.380563,0.039265,0.124647,0.299098,0.038996,0.126089,0.223245,-0.357186,0.402958,-0.017918,0.195907,0.127843,0.218690,0.197816,0.129493,0.298333,0.197562,0.130619,0.380923,-0.107879,0.133344,0.225644,-0.107502,0.133992,0.377998,-0.107941,0.132324,0.298667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069235,0.426542,-0.276262,-0.041748,0.362594,-0.150639,0.024301,0.424926,-0.280694,0.013425,0.350735,-0.112963,-0.003222,0.395826,-0.133595,-0.388887,0.513044,-0.141191,-0.435507,0.522050,-0.143023,-0.465791,0.483340,-0.098955,-0.509395,0.494939,-0.055233,-0.562901,0.486036,-0.091583
14,0.058333,-0.834131,0.125916,-0.102216,-0.527184,-0.038528,0.328749,-0.052994,-0.773126,-0.197548,0.171355,-0.577831,-0.399254,0.399196,0.000246,0.000340,-0.000755,0.000197,-1.000000,0.038470,0.137728,0.300521,0.215391,0.140762,0.428348,0.168477,0.141508,0.560954,-0.122351,0.143311,0.486986,-0.123642,0.141717,0.558420,0.231129,0.122018,0.562631,0.039022,0.124048,0.380549,0.039239,0.124657,0.299077,0.038977,0.126113,0.223226,-0.357032,0.402834,-0.017824,0.195880,0.127873,0.218676,0.197788,0.129511,0.298314,0.197537,0.130622,0.380910,-0.107904,0.133350,0.225627,-0.107517,0.133996,0.377992,-0.107961,0.132345,0.298649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069253,0.426485,-0.276272,-0.041708,0.362482,-0.150682,0.024342,0.424867,-0.280711,0.013445,0.350622,-0.112986,-0.003177,0.395710,-0.133615,-0.388757,0.512959,-0.141079,-0.435364,0.521908,-0.142929,-0.465653,0.483228,-0.098807,-0.509229,0.494862,-0.055080,-0.562769,0.485942,-0.091400
15,0.062500,-0.834148,0.125783,-0.102311,-0.527170,-0.038470,0.328610,-0.052974,-0.772984,-0.197621,0.171498,-0.577953,-0.399061,0.399119,0.000404,0.000587,-0.000771,0.000234,-1.000000,0.038439,0.137613,0.300520,0.215300,0.140686,0.428367,0.168473,0.141508,0.560940,-0.122360,0.143322,0.486975,-0.123644,0.141720,0.558414,0.231112,0.122031,0.562633,0.039014,0.124059,0.380539,0.039228,0.124660,0.299064,0.038962,0.126107,0.223220,-0.356861,0.402685,-0.017727,0.195855,0.127880,0.218675,0.197765,0.129525,0.298325,0.197522,0.130641,0.380910,-0.107927,0.133344,0.225607,-0.107522,0.134001,0.377982,-0.107977,0.132342,0.298643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069283,0.426418,-0.276280,-0.041645,0.362336,-0.150725,0.024356,0.424672,-0.280544,0.013486,0.350518,-0.113005,-0.003115,0.395585,-0.133628,-0.388618,0.512851,-0.140968,-0.435217,0.521755,-0.142801,-0.465499,0.483097,-0.098670,-0.509045,0.494764,-0.054915,-0.562617,0.485833,-0.091237
16,0.066667,-0.834296,0.125913,-0.102097,-0.526946,-0.038399,0.328457,-0.053037,-0.772911,-0.197562,0.171678,-0.578018,-0.398907,0.399009,0.000556,0.000590,-0.000769,0.000221,-1.000000,0.038448,0.137590,0.300528,0.215309,0.140668,0.428378,0.168480,0.141485,0.560945,-0.122354,0.143297,0.486977,-0.123633,0.141694,0.558427,0.231122,0.122019,0.562643,0.039015,0.124043,0.380545,0.039233,0.124632,0.299072,0.038976,0.126088,0.223222,-0.356688,0.402534,-0.017634,0.195865,0.127870,0.218680,0.197766,0.129515,0.298323,0.197531,0.130631,0.380911,-0.107914,0.133328,0.225620,-0.107519,0.133985,0.377986,-0.107971,0.132306,0.298644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069333,0.426329,-0.276277,-0.041568,0.362214,-0.150738,0.024440,0.424714,-0.280696,0.013538,0.350389,-0.113024,-0.003041,0.395441,-0.133619,-0.388465,0.512714,-0.140848,-0.435061,0.521587,-0.142668,-0.465350,0.482982,-0.098544,-0.508868,0.494664,-0.054755,-0.562477,0.485752,-0.091076
17,0.070833,-0.834328,0.125872,-0.102079,-0.526908,-0.038326,0.328286,-0.052999,-0.773000,-0.197436,0.171929,-0.577868,-0.398762,0.398821,0.000661,0.000401,-0.000815,0.000107,-1.000000,0.038489,0.137671,0.300525,0.215398,0.140740,0.428378,0.168521,0.141459,0.560962,-0.122328,0.143261,0.486996,-0.123607,0.141662,0.558435,0.231248,0.122075,0.562567,0.039044,0.124000,0.380557,0.039262,0.124599,0.299082,0.038989,0.126043,0.223226,-0.356505,0.402379,-0.017528,0.195887,0.127852,0.218699,0.197797,0.129491,0.298343,0.197543,0.130610,0.380930,-0.107898,0.133287,0.225626,-0.107492,0.133940,0.377990,-0.107941,0.132275,0.298650,-0.213384,0.650667,0.462515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069395,0.426222,-0.276265,-0.041488,0.362055,-0.150747,0.024461,0.424495,-0.280512,0.013597,0.350233,-0.113024,-0.002960,0.395300,-0.133615,-0.388294,0.512554,-0.140734,-0.434884,0.521439,-0.142510,-0.465187,0.482852,-0.098408,-0.508681,0.494555,-0.054597,-0.562299,0.485666,-0.090923
18,0.075000,-0.834405,0.125849,-0.102087,-0.526791,-0.038261,0.328144,-0.053006,-0.773103,-0.197403,0.172132,-0.577680,-0.398601,0.398657,0.000750,0.000570,-0.000768,0.000197,-1.000000,0.038488,0.137566,0.300552,0.215344,0.140650,0.428405,0.168529,0.141451,0.560969,-0.122316,0.143254,0.486999,-0.123594,0.141658,0.558449,0.231156,0.121998,0.562664,0.039057,0.123998,0.380569,0.039275,0.124598,0.299077,0.039011,0.126043,0.223236,-0.356330,0.402263,-0.017422,0.195893,0.127836,0.218714,0.197808,0.129492,0.298357,0.197560,0.130618,0.380942,-0.107884,0.133276,0.225634,-0.107482,0.133943,0.378000,-0.107932,0.132264,0.298657,-0.213340,0.650552,0.462502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069455,0.426148,-0.276252,-0.041433,0.361930,-0.150751,0.024517,0.424424,-0.280487,0.013663,0.350116,-0.113021,-0.002900,0.395184,-0.133604,-0.388127,0.512435,-0.140628,-0.434721,0.521340,-0.142362,-0.465021,0.482727,-0.098262,-0.508512,0.494458,-0.054452,-0.562126,0.485595,-0.090754
19,0.079167,-0.834553,0.125942,-0.101991,-0.526553,-0.038203,0.328003,-0.053081,-0.772952,-0.197434,0.172337,-0.577811,-0.398406,0.398595,0.000897,0.000686,-0.000830,0.000135,-0.999999,0.038492,0.137540,0.300534,0.215348,0.140665,0.428407,0.168543,0.141467,0.560958,-0.122302,0.143258,0.486999,-0.123577,0.141674,0.558437,0.231267,0.122090,0.562578,0.039072,0.124014,0.380554,0.039287,0.124603,0.299078,0.039020,0.126049,0.223226,-0.356177,0.402154,-0.017314,0.195902,0.127845,0.218709,0.197800,0.129504,0.298356,0.197561,0.130629,0.380943,-0.107861,0.133285,0.225627,-0.107458,0.133956,0.377997,-0.107913,0.132275,0.298653,-0.213292,0.650450,0.462482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069505,0.426082,-0.276247,-0.041373,0.361807,-0.150772,0.024618,0.424498,-0.280663,0.013716,0.349992,-0.113028,-0.002840,0.395091,-0.133590,-0.387963,0.512307,-0.140520,-0.434585,0.521224,-0.142267,-0.464845,0.482621,-0.098138,-0.508340,0.494384,-0.054310,-0.561925,0.485495,-0.090586
20,0.083333,-0.834607,0.125807,-0.102099,-0.526478,-0.038125,0.327840,-0.053062,-0.772688,-0.197443,0.172545,-0.578099,-0.398198,0.398580,0.001071,0.000671,-0.000826,0.000139,-0.999999,0.038507,0.137560,0.300514,0.215364,0.140680,0.428391,0.168543,0.141481,0.560919,-0.122280,0.143276,0.486982,-0.123561,0.141685,0.558418,0.231278,0.122099,0.562569,0.039084,0.124027,0.380537,0.039305,0.124618,0.299053,0.039036,0.126075,0.223206,-0.356023,0.402023,-0.017240,0.195917,0.127886,0.218697,0.197826,0.129516,0.298338,0.197574,0.130646,0.380928,-0.107852,0.133310,0.225616,-0.107445,0.133968,0.377984,-0.107902,0.132293,0.298635,-0.213260,0.650331,0.462425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069567,0.426013,-0.276242,-0.041281,0.361639,-0.150836,0.024635,0.424318,-0.280463,0.013786,0.349881,-0.113048,-0.002766,0.394970,-0.133584,-0.387808,0.512203,-0.140425,-0.434411,0.521039,-0.142208,-0.464669,0.482554,-0.098023,-0.508152,0.494294,-0.054163,-0.561730,0.485439,-0.090436
21,0.087500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
