Format Version,1.23,Take Name,cap_032,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.44.18.477 PM,Total Frames in Take,2766,Total Exported Frames,2766,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.029167,-0.862574,0.218526,-0.189230,-0.415216,-0.111958,0.291515,0.099736,-0.816643,-0.261894,0.059913,-0.510801,-0.241298,0.304993,0.205812,0.000053,-0.000407,0.000403,-1.000000,0.038720,0.137696,0.300310,0.215351,0.140584,0.428322,0.168469,0.141045,0.560780,-0.122222,0.143253,0.486981,-0.123283,0.141628,0.557721,0.231173,0.121945,0.562605,0.039138,0.124114,0.380484,0.039370,0.125103,0.299002,0.038922,0.126649,0.223152,-0.200989,0.318922,0.193522,0.197864,0.129445,0.298305,-0.107549,0.133956,0.377989,-0.107908,0.132112,0.298632,-0.108021,0.131898,0.225668,0.195938,0.127723,0.218679,0.197629,0.130437,0.380912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051406,0.426215,-0.061998,-0.088488,0.344240,0.013706,0.009128,0.428745,-0.077537,-0.046375,0.322325,0.061118,-0.055980,0.371811,0.047752,-0.244287,0.447800,0.093652,-0.291315,0.448476,0.088125,-0.316099,0.395919,0.120032,-0.364053,0.389659,0.160409,-0.412526,0.380186,0.117718
8,0.033333,-0.862676,0.218350,-0.189137,-0.415139,-0.112120,0.291565,0.099657,-0.816887,-0.261375,0.060678,-0.510586,-0.241454,0.304912,0.205601,-0.000234,-0.000384,0.000377,-1.000000,0.038736,0.137833,0.300305,0.215412,0.140671,0.428301,0.168454,0.141033,0.560781,-0.122228,0.143248,0.486979,-0.123283,0.141634,0.557719,0.231168,0.121933,0.562608,0.039137,0.124110,0.380491,0.039370,0.125105,0.299003,0.038916,0.126640,0.223153,-0.201129,0.318779,0.193308,0.197865,0.129437,0.298300,-0.107559,0.133953,0.377986,-0.107912,0.132101,0.298628,-0.108019,0.131874,0.225669,0.195927,0.127703,0.218684,0.197626,0.130432,0.380914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051175,0.426338,-0.062098,-0.088689,0.344315,0.013629,0.008849,0.428876,-0.077635,-0.046559,0.322414,0.061029,-0.056187,0.371870,0.047673,-0.244278,0.447734,0.093459,-0.291309,0.448494,0.087985,-0.316157,0.396000,0.119889,-0.364108,0.389800,0.160298,-0.412611,0.380416,0.117667
9,0.037500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.045833,-0.863089,0.218032,-0.188215,-0.414867,-0.112606,0.291751,0.099416,-0.816790,-0.259876,0.062925,-0.511232,-0.241945,0.305171,0.205409,-0.000010,-0.000427,0.000464,-1.000000,0.038677,0.137729,0.300330,0.215324,0.140580,0.428322,0.168450,0.141026,0.560813,-0.122281,0.143282,0.487010,-0.123328,0.141651,0.557741,0.231157,0.121923,0.562614,0.039098,0.124115,0.380524,0.039332,0.125121,0.299053,0.038915,0.126627,0.223157,-0.201626,0.318529,0.192715,0.197854,0.129409,0.298308,-0.107566,0.133941,0.377983,-0.107924,0.132083,0.298624,-0.108026,0.131865,0.225658,0.195926,0.127700,0.218683,0.197618,0.130431,0.380926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050375,0.426700,-0.062514,-0.089352,0.344581,0.013386,0.008025,0.429279,-0.077944,-0.047107,0.322630,0.060708,-0.056785,0.372145,0.047426,-0.244329,0.447670,0.092921,-0.291377,0.448723,0.087596,-0.316414,0.396326,0.119505,-0.364220,0.390623,0.160211,-0.412910,0.381189,0.117508
12,0.050000,-0.863225,0.217994,-0.187852,-0.414769,-0.112791,0.291830,0.099318,-0.816932,-0.259397,0.063541,-0.511173,-0.242147,0.305211,0.205241,-0.000300,-0.000430,0.000428,-1.000000,0.038678,0.137893,0.300319,0.215398,0.140695,0.428294,0.168441,0.141045,0.560784,-0.122311,0.143304,0.487016,-0.123347,0.141675,0.557747,0.231150,0.121940,0.562605,0.039072,0.124136,0.380534,0.039311,0.125138,0.299059,0.038911,0.126656,0.223151,-0.201797,0.318550,0.192538,0.197857,0.129449,0.298299,-0.107562,0.133962,0.377980,-0.107926,0.132113,0.298620,-0.108029,0.131891,0.225659,0.195928,0.127718,0.218675,0.197619,0.130440,0.380920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050103,0.426814,-0.062664,-0.089582,0.344676,0.013291,0.007730,0.429423,-0.078050,-0.047321,0.322723,0.060571,-0.056981,0.372257,0.047321,-0.244372,0.447692,0.092730,-0.291432,0.448829,0.087441,-0.316533,0.396457,0.119377,-0.364303,0.390848,0.160079,-0.413054,0.381467,0.117422
13,0.054167,-0.863275,0.217932,-0.187747,-0.414744,-0.112992,0.291915,0.099207,-0.817135,-0.258878,0.064224,-0.511026,-0.242360,0.305232,0.205035,0.000036,-0.000474,0.000451,-1.000000,0.038658,0.137743,0.300325,0.215340,0.140610,0.428312,0.168459,0.141061,0.560777,-0.122305,0.143307,0.487024,-0.123345,0.141687,0.557753,0.231179,0.121970,0.562592,0.039066,0.124142,0.380542,0.039305,0.125159,0.299063,0.038920,0.126669,0.223146,-0.201974,0.318572,0.192381,0.197865,0.129452,0.298293,-0.107554,0.133975,0.377978,-0.107907,0.132129,0.298617,-0.108012,0.131918,0.225662,0.195945,0.127739,0.218675,0.197627,0.130452,0.380916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049865,0.426913,-0.062796,-0.089813,0.344746,0.013187,0.007469,0.429543,-0.078171,-0.047535,0.322815,0.060435,-0.057191,0.372378,0.047203,-0.244414,0.447720,0.092535,-0.291485,0.448937,0.087257,-0.316646,0.396603,0.119232,-0.364392,0.391068,0.159954,-0.413219,0.381782,0.117328
14,0.058333,-0.863293,0.217946,-0.187594,-0.414769,-0.113210,0.292012,0.099112,-0.817346,-0.258233,0.064926,-0.510928,-0.242619,0.305256,0.204844,0.000027,-0.000473,0.000459,-1.000000,0.038665,0.137745,0.300333,0.215358,0.140608,0.428319,0.168471,0.141072,0.560784,-0.122303,0.143306,0.487033,-0.123341,0.141686,0.557762,0.231179,0.121950,0.562599,0.039072,0.124150,0.380550,0.039314,0.125163,0.299077,0.038938,0.126671,0.223157,-0.202181,0.318606,0.192230,0.197877,0.129456,0.298306,-0.107547,0.133976,0.377982,-0.107901,0.132128,0.298623,-0.108001,0.131924,0.225669,0.195943,0.127738,0.218684,0.197634,0.130456,0.380923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049627,0.426983,-0.062926,-0.090045,0.344845,0.013094,0.007219,0.429636,-0.078290,-0.047750,0.322910,0.060320,-0.057421,0.372465,0.047087,-0.244468,0.447742,0.092348,-0.291540,0.449044,0.087057,-0.316766,0.396752,0.119086,-0.364491,0.391312,0.159833,-0.413405,0.382141,0.117203
15,0.062500,-0.863260,0.217849,-0.187532,-0.414917,-0.113403,0.292115,0.099044,-0.823651,-0.255374,0.073308,-0.501007,-0.243433,0.302792,0.201723,-0.000242,-0.000448,0.000406,-1.000000,0.038714,0.137872,0.300334,0.215445,0.140697,0.428306,0.168486,0.141056,0.560793,-0.122266,0.143293,0.487036,-0.123317,0.141681,0.557769,0.231201,0.121959,0.562608,0.039098,0.124131,0.380546,0.039333,0.125149,0.299073,0.038945,0.126673,0.223167,-0.202414,0.318644,0.192107,0.197896,0.129447,0.298306,-0.107529,0.133963,0.377995,-0.107892,0.132116,0.298640,-0.107991,0.131909,0.225683,0.195962,0.127724,0.218689,0.197649,0.130450,0.380937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049383,0.427045,-0.063056,-0.090270,0.344928,0.013010,0.006979,0.429688,-0.078438,-0.047945,0.323006,0.060222,-0.057627,0.372553,0.046978,-0.244514,0.447775,0.092138,-0.291577,0.449118,0.086843,-0.316879,0.396877,0.118921,-0.364587,0.391552,0.159698,-0.413978,0.384779,0.118491
16,0.066667,-0.863271,0.217792,-0.187336,-0.415013,-0.113602,0.292194,0.098971,-0.823359,-0.255005,0.073572,-0.501637,-0.243632,0.303028,0.201714,0.000021,-0.000457,0.000445,-1.000000,0.038702,0.137728,0.300338,0.215382,0.140598,0.428333,0.168487,0.141044,0.560793,-0.122255,0.143275,0.487030,-0.123300,0.141669,0.557766,0.231198,0.121942,0.562607,0.039120,0.124132,0.380544,0.039356,0.125140,0.299066,0.038953,0.126661,0.223172,-0.202640,0.318735,0.191991,0.197896,0.129443,0.298315,-0.107522,0.133971,0.378001,-0.107884,0.132119,0.298643,-0.107994,0.131899,0.225684,0.195961,0.127720,0.218692,0.197654,0.130442,0.380942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049116,0.427094,-0.063209,-0.090512,0.344999,0.012918,0.006732,0.429738,-0.078582,-0.048144,0.323069,0.060120,-0.057844,0.372624,0.046881,-0.244595,0.447826,0.091910,-0.291641,0.449223,0.086610,-0.317028,0.397058,0.118732,-0.364731,0.391804,0.159527,-0.414087,0.384967,0.118340
