Format Version,1.23,Take Name,cap_068,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.05.52.476 PM,Total Frames in Take,1678,Total Exported Frames,1678,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.825416,0.217660,-0.190719,-0.484705,-0.003991,0.312791,-0.124623,-0.791738,-0.149793,0.110568,-0.581797,-0.300676,0.337031,-0.076239,-0.000769,-0.000969,-0.000110,-0.999999,0.038533,0.138287,0.300575,0.215684,0.141183,0.428287,0.168567,0.141498,0.560953,-0.122272,0.143290,0.487003,-0.123503,0.141684,0.558724,0.231312,0.122136,0.562566,0.039304,0.124165,0.299103,0.039101,0.123843,0.380594,0.039048,0.125382,0.223259,-0.258668,0.339247,-0.087187,-0.107789,0.133192,0.225639,0.197989,0.129836,0.298291,0.195901,0.128309,0.218673,0.197742,0.130945,0.380949,-0.107516,0.132846,0.377977,-0.107841,0.132766,0.298655,,,,,,,,,,,,,,,,0.161564,0.414835,-0.306584,0.019846,0.351198,-0.218035,0.119134,0.416501,-0.322043,0.062278,0.334713,-0.168044,0.054144,0.381755,-0.188982,-0.267392,0.453961,-0.211284,-0.312733,0.463045,-0.220588,-0.350134,0.424061,-0.182553,-0.399895,0.434996,-0.145682,-0.447251,0.427850,-0.190175
7,0.029167,-0.825433,0.217738,-0.190539,-0.484712,-0.003912,0.312803,-0.124692,-0.791795,-0.149662,0.110752,-0.581717,-0.300615,0.336983,-0.076254,-0.000797,-0.000962,-0.000098,-0.999999,0.038516,0.138306,0.300542,0.215660,0.141189,0.428253,0.168550,0.141495,0.560925,-0.122290,0.143305,0.486966,-0.123518,0.141688,0.558690,0.231285,0.122140,0.562537,0.039288,0.124180,0.299077,0.039092,0.123852,0.380554,0.039038,0.125392,0.223231,-0.258599,0.339219,-0.087268,-0.107811,0.133203,0.225604,0.197981,0.129845,0.298258,0.195885,0.128311,0.218643,0.197728,0.130947,0.380928,-0.107526,0.132856,0.377940,-0.107846,0.132783,0.298609,,,,,,,,,,,,,,,,0.161646,0.414824,-0.306692,0.019908,0.351212,-0.218080,0.119216,0.416508,-0.322154,0.062356,0.334710,-0.168133,0.054201,0.381745,-0.189041,-0.267307,0.453910,-0.211291,-0.312638,0.463023,-0.220594,-0.350047,0.424049,-0.182539,-0.399802,0.434996,-0.145681,-0.447151,0.427883,-0.190159
8,0.033333,-0.825439,0.217761,-0.190384,-0.484751,-0.003834,0.312838,-0.124749,-0.791736,-0.149567,0.110855,-0.581804,-0.300553,0.336991,-0.076228,-0.000769,-0.000941,-0.000081,-0.999999,0.038498,0.138318,0.300498,0.215647,0.141203,0.428210,0.168519,0.141529,0.560888,-0.122317,0.143333,0.486914,-0.123546,0.141719,0.558642,0.231248,0.122153,0.562501,0.039272,0.124195,0.299030,0.039065,0.123878,0.380517,0.039020,0.125409,0.223196,-0.258545,0.339211,-0.087342,-0.107828,0.133225,0.225562,0.197957,0.129860,0.298220,0.195869,0.128342,0.218601,0.197712,0.130964,0.380888,-0.107543,0.132894,0.377885,-0.107859,0.132806,0.298564,,,,,,,,,,,,,,,,0.161707,0.414838,-0.306795,0.019981,0.351250,-0.218112,0.119281,0.416522,-0.322269,0.062421,0.334732,-0.168223,0.054247,0.381754,-0.189087,-0.267233,0.453880,-0.211302,-0.312546,0.462990,-0.220593,-0.349963,0.424038,-0.182525,-0.399722,0.435006,-0.145693,-0.447068,0.427901,-0.190142
9,0.037500,-0.825437,0.217848,-0.190164,-0.484803,-0.003763,0.312884,-0.124799,-0.791776,-0.149442,0.111015,-0.581751,-0.300512,0.336968,-0.076229,-0.000539,-0.000944,-0.000033,-0.999999,0.038462,0.138237,0.300469,0.215561,0.141150,0.428202,0.168494,0.141560,0.560858,-0.122334,0.143375,0.486878,-0.123571,0.141750,0.558603,0.231226,0.122179,0.562472,0.039253,0.124212,0.299007,0.039049,0.123907,0.380488,0.038993,0.125425,0.223173,-0.258487,0.339192,-0.087397,-0.107841,0.133251,0.225525,0.197937,0.129886,0.298198,0.195851,0.128363,0.218585,0.197687,0.130988,0.380869,-0.107563,0.132915,0.377844,-0.107872,0.132842,0.298534,,,,,,,,,,,,,,,,0.161779,0.414841,-0.306905,0.020036,0.351291,-0.218144,0.119342,0.416528,-0.322365,0.062484,0.334748,-0.168300,0.054303,0.381778,-0.189141,-0.267168,0.453848,-0.211300,-0.312468,0.462978,-0.220584,-0.349893,0.424051,-0.182515,-0.399654,0.435023,-0.145684,-0.446993,0.427944,-0.190116
10,0.041667,-0.825460,0.218129,-0.189737,-0.484805,-0.003711,0.312939,-0.124842,-0.791788,-0.149322,0.111151,-0.581739,-0.300467,0.336957,-0.076216,-0.000493,-0.000946,-0.000032,-1.000000,0.038456,0.138211,0.300448,0.215556,0.141137,0.428188,0.168484,0.141557,0.560838,-0.122341,0.143361,0.486858,-0.123578,0.141754,0.558581,0.231228,0.122176,0.562442,0.039245,0.124220,0.298987,0.039034,0.123896,0.380470,0.038998,0.125443,0.223147,-0.258414,0.339164,-0.087424,-0.107845,0.133257,0.225506,0.197936,0.129897,0.298186,0.195845,0.128362,0.218578,0.197687,0.130996,0.380860,-0.107564,0.132912,0.377828,-0.107884,0.132842,0.298517,,,,,,,,,,,,,,,,0.161864,0.414831,-0.307004,0.020050,0.351365,-0.218151,0.119410,0.416530,-0.322443,0.062554,0.334752,-0.168368,0.054359,0.381787,-0.189195,-0.267091,0.453809,-0.211297,-0.312393,0.462970,-0.220571,-0.349826,0.424067,-0.182497,-0.399579,0.435040,-0.145667,-0.446924,0.427974,-0.190099
11,0.045833,-0.825799,0.221176,-0.185919,-0.484325,-0.003933,0.313404,-0.124844,-0.791902,-0.149210,0.111291,-0.581586,-0.300441,0.336917,-0.076228,-0.000828,-0.000927,-0.000046,-0.999999,0.038474,0.138374,0.300441,0.215621,0.141231,0.428173,0.168481,0.141558,0.560835,-0.122346,0.143373,0.486852,-0.123588,0.141759,0.558582,0.231231,0.122152,0.562432,0.039247,0.124231,0.298992,0.039030,0.123896,0.380468,0.038994,0.125446,0.223148,-0.258337,0.339139,-0.087428,-0.107849,0.133270,0.225502,0.197929,0.129904,0.298193,0.195849,0.128363,0.218585,0.197682,0.131012,0.380864,-0.107584,0.132923,0.377826,-0.107883,0.132856,0.298524,,,,,,,,,,,,,,,,0.161934,0.414838,-0.307081,0.019549,0.352256,-0.218023,0.119480,0.416524,-0.322514,0.062638,0.334773,-0.168428,0.054433,0.381804,-0.189240,-0.267027,0.453788,-0.211276,-0.312341,0.462986,-0.220545,-0.349781,0.424091,-0.182470,-0.399513,0.435058,-0.145636,-0.446868,0.428025,-0.190076
12,0.050000,-0.825801,0.221274,-0.185750,-0.484342,-0.003870,0.313453,-0.124863,-0.791870,-0.149106,0.111352,-0.581644,-0.300398,0.336923,-0.076181,-0.001121,-0.000991,0.000137,-0.999999,0.038440,0.138427,0.300431,0.215560,0.141156,0.428202,0.168506,0.141183,0.560701,-0.122345,0.143370,0.486864,-0.123594,0.141768,0.558598,0.231242,0.122157,0.562437,0.039245,0.124231,0.299009,0.039033,0.123905,0.380478,0.038990,0.125458,0.223158,-0.258271,0.339125,-0.087402,-0.107834,0.133277,0.225522,0.197942,0.129909,0.298212,0.195846,0.128362,0.218598,0.197685,0.131017,0.380887,-0.107586,0.132941,0.377835,-0.107908,0.132859,0.298539,,,,,,,,,,,,,,,,0.162002,0.414854,-0.307128,0.019606,0.352307,-0.218028,0.119548,0.416548,-0.322557,0.062702,0.334802,-0.168465,0.054493,0.381840,-0.189257,-0.266950,0.453756,-0.211240,-0.312271,0.462970,-0.220525,-0.349719,0.424099,-0.182446,-0.399434,0.435072,-0.145597,-0.446818,0.428041,-0.190057
13,0.054167,-0.825788,0.221270,-0.185688,-0.484391,-0.003802,0.313497,-0.124859,-0.791878,-0.148993,0.111423,-0.581649,-0.300365,0.336902,-0.076137,-0.001151,-0.000941,0.000165,-0.999999,0.038453,0.138440,0.300471,0.215567,0.141161,0.428231,0.168514,0.141187,0.560719,-0.122348,0.143377,0.486891,-0.123606,0.141772,0.558630,0.231199,0.122125,0.562548,0.039241,0.124240,0.299042,0.039026,0.123908,0.380506,0.038990,0.125462,0.223190,-0.258209,0.339109,-0.087342,-0.107840,0.133279,0.225561,0.197941,0.129914,0.298242,0.195841,0.128357,0.218634,0.197685,0.131023,0.380926,-0.107587,0.132942,0.377877,-0.107912,0.132852,0.298563,,,,,,,,,,,,,,,,0.162058,0.414875,-0.307147,0.019665,0.352345,-0.218025,0.119598,0.416566,-0.322583,0.062767,0.334835,-0.168477,0.054553,0.381879,-0.189259,-0.266884,0.453726,-0.211198,-0.312201,0.462943,-0.220493,-0.349666,0.424083,-0.182407,-0.399367,0.435074,-0.145551,-0.446760,0.428057,-0.190028
14,0.058333,-0.825768,0.221212,-0.185695,-0.484448,-0.003735,0.313521,-0.124848,-0.791806,-0.148891,0.111431,-0.581772,-0.300309,0.336892,-0.076067,-0.001147,-0.000952,0.000158,-0.999999,0.038463,0.138424,0.300511,0.215579,0.141152,0.428268,0.168524,0.141174,0.560758,-0.122331,0.143354,0.486938,-0.123598,0.141764,0.558672,0.231226,0.122111,0.562582,0.039248,0.124231,0.299084,0.039043,0.123891,0.380550,0.038995,0.125442,0.223235,-0.258154,0.339056,-0.087264,-0.107828,0.133270,0.225597,0.197951,0.129907,0.298268,0.195855,0.128344,0.218669,0.197695,0.131009,0.380954,-0.107583,0.132939,0.377908,-0.107900,0.132844,0.298593,,,,,,,,,,,,,,,,0.162102,0.414885,-0.307164,0.019729,0.352356,-0.218024,0.119648,0.416572,-0.322589,0.062824,0.334857,-0.168469,0.054616,0.381900,-0.189264,-0.266796,0.453677,-0.211156,-0.312099,0.462887,-0.220467,-0.349588,0.424042,-0.182381,-0.399289,0.435057,-0.145508,-0.446700,0.428033,-0.190004
15,0.062500,-0.825748,0.221207,-0.185662,-0.484498,-0.003678,0.313553,-0.124848,-0.791724,-0.148812,0.111441,-0.581901,-0.300245,0.336893,-0.076010,-0.000593,-0.000921,0.000003,-0.999999,0.038486,0.138235,0.300570,0.215598,0.141139,0.428291,0.168505,0.141546,0.560943,-0.122314,0.143341,0.486978,-0.123575,0.141750,0.558704,0.231232,0.122100,0.562611,0.039267,0.124214,0.299111,0.039056,0.123876,0.380578,0.039012,0.125428,0.223266,-0.258109,0.338999,-0.087184,-0.107807,0.133256,0.225628,0.197968,0.129889,0.298299,0.195870,0.128338,0.218693,0.197722,0.131004,0.380981,-0.107546,0.132924,0.377942,-0.107888,0.132831,0.298631,,,,,,,,,,,,,,,,0.162142,0.414886,-0.307184,0.019796,0.352379,-0.218040,0.119685,0.416583,-0.322591,0.062869,0.334868,-0.168455,0.054684,0.381937,-0.189298,-0.266705,0.453636,-0.211132,-0.312004,0.462838,-0.220458,-0.349510,0.424019,-0.182360,-0.399210,0.435039,-0.145481,-0.446631,0.428013,-0.189992
16,0.066667,-0.825715,0.221172,-0.185723,-0.484545,-0.003635,0.313590,-0.124877,-0.791601,-0.148736,0.111436,-0.582088,-0.300168,0.336912,-0.075964,-0.000609,-0.000925,-0.000028,-0.999999,0.038512,0.138240,0.300590,0.215622,0.141148,0.428299,0.168536,0.141548,0.560963,-0.122284,0.143337,0.487001,-0.123538,0.141730,0.558723,0.231247,0.122113,0.562638,0.039283,0.124215,0.299118,0.039082,0.123875,0.380593,0.039042,0.125419,0.223283,-0.258067,0.338957,-0.087111,-0.107797,0.133246,0.225637,0.197992,0.129882,0.298310,0.195893,0.128341,0.218696,0.197746,0.130987,0.380982,-0.107531,0.132906,0.377963,-0.107865,0.132830,0.298646,,,,,,,,,,,,,,,,0.162169,0.414904,-0.307207,0.019856,0.352413,-0.218102,0.119717,0.416593,-0.322609,0.062913,0.334894,-0.168471,0.054742,0.381988,-0.189349,-0.266609,0.453609,-0.211135,-0.311892,0.462776,-0.220468,-0.349418,0.423980,-0.182375,-0.399124,0.435035,-0.145477,-0.446549,0.427992,-0.190005
17,0.070833,-0.825687,0.221068,-0.185809,-0.484608,-0.003591,0.313644,-0.124902,-0.791503,-0.148742,0.111370,-0.582233,-0.300083,0.336934,-0.075939,-0.000792,-0.000965,-0.000082,-0.999999,0.038521,0.138360,0.300575,0.215675,0.141239,0.428288,0.168542,0.141564,0.560959,-0.122278,0.143361,0.487003,-0.123515,0.141753,0.558725,0.231293,0.122176,0.562559,0.039292,0.124235,0.299123,0.039082,0.123900,0.380599,0.039040,0.125435,0.223277,-0.258241,0.338833,-0.087074,-0.107790,0.133258,0.225643,0.197978,0.129904,0.298301,0.195892,0.128364,0.218681,0.197742,0.130999,0.380967,-0.107514,0.132947,0.377980,-0.107848,0.132851,0.298641,,,,,,,,,,,,,,,,0.162186,0.414949,-0.307248,0.019912,0.352451,-0.218153,0.119728,0.416635,-0.322631,0.062938,0.334950,-0.168485,0.054795,0.382050,-0.189408,-0.266525,0.453602,-0.211151,-0.311799,0.462741,-0.220480,-0.349331,0.423956,-0.182388,-0.399054,0.435021,-0.145494,-0.446471,0.427960,-0.190024
