Format Version,1.23,Take Name,cap_018,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.30.41.609 PM,Total Frames in Take,2621,Total Exported Frames,2621,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1597,6.654167,-0.845653,-0.058361,0.000119,-0.530533,-0.107342,0.140530,0.233663,-0.587362,0.330312,-0.611671,-0.414436,0.185572,0.219789,0.283487,-0.001375,-0.000119,-0.000145,-0.999999,0.038870,0.138678,0.300232,0.215567,0.141454,0.428273,0.168612,0.141666,0.560965,-0.122381,0.143384,0.486857,-0.123444,0.141797,0.557510,0.231259,0.122127,0.562511,0.183159,0.219284,0.305112,0.039206,0.134080,0.380444,0.198050,0.141182,0.381914,0.038375,0.167041,0.306699,,,,0.034781,0.219035,0.252605,-0.107603,0.132956,0.377878,-0.108640,0.156823,0.303284,-0.110584,0.200939,0.245031,,,,,,,,,,,,,,,,,,,0.187275,0.250412,0.271452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.108743,0.247426,-0.010247,-0.151627,0.168250,0.144117,-0.150888,0.237679,0.002363,-0.086391,0.169751,0.159461,-0.117201,0.210292,0.148242,0.282005,0.356617,0.355901,0.303401,0.367431,0.314790,0.285568,0.324730,0.267942,0.263390,0.332644,0.209424,0.320272,0.335764,0.177447
1598,6.658333,-0.845974,-0.056122,0.003118,-0.530254,-0.107175,0.139927,0.234319,-0.586756,0.329787,-0.612817,-0.414021,0.185358,0.219661,0.283170,-0.001134,-0.000142,-0.000107,-0.999999,0.038829,0.138566,0.300200,0.215495,0.141384,0.428253,0.168582,0.141658,0.560909,-0.122402,0.143387,0.486817,-0.123463,0.141812,0.557487,0.231244,0.122141,0.562482,0.183038,0.219105,0.304950,0.039194,0.134101,0.380401,0.198042,0.141286,0.381895,0.038367,0.166585,0.306415,,,,0.034802,0.217953,0.251691,-0.107611,0.132955,0.377834,-0.108653,0.156345,0.303040,-0.110532,0.199477,0.244063,,,,,,,,,,,,,,,,,,,0.186995,0.250282,0.271257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.108481,0.247039,-0.009534,-0.151547,0.168071,0.144921,-0.150687,0.237379,0.003039,-0.085866,0.168548,0.160086,-0.117092,0.210226,0.149068,0.281444,0.356740,0.355615,0.302873,0.367560,0.314511,0.285165,0.324783,0.267646,0.263140,0.332519,0.209066,0.320071,0.335696,0.177220
1599,6.662500,-0.845530,-0.055267,0.003082,-0.531051,-0.107230,0.139943,0.235340,-0.585331,0.329555,-0.614627,-0.413539,0.184953,0.219480,0.282672,-0.001112,-0.000137,-0.000094,-0.999999,0.038824,0.138553,0.300181,0.215478,0.141372,0.428245,0.168570,0.141649,0.560875,-0.122405,0.143390,0.486795,-0.123467,0.141813,0.557466,0.231243,0.122139,0.562472,0.182858,0.218906,0.304719,0.039182,0.134041,0.380380,0.198030,0.141280,0.381859,0.038353,0.166103,0.306143,,,,0.034733,0.216829,0.250847,-0.107616,0.132953,0.377808,-0.108609,0.155586,0.302753,-0.110468,0.198098,0.243236,,,,,,,,,,,,,,,,,,,0.186685,0.250179,0.270990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.108212,0.246659,-0.008771,-0.151507,0.168016,0.145814,-0.150248,0.236956,0.003955,-0.085794,0.168390,0.161045,-0.116974,0.210107,0.149956,0.280407,0.356774,0.355268,0.302254,0.367654,0.314123,0.284759,0.324792,0.267333,0.262885,0.332275,0.208669,0.319875,0.335451,0.176956
1600,6.666667,-0.845182,-0.054627,0.003308,-0.531670,-0.107219,0.139898,0.236362,-0.585662,0.324912,-0.618282,-0.411291,0.185883,0.218386,0.282749,-0.001107,-0.000075,-0.000074,-0.999999,0.038821,0.138528,0.300194,0.215463,0.141351,0.428254,0.168539,0.141626,0.560866,-0.122422,0.143367,0.486796,-0.123487,0.141799,0.557461,0.231176,0.122097,0.562561,0.182530,0.218616,0.304513,0.039173,0.133944,0.380375,0.198014,0.141181,0.381862,0.038362,0.165418,0.305844,,,,0.034704,0.215821,0.250282,-0.107634,0.132928,0.377800,-0.108581,0.154711,0.302416,-0.110433,0.196487,0.242513,,,,,,,,,,,,,,,,,,,0.186477,0.249810,0.270674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107974,0.246253,-0.007911,-0.151397,0.167846,0.146858,-0.150017,0.236665,0.004783,-0.085763,0.168220,0.161997,-0.116840,0.209971,0.150881,0.280035,0.356911,0.354676,0.301033,0.368382,0.313776,0.284371,0.324706,0.266989,0.262663,0.331843,0.208196,0.319716,0.335128,0.176657
1601,6.670833,-0.844666,-0.053665,0.004139,-0.532581,-0.107160,0.140090,0.237508,-0.584641,0.322950,-0.620460,-0.411007,0.185853,0.217898,0.282565,-0.001106,-0.000064,-0.000064,-0.999999,0.038827,0.138517,0.300197,0.215471,0.141339,0.428260,0.168535,0.141604,0.560865,-0.122415,0.143359,0.486798,-0.123492,0.141795,0.557463,0.231178,0.122090,0.562573,0.182198,0.218366,0.304173,0.039180,0.133807,0.380376,0.198017,0.141032,0.381838,0.038392,0.164660,0.305539,,,,0.034715,0.214751,0.249768,-0.107634,0.132927,0.377811,-0.108567,0.153847,0.302151,-0.110396,0.194969,0.241805,,,,,,,,,,,,,,,,,,,0.186346,0.249289,0.270250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107732,0.245922,-0.007001,-0.151322,0.167968,0.147897,-0.149793,0.236426,0.005724,-0.085615,0.168150,0.163075,-0.116641,0.210046,0.151944,0.279303,0.357077,0.354106,0.300384,0.368493,0.313250,0.283970,0.324513,0.266553,0.262384,0.331307,0.207685,0.319490,0.334683,0.176291
1602,6.675000,-0.844532,-0.053194,0.004516,-0.532837,-0.107041,0.140038,0.238600,-0.587062,0.321086,-0.621457,-0.407497,0.186663,0.216307,0.281606,-0.001097,-0.000061,-0.000060,-0.999999,0.038822,0.138496,0.300219,0.215458,0.141314,0.428287,0.168533,0.141585,0.560886,-0.122420,0.143350,0.486820,-0.123494,0.141772,0.557480,0.231168,0.122076,0.562597,0.182015,0.217957,0.303909,0.039173,0.133706,0.380388,0.198001,0.140826,0.381820,0.038335,0.164008,0.305316,,,,0.034699,0.213559,0.248968,-0.107645,0.132912,0.377836,-0.108566,0.153083,0.301968,-0.110367,0.193619,0.241129,,,,,,,,,,,,,,,,,,,0.186184,0.248739,0.269868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107501,0.245713,-0.005939,-0.151171,0.167889,0.148993,-0.149590,0.236271,0.006750,-0.085466,0.167984,0.164106,-0.116467,0.210035,0.152994,0.279319,0.355035,0.352820,0.299612,0.368571,0.312607,0.283548,0.324227,0.266067,0.262073,0.330791,0.207168,0.319305,0.334163,0.175862
1603,6.679167,-0.844294,-0.052376,0.005284,-0.533288,-0.106958,0.140113,0.239652,-0.585257,0.319252,-0.623891,-0.407815,0.186480,0.215885,0.281418,-0.001129,-0.000073,-0.000071,-0.999999,0.038824,0.138497,0.300242,0.215464,0.141316,0.428304,0.168539,0.141569,0.560903,-0.122410,0.143326,0.486854,-0.123483,0.141762,0.557503,0.231172,0.122062,0.562618,0.181974,0.217265,0.303463,0.039185,0.133631,0.380407,0.198011,0.140651,0.381811,0.038347,0.163408,0.305128,,,,0.034811,0.212214,0.248234,-0.107638,0.132901,0.377863,-0.108547,0.152597,0.301843,-0.110264,0.192142,0.240363,,,,,,,,,,,,,,,,,,,0.186041,0.248156,0.269440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107297,0.245462,-0.005012,-0.151075,0.167977,0.149971,-0.149384,0.236243,0.007784,-0.085349,0.168034,0.165192,-0.116243,0.209910,0.153898,0.278521,0.355240,0.352159,0.298956,0.368603,0.311940,0.283133,0.324007,0.265613,0.261832,0.330107,0.206560,0.319187,0.333496,0.175452
1604,6.683333,-0.844173,-0.051525,0.006576,-0.533549,-0.106825,0.140163,0.240731,-0.583918,0.317332,-0.626549,-0.407157,0.186494,0.215177,0.281024,0.000104,-0.000185,0.000122,-1.000000,0.038725,0.137871,0.300294,0.215194,0.140888,0.428360,0.168544,0.141538,0.560937,-0.122408,0.143320,0.486897,-0.123477,0.141742,0.557546,0.231177,0.122054,0.562663,0.181845,0.216715,0.303184,0.039178,0.133521,0.380435,0.198020,0.140474,0.381796,0.038363,0.162692,0.304977,,,,0.034906,0.210904,0.247429,-0.107636,0.132888,0.377905,-0.108557,0.152077,0.301718,-0.110164,0.190803,0.239732,,,,,,,,,,,,,,,,,,,0.185944,0.247455,0.268927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107178,0.245384,-0.004015,-0.150955,0.168133,0.151078,-0.149273,0.236195,0.008852,-0.085253,0.167951,0.166235,-0.116017,0.209901,0.154937,0.277601,0.355241,0.351537,0.298209,0.368503,0.311152,0.282746,0.323693,0.265089,0.261624,0.329411,0.206011,0.319080,0.332874,0.175072
1605,6.687500,-0.844138,-0.051020,0.007486,-0.533640,-0.106699,0.140232,0.241859,-0.582617,0.314849,-0.629275,-0.406743,0.186601,0.214421,0.280779,0.000089,-0.000145,0.000134,-1.000000,0.038743,0.137856,0.300352,0.215205,0.140874,0.428410,0.168540,0.141537,0.560963,-0.122398,0.143299,0.486947,-0.123466,0.141720,0.557597,0.231153,0.121998,0.562791,0.181757,0.215940,0.302841,0.039188,0.133399,0.380468,0.198048,0.140254,0.381778,0.038414,0.162070,0.304850,,,,0.034897,0.209649,0.246789,-0.107634,0.132870,0.377950,-0.108536,0.151484,0.301580,-0.110108,0.189507,0.239188,,,,,,,,,,,,,,,,,,,0.185839,0.246792,0.268385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107085,0.245357,-0.002844,-0.150886,0.168234,0.152213,-0.149224,0.236270,0.010006,-0.085118,0.167919,0.167337,-0.115852,0.210051,0.155995,0.276873,0.355331,0.350801,0.297469,0.368456,0.310461,0.282342,0.323282,0.264566,0.261416,0.328596,0.205311,0.318948,0.332187,0.174618
1606,6.691667,-0.844500,-0.050531,0.008498,-0.533099,-0.106554,0.140048,0.242951,-0.581260,0.312631,-0.632323,-0.405669,0.186755,0.213550,0.280398,-0.000011,-0.000165,0.000125,-1.000000,0.038731,0.137892,0.300402,0.215190,0.140888,0.428469,0.168535,0.141515,0.560988,-0.122403,0.143295,0.486999,-0.123460,0.141703,0.557661,0.231154,0.121990,0.562835,0.181642,0.214860,0.302455,0.039184,0.133265,0.380505,0.198055,0.140061,0.381796,0.038378,0.161480,0.304700,,,,0.034974,0.208465,0.246303,-0.107632,0.132851,0.378000,-0.108510,0.150814,0.301444,-0.110026,0.188120,0.238689,,,,,,,,,,,,,,,,,,,0.185802,0.245979,0.267794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107072,0.245468,-0.001631,-0.150843,0.168278,0.153371,-0.149148,0.236453,0.011300,-0.085004,0.167871,0.168489,-0.115635,0.209854,0.157116,0.275946,0.355193,0.350143,0.296629,0.368366,0.309790,0.281972,0.322860,0.264089,0.261270,0.327837,0.204744,0.318864,0.331547,0.174227
1607,6.695833,-0.844638,-0.049906,0.009903,-0.532914,-0.106352,0.140069,0.244126,-0.579784,0.311413,-0.634635,-0.405106,0.186662,0.212853,0.279878,0.000011,-0.000287,0.000083,-1.000000,0.038682,0.137886,0.300410,0.215192,0.140881,0.428521,0.168504,0.141505,0.560998,-0.122399,0.143292,0.487046,-0.123459,0.141694,0.557707,0.231201,0.122053,0.562675,0.181433,0.214221,0.301972,0.039171,0.133169,0.380534,0.198072,0.139875,0.381803,0.038447,0.160887,0.304561,,,,0.035038,0.207321,0.245640,-0.107635,0.132838,0.378056,-0.108490,0.150309,0.301346,-0.109996,0.186962,0.238173,,,,,,,,,,,,,,,,,,,0.185797,0.245035,0.267053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107027,0.245583,-0.000429,-0.150714,0.168470,0.154637,-0.149098,0.236654,0.012573,-0.084865,0.167876,0.169680,-0.115394,0.209863,0.158289,0.275147,0.355090,0.349500,0.295926,0.368070,0.309113,0.281597,0.322409,0.263537,0.261118,0.327097,0.204157,0.318850,0.330873,0.173846
1608,6.700000,-0.844901,-0.049244,0.011116,-0.532536,-0.106240,0.140097,0.245237,-0.578528,0.310144,-0.636922,-0.404285,0.186606,0.212065,0.279378,-0.001308,-0.000140,-0.000043,-0.999999,0.038774,0.138516,0.300442,0.215470,0.141277,0.428520,0.168488,0.141502,0.561037,-0.122409,0.143289,0.487083,-0.123461,0.141692,0.557749,0.231090,0.121973,0.562769,0.181538,0.213306,0.301360,0.039158,0.133088,0.380566,0.198064,0.139690,0.381816,0.038517,0.160308,0.304427,,,,0.035080,0.205995,0.244941,-0.107652,0.132862,0.378100,-0.108497,0.149957,0.301267,-0.109914,0.185799,0.237665,,,,,,,,,,,,,,,,,,,0.185735,0.244208,0.266472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106979,0.245795,0.000810,-0.150606,0.168685,0.155761,-0.149095,0.236928,0.013847,-0.084786,0.167798,0.170763,-0.115271,0.210136,0.159489,0.274319,0.354774,0.348853,0.295217,0.367793,0.308536,0.281224,0.321882,0.263093,0.260904,0.326358,0.203539,0.318780,0.330236,0.173483
1609,6.704167,-0.844945,-0.049707,0.010561,-0.532434,-0.106216,0.140494,0.246399,-0.577067,0.308066,-0.639404,-0.404044,0.186623,0.211417,0.279254,-0.001296,-0.000155,-0.000037,-0.999999,0.038769,0.138514,0.300454,0.215477,0.141277,0.428530,0.168475,0.141505,0.561037,-0.122410,0.143290,0.487099,-0.123453,0.141700,0.557770,0.231094,0.121972,0.562777,0.181568,0.212775,0.300795,0.039140,0.133027,0.380579,0.198073,0.139503,0.381807,0.038562,0.159756,0.304250,,,,0.035261,0.204757,0.244266,-0.107664,0.132878,0.378118,-0.108465,0.149643,0.301165,-0.109851,0.184716,0.237159,,,,,,,,,,,,,,,,,,,0.185790,0.243245,0.265856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106989,0.246161,0.002016,-0.150589,0.168898,0.156972,-0.149037,0.237402,0.015183,-0.085150,0.168778,0.171710,-0.114987,0.210189,0.160657,0.273565,0.355255,0.348573,0.294472,0.367570,0.307963,0.280884,0.321335,0.262628,0.260774,0.325610,0.203041,0.318665,0.329621,0.173079
1610,6.708333,-0.845399,-0.048953,0.012612,-0.531738,-0.105989,0.140483,0.247462,-0.576873,0.307153,-0.641427,-0.401802,0.186876,0.210225,0.278440,-0.001328,-0.000164,-0.000031,-0.999999,0.038752,0.138533,0.300474,0.215461,0.141289,0.428554,0.168461,0.141503,0.561056,-0.122424,0.143292,0.487124,-0.123467,0.141713,0.557789,0.231088,0.121972,0.562784,0.181567,0.212128,0.300212,0.039134,0.132960,0.380600,0.198051,0.139331,0.381804,0.038551,0.159275,0.304103,,,,0.035399,0.203621,0.243682,-0.107684,0.132878,0.378153,-0.108457,0.149298,0.301078,-0.109802,0.183787,0.236763,,,,,,,,,,,,,,,,,,,0.185911,0.242124,0.265158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107061,0.246523,0.003237,-0.150514,0.169208,0.158216,-0.149107,0.237887,0.016458,-0.085020,0.168837,0.172816,-0.114728,0.210228,0.161810,0.272830,0.354024,0.347762,0.293841,0.367118,0.307474,0.280571,0.320834,0.262198,0.260639,0.324838,0.202518,0.318614,0.329070,0.172767
1611,6.712500,-0.846051,-0.048170,0.014395,-0.530727,-0.105849,0.140514,0.248467,-0.572299,0.306589,-0.644292,-0.404185,0.185849,0.210526,0.278489,-0.001321,-0.000159,-0.000020,-0.999999,0.038760,0.138535,0.300482,0.215464,0.141285,0.428560,0.168481,0.141507,0.561080,-0.122433,0.143303,0.487124,-0.123470,0.141718,0.557794,0.231103,0.121972,0.562790,0.181529,0.211235,0.299694,0.039113,0.132858,0.380602,0.198067,0.139120,0.381791,0.038647,0.158710,0.303868,,,,0.035520,0.203075,0.242896,-0.107691,0.132899,0.378155,-0.108426,0.148915,0.300972,-0.109759,0.182936,0.236390,,,,,,,,,,,,,,,,,,,0.185877,0.241472,0.264694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107115,0.247073,0.004504,-0.150456,0.169557,0.159379,-0.149154,0.238557,0.017819,-0.084976,0.168941,0.173758,-0.114574,0.210563,0.163004,0.271418,0.355699,0.347555,0.293215,0.366749,0.306969,0.280249,0.320259,0.261765,0.260534,0.324199,0.202043,0.318524,0.328422,0.172459
1612,6.716667,-0.847156,-0.045910,0.019090,-0.529012,-0.105472,0.140005,0.249354,-0.575636,0.304678,-0.644921,-0.399864,0.187080,0.208498,0.277634,-0.001295,-0.000104,-0.000030,-0.999999,0.038783,0.138518,0.300506,0.215442,0.141289,0.428568,0.168481,0.141502,0.561095,-0.122449,0.143293,0.487131,-0.123484,0.141716,0.557790,0.231153,0.121964,0.562905,0.181375,0.210690,0.299142,0.039100,0.132747,0.380589,0.198034,0.138906,0.381783,0.038537,0.158082,0.303692,,,,0.035605,0.202044,0.242404,-0.107699,0.132890,0.378151,-0.108431,0.148553,0.300860,-0.109672,0.182075,0.236053,,,,,,,,,,,,,,,,,,,0.185865,0.240654,0.264208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107185,0.247557,0.005720,-0.150377,0.169859,0.160567,-0.149239,0.239184,0.019141,-0.084354,0.167934,0.174843,-0.114349,0.210883,0.164261,0.271682,0.353145,0.346750,0.292719,0.366340,0.306576,0.280022,0.319695,0.261351,0.260371,0.323367,0.201591,0.318439,0.327853,0.172149
1613,6.720833,-0.847148,-0.046294,0.018887,-0.528999,-0.105492,0.140634,0.250449,-0.571985,0.303901,-0.647421,-0.401650,0.186348,0.208582,0.277677,-0.001316,-0.000085,-0.000028,-0.999999,0.038800,0.138522,0.300479,0.215450,0.141287,0.428532,0.168497,0.141502,0.561084,-0.122449,0.143294,0.487098,-0.123491,0.141706,0.557753,0.231177,0.121951,0.562896,0.181391,0.209979,0.298690,0.039103,0.132622,0.380559,0.198029,0.138730,0.381750,0.038558,0.157635,0.303544,,,,0.035701,0.201230,0.241926,-0.107699,0.132888,0.378126,-0.108399,0.148273,0.300753,-0.109601,0.181374,0.235737,,,,,,,,,,,,,,,,,,,0.185926,0.239867,0.263736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107304,0.248069,0.006818,-0.150367,0.170319,0.161709,-0.149310,0.239893,0.020422,-0.084824,0.169152,0.175751,-0.114133,0.211094,0.165327,0.270444,0.354675,0.346615,0.292280,0.365791,0.306129,0.279783,0.319173,0.260956,0.260280,0.322620,0.201135,0.318371,0.327347,0.171826
1614,6.725000,-0.848212,-0.045045,0.021888,-0.527284,-0.105199,0.140139,0.251191,-0.571814,0.302767,-0.648686,-0.400709,0.186538,0.207740,0.277319,-0.001290,-0.000072,-0.000020,-0.999999,0.038811,0.138508,0.300433,0.215447,0.141274,0.428490,0.168512,0.141485,0.561055,-0.122457,0.143297,0.487044,-0.123496,0.141708,0.557695,0.231203,0.121961,0.562851,0.181593,0.209099,0.298252,0.039121,0.132517,0.380500,0.198029,0.138490,0.381686,0.038585,0.157167,0.303350,,,,0.035832,0.200298,0.241430,-0.107702,0.132871,0.378071,-0.108395,0.148082,0.300652,-0.109522,0.180735,0.235393,,,,,,,,,,,,,,,,,,,0.186070,0.238922,0.263219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107405,0.248635,0.007936,-0.150337,0.170650,0.162810,-0.149450,0.240656,0.021586,-0.084776,0.169327,0.176735,-0.113234,0.209142,0.166007,0.270027,0.354226,0.346254,0.291893,0.365372,0.305681,0.279631,0.318558,0.260553,0.260199,0.321956,0.200717,0.318291,0.326824,0.171443
1615,6.729167,-0.848901,-0.043911,0.024862,-0.526137,-0.104995,0.140198,0.251985,-0.574443,0.304732,-0.646609,-0.398812,0.186714,0.206488,0.276019,-0.001277,-0.000111,-0.000060,-0.999999,0.038811,0.138509,0.300354,0.215458,0.141284,0.428417,0.168530,0.141495,0.560996,-0.122436,0.143293,0.486977,-0.123487,0.141700,0.557624,0.231235,0.121997,0.562712,0.181621,0.208477,0.297912,0.039141,0.132394,0.380423,0.198056,0.138295,0.381608,0.038633,0.156804,0.303166,,,,0.035967,0.199526,0.241016,-0.107687,0.132888,0.377995,-0.108374,0.147897,0.300547,-0.109444,0.180193,0.235098,,,,,,,,,,,,,,,,,,,0.186240,0.238104,0.262765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107583,0.249314,0.008978,-0.150321,0.171171,0.163857,-0.149613,0.241430,0.022825,-0.084746,0.169482,0.177470,-0.113009,0.209447,0.167032,0.270538,0.351687,0.345332,0.292118,0.364233,0.305197,0.279502,0.317992,0.260156,0.260090,0.321270,0.200272,0.318267,0.326232,0.171001
1616,6.733333,-0.849467,-0.043300,0.026925,-0.525173,-0.104848,0.140334,0.252851,-0.574057,0.304480,-0.647285,-0.398462,0.186709,0.205836,0.275554,-0.001229,-0.000163,-0.000079,-0.999999,0.038797,0.138497,0.300272,0.215462,0.141280,0.428344,0.168521,0.141497,0.560922,-0.122429,0.143299,0.486911,-0.123482,0.141705,0.557556,0.231274,0.122038,0.562566,0.181750,0.207632,0.297541,0.039140,0.132312,0.380362,0.198050,0.138039,0.381501,0.038674,0.156396,0.302997,,,,0.036046,0.198925,0.240681,-0.107679,0.132874,0.377926,-0.108370,0.147718,0.300452,-0.109371,0.179692,0.234822,,,,,,,,,,,,,,,,,,,0.186363,0.237351,0.262409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107794,0.249932,0.010104,-0.150305,0.171625,0.164916,-0.149802,0.242216,0.024022,-0.084688,0.169619,0.178358,-0.112856,0.209659,0.167958,0.270279,0.351202,0.344898,0.291908,0.363661,0.304722,0.279407,0.317442,0.259756,0.260072,0.320647,0.199862,0.318269,0.325669,0.170594
1617,6.737500,-0.850226,-0.043070,0.028842,-0.523860,-0.104659,0.140332,0.253618,-0.573910,0.303961,-0.648040,-0.397845,0.186875,0.205160,0.275109,-0.001190,-0.000147,-0.000104,-0.999999,0.038817,0.138503,0.300203,0.215499,0.141307,0.428273,0.168535,0.141534,0.560855,-0.122420,0.143309,0.486840,-0.123474,0.141723,0.557487,0.231269,0.122071,0.562506,0.181876,0.206830,0.297175,0.039156,0.132224,0.380286,0.198091,0.137809,0.381407,0.038709,0.156041,0.302836,,,,0.036126,0.198398,0.240379,-0.107654,0.132899,0.377851,-0.108345,0.147581,0.300344,-0.109313,0.179413,0.234633,,,,,,,,,,,,,,,,,,,0.186478,0.236733,0.262051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.108072,0.250596,0.011150,-0.150318,0.171930,0.165922,-0.150060,0.243025,0.025229,-0.084703,0.169870,0.179156,-0.112696,0.209938,0.168958,0.270111,0.350727,0.344488,0.291739,0.363240,0.304300,0.279354,0.316888,0.259328,0.260106,0.320082,0.199435,0.318320,0.325189,0.170205
1618,6.741667,-0.851067,-0.042190,0.031656,-0.522401,-0.104488,0.140253,0.254368,-0.574014,0.303123,-0.648651,-0.397336,0.187116,0.204447,0.274818,-0.001176,-0.000143,-0.000096,-0.999999,0.038817,0.138505,0.300164,0.215500,0.141315,0.428232,0.168536,0.141543,0.560812,-0.122413,0.143312,0.486797,-0.123473,0.141741,0.557452,0.231249,0.122074,0.562473,0.182006,0.206267,0.296889,0.039160,0.132145,0.380244,0.198108,0.137558,0.381337,0.038732,0.155809,0.302742,,,,0.036200,0.197957,0.240130,-0.107646,0.132893,0.377806,-0.108334,0.147520,0.300302,-0.109287,0.179259,0.234525,,,,,,,,,,,,,,,,,,,0.186652,0.236031,0.261697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.108340,0.251314,0.012216,-0.150352,0.172321,0.167004,-0.150307,0.243847,0.026476,-0.084666,0.169879,0.179930,-0.112567,0.210160,0.169915,0.270016,0.350265,0.344108,0.291640,0.362777,0.303907,0.279353,0.316358,0.258974,0.260100,0.319460,0.199051,0.318329,0.324684,0.169861
1619,6.745833,-0.851702,-0.041755,0.033716,-0.521271,-0.104401,0.140365,0.255077,-0.574214,0.302379,-0.649017,-0.397016,0.187345,0.203792,0.274558,-0.001118,-0.000140,-0.000105,-0.999999,0.038827,0.138490,0.300143,0.215521,0.141315,0.428216,0.168533,0.141561,0.560783,-0.122390,0.143317,0.486780,-0.123456,0.141750,0.557432,0.231235,0.122095,0.562449,0.182167,0.205773,0.296605,0.039191,0.132093,0.380221,0.198134,0.137406,0.381306,0.038772,0.155621,0.302676,,,,0.036289,0.197658,0.239974,-0.107623,0.132888,0.377780,-0.108299,0.147553,0.300284,-0.109234,0.179206,0.234467,,,,,,,,,,,,,,,,,,,0.186818,0.235408,0.261393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.108677,0.251992,0.013215,-0.150419,0.172774,0.167903,-0.150624,0.244668,0.027564,-0.084726,0.170090,0.180665,-0.112488,0.210437,0.170822,0.270034,0.349775,0.343715,0.291590,0.362316,0.303530,0.279402,0.315863,0.258641,0.260109,0.318883,0.198674,0.318334,0.324169,0.169486
