Format Version,1.23,Take Name,cap_038,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.48.40.647 PM,Total Frames in Take,2957,Total Exported Frames,2957,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1180,4.916667,-0.826714,-0.157339,0.226948,-0.490187,0.189793,0.134615,0.240009,-0.605053,0.176812,-0.651535,-0.422079,0.211929,0.151811,0.247059,0.000690,-0.000213,0.000086,-1.000000,0.038777,0.137389,0.300264,0.215275,0.140553,0.428349,0.168628,0.141418,0.560875,-0.122333,0.143067,0.486830,-0.123420,0.141517,0.557573,0.231203,0.121871,0.562616,0.039101,0.124063,0.380346,0.039029,0.128245,0.223078,0.039335,0.125709,0.298867,0.212746,0.165924,0.295431,-0.107729,0.133022,0.225521,,,,-0.107851,0.132270,0.298434,-0.107415,0.133844,0.377788,0.197756,0.130904,0.298171,0.197767,0.130760,0.380843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193533,0.150237,0.221673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080002,0.250935,0.026796,0.110157,0.168622,0.182806,0.048430,0.243123,0.057870,,,,0.145589,0.208069,0.169949,0.282096,0.316526,0.278219,0.294484,0.324631,0.233666,0.283831,0.268924,0.198890,0.256081,0.259704,0.143178,0.308355,0.266016,0.104336
1181,4.920833,-0.827388,-0.156791,0.227501,-0.488967,0.189937,0.134558,0.240122,-0.604248,0.176564,-0.652701,-0.421534,0.211839,0.151767,0.247145,0.000593,-0.000214,0.000089,-1.000000,0.038786,0.137397,0.300273,0.215272,0.140544,0.428391,0.168650,0.141330,0.560839,-0.122306,0.143026,0.486839,-0.123396,0.141495,0.557591,0.231178,0.121857,0.562629,0.039130,0.124078,0.380363,0.039034,0.128468,0.223083,0.039354,0.125777,0.298885,0.212546,0.165839,0.295382,-0.108052,0.132518,0.225481,,,,-0.107842,0.132223,0.298442,-0.107395,0.133810,0.377801,0.197808,0.130807,0.298169,0.197792,0.130706,0.380844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193510,0.150431,0.221774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080303,0.251632,0.027231,0.110357,0.168897,0.183053,0.048740,0.243761,0.058283,,,,0.145852,0.208240,0.170229,0.281659,0.316634,0.278349,0.294108,0.324719,0.233838,0.283663,0.268975,0.199056,0.256064,0.259653,0.143272,0.308416,0.266017,0.104594
1182,4.925000,-0.827985,-0.155656,0.228654,-0.487780,0.190041,0.134466,0.240263,-0.603140,0.176592,-0.653904,-0.421245,0.211599,0.151812,0.247275,0.000504,-0.000201,0.000092,-1.000000,0.038796,0.137430,0.300286,0.215265,0.140554,0.428417,0.168655,0.141314,0.560850,-0.122285,0.143026,0.486846,-0.123385,0.141483,0.557603,0.231173,0.121844,0.562645,0.039139,0.124119,0.380373,0.039033,0.128714,0.223100,0.039375,0.125879,0.298903,0.212299,0.165802,0.295349,-0.108058,0.132522,0.225510,,,,-0.107823,0.132210,0.298457,-0.107378,0.133801,0.377814,0.197844,0.130782,0.298167,0.197813,0.130713,0.380852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193488,0.150675,0.221864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080669,0.252263,0.027653,0.110576,0.169178,0.183314,0.049094,0.244541,0.058764,,,,0.146115,0.208447,0.170522,0.281229,0.316731,0.278484,0.293596,0.324986,0.234122,0.283467,0.269023,0.199265,0.256033,0.259603,0.143419,0.308498,0.266027,0.104887
1183,4.929167,-0.828720,-0.154999,0.229065,-0.486548,0.190146,0.134440,0.240450,-0.602443,0.176241,-0.655136,-0.420474,0.211523,0.151721,0.247385,0.000468,-0.000201,0.000084,-1.000000,0.038790,0.137459,0.300303,0.215262,0.140581,0.428435,0.168654,0.141332,0.560860,-0.122291,0.143032,0.486864,-0.123393,0.141498,0.557621,0.231159,0.121849,0.562664,0.039131,0.124162,0.380380,0.039022,0.129008,0.223125,0.039372,0.126012,0.298918,0.211892,0.165793,0.295324,-0.108068,0.132537,0.225526,,,,-0.107836,0.132230,0.298487,-0.107397,0.133827,0.377837,0.197829,0.130794,0.298180,0.197810,0.130722,0.380870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193537,0.150797,0.221940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081030,0.252990,0.028131,0.110751,0.169462,0.183605,0.049435,0.245250,0.059223,,,,0.146381,0.208686,0.170867,0.280705,0.316835,0.278702,0.293162,0.325025,0.234326,0.283238,0.269093,0.199480,0.255989,0.259560,0.143569,0.308492,0.266058,0.105146
1184,4.933333,-0.829049,-0.153978,0.230281,-0.485736,0.190338,0.134523,0.240696,-0.601594,0.176060,-0.656309,-0.419936,0.211363,0.151680,0.247478,0.000494,-0.000219,0.000116,-1.000000,0.038777,0.137479,0.300310,0.215272,0.140591,0.428434,0.168648,0.141364,0.560872,-0.122315,0.143080,0.486878,-0.123407,0.141534,0.557633,0.231169,0.121869,0.562655,0.039118,0.124242,0.380379,0.039014,0.129396,0.223160,0.039348,0.126198,0.298930,0.211464,0.165866,0.295315,-0.108070,0.132560,0.225540,,,,-0.107860,0.132267,0.298501,-0.107411,0.133858,0.377848,0.197801,0.130839,0.298199,0.197799,0.130773,0.380889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193548,0.151036,0.221991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081355,0.253593,0.028567,0.110960,0.169818,0.183943,0.049777,0.245984,0.059688,,,,0.146828,0.208999,0.171305,0.280213,0.316914,0.278876,0.292838,0.324996,0.234421,0.282982,0.269165,0.199727,0.255925,0.259534,0.143695,0.308511,0.266083,0.105405
1185,4.937500,-0.829595,-0.153417,0.230720,-0.484772,0.190483,0.134594,0.240984,-0.600791,0.175941,-0.657810,-0.418785,0.211261,0.151494,0.247444,0.000519,-0.000223,0.000142,-1.000000,0.038741,0.137494,0.300341,0.215267,0.140598,0.428432,0.168547,0.141387,0.560952,-0.122354,0.143116,0.486915,-0.123438,0.141568,0.557664,0.231174,0.121888,0.562665,0.039091,0.124329,0.380405,0.038960,0.129864,0.223203,0.039312,0.126405,0.298968,0.211117,0.165916,0.295336,-0.107769,0.133068,0.225616,,,,-0.107889,0.132327,0.298534,-0.107433,0.133879,0.377879,0.197764,0.130936,0.298227,0.197766,0.130827,0.380922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193613,0.151169,0.222021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081687,0.254246,0.029090,0.111186,0.170176,0.184295,0.050098,0.246645,0.060198,,,,0.147083,0.209244,0.171748,0.279566,0.316598,0.278981,0.292539,0.324998,0.234534,0.282724,0.269228,0.199954,0.255858,0.259514,0.143865,0.308503,0.266175,0.105721
1186,4.941667,-0.829966,-0.152453,0.231595,-0.484022,0.190620,0.134635,0.241291,-0.599919,0.176134,-0.658359,-0.419090,0.210976,0.151711,0.247604,-0.001015,-0.000116,-0.000057,-1.000000,0.038839,0.138286,0.300354,0.215544,0.141125,0.428452,0.168541,0.141434,0.560973,-0.122377,0.143162,0.486941,-0.123452,0.141613,0.557690,0.231194,0.121897,0.562671,0.039074,0.124405,0.380423,0.038920,0.130309,0.223252,0.039290,0.126557,0.298999,0.210740,0.166063,0.295358,-0.107781,0.133104,0.225652,,,,-0.107926,0.132385,0.298575,-0.107457,0.133915,0.377911,0.197711,0.131018,0.298259,0.197740,0.130889,0.380964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193603,0.151528,0.222141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082066,0.254780,0.029576,0.111434,0.170535,0.184664,0.050455,0.247258,0.060704,,,,0.147343,0.209444,0.172138,0.279136,0.316777,0.279113,0.292562,0.325252,0.234551,0.282521,0.269304,0.200155,0.255816,0.259555,0.144014,0.308549,0.266262,0.106049
1187,4.945833,-0.830506,-0.151912,0.231976,-0.483083,0.190750,0.134632,0.241526,-0.598688,0.176039,-0.659584,-0.418966,0.210702,0.151866,0.247778,-0.001112,-0.000117,-0.000020,-0.999999,0.038820,0.138352,0.300382,0.215519,0.141157,0.428487,0.168524,0.141431,0.561007,-0.122412,0.143193,0.486970,-0.123476,0.141654,0.557711,0.231203,0.121898,0.562691,0.039045,0.124491,0.380459,0.038881,0.130697,0.223302,0.039252,0.126684,0.299038,0.210339,0.165956,0.295223,-0.107813,0.133134,0.225690,,,,-0.107957,0.132428,0.298622,-0.107492,0.133948,0.377948,0.197682,0.131058,0.298300,0.197700,0.130935,0.381014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193629,0.151685,0.222229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082385,0.255338,0.030038,0.111620,0.170771,0.184971,0.050792,0.247824,0.061167,,,,0.147589,0.209653,0.172488,0.278706,0.316978,0.279236,0.292117,0.325502,0.234749,0.282294,0.269436,0.200368,0.255757,0.259601,0.144160,0.308608,0.266306,0.106315
1188,4.950000,-0.830981,-0.151623,0.231994,-0.482349,0.190889,0.134757,0.241720,-0.597305,0.175959,-0.660805,-0.419048,0.210363,0.152064,0.247967,-0.001792,-0.000165,0.000176,-0.999998,0.038795,0.138611,0.300362,0.215520,0.141191,0.428493,0.168532,0.141045,0.560868,-0.122425,0.143243,0.486982,-0.123493,0.141687,0.557722,0.231199,0.121905,0.562679,0.039027,0.124566,0.380471,0.038894,0.130978,0.223341,0.039239,0.126777,0.299058,0.210018,0.166072,0.295205,-0.107833,0.133176,0.225712,,,,-0.107980,0.132475,0.298635,-0.107507,0.133990,0.377967,0.197632,0.131179,0.298336,0.197683,0.130990,0.381032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193648,0.151881,0.222289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082689,0.255899,0.030383,0.111776,0.171038,0.185200,0.051080,0.248363,0.061494,,,,0.147864,0.209947,0.172802,0.278240,0.317165,0.279298,0.291726,0.325696,0.234919,0.282065,0.269575,0.200548,0.255662,0.259657,0.144332,0.308661,0.266325,0.106556
1189,4.954167,-0.831426,-0.151273,0.232207,-0.481589,0.190980,0.134773,0.241838,-0.595943,0.175414,-0.662308,-0.418843,0.210161,0.152140,0.248157,-0.001831,-0.000170,0.000198,-0.999998,0.038776,0.138657,0.300355,0.215497,0.141225,0.428487,0.168520,0.141063,0.560853,-0.122436,0.143270,0.486976,-0.123504,0.141731,0.557719,0.231174,0.121918,0.562674,0.039020,0.124606,0.380468,0.038882,0.131119,0.223348,0.039219,0.126815,0.299047,0.209681,0.166287,0.295249,-0.107845,0.133197,0.225700,,,,-0.107986,0.132521,0.298636,-0.107519,0.134023,0.377959,0.197604,0.131249,0.298355,0.197676,0.131029,0.381029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193711,0.151855,0.222272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082898,0.256363,0.030650,0.111898,0.171227,0.185364,0.051303,0.248833,0.061767,,,,0.148094,0.210115,0.173095,0.277670,0.317333,0.279345,0.291298,0.325856,0.235005,0.281826,0.269688,0.200706,0.255609,0.259598,0.144447,0.308701,0.266275,0.106777
1190,4.958333,-0.831838,-0.150958,0.232365,-0.480898,0.191023,0.134790,0.241867,-0.594459,0.175082,-0.663747,-0.418814,0.209897,0.152219,0.248277,-0.001866,-0.000172,0.000204,-0.999998,0.038778,0.138700,0.300315,0.215498,0.141257,0.428444,0.168515,0.141077,0.560815,-0.122426,0.143302,0.486938,-0.123496,0.141758,0.557678,0.231172,0.121948,0.562630,0.039028,0.124609,0.380431,0.038894,0.131153,0.223321,0.039223,0.126815,0.299003,0.209385,0.166357,0.295226,-0.107833,0.133219,0.225668,,,,-0.107979,0.132532,0.298593,-0.107507,0.134054,0.377919,0.197614,0.131266,0.298322,0.197684,0.131054,0.380996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193708,0.151927,0.222229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083077,0.256794,0.030834,0.111978,0.171412,0.185439,0.051480,0.249245,0.061946,,,,0.148232,0.210269,0.173234,0.277155,0.317505,0.279350,0.290858,0.326021,0.235032,0.281610,0.269744,0.200798,0.255544,0.259499,0.144496,0.308815,0.266164,0.106974
1191,4.962500,-0.832132,-0.150690,0.232619,-0.480350,0.191051,0.134780,0.241867,-0.593317,0.174280,-0.665159,-0.418527,0.209800,0.152171,0.248401,0.000097,-0.000306,0.000462,-1.000000,0.038671,0.137731,0.300279,0.215269,0.140627,0.428345,0.168496,0.141089,0.560786,-0.122413,0.143291,0.486903,-0.123483,0.141742,0.557640,0.231159,0.121959,0.562611,0.039045,0.124596,0.380398,0.038891,0.131106,0.223288,0.039238,0.126791,0.298954,0.209056,0.166378,0.295262,-0.107817,0.133215,0.225625,,,,-0.107958,0.132546,0.298548,-0.107490,0.134056,0.377885,0.197649,0.131230,0.298293,0.197705,0.131032,0.380956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193725,0.151905,0.222198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083200,0.257102,0.030979,0.112042,0.171540,0.185496,0.051583,0.249563,0.062086,,,,0.148316,0.210370,0.173311,0.276596,0.317720,0.279280,0.290413,0.326146,0.234970,0.281386,0.269710,0.200870,0.255491,0.259326,0.144525,0.308860,0.266021,0.107104
1192,4.966667,-0.832311,-0.150491,0.233017,-0.479911,0.191096,0.134743,0.241844,-0.592281,0.173357,-0.666368,-0.418455,0.209714,0.152141,0.248593,0.000126,-0.000277,0.000423,-1.000000,0.038689,0.137707,0.300255,0.215279,0.140620,0.428330,0.168486,0.141092,0.560779,-0.122394,0.143270,0.486867,-0.123466,0.141713,0.557611,0.231149,0.121967,0.562591,0.039073,0.124542,0.380360,0.038914,0.131036,0.223256,0.039273,0.126728,0.298916,0.208712,0.166427,0.295330,-0.107786,0.133188,0.225587,,,,-0.107927,0.132507,0.298504,-0.107465,0.134021,0.377854,0.197686,0.131185,0.298262,0.197734,0.131002,0.380922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193682,0.152065,0.222236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083255,0.257330,0.031111,0.112098,0.171638,0.185546,0.051651,0.249766,0.062209,,,,0.148389,0.210404,0.173348,0.276078,0.317979,0.279247,0.290005,0.326277,0.234899,0.281179,0.269703,0.200938,0.255468,0.259126,0.144545,0.308837,0.265799,0.107205
1193,4.970833,-0.832403,-0.150351,0.233476,-0.479573,0.191118,0.134685,0.241828,-0.590832,0.172446,-0.667789,-0.418614,0.209524,0.152128,0.248835,0.000689,-0.000231,0.000221,-1.000000,0.038714,0.137512,0.300280,0.215260,0.140622,0.428356,0.168507,0.141492,0.560898,-0.122380,0.143239,0.486861,-0.123454,0.141681,0.557601,0.231145,0.121959,0.562600,0.039091,0.124487,0.380352,0.038938,0.130934,0.223229,0.039298,0.126662,0.298914,0.208452,0.166456,0.295389,-0.107777,0.133154,0.225576,,,,-0.107904,0.132459,0.298490,-0.107454,0.133974,0.377847,0.197736,0.131068,0.298258,0.197758,0.130936,0.380917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193640,0.152184,0.222307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083246,0.257454,0.031244,0.112113,0.171669,0.185607,0.051652,0.249908,0.062342,,,,0.148417,0.210424,0.173368,0.275526,0.318170,0.279165,0.289614,0.326313,0.234830,0.280934,0.269665,0.201034,0.255405,0.258861,0.144586,0.308862,0.265506,0.107339
1194,4.975000,-0.832349,-0.150281,0.234138,-0.479364,0.191146,0.134651,0.241792,-0.589626,0.171305,-0.669087,-0.418711,0.209435,0.152060,0.249091,0.000569,-0.000208,0.000187,-1.000000,0.038732,0.137538,0.300280,0.215254,0.140634,0.428361,0.168529,0.141459,0.560910,-0.122364,0.143200,0.486854,-0.123453,0.141643,0.557591,0.231151,0.121933,0.562611,0.039093,0.124448,0.380344,0.038943,0.130824,0.223195,0.039315,0.126612,0.298911,0.208099,0.166541,0.295488,-0.107768,0.133121,0.225565,,,,-0.107889,0.132403,0.298465,-0.107446,0.133935,0.377818,0.197760,0.130989,0.298268,0.197772,0.130894,0.380901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193529,0.152420,0.222428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083147,0.257523,0.031352,0.112102,0.171704,0.185664,0.051578,0.249994,0.062475,,,,0.148425,0.210438,0.173361,0.275003,0.318405,0.279104,0.289241,0.326336,0.234722,0.280719,0.269633,0.201081,0.255362,0.258539,0.144583,0.308855,0.265155,0.107482
1195,4.979167,-0.832224,-0.150348,0.234708,-0.479281,0.191141,0.134611,0.241744,-0.588007,0.170190,-0.670832,-0.418650,0.209209,0.152019,0.249340,-0.000093,-0.000182,0.000313,-1.000000,0.038732,0.137739,0.300256,0.215241,0.140646,0.428373,0.168484,0.141044,0.560828,-0.122368,0.143160,0.486829,-0.123459,0.141619,0.557573,0.231160,0.121909,0.562614,0.039086,0.124407,0.380329,0.038939,0.130689,0.223166,0.039317,0.126557,0.298898,0.207729,0.166725,0.295455,-0.107770,0.133075,0.225541,,,,-0.107894,0.132357,0.298445,-0.107450,0.133899,0.377806,0.197793,0.130933,0.298254,0.197780,0.130851,0.380879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193477,0.152531,0.222477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082967,0.257508,0.031405,0.112047,0.171688,0.185702,0.051428,0.249989,0.062570,,,,0.148383,0.210411,0.173348,0.274490,0.318658,0.278956,0.288327,0.326466,0.234824,0.280476,0.269610,0.201100,0.255258,0.258281,0.144583,0.308819,0.264785,0.107629
1196,4.983333,-0.831990,-0.150551,0.235230,-0.479369,0.191149,0.134596,0.241686,-0.586807,0.169161,-0.671561,-0.419581,0.208966,0.152280,0.249689,0.000580,-0.000178,0.000080,-1.000000,0.038766,0.137504,0.300253,0.215239,0.140650,0.428352,0.168612,0.141480,0.560885,-0.122359,0.143123,0.486803,-0.123456,0.141589,0.557549,0.231185,0.121920,0.562612,0.039092,0.124373,0.380316,0.038947,0.130553,0.223142,0.039323,0.126494,0.298869,0.207420,0.166849,0.295493,-0.107756,0.133060,0.225518,,,,-0.107892,0.132317,0.298416,-0.107448,0.133885,0.377777,0.197813,0.130901,0.298216,0.197781,0.130822,0.380855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193444,0.152556,0.222444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082743,0.257412,0.031410,0.111997,0.171651,0.185726,0.051231,0.249904,0.062623,,,,0.148314,0.210367,0.173306,0.274124,0.319389,0.278847,0.287862,0.326693,0.234657,0.280241,0.269656,0.201106,0.255180,0.258104,0.144551,0.308788,0.264527,0.107715
1197,4.987500,-0.831659,-0.150852,0.235669,-0.479632,0.191147,0.134584,0.241649,-0.585225,0.168376,-0.672796,-0.420127,0.208634,0.152426,0.249906,0.000443,-0.000184,0.000083,-1.000000,0.038774,0.137532,0.300232,0.215248,0.140646,0.428335,0.168636,0.141385,0.560832,-0.122362,0.143101,0.486788,-0.123453,0.141556,0.557532,0.231202,0.121912,0.562609,0.039092,0.124331,0.380296,0.038952,0.130417,0.223116,0.039327,0.126416,0.298834,0.207076,0.167021,0.295532,-0.107750,0.133034,0.225489,,,,-0.107888,0.132283,0.298389,-0.107447,0.133857,0.377761,0.197807,0.130881,0.298192,0.197785,0.130783,0.380828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193480,0.152455,0.222374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082475,0.257196,0.031396,0.111918,0.171553,0.185746,0.050981,0.249738,0.062642,,,,0.148231,0.210304,0.173277,0.273586,0.319636,0.278658,0.287403,0.326924,0.234478,0.279980,0.269682,0.201104,0.255050,0.257911,0.144557,0.308774,0.264257,0.107796
1198,4.991667,-0.831260,-0.151193,0.236158,-0.479975,0.191127,0.134568,0.241590,-0.582653,0.172893,-0.671186,-0.424422,0.206629,0.153067,0.249426,0.000514,-0.000197,0.000080,-1.000000,0.038788,0.137487,0.300219,0.215259,0.140619,0.428317,0.168670,0.141379,0.560810,-0.122344,0.143085,0.486776,-0.123441,0.141544,0.557523,0.231225,0.121905,0.562602,0.039106,0.124313,0.380281,0.038961,0.130246,0.223098,0.039333,0.126347,0.298814,0.206710,0.167359,0.295703,-0.107740,0.133039,0.225473,,,,-0.107883,0.132271,0.298380,-0.107428,0.133860,0.377751,0.197826,0.130911,0.298161,0.197794,0.130785,0.380809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193489,0.152393,0.222296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082132,0.256926,0.031362,0.111827,0.171449,0.185746,0.050709,0.249521,0.062626,,,,0.148098,0.210206,0.173219,0.273059,0.319997,0.278450,0.288279,0.324766,0.232371,0.279640,0.269648,0.201095,0.254932,0.257732,0.144557,0.308729,0.263940,0.107874
1199,4.995833,-0.830894,-0.151733,0.236383,-0.480328,0.191082,0.134540,0.241536,-0.581487,0.170999,-0.672743,-0.424322,0.206611,0.153037,0.249773,0.000468,-0.000200,0.000093,-1.000000,0.038786,0.137516,0.300233,0.215259,0.140634,0.428336,0.168667,0.141383,0.560819,-0.122350,0.143096,0.486789,-0.123436,0.141558,0.557539,0.231225,0.121901,0.562609,0.039102,0.124283,0.380292,0.038950,0.130099,0.223109,0.039326,0.126285,0.298821,0.206316,0.167642,0.295871,-0.107740,0.133040,0.225484,,,,-0.107872,0.132285,0.298392,-0.107428,0.133859,0.377762,0.197807,0.130917,0.298157,0.197793,0.130785,0.380816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193489,0.152340,0.222245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081763,0.256631,0.031315,0.111702,0.171308,0.185733,0.050387,0.249231,0.062624,,,,0.147905,0.210081,0.173158,0.272530,0.320279,0.278265,0.287757,0.324993,0.232723,0.279323,0.269708,0.201134,0.254762,0.257539,0.144604,0.308665,0.263664,0.107978
1200,5.000000,-0.830483,-0.152570,0.236264,-0.480832,0.191040,0.134574,0.241472,-0.580146,0.169719,-0.673921,-0.424801,0.206380,0.153169,0.250159,0.000523,-0.000211,0.000109,-1.000000,0.038782,0.137502,0.300247,0.215268,0.140625,0.428347,0.168657,0.141399,0.560823,-0.122335,0.143113,0.486813,-0.123431,0.141570,0.557557,0.231213,0.121908,0.562618,0.039110,0.124263,0.380305,0.038943,0.129915,0.223134,0.039334,0.126204,0.298852,0.205974,0.167862,0.296017,-0.107733,0.133072,0.225512,,,,-0.107873,0.132314,0.298421,-0.107430,0.133871,0.377784,0.197818,0.130975,0.298160,0.197796,0.130806,0.380836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193472,0.152297,0.222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081379,0.256289,0.031233,0.111563,0.171138,0.185709,0.050022,0.248852,0.062587,,,,0.147640,0.209995,0.173007,0.272001,0.320623,0.278148,0.287333,0.325138,0.232589,0.279022,0.269754,0.201182,0.254597,0.257333,0.144702,0.308546,0.263401,0.108144
1201,5.004167,-0.830001,-0.153634,0.235882,-0.481513,0.190981,0.134632,0.241451,-0.579806,0.163253,-0.677791,-0.421632,0.207763,0.152805,0.251184,0.000456,-0.000206,0.000148,-1.000000,0.038751,0.137548,0.300287,0.215257,0.140635,0.428377,0.168560,0.141398,0.560906,-0.122358,0.143148,0.486851,-0.123439,0.141594,0.557601,0.231187,0.121911,0.562626,0.039099,0.124232,0.380351,0.038915,0.129757,0.223186,0.039317,0.126119,0.298909,0.205630,0.168057,0.296293,-0.107752,0.133095,0.225544,,,,-0.107882,0.132344,0.298471,-0.107431,0.133924,0.377825,0.197766,0.131054,0.298204,0.197770,0.130844,0.380879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193403,0.152331,0.222233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080935,0.255866,0.031131,0.111378,0.170942,0.185682,0.049582,0.248352,0.062533,,,,0.147359,0.209873,0.172922,0.271433,0.320905,0.277967,0.285776,0.327136,0.233604,0.278698,0.269788,0.201281,0.254405,0.257133,0.144790,0.308415,0.263196,0.108310
