Format Version,1.23,Take Name,cap_029,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.37.32.408 PM,Total Frames in Take,2302,Total Exported Frames,2302,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1403,5.845833,-0.761986,0.203162,-0.417989,-0.450985,0.167897,0.133657,0.222721,-0.833106,-0.516110,-0.197405,-0.024396,-0.099087,0.172117,0.258770,0.001040,-0.000408,0.000034,-0.999999,0.038671,0.137293,0.300384,0.215354,0.140612,0.428387,0.168504,0.141484,0.560940,-0.122428,0.142990,0.487033,-0.123342,0.141682,0.557770,0.231161,0.121965,0.562647,0.039823,0.148956,0.224773,0.039426,0.135608,0.299382,0.038893,0.126989,0.380378,-0.087073,0.186812,0.265003,-0.101608,0.186219,0.234771,,,,-0.107378,0.139000,0.378626,0.196492,0.141768,0.219942,0.198027,0.129284,0.298326,0.197604,0.130210,0.380939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368455,0.261729,0.102912,0.218993,0.170913,0.140630,0.336405,0.252277,0.072730,0.240093,0.168477,0.204555,0.231646,0.210569,0.175159,-0.208328,0.305113,0.318063,,,,-0.233419,0.227485,0.272821,-0.253524,0.168803,0.277627,-0.304444,0.173279,0.236614
1404,5.850000,-0.759147,0.204895,-0.422158,-0.451106,0.167891,0.133692,0.222460,-0.833144,-0.514516,-0.200940,-0.027713,-0.098751,0.171847,0.260248,0.001145,-0.000481,-0.000029,-0.999999,0.038662,0.137235,0.300383,0.215355,0.140587,0.428398,0.168525,0.141462,0.560936,-0.122439,0.142969,0.487054,-0.123338,0.141649,0.557776,0.231260,0.122025,0.562577,0.039834,0.149129,0.224808,0.039412,0.135654,0.299406,0.038883,0.126992,0.380390,-0.087103,0.186911,0.265055,-0.101625,0.186274,0.234810,,,,-0.107381,0.138984,0.378643,0.196509,0.141691,0.219942,0.198026,0.129271,0.298344,0.197600,0.130205,0.380937,,,,,,,,,,,,,,,,,,,-0.083501,-0.148610,0.047464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369706,0.261396,0.104326,0.219848,0.170709,0.140813,0.337973,0.251861,0.073794,0.240230,0.168399,0.204961,0.232114,0.210459,0.175325,-0.208493,0.305057,0.318089,,,,,,,-0.253523,0.168731,0.277656,-0.304432,0.173054,0.236573
1405,5.854167,-0.757081,0.207374,-0.424928,-0.450845,0.167889,0.133705,0.222168,-0.832857,-0.514826,-0.201297,-0.027973,-0.098761,0.171863,0.260421,0.000549,-0.000496,0.000104,-1.000000,0.038641,0.137414,0.300364,0.215343,0.140582,0.428400,0.168467,0.141044,0.560842,-0.122446,0.142952,0.487062,-0.123327,0.141625,0.557769,0.231254,0.122032,0.562574,0.039839,0.149281,0.224852,0.039398,0.135721,0.299416,0.038868,0.126995,0.380393,-0.087132,0.187014,0.265097,-0.101674,0.186333,0.234844,,,,-0.107381,0.138996,0.378644,0.196503,0.141607,0.219945,0.198018,0.129264,0.298353,0.197583,0.130177,0.380943,,,,,,,,,,,,,,,,,,,-0.083586,-0.148679,0.047450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.370915,0.260963,0.105675,0.220592,0.170615,0.140902,0.339375,0.251453,0.074871,0.240460,0.168316,0.205260,0.232671,0.210272,0.175515,-0.208669,0.304987,0.318118,,,,,,,-0.253544,0.168667,0.277685,-0.304424,0.172854,0.236544
1406,5.858333,-0.754940,0.209530,-0.427860,-0.450665,0.167916,0.133691,0.221922,-0.832564,-0.515225,-0.201470,-0.028112,-0.098760,0.171915,0.260505,0.001140,-0.000511,-0.000034,-0.999999,0.038657,0.137218,0.300361,0.215334,0.140572,0.428397,0.168601,0.141426,0.560849,-0.122455,0.142955,0.487050,-0.123316,0.141622,0.557751,0.231238,0.122022,0.562574,0.039844,0.149452,0.224864,0.039386,0.135784,0.299411,0.038857,0.127009,0.380399,-0.087160,0.187095,0.265110,-0.101706,0.186381,0.234868,,,,-0.107388,0.139002,0.378646,0.196503,0.141486,0.219918,0.198006,0.129260,0.298344,0.197577,0.130184,0.380930,,,,,,,,,,,,,,,,,,,-0.083632,-0.148742,0.047410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372076,0.260524,0.106978,0.221347,0.170415,0.141101,0.340766,0.251071,0.075952,0.240697,0.168184,0.205532,0.233159,0.210162,0.175712,-0.208820,0.304953,0.318114,,,,,,,-0.253550,0.168583,0.277687,-0.304412,0.172700,0.236518
1407,5.862500,-0.753172,0.212324,-0.429932,-0.450344,0.167907,0.133733,0.221686,-0.832282,-0.515603,-0.201631,-0.028374,-0.098755,0.171951,0.260621,0.001129,-0.000514,-0.000052,-0.999999,0.038654,0.137223,0.300356,0.215327,0.140581,0.428399,0.168607,0.141431,0.560835,-0.122462,0.142950,0.487054,-0.123318,0.141617,0.557739,0.231240,0.122027,0.562569,0.039853,0.149578,0.224885,0.039383,0.135832,0.299411,0.038850,0.127022,0.380400,-0.087179,0.187179,0.265128,-0.101720,0.186470,0.234881,,,,-0.107405,0.139022,0.378643,0.196487,0.141369,0.219897,0.197993,0.129262,0.298343,0.197571,0.130180,0.380931,,,,,,,,,,,,,,,,,,,-0.083706,-0.148804,0.047393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373262,0.260002,0.108317,0.222012,0.170308,0.141257,0.342150,0.250728,0.076992,0.240918,0.168042,0.205865,0.233693,0.210045,0.175985,-0.208958,0.304929,0.318105,,,,,,,-0.253559,0.168509,0.277703,-0.304392,0.172519,0.236504
1408,5.866667,-0.751338,0.215091,-0.432038,-0.450079,0.167917,0.133739,0.221443,-0.832078,-0.515950,-0.201589,-0.028346,-0.098751,0.171996,0.260619,0.000991,-0.000439,0.000021,-0.999999,0.038666,0.137267,0.300363,0.215330,0.140574,0.428398,0.168603,0.141420,0.560836,-0.122460,0.142957,0.487041,-0.123320,0.141610,0.557734,0.231137,0.121935,0.562649,0.039867,0.149652,0.224896,0.039392,0.135849,0.299407,0.038859,0.127017,0.380388,-0.087180,0.187235,0.265132,-0.101710,0.186510,0.234881,,,,-0.107402,0.139027,0.378630,0.196495,0.141258,0.219868,0.198001,0.129256,0.298336,0.197574,0.130193,0.380928,,,,,,,,,,,,,,,,,,,-0.083762,-0.148869,0.047339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374441,0.259437,0.109636,0.222722,0.170191,0.141433,0.343546,0.250287,0.078047,0.241130,0.167875,0.206160,0.234269,0.209834,0.176242,-0.209056,0.304898,0.318089,,,,,,,-0.253550,0.168436,0.277709,-0.304394,0.172384,0.236505
1409,5.870833,-0.749190,0.217599,-0.434509,-0.450075,0.167893,0.133777,0.221248,-0.831903,-0.516310,-0.201404,-0.028242,-0.098755,0.172045,0.260587,0.000696,-0.000408,-0.000006,-1.000000,0.038695,0.137405,0.300371,0.215405,0.140661,0.428382,0.168598,0.141404,0.560865,-0.122449,0.142950,0.487050,-0.123325,0.141614,0.557745,0.231140,0.121921,0.562668,0.039882,0.149672,0.224916,0.039398,0.135861,0.299420,0.038869,0.127010,0.380397,-0.087187,0.187286,0.265151,-0.101701,0.186549,0.234897,,,,-0.107406,0.139004,0.378646,0.196505,0.141162,0.219857,0.198009,0.129247,0.298346,0.197590,0.130158,0.380932,,,,,,,,,,,,,,,,,,,-0.083803,-0.148893,0.047368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375653,0.258921,0.110956,0.223397,0.170046,0.141586,0.344886,0.249727,0.079141,0.241317,0.167715,0.206549,0.234773,0.209657,0.176518,-0.209154,0.304855,0.318068,,,,,,,-0.253546,0.168366,0.277733,-0.304399,0.172275,0.236555
1410,5.875000,-0.747279,0.220087,-0.436757,-0.449865,0.167977,0.133762,0.221055,-0.831776,-0.516672,-0.201051,-0.027881,-0.098760,0.172102,0.260443,0.000981,-0.000388,0.000033,-0.999999,0.038678,0.137265,0.300390,0.215348,0.140565,0.428410,0.168512,0.141414,0.560935,-0.122437,0.142948,0.487048,-0.123333,0.141616,0.557754,0.231149,0.121919,0.562667,0.039901,0.149673,0.224913,0.039416,0.135850,0.299421,0.038870,0.127003,0.380398,-0.087190,0.187274,0.265143,-0.101674,0.186559,0.234894,,,,-0.107380,0.139013,0.378653,0.196498,0.141044,0.219831,0.198028,0.129225,0.298356,0.197599,0.130168,0.380948,,,,,,,,,,,,,,,,,,,-0.083844,-0.148926,0.047369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377015,0.258522,0.112186,0.224091,0.169877,0.141883,0.346263,0.249212,0.080265,0.241528,0.167479,0.206859,0.235329,0.209442,0.176795,-0.209217,0.304815,0.318040,,,,,,,-0.253533,0.168270,0.277731,-0.304419,0.172213,0.236610
1411,5.879167,-0.745898,0.223604,-0.437881,-0.449331,0.167957,0.133750,0.220804,-0.831722,-0.516901,-0.200712,-0.027668,-0.098767,0.172109,0.260321,0.000927,-0.000374,0.000034,-1.000000,0.038687,0.137313,0.300390,0.215357,0.140597,0.428398,0.168511,0.141442,0.560968,-0.122428,0.142976,0.487035,-0.123345,0.141634,0.557755,0.231158,0.121931,0.562659,0.039910,0.149623,0.224900,0.039431,0.135834,0.299406,0.038879,0.127011,0.380390,-0.087183,0.187246,0.265105,-0.101654,0.186554,0.234867,,,,-0.107386,0.139043,0.378638,0.196491,0.140899,0.219792,0.198036,0.129251,0.298357,0.197613,0.130186,0.380952,,,,,,,,,,,,,,,,,,,-0.083850,-0.148971,0.047368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378197,0.257805,0.113521,0.224756,0.169792,0.142046,0.347636,0.248725,0.081370,0.241721,0.167176,0.207153,0.235921,0.209224,0.177150,-0.209241,0.304776,0.317995,,,,,,,-0.253532,0.168194,0.277723,-0.304434,0.172133,0.236656
1412,5.883333,-0.744475,0.226943,-0.439095,-0.448830,0.167932,0.133709,0.220538,-0.831733,-0.517143,-0.200123,-0.027083,-0.098762,0.172137,0.260024,0.000936,-0.000364,0.000026,-1.000000,0.038697,0.137339,0.300363,0.215382,0.140628,0.428372,0.168484,0.141472,0.560947,-0.122413,0.143001,0.487001,-0.123351,0.141665,0.557737,0.231179,0.121966,0.562630,0.039930,0.149528,0.224846,0.039440,0.135800,0.299377,0.038905,0.127035,0.380356,-0.087163,0.187180,0.265026,-0.101599,0.186528,0.234807,,,,-0.107342,0.139054,0.378594,0.196496,0.140761,0.219722,0.198060,0.129284,0.298324,0.197630,0.130228,0.380931,,,,,,,,,,,,,,,,,,,-0.083857,-0.148971,0.047379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379382,0.257154,0.114825,0.225293,0.169643,0.142173,0.348939,0.248162,0.082445,0.241942,0.166851,0.207432,0.236506,0.209001,0.177451,-0.209216,0.304729,0.317917,,,,,,,-0.253494,0.168103,0.277674,-0.304469,0.172103,0.236689
1413,5.887500,-0.742719,0.229690,-0.440224,-0.449237,0.167886,0.133734,0.220413,-0.831814,-0.517216,-0.199640,-0.026765,-0.098756,0.172084,0.259811,0.000929,-0.000359,0.000039,-1.000000,0.038705,0.137362,0.300338,0.215401,0.140650,0.428340,0.168477,0.141483,0.560931,-0.122398,0.143016,0.486967,-0.123356,0.141702,0.557722,0.231189,0.121982,0.562602,0.039938,0.149357,0.224795,0.039458,0.135730,0.299335,0.038926,0.127032,0.380323,-0.087147,0.187063,0.264938,-0.101553,0.186458,0.234725,,,,-0.107326,0.139075,0.378560,0.196498,0.140625,0.219672,0.198079,0.129299,0.298308,0.197635,0.130227,0.380907,,,,,,,,,,,,,,,,,,,-0.083850,-0.148979,0.047430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380470,0.256319,0.116034,0.225836,0.169464,0.142314,0.350021,0.247261,0.083111,0.242136,0.166596,0.207669,0.237055,0.208673,0.177739,-0.209151,0.304669,0.317841,,,,,,,-0.253473,0.168016,0.277635,-0.304481,0.172061,0.236725
1414,5.891667,-0.741644,0.233190,-0.440954,-0.448494,0.167861,0.133681,0.220205,-0.831950,-0.517175,-0.199209,-0.026564,-0.098751,0.171969,0.259630,0.000494,-0.000469,0.000121,-1.000000,0.038686,0.137511,0.300276,0.215403,0.140668,0.428317,0.168510,0.141118,0.560753,-0.122395,0.143018,0.486939,-0.123365,0.141715,0.557712,0.231302,0.122077,0.562495,0.039922,0.149094,0.224731,0.039467,0.135613,0.299284,0.038947,0.127010,0.380300,-0.087117,0.186866,0.264831,-0.101541,0.186316,0.234652,,,,-0.107321,0.139061,0.378524,0.196492,0.140488,0.219616,0.198094,0.129315,0.298284,0.197640,0.130244,0.380893,,,,,,,,,,,,,,,,,,,-0.083824,-0.148959,0.047485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381506,0.255495,0.117123,0.226372,0.169277,0.142572,0.351388,0.247007,0.084443,0.242298,0.166308,0.207992,0.237549,0.208415,0.178088,-0.209062,0.304583,0.317762,,,,,,,-0.253455,0.167915,0.277603,-0.304493,0.172018,0.236750
1415,5.895833,-0.739897,0.235610,-0.441834,-0.449249,0.167795,0.133764,0.220199,-0.832111,-0.517059,-0.198855,-0.026432,-0.098750,0.171834,0.259493,0.000386,-0.000402,0.000186,-1.000000,0.038686,0.137548,0.300274,0.215406,0.140670,0.428298,0.168499,0.141111,0.560748,-0.122401,0.143017,0.486926,-0.123372,0.141726,0.557697,0.231178,0.121997,0.562560,0.039879,0.148799,0.224684,0.039463,0.135454,0.299264,0.038932,0.126971,0.380284,-0.087092,0.186648,0.264757,-0.101528,0.186078,0.234579,,,,-0.107329,0.139062,0.378511,0.196473,0.140386,0.219586,0.198078,0.129322,0.298274,0.197635,0.130235,0.380880,,,,,,,,,,,,,,,,,,,-0.083805,-0.148926,0.047545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382502,0.254699,0.118232,0.226874,0.169156,0.142734,0.352265,0.245954,0.084982,0.242450,0.166034,0.208277,0.238026,0.208145,0.178406,-0.208972,0.304481,0.317698,,,,,,,-0.253441,0.167831,0.277587,-0.304504,0.171982,0.236780
1416,5.900000,-0.738579,0.238637,-0.442616,-0.449049,0.167698,0.133760,0.220044,-0.832346,-0.516790,-0.198571,-0.026429,-0.098751,0.171627,0.259379,0.000115,-0.000369,0.000147,-1.000000,0.038709,0.137690,0.300251,0.215469,0.140770,0.428257,0.168496,0.141124,0.560734,-0.122406,0.143022,0.486903,-0.123376,0.141737,0.557673,0.231171,0.121997,0.562557,0.039808,0.148423,0.224627,0.039461,0.135264,0.299222,0.038921,0.126934,0.380277,-0.087086,0.186432,0.264683,-0.101516,0.185854,0.234492,,,,-0.107316,0.139045,0.378483,0.196455,0.140311,0.219562,0.198060,0.129319,0.298253,0.197625,0.130251,0.380861,,,,,,,,,,,,,,,,,,,-0.083768,-0.148899,0.047581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383426,0.253955,0.119332,0.227333,0.169054,0.142949,0.353336,0.245324,0.085966,0.242556,0.165726,0.208537,0.238444,0.207874,0.178709,-0.208850,0.304355,0.317622,,,,,,,-0.253439,0.167739,0.277558,-0.304510,0.171930,0.236788
1417,5.904167,-0.737479,0.241980,-0.443478,-0.448216,0.167542,0.133664,0.219817,-0.832573,-0.516491,-0.198382,-0.026533,-0.098743,0.171399,0.259325,0.000243,-0.000434,0.000093,-1.000000,0.038681,0.137655,0.300229,0.215441,0.140773,0.428252,0.168468,0.141135,0.560728,-0.122427,0.143029,0.486896,-0.123376,0.141749,0.557659,0.231251,0.122089,0.562458,0.039748,0.147981,0.224562,0.039440,0.135030,0.299206,0.038899,0.126900,0.380269,-0.087084,0.186171,0.264598,-0.101523,0.185559,0.234404,,,,-0.107350,0.139016,0.378478,0.196421,0.140297,0.219554,0.198026,0.129338,0.298249,0.197601,0.130243,0.380857,,,,,,,,,,,,,,,,,,,-0.083752,-0.148846,0.047643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384320,0.253184,0.120464,0.227692,0.168801,0.143159,0.354464,0.245032,0.087283,0.242580,0.165403,0.208858,0.238777,0.207639,0.179066,-0.208724,0.304223,0.317565,,,,,,,-0.253434,0.167644,0.277544,-0.304500,0.171842,0.236798
1418,5.908333,-0.735941,0.244744,-0.444396,-0.448334,0.167346,0.133643,0.219778,-0.832875,-0.516017,-0.198316,-0.026763,-0.098738,0.171086,0.259311,0.001089,-0.000423,-0.000023,-0.999999,0.038655,0.137329,0.300261,0.215337,0.140672,0.428272,0.168449,0.141514,0.560868,-0.122443,0.143027,0.486901,-0.123387,0.141736,0.557651,0.231244,0.122089,0.562464,0.039710,0.147472,0.224476,0.039428,0.134802,0.299184,0.038871,0.126838,0.380274,-0.087071,0.185842,0.264520,-0.101540,0.185256,0.234317,,,,-0.107359,0.138990,0.378466,0.196404,0.140302,0.219563,0.198010,0.129321,0.298241,0.197583,0.130251,0.380855,,,,,,,,,,,,,,,,,,,-0.083707,-0.148795,0.047725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385098,0.252304,0.121582,0.228077,0.168593,0.143496,0.355407,0.244315,0.088265,0.242528,0.165086,0.209191,0.239106,0.207313,0.179416,-0.208575,0.304039,0.317503,,,,,,,-0.253427,0.167531,0.277532,-0.304497,0.171760,0.236773
1419,5.912500,-0.734257,0.247379,-0.445284,-0.448768,0.167078,0.133702,0.219823,-0.833287,-0.515311,-0.198358,-0.027240,-0.098743,0.170656,0.259381,0.000996,-0.000370,0.000038,-0.999999,0.038653,0.137338,0.300289,0.215325,0.140645,0.428292,0.168461,0.141502,0.560869,-0.122456,0.143015,0.486931,-0.123369,0.141708,0.557657,0.231112,0.121985,0.562563,0.039674,0.146998,0.224427,0.039398,0.134554,0.299182,0.038862,0.126777,0.380288,-0.087070,0.185498,0.264458,-0.101573,0.184910,0.234229,,,,-0.107381,0.138928,0.378479,0.196365,0.140342,0.219585,0.197987,0.129299,0.298257,0.197571,0.130227,0.380869,,,,,,,,,,,,,,,,,,,-0.083684,-0.148741,0.047803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385861,0.251439,0.122639,0.228345,0.168369,0.143851,0.356282,0.243532,0.089214,0.242374,0.164768,0.209622,0.239358,0.207071,0.179807,-0.208398,0.303790,0.317441,,,,,,,-0.253441,0.167416,0.277541,-0.304484,0.171656,0.236757
1420,5.916667,-0.732194,0.249654,-0.446748,-0.449424,0.166775,0.133681,0.219882,-0.833691,-0.514641,-0.198354,-0.027556,-0.098752,0.170255,0.259396,0.000991,-0.000379,0.000040,-0.999999,0.038652,0.137318,0.300302,0.215315,0.140625,0.428302,0.168470,0.141471,0.560873,-0.122457,0.142996,0.486947,-0.123359,0.141688,0.557668,0.231120,0.121969,0.562584,0.039650,0.146554,0.224366,0.039385,0.134335,0.299188,0.038845,0.126688,0.380309,-0.087061,0.185137,0.264392,-0.101572,0.184524,0.234177,,,,-0.107387,0.138830,0.378490,0.196339,0.140400,0.219594,0.197992,0.129290,0.298263,0.197571,0.130217,0.380878,,,,,,,,,,,,,,,,,,,-0.083652,-0.148684,0.047866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386507,0.250450,0.123764,0.228561,0.167931,0.144177,0.357131,0.242646,0.090218,0.242261,0.164469,0.210051,0.239582,0.206794,0.180194,-0.208200,0.303580,0.317400,,,,,,,-0.253450,0.167272,0.277533,-0.304497,0.171605,0.236725
1421,5.920833,-0.730436,0.252580,-0.447572,-0.449829,0.166442,0.133737,0.219926,-0.834121,-0.513879,-0.198472,-0.027927,-0.098770,0.169831,0.259473,0.001004,-0.000380,0.000025,-0.999999,0.038662,0.137290,0.300334,0.215325,0.140604,0.428341,0.168489,0.141457,0.560894,-0.122452,0.142969,0.486985,-0.123348,0.141658,0.557696,0.231129,0.121949,0.562619,0.039627,0.146123,0.224365,0.039379,0.134110,0.299219,0.038838,0.126625,0.380339,-0.087053,0.184749,0.264345,-0.101581,0.184067,0.234127,,,,-0.107395,0.138741,0.378536,0.196306,0.140512,0.219630,0.197982,0.129273,0.298305,0.197564,0.130190,0.380901,,,,,,,,,,,,,,,,,,,-0.083618,-0.148620,0.047972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387225,0.249441,0.124974,0.228790,0.167715,0.144545,0.357986,0.241794,0.091249,0.242162,0.164183,0.210487,0.239764,0.206473,0.180614,-0.208007,0.303360,0.317395,,,,,,,-0.253467,0.167145,0.277552,-0.304519,0.171523,0.236693
1422,5.925000,-0.728709,0.255422,-0.448261,-0.450339,0.166030,0.133746,0.220033,-0.834581,-0.513122,-0.198448,-0.028263,-0.098782,0.169398,0.259511,0.000946,-0.000392,0.000043,-0.999999,0.038666,0.137294,0.300375,0.215325,0.140586,0.428382,0.168507,0.141431,0.560922,-0.122438,0.142962,0.487035,-0.123324,0.141633,0.557736,0.231120,0.121915,0.562659,0.039593,0.145660,0.224351,0.039366,0.133905,0.299249,0.038844,0.126561,0.380389,-0.087056,0.184367,0.264304,-0.101570,0.183618,0.234073,,,,-0.107401,0.138673,0.378574,0.196272,0.140669,0.219665,0.197983,0.129248,0.298350,0.197572,0.130171,0.380935,,,,,,,,,,,,,,,,,,,-0.083575,-0.148581,0.048042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387847,0.248405,0.126183,0.228902,0.167449,0.144950,0.358716,0.240821,0.092220,0.241930,0.163799,0.210982,0.239899,0.206102,0.181068,-0.207775,0.303157,0.317385,,,,,,,-0.253478,0.167003,0.277573,-0.304542,0.171446,0.236683
1423,5.929167,-0.727126,0.258397,-0.448381,-0.451080,0.165560,0.133773,0.220240,-0.834997,-0.512415,-0.198472,-0.028634,-0.098798,0.168991,0.259571,0.001067,-0.000426,0.000007,-0.999999,0.038668,0.137238,0.300414,0.215325,0.140570,0.428434,0.168569,0.141476,0.560936,-0.122442,0.142944,0.487081,-0.123312,0.141616,0.557783,0.231132,0.121916,0.562686,0.039567,0.145154,0.224325,0.039345,0.133728,0.299284,0.038843,0.126470,0.380427,-0.087059,0.183947,0.264259,-0.101573,0.183213,0.234039,,,,-0.107399,0.138588,0.378621,0.196234,0.140799,0.219686,0.197983,0.129249,0.298387,0.197579,0.130171,0.380969,,,,,,,,,,,,,,,,,,,-0.083530,-0.148540,0.048128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.388373,0.247171,0.127186,0.228971,0.167163,0.145443,0.359393,0.239773,0.093242,0.241613,0.163379,0.211485,0.239964,0.205675,0.181570,-0.207557,0.302988,0.317388,,,,,,,-0.253503,0.166864,0.277588,-0.304563,0.171354,0.236668
1424,5.933333,-0.725223,0.261474,-0.448792,-0.451960,0.164964,0.133819,0.220390,-0.835495,-0.511578,-0.198504,-0.028838,-0.098821,0.168559,0.259563,0.001094,-0.000442,0.000001,-0.999999,0.038681,0.137225,0.300437,0.215353,0.140566,0.428451,0.168589,0.141480,0.560950,-0.122421,0.142941,0.487113,-0.123295,0.141614,0.557810,0.231149,0.121919,0.562702,0.039546,0.144665,0.224285,0.039343,0.133569,0.299294,0.038853,0.126420,0.380449,-0.087052,0.183531,0.264191,-0.101576,0.182808,0.233952,,,,-0.107383,0.138515,0.378621,0.196211,0.140991,0.219635,0.197997,0.129235,0.298406,0.197599,0.130175,0.380995,,,,,,,,,,,,,,,,,,,-0.083468,-0.148477,0.048221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.388874,0.245841,0.128340,0.228872,0.166758,0.145864,0.359950,0.238610,0.094290,0.241328,0.163014,0.211923,0.239954,0.205300,0.182025,-0.207318,0.302773,0.317375,,,,,,,-0.253522,0.166738,0.277570,-0.304593,0.171314,0.236623
1425,5.937500,-0.725973,0.268710,-0.443390,-0.451844,0.163912,0.134515,0.220630,-0.835971,-0.510804,-0.198477,-0.028962,-0.098850,0.168157,0.259524,0.001085,-0.000447,-0.000001,-0.999999,0.038689,0.137226,0.300444,0.215365,0.140563,0.428459,0.168594,0.141484,0.560953,-0.122410,0.142941,0.487120,-0.123285,0.141605,0.557824,0.231158,0.121913,0.562706,0.039520,0.144234,0.224240,0.039324,0.133400,0.299303,0.038872,0.126389,0.380447,-0.087048,0.183129,0.264099,-0.101598,0.182441,0.233864,,,,-0.107369,0.138453,0.378625,0.195346,0.143080,0.219648,0.198015,0.129250,0.298407,0.197601,0.130166,0.380994,,,,,,,,,,,,,,,,,,,-0.083433,-0.148435,0.048306,-0.106565,0.157534,0.301358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389031,0.244330,0.129434,0.228024,0.167722,0.146428,0.360386,0.237429,0.095123,0.240921,0.162498,0.212426,0.239898,0.204835,0.182490,-0.207101,0.302559,0.317354,,,,,,,-0.253545,0.166622,0.277547,-0.304628,0.171276,0.236590
