Format Version,1.23,Take Name,cap_027,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.36.26.701 PM,Total Frames in Take,2001,Total Exported Frames,2001,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
800,3.333333,-0.881165,0.097032,-0.151770,-0.437149,-0.078722,0.168990,0.257063,-0.834037,-0.523387,-0.147891,-0.092611,-0.108652,0.163346,0.334290,0.000187,-0.000435,-0.000121,-1.000000,0.038632,0.137558,0.300309,0.215325,0.140652,0.428349,0.168446,0.141110,0.560795,-0.122443,0.143007,0.486999,-0.123467,0.141386,0.557701,0.231250,0.122085,0.562548,0.039459,0.133229,0.299344,-0.092185,0.188670,0.338862,0.040857,0.150860,0.225808,0.038890,0.125649,0.380373,-0.107092,0.140274,0.378765,0.196000,0.127650,0.218645,0.197557,0.130281,0.380873,0.197873,0.129590,0.298254,-0.104373,0.163005,0.303330,,,,,,,,,,,,,-0.098156,0.195602,0.238079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026476,0.318424,0.063221,-0.080763,0.219074,0.166339,-0.017724,0.312804,0.055631,-0.027603,0.208093,0.206014,-0.048303,0.253734,0.192777,-0.215224,0.306108,0.371550,,,,,,,-0.263030,0.165778,0.355214,-0.314735,0.164247,0.315125
801,3.337500,-0.881203,0.097042,-0.151951,-0.437007,-0.078736,0.169019,0.257087,-0.833610,-0.523994,-0.148646,-0.091811,-0.108456,0.163318,0.334394,0.000103,-0.000372,-0.000061,-1.000000,0.038619,0.137576,0.300332,0.215304,0.140639,0.428363,0.168430,0.141107,0.560809,-0.122460,0.143001,0.487009,-0.123491,0.141380,0.557710,0.231128,0.121997,0.562636,0.039433,0.133222,0.299356,-0.092043,0.188650,0.339023,0.040841,0.150839,0.225815,0.038859,0.125645,0.380381,-0.107123,0.140293,0.378789,0.195978,0.127624,0.218654,0.197537,0.130274,0.380882,0.197852,0.129577,0.298276,-0.104382,0.163079,0.303365,,,,,,,,,,,,,-0.098149,0.195676,0.238111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026502,0.318519,0.063313,-0.080744,0.219128,0.166380,-0.017697,0.312897,0.055722,-0.027611,0.208150,0.206063,-0.048317,0.253778,0.192823,-0.215310,0.305807,0.371871,,,,,,,-0.262835,0.165425,0.355265,-0.314544,0.163895,0.315128
802,3.341667,-0.881246,0.097018,-0.152166,-0.436850,-0.078718,0.169037,0.257079,-0.832980,-0.524752,-0.150004,-0.090986,-0.108284,0.163436,0.334677,-0.000182,-0.000342,-0.000106,-1.000000,0.038645,0.137700,0.300324,0.215380,0.140717,0.428345,0.168426,0.141086,0.560811,-0.122465,0.142987,0.487007,-0.123495,0.141362,0.557702,0.231126,0.121988,0.562635,0.039436,0.133216,0.299365,-0.091944,0.188435,0.339201,0.040848,0.150770,0.225798,0.038858,0.125638,0.380384,-0.107098,0.140493,0.378827,0.195973,0.127601,0.218660,0.197535,0.130245,0.380883,0.197845,0.129552,0.298270,-0.104309,0.163387,0.303436,,,,,,,,,,,,,-0.098068,0.195849,0.238083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026549,0.318620,0.063379,-0.080697,0.219178,0.166384,-0.017644,0.312987,0.055772,-0.027586,0.208188,0.206087,-0.048311,0.253820,0.192857,-0.215577,0.305510,0.372327,,,,,,,-0.262690,0.165154,0.355331,-0.314333,0.163552,0.315125
803,3.345833,-0.881264,0.096900,-0.152591,-0.436693,-0.078717,0.169044,0.257060,-0.832927,-0.524607,-0.150896,-0.090830,-0.108153,0.163089,0.334941,0.000062,-0.000369,-0.000061,-1.000000,0.038618,0.137573,0.300328,0.215304,0.140625,0.428358,0.168424,0.141082,0.560810,-0.122466,0.142985,0.487008,-0.123495,0.141356,0.557702,0.231130,0.121974,0.562631,0.039441,0.133238,0.299359,-0.091886,0.188041,0.339349,0.040836,0.150740,0.225780,0.038863,0.125625,0.380383,-0.107108,0.140704,0.378861,0.195977,0.127586,0.218658,0.197540,0.130237,0.380888,0.197855,0.129547,0.298276,-0.104197,0.163694,0.303485,,,,,,,,,,,,,-0.098017,0.196023,0.238030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026587,0.318727,0.063453,-0.080670,0.219194,0.166375,-0.017595,0.313067,0.055823,-0.027570,0.208233,0.206108,-0.048322,0.253863,0.192873,-0.215488,0.305135,0.372626,,,,,,,-0.262596,0.164771,0.355380,-0.314171,0.163221,0.315111
804,3.350000,-0.881199,0.096744,-0.153113,-0.436676,-0.078707,0.169093,0.257054,-0.832814,-0.524700,-0.151491,-0.090340,-0.107968,0.162807,0.335061,0.000057,-0.000355,-0.000062,-1.000000,0.038643,0.137571,0.300319,0.215337,0.140621,0.428349,0.168436,0.141081,0.560807,-0.122449,0.142983,0.486993,-0.123478,0.141348,0.557693,0.231147,0.121969,0.562627,0.039463,0.133268,0.299356,-0.091827,0.187506,0.339524,0.040872,0.150801,0.225772,0.038875,0.125629,0.380378,-0.107067,0.140831,0.378879,0.195996,0.127589,0.218649,0.197551,0.130231,0.380883,0.197878,0.129540,0.298264,-0.104156,0.163882,0.303505,,,,,,,,,,,,,-0.098003,0.196113,0.237996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026647,0.318814,0.063508,-0.080632,0.219221,0.166346,-0.017532,0.313125,0.055845,-0.027540,0.208313,0.206134,-0.048319,0.253932,0.192886,-0.215373,0.304781,0.372905,,,,,,,-0.262429,0.164358,0.355424,-0.313980,0.162864,0.315126
805,3.354167,-0.881164,0.096686,-0.153367,-0.436670,-0.078709,0.169145,0.257065,-0.832705,-0.524841,-0.152030,-0.089619,-0.107787,0.162573,0.335140,0.000051,-0.000350,-0.000044,-1.000000,0.038653,0.137577,0.300318,0.215345,0.140626,0.428348,0.168449,0.141070,0.560802,-0.122435,0.142981,0.486997,-0.123473,0.141369,0.557686,0.231147,0.121966,0.562633,0.039471,0.133309,0.299364,-0.091812,0.186870,0.339679,0.040881,0.150845,0.225784,0.038896,0.125636,0.380378,-0.107030,0.140953,0.378909,0.196005,0.127595,0.218646,0.197569,0.130247,0.380884,0.197890,0.129545,0.298271,-0.104079,0.164101,0.303540,,,,,,,,,,,,,-0.097982,0.196215,0.237987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026678,0.318888,0.063550,-0.080631,0.219257,0.166351,-0.017495,0.313176,0.055866,-0.027523,0.208371,0.206163,-0.048319,0.254000,0.192903,-0.215281,0.304424,0.373215,,,,,,,-0.262255,0.163978,0.355480,-0.313795,0.162535,0.315174
806,3.358333,-0.881106,0.096622,-0.153510,-0.436750,-0.078681,0.169212,0.257097,-0.832606,-0.524890,-0.152665,-0.089170,-0.107623,0.162363,0.335322,0.000055,-0.000347,-0.000050,-1.000000,0.038671,0.137582,0.300315,0.215362,0.140631,0.428349,0.168461,0.141084,0.560806,-0.122421,0.142989,0.486994,-0.123455,0.141370,0.557679,0.231167,0.121973,0.562625,0.039496,0.133336,0.299360,-0.091856,0.186126,0.339814,0.040907,0.150846,0.225776,0.038915,0.125658,0.380375,-0.106965,0.141136,0.378933,0.196030,0.127595,0.218645,0.197585,0.130247,0.380890,0.197913,0.129542,0.298271,-0.104010,0.164400,0.303594,,,,,,,,,,,,,-0.097912,0.196361,0.237966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708,0.318917,0.063567,-0.080592,0.219293,0.166362,-0.017455,0.313220,0.055879,-0.027494,0.208436,0.206200,-0.048294,0.254068,0.192922,-0.215195,0.304127,0.373532,,,,,,,-0.262117,0.163671,0.355560,-0.313606,0.162247,0.315243
807,3.362500,-0.881022,0.096497,-0.153715,-0.436876,-0.078654,0.169278,0.257134,-0.832454,-0.525077,-0.153147,-0.088662,-0.107432,0.162278,0.335458,0.000041,-0.000340,-0.000040,-1.000000,0.038678,0.137589,0.300324,0.215366,0.140631,0.428359,0.168459,0.141082,0.560815,-0.122413,0.142997,0.487003,-0.123452,0.141372,0.557686,0.231177,0.121970,0.562640,0.039501,0.133368,0.299363,-0.091957,0.185402,0.339949,0.040911,0.150829,0.225785,0.038914,0.125657,0.380385,-0.106938,0.141316,0.378982,0.196035,0.127587,0.218653,0.197593,0.130245,0.380904,0.197919,0.129543,0.298293,-0.103928,0.164751,0.303647,,,,,,,,,,,,,-0.097829,0.196539,0.237973,,,,-0.262199,0.281872,0.372132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026732,0.318947,0.063570,-0.080570,0.219318,0.166377,-0.017422,0.313232,0.055879,-0.027463,0.208502,0.206236,-0.048278,0.254121,0.192938,-0.215129,0.303901,0.373808,,,,,,,-0.261935,0.163470,0.355649,-0.313404,0.161997,0.315330
808,3.366667,-0.880866,0.096279,-0.154122,-0.437096,-0.078619,0.169381,0.257157,-0.832287,-0.525252,-0.153576,-0.088445,-0.107256,0.162194,0.335621,0.000048,-0.000335,-0.000040,-1.000000,0.038694,0.137589,0.300317,0.215386,0.140632,0.428360,0.168472,0.141086,0.560809,-0.122402,0.142998,0.486997,-0.123440,0.141376,0.557675,0.231186,0.121973,0.562625,0.039520,0.133390,0.299358,-0.092171,0.184557,0.339983,0.040936,0.150858,0.225776,0.038933,0.125675,0.380380,-0.106891,0.141397,0.378988,0.196051,0.127601,0.218649,0.197608,0.130256,0.380904,0.197932,0.129545,0.298280,-0.103858,0.164986,0.303680,,,,,,,,,,,,,-0.097772,0.196643,0.237968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026771,0.318978,0.063552,-0.080521,0.219360,0.166355,-0.017374,0.313242,0.055848,-0.027417,0.208615,0.206253,-0.048267,0.254202,0.192927,-0.215056,0.303730,0.374022,,,,,,,-0.261770,0.163274,0.355735,-0.313221,0.161790,0.315387
809,3.370833,-0.880761,0.096176,-0.154298,-0.437268,-0.078585,0.169485,0.257154,-0.832391,-0.524943,-0.154170,-0.088268,-0.107218,0.161902,0.335778,0.000015,-0.000334,-0.000036,-1.000000,0.038695,0.137621,0.300300,0.215389,0.140657,0.428340,0.168483,0.141099,0.560792,-0.122408,0.143013,0.486981,-0.123439,0.141397,0.557657,0.231180,0.121984,0.562613,0.039530,0.133407,0.299340,-0.092545,0.183308,0.339756,0.040943,0.150885,0.225759,0.038930,0.125686,0.380369,-0.106894,0.141544,0.378985,0.196056,0.127616,0.218634,0.197616,0.130269,0.380891,0.197938,0.129563,0.298265,-0.103820,0.165186,0.303679,,,,,,,,,,,,,-0.097735,0.196781,0.237955,,,,-0.262037,0.281393,0.372474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026809,0.319015,0.063511,-0.080491,0.219416,0.166324,-0.017336,0.313271,0.055787,-0.027374,0.208710,0.206242,-0.048236,0.254288,0.192894,-0.214977,0.303461,0.374240,,,,,,,-0.261744,0.163024,0.355770,-0.313176,0.161616,0.315366
810,3.375000,-0.880674,0.096128,-0.154411,-0.437414,-0.078541,0.169588,0.257131,-0.833711,-0.523738,-0.152806,-0.085292,-0.107102,0.161523,0.334551,0.000096,-0.000393,-0.000093,-1.000000,0.038696,0.137623,0.300256,0.215397,0.140684,0.428310,0.168483,0.141120,0.560755,-0.122396,0.143045,0.486942,-0.123435,0.141416,0.557632,0.231293,0.122092,0.562502,0.039541,0.133429,0.299314,-0.092685,0.182318,0.339744,0.040956,0.150945,0.225728,0.038936,0.125710,0.380337,-0.106885,0.141597,0.378953,0.196064,0.127641,0.218603,0.197612,0.130295,0.380859,0.197946,0.129573,0.298235,-0.103775,0.165340,0.303680,,,,,,,,,,,,,-0.097676,0.196896,0.237955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026861,0.319047,0.063454,-0.080434,0.219478,0.166281,-0.017277,0.313315,0.055725,-0.027326,0.208801,0.206210,-0.048192,0.254382,0.192841,-0.214484,0.302937,0.374279,,,,-0.239336,0.221583,0.340991,-0.261752,0.162651,0.355721,-0.313200,0.161489,0.315330
811,3.379167,-0.880553,0.096171,-0.154404,-0.437650,-0.078527,0.169705,0.257153,-0.833782,-0.522904,-0.154207,-0.087172,-0.107205,0.160602,0.335524,0.000070,-0.000401,-0.000107,-1.000000,0.038685,0.137663,0.300232,0.215417,0.140731,0.428246,0.168471,0.141142,0.560741,-0.122412,0.143059,0.486932,-0.123447,0.141451,0.557609,0.231278,0.122123,0.562491,0.039531,0.133454,0.299291,-0.092831,0.181331,0.339735,0.040952,0.151032,0.225721,0.038930,0.125728,0.380323,-0.106933,0.141647,0.378925,0.196054,0.127671,0.218576,0.197593,0.130314,0.380840,0.197930,0.129609,0.298209,-0.103790,0.165352,0.303659,,,,,,,,,,,,,-0.097654,0.196987,0.237972,,,,-0.261750,0.280600,0.372634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026903,0.319049,0.063403,-0.080417,0.219542,0.166271,-0.017232,0.313318,0.055673,-0.027303,0.208873,0.206218,-0.048155,0.254478,0.192822,-0.214271,0.302545,0.374504,,,,,,,-0.261696,0.162349,0.355706,-0.313191,0.161365,0.315339
812,3.383333,-0.880415,0.096244,-0.154324,-0.437939,-0.078503,0.169817,0.257207,-0.834752,-0.521936,-0.153759,-0.084440,-0.107105,0.160386,0.334667,-0.000143,-0.000371,-0.000137,-1.000000,0.038699,0.137780,0.300230,0.215447,0.140811,0.428269,0.168468,0.141155,0.560730,-0.122418,0.143071,0.486926,-0.123455,0.141463,0.557605,0.231268,0.122134,0.562487,0.039529,0.133475,0.299290,-0.092958,0.180332,0.339738,0.040953,0.151089,0.225731,0.038918,0.125736,0.380321,-0.106974,0.141631,0.378904,0.196053,0.127687,0.218567,0.197592,0.130326,0.380837,0.197919,0.129613,0.298204,-0.103804,0.165338,0.303660,,,,,,,,,,,,,-0.097628,0.197065,0.238031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026954,0.319018,0.063364,-0.080373,0.219603,0.166305,-0.017182,0.313281,0.055639,-0.027282,0.208936,0.206231,-0.048108,0.254550,0.192818,-0.214029,0.302083,0.374768,,,,-0.239083,0.220878,0.341206,-0.261756,0.162012,0.355734,-0.313213,0.161203,0.315308
813,3.387500,-0.880293,0.096477,-0.154018,-0.438240,-0.078512,0.169924,0.257282,-0.834922,-0.521005,-0.155052,-0.086129,-0.107243,0.159443,0.335599,0.000126,-0.000398,-0.000078,-1.000000,0.038660,0.137644,0.300252,0.215350,0.140709,0.428307,0.168454,0.141145,0.560754,-0.122428,0.143081,0.486940,-0.123462,0.141461,0.557626,0.231258,0.122130,0.562496,0.039516,0.133469,0.299306,-0.093127,0.179358,0.339829,0.040945,0.151152,0.225775,0.038907,0.125727,0.380333,-0.107011,0.141610,0.378889,0.196041,0.127672,0.218584,0.197572,0.130305,0.380849,0.197904,0.129600,0.298227,-0.103837,0.165255,0.303656,,,,,,,,,,,,,-0.097623,0.197100,0.238091,,,,-0.261438,0.279722,0.372759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026996,0.318941,0.063321,-0.080380,0.219666,0.166355,-0.017147,0.313242,0.055623,-0.027272,0.208980,0.206273,-0.048079,0.254591,0.192841,-0.213789,0.301639,0.375019,,,,,,,-0.261727,0.161743,0.355743,-0.313217,0.161053,0.315361
814,3.391667,-0.880188,0.096693,-0.153769,-0.438491,-0.078502,0.170007,0.257347,-0.835847,-0.520191,-0.154257,-0.083459,-0.107104,0.159302,0.334701,-0.000248,-0.000320,-0.000062,-1.000000,0.038684,0.137801,0.300278,0.215421,0.140790,0.428301,0.168451,0.141135,0.560777,-0.122436,0.143066,0.486961,-0.123472,0.141455,0.557643,0.231158,0.122035,0.562595,0.039524,0.133474,0.299314,-0.093223,0.178441,0.339814,0.040956,0.151199,0.225797,0.038905,0.125725,0.380352,-0.107062,0.141562,0.378878,0.196036,0.127657,0.218603,0.197578,0.130298,0.380864,0.197899,0.129588,0.298233,-0.103885,0.165133,0.303671,,,,,,,,,,,,,-0.097627,0.197133,0.238158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027057,0.318870,0.063294,-0.080353,0.219714,0.166409,-0.017087,0.313200,0.055610,-0.027251,0.209007,0.206303,-0.048033,0.254623,0.192860,-0.213541,0.301239,0.375237,,,,-0.238822,0.220287,0.341426,-0.261753,0.161451,0.355802,-0.313223,0.160879,0.315398
815,3.395833,-0.880109,0.096933,-0.153621,-0.438648,-0.078523,0.170064,0.257392,-0.835892,-0.519216,-0.155849,-0.086083,-0.107289,0.158278,0.335931,-0.000246,-0.000317,-0.000057,-1.000000,0.038679,0.137793,0.300299,0.215415,0.140782,0.428325,0.168437,0.141127,0.560795,-0.122437,0.143060,0.486981,-0.123479,0.141451,0.557666,0.231154,0.122027,0.562617,0.039507,0.133477,0.299344,-0.093345,0.177536,0.339813,0.040934,0.151225,0.225834,0.038903,0.125720,0.380365,-0.107129,0.141532,0.378876,0.196025,0.127638,0.218621,0.197566,0.130286,0.380888,0.197885,0.129580,0.298257,-0.103915,0.165061,0.303689,,,,,,,,,,,,,-0.097636,0.197162,0.238214,,,,-0.261106,0.278997,0.372888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027123,0.318818,0.063296,-0.080348,0.219755,0.166439,-0.017037,0.313162,0.055620,-0.027246,0.209016,0.206335,-0.048010,0.254647,0.192882,-0.213334,0.300836,0.375447,,,,,,,-0.261787,0.161142,0.355881,-0.313244,0.160642,0.315428
816,3.400000,-0.880094,0.097272,-0.153405,-0.438680,-0.078528,0.170099,0.257403,-0.836741,-0.518625,-0.154822,-0.083200,-0.107071,0.158193,0.334915,0.000106,-0.000355,-0.000006,-1.000000,0.038654,0.137617,0.300323,0.215345,0.140663,0.428363,0.168445,0.141122,0.560816,-0.122435,0.143056,0.487007,-0.123469,0.141450,0.557686,0.231161,0.122029,0.562620,0.039511,0.133477,0.299361,-0.093429,0.176697,0.339807,0.040951,0.151253,0.225854,0.038894,0.125715,0.380379,-0.107163,0.141491,0.378858,0.196027,0.127634,0.218637,0.197571,0.130281,0.380900,0.197894,0.129568,0.298271,-0.103919,0.165002,0.303699,,,,,,,,,,,,,-0.097638,0.197150,0.238237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027215,0.318775,0.063315,-0.080314,0.219796,0.166453,-0.016946,0.313167,0.055638,-0.027229,0.209012,0.206345,-0.047949,0.254670,0.192892,-0.213063,0.300446,0.375627,,,,-0.238535,0.219636,0.341634,-0.261727,0.160829,0.355924,-0.313215,0.160440,0.315471
817,3.404167,-0.880120,0.097708,-0.153080,-0.438645,-0.078561,0.170122,0.257399,-0.836702,-0.517812,-0.156301,-0.085855,-0.107222,0.157227,0.336120,-0.000239,-0.000331,-0.000041,-1.000000,0.038679,0.137777,0.300337,0.215421,0.140763,0.428363,0.168446,0.141114,0.560828,-0.122436,0.143050,0.487020,-0.123466,0.141445,0.557712,0.231155,0.122006,0.562647,0.039509,0.133454,0.299374,-0.093511,0.175888,0.339811,0.040946,0.151244,0.225866,0.038894,0.125702,0.380396,-0.107209,0.141488,0.378842,0.196021,0.127631,0.218650,0.197567,0.130275,0.380914,0.197895,0.129564,0.298287,-0.103933,0.164985,0.303704,,,,,,,,,,,,,-0.097657,0.197137,0.238256,,,,-0.260773,0.278248,0.373008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027301,0.318753,0.063324,-0.080320,0.219850,0.166466,-0.016866,0.313178,0.055667,-0.027229,0.209000,0.206345,-0.047909,0.254668,0.192905,-0.212842,0.300074,0.375792,,,,,,,-0.261717,0.160520,0.356000,-0.313177,0.160224,0.315504
818,3.408333,-0.880178,0.098035,-0.152928,-0.438508,-0.078567,0.170101,0.257358,-0.837481,-0.517237,-0.155452,-0.083224,-0.107008,0.157129,0.335198,0.000101,-0.000370,-0.000014,-1.000000,0.038659,0.137595,0.300352,0.215353,0.140647,0.428387,0.168460,0.141103,0.560829,-0.122427,0.143025,0.487031,-0.123460,0.141427,0.557729,0.231176,0.122001,0.562652,0.039513,0.133440,0.299384,-0.093603,0.175025,0.339832,0.040946,0.151191,0.225863,0.038913,0.125678,0.380400,-0.107223,0.141490,0.378825,0.196024,0.127600,0.218656,0.197582,0.130263,0.380911,0.197901,0.129545,0.298292,-0.103919,0.164947,0.303723,,,,,,,,,,,,,-0.097660,0.197111,0.238243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027397,0.318749,0.063348,-0.080292,0.219868,0.166453,-0.016770,0.313197,0.055690,-0.027212,0.208969,0.206317,-0.047854,0.254652,0.192895,-0.212628,0.299625,0.375921,,,,-0.238294,0.219013,0.341883,-0.261676,0.160147,0.356053,-0.313128,0.160007,0.315521
819,3.412500,-0.880255,0.098326,-0.152801,-0.438332,-0.078588,0.170050,0.257315,-0.837220,-0.516831,-0.156743,-0.085912,-0.107108,0.156283,0.336361,0.000203,-0.000444,-0.000076,-1.000000,0.038650,0.137548,0.300357,0.215357,0.140632,0.428405,0.168467,0.141093,0.560841,-0.122422,0.143010,0.487055,-0.123457,0.141408,0.557749,0.231276,0.122067,0.562578,0.039511,0.133402,0.299394,-0.093745,0.174188,0.339903,0.040938,0.151146,0.225859,0.038902,0.125649,0.380404,-0.107241,0.141459,0.378818,0.196016,0.127582,0.218676,0.197584,0.130239,0.380919,0.197907,0.129521,0.298309,-0.103910,0.164946,0.303733,,,,,,,,,,,,,-0.097677,0.197084,0.238240,,,,-0.260482,0.277593,0.373116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027464,0.318733,0.063388,-0.080290,0.219868,0.166437,-0.016702,0.313209,0.055722,-0.027202,0.208920,0.206301,-0.047824,0.254606,0.192879,-0.212463,0.299309,0.376054,,,,,,,-0.261601,0.159885,0.356129,-0.313044,0.159773,0.315574
820,3.416667,-0.880337,0.098541,-0.152777,-0.438127,-0.078594,0.169990,0.257262,-0.837897,-0.516276,-0.156242,-0.083521,-0.106875,0.156250,0.335609,0.000101,-0.000382,-0.000022,-1.000000,0.038662,0.137558,0.300380,0.215363,0.140610,0.428410,0.168469,0.141075,0.560854,-0.122416,0.142988,0.487066,-0.123446,0.141382,0.557762,0.231174,0.121962,0.562676,0.039510,0.133381,0.299401,-0.093861,0.173333,0.339968,0.040938,0.151077,0.225856,0.038915,0.125635,0.380405,-0.107254,0.141447,0.378809,0.196018,0.127556,0.218678,0.197588,0.130221,0.380919,0.197906,0.129500,0.298303,-0.103933,0.164909,0.303732,,,,,,,,,,,,,-0.097689,0.197026,0.238218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027535,0.318745,0.063430,-0.080248,0.219868,0.166413,-0.016629,0.313223,0.055747,-0.027198,0.208864,0.206275,-0.047793,0.254563,0.192872,-0.212289,0.298874,0.376212,,,,-0.238066,0.218457,0.342162,-0.261566,0.159541,0.356204,-0.312957,0.159514,0.315579
821,3.420833,-0.880405,0.098737,-0.152827,-0.437928,-0.078623,0.169932,0.257206,-0.837558,-0.515880,-0.157682,-0.086602,-0.106966,0.155372,0.336872,0.000246,-0.000453,-0.000102,-1.000000,0.038646,0.137495,0.300368,0.215357,0.140596,0.428407,0.168467,0.141069,0.560851,-0.122424,0.142970,0.487065,-0.123459,0.141362,0.557767,0.231278,0.122049,0.562589,0.039505,0.133354,0.299397,-0.093989,0.172454,0.340002,0.040925,0.151031,0.225844,0.038907,0.125614,0.380407,-0.107276,0.141444,0.378797,0.196005,0.127548,0.218677,0.197581,0.130194,0.380917,0.197908,0.129487,0.298302,-0.103916,0.164954,0.303735,,,,,,,,,,,,,-0.097700,0.197015,0.238197,,,,-0.260198,0.276932,0.373303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027595,0.318748,0.063470,-0.080241,0.219853,0.166388,-0.016568,0.313251,0.055775,-0.027199,0.208825,0.206251,-0.047792,0.254517,0.192856,-0.212142,0.298584,0.376333,,,,,,,-0.261495,0.159303,0.356276,-0.312844,0.159227,0.315609
822,3.425000,-0.880456,0.098811,-0.152960,-0.437764,-0.078628,0.169888,0.257141,-0.838209,-0.515375,-0.157054,-0.084432,-0.106719,0.155354,0.336124,0.000257,-0.000450,-0.000111,-1.000000,0.038651,0.137480,0.300352,0.215359,0.140585,0.428388,0.168468,0.141068,0.560835,-0.122418,0.142962,0.487047,-0.123455,0.141345,0.557751,0.231286,0.122039,0.562580,0.039504,0.133361,0.299378,-0.094100,0.171531,0.339996,0.040934,0.151009,0.225814,0.038911,0.125605,0.380383,-0.107255,0.141442,0.378770,0.196006,0.127553,0.218657,0.197584,0.130198,0.380899,0.197906,0.129486,0.298278,-0.103920,0.164940,0.303714,,,,,,,,,,,,,-0.097707,0.196986,0.238143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027643,0.318779,0.063485,-0.080216,0.219851,0.166342,-0.016514,0.313270,0.055778,-0.027190,0.208795,0.206222,-0.047783,0.254485,0.192820,-0.211970,0.298203,0.376434,,,,-0.237779,0.217789,0.342357,-0.261449,0.159017,0.356317,-0.312763,0.158992,0.315612
