Format Version,1.23,Take Name,cap_085,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.14.08.481 PM,Total Frames in Take,2068,Total Exported Frames,2068,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.837037,0.092975,-0.008956,-0.539114,-0.085212,0.309501,-0.004805,-0.809399,-0.206673,0.252579,-0.488224,-0.326996,0.332886,0.090881,0.000150,-0.001325,0.000261,-0.999999,0.038212,0.137890,0.300634,0.215361,0.140864,0.428273,0.168450,0.141298,0.560778,-0.122378,0.143453,0.486948,-0.123665,0.141764,0.559360,0.231222,0.122270,0.562512,0.039103,0.124356,0.299015,0.038892,0.123976,0.380514,0.038784,0.125668,0.223158,-0.107977,0.133445,0.225638,-0.299709,0.332023,0.074638,0.195781,0.128452,0.218760,-0.107955,0.133051,0.298603,-0.107626,0.133104,0.377964,0.197523,0.130816,0.380884,0.197709,0.129655,0.298249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018297,0.403158,-0.245108,-0.105696,0.343572,-0.100611,-0.063263,0.403666,-0.240482,-0.044896,0.329462,-0.073883,-0.062942,0.375221,-0.090899,-0.321191,0.466217,-0.033006,-0.367440,0.479967,-0.025844,-0.395675,0.438523,0.017144,-0.430077,0.447646,0.069009,-0.489235,0.451266,0.041256
7,0.029167,-0.837065,0.092651,-0.009359,-0.539120,-0.085213,0.309523,-0.004796,-0.809492,-0.206734,0.252574,-0.488047,-0.327081,0.332827,0.090760,-0.000144,-0.001256,0.000222,-0.999999,0.038253,0.138047,0.300583,0.215432,0.140970,0.428216,0.168440,0.141310,0.560738,-0.122380,0.143466,0.486908,-0.123665,0.141770,0.559330,0.231217,0.122282,0.562484,0.039099,0.124368,0.298977,0.038889,0.123980,0.380486,0.038783,0.125682,0.223133,-0.107982,0.133448,0.225609,-0.299800,0.331998,0.074601,0.195774,0.128473,0.218729,-0.107963,0.133059,0.298564,-0.107634,0.133125,0.377930,0.197517,0.130821,0.380851,0.197693,0.129661,0.298219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018316,0.403208,-0.245093,-0.105681,0.343543,-0.100633,-0.063284,0.403718,-0.240455,-0.044914,0.329525,-0.073858,-0.062970,0.375285,-0.090877,-0.321261,0.466246,-0.033105,-0.367517,0.479924,-0.025884,-0.395766,0.438474,0.017071,-0.430184,0.447604,0.068944,-0.489327,0.451240,0.041207
8,0.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.037500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.041667,-0.836947,0.092794,-0.009345,-0.539278,-0.085263,0.309707,-0.004607,-0.809431,-0.206939,0.252362,-0.488172,-0.327273,0.332727,0.090712,-0.000124,-0.001262,0.000220,-0.999999,0.038267,0.138015,0.300601,0.215448,0.140943,0.428243,0.168455,0.141277,0.560752,-0.122363,0.143439,0.486928,-0.123656,0.141755,0.559340,0.231240,0.122270,0.562495,0.039104,0.124335,0.299004,0.038904,0.123947,0.380497,0.038791,0.125654,0.223148,-0.107969,0.133416,0.225626,-0.300038,0.331951,0.074617,0.195783,0.128457,0.218753,-0.107956,0.133035,0.298588,-0.107609,0.133081,0.377938,0.197535,0.130794,0.380874,0.197715,0.129644,0.298243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018313,0.403277,-0.244930,-0.105715,0.343694,-0.100454,-0.063284,0.403807,-0.240290,-0.044949,0.329678,-0.073676,-0.062995,0.375424,-0.090727,-0.321423,0.466207,-0.033190,-0.367776,0.479743,-0.025984,-0.396058,0.438300,0.017004,-0.430485,0.447423,0.068901,-0.489616,0.451057,0.041162
11,0.045833,-0.836853,0.093255,-0.008859,-0.539354,-0.085304,0.309828,-0.004497,-0.809512,-0.206203,0.254427,-0.487276,-0.327877,0.332230,0.090481,-0.000206,-0.001171,0.000229,-0.999999,0.038310,0.138030,0.300640,0.215464,0.140944,0.428275,0.168466,0.141274,0.560790,-0.122347,0.143422,0.486956,-0.123640,0.141722,0.559362,0.231204,0.122212,0.562619,0.039128,0.124344,0.299033,0.038918,0.123957,0.380527,0.038808,0.125657,0.223176,-0.107952,0.133413,0.225653,-0.300117,0.331942,0.074644,0.195796,0.128438,0.218787,-0.107945,0.133029,0.298621,-0.107597,0.133065,0.377963,0.197559,0.130790,0.380906,0.197718,0.129628,0.298278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018301,0.403302,-0.244845,-0.105758,0.343862,-0.100306,-0.063276,0.403848,-0.240221,-0.044960,0.329731,-0.073590,-0.063002,0.375472,-0.090646,-0.322734,0.465409,-0.033113,-0.367891,0.479693,-0.026026,-0.396149,0.438213,0.016983,-0.430572,0.447369,0.068918,-0.489721,0.450988,0.041162
12,0.050000,-0.836786,0.093541,-0.008610,-0.539411,-0.085345,0.309924,-0.004421,-0.809390,-0.206357,0.254334,-0.487461,-0.327936,0.332241,0.090509,0.000120,-0.001226,0.000255,-0.999999,0.038280,0.137872,0.300674,0.215395,0.140851,0.428316,0.168479,0.141288,0.560815,-0.122331,0.143414,0.486968,-0.123637,0.141723,0.559384,0.231213,0.122213,0.562638,0.039137,0.124343,0.299057,0.038917,0.123968,0.380554,0.038807,0.125661,0.223206,-0.107952,0.133412,0.225671,-0.300206,0.331947,0.074665,0.195799,0.128441,0.218817,-0.107944,0.133035,0.298642,-0.107585,0.133069,0.377992,0.197561,0.130804,0.380929,0.197733,0.129640,0.298300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018299,0.403332,-0.244783,-0.105790,0.343981,-0.100236,-0.063276,0.403884,-0.240161,-0.044984,0.329781,-0.073519,-0.063006,0.375535,-0.090579,-0.322855,0.465396,-0.033100,-0.368039,0.479646,-0.026053,-0.396257,0.438136,0.016964,-0.430669,0.447332,0.068909,-0.489842,0.450923,0.041157
13,0.054167,-0.836768,0.093424,-0.008868,-0.539456,-0.085356,0.309985,-0.004386,-0.809292,-0.206497,0.254182,-0.487644,-0.327997,0.332260,0.090522,-0.000244,-0.001174,0.000202,-0.999999,0.038336,0.138051,0.300667,0.215477,0.140966,0.428298,0.168508,0.141281,0.560834,-0.122319,0.143417,0.486970,-0.123610,0.141724,0.559377,0.231226,0.122221,0.562641,0.039151,0.124360,0.299062,0.038938,0.123967,0.380552,0.038825,0.125674,0.223204,-0.107934,0.133410,0.225672,-0.300281,0.331947,0.074668,0.195811,0.128468,0.218806,-0.107928,0.133049,0.298649,-0.107571,0.133058,0.377988,0.197576,0.130819,0.380926,0.197749,0.129649,0.298301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018288,0.403374,-0.244744,-0.105783,0.344009,-0.100244,-0.063263,0.403928,-0.240113,-0.044988,0.329856,-0.073473,-0.063013,0.375605,-0.090538,-0.322956,0.465389,-0.033106,-0.368171,0.479603,-0.026091,-0.396373,0.438109,0.016929,-0.430771,0.447290,0.068876,-0.489960,0.450852,0.041124
14,0.058333,-0.836795,0.093089,-0.009391,-0.539463,-0.085364,0.309993,-0.004374,-0.809203,-0.206650,0.254001,-0.487821,-0.328074,0.332273,0.090536,-0.000262,-0.001179,0.000201,-0.999999,0.038335,0.138065,0.300661,0.215477,0.140976,0.428296,0.168506,0.141280,0.560816,-0.122317,0.143422,0.486970,-0.123601,0.141728,0.559379,0.231225,0.122230,0.562635,0.039152,0.124382,0.299066,0.038937,0.123983,0.380554,0.038823,0.125685,0.223210,-0.107927,0.133415,0.225670,-0.300366,0.331935,0.074658,0.195813,0.128466,0.218807,-0.107929,0.133050,0.298645,-0.107569,0.133067,0.378002,0.197575,0.130814,0.380923,0.197746,0.129655,0.298301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018292,0.403400,-0.244707,-0.105760,0.343948,-0.100297,-0.063264,0.403973,-0.240081,-0.045012,0.329913,-0.073430,-0.063024,0.375667,-0.090495,-0.323101,0.465373,-0.033107,-0.368308,0.479568,-0.026115,-0.396494,0.438075,0.016904,-0.430900,0.447245,0.068830,-0.490088,0.450761,0.041089
15,0.062500,-0.836759,0.093139,-0.009400,-0.539510,-0.085391,0.310058,-0.004335,-0.809117,-0.206766,0.253827,-0.488005,-0.328153,0.332282,0.090557,-0.000236,-0.001264,0.000159,-0.999999,0.038312,0.138055,0.300657,0.215481,0.140977,0.428299,0.168512,0.141282,0.560825,-0.122317,0.143414,0.486976,-0.123597,0.141724,0.559382,0.231277,0.122268,0.562542,0.039148,0.124374,0.299061,0.038932,0.123980,0.380559,0.038818,0.125678,0.223214,-0.107929,0.133413,0.225669,-0.300457,0.331908,0.074646,0.195812,0.128474,0.218800,-0.107928,0.133055,0.298654,-0.107574,0.133075,0.377997,0.197566,0.130832,0.380920,0.197741,0.129663,0.298296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018298,0.403432,-0.244675,-0.105770,0.344001,-0.100269,-0.063272,0.404007,-0.240050,-0.045042,0.329962,-0.073385,-0.063036,0.375726,-0.090464,-0.323229,0.465349,-0.033126,-0.368431,0.479526,-0.026121,-0.396609,0.438041,0.016890,-0.431025,0.447202,0.068786,-0.490218,0.450672,0.041048
16,0.066667,-0.836700,0.093142,-0.009435,-0.539601,-0.085423,0.310132,-0.004290,-0.809134,-0.206894,0.253725,-0.487976,-0.328274,0.332241,0.090530,0.000075,-0.001329,0.000210,-0.999999,0.038246,0.137910,0.300675,0.215382,0.140881,0.428319,0.168496,0.141287,0.560829,-0.122340,0.143432,0.486978,-0.123623,0.141729,0.559393,0.231258,0.122275,0.562546,0.039130,0.124392,0.299073,0.038919,0.123993,0.380566,0.038807,0.125679,0.223213,-0.107943,0.133413,0.225677,-0.300573,0.331862,0.074631,0.195799,0.128480,0.218814,-0.107944,0.133053,0.298662,-0.107592,0.133077,0.377998,0.197545,0.130831,0.380919,0.197718,0.129666,0.298306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018325,0.403451,-0.244651,-0.105777,0.344062,-0.100240,-0.063295,0.404029,-0.240021,-0.045078,0.330019,-0.073341,-0.063077,0.375776,-0.090428,-0.323399,0.465318,-0.033137,-0.368590,0.479499,-0.026111,-0.396740,0.438008,0.016891,-0.431175,0.447131,0.068767,-0.490370,0.450589,0.041020
17,0.070833,-0.836670,0.093131,-0.009478,-0.539648,-0.085449,0.310186,-0.004246,-0.809201,-0.207025,0.253588,-0.487881,-0.328390,0.332185,0.090486,-0.000201,-0.001275,0.000165,-0.999999,0.038277,0.138043,0.300663,0.215441,0.140970,0.428298,0.168490,0.141286,0.560831,-0.122349,0.143423,0.486978,-0.123622,0.141726,0.559389,0.231250,0.122274,0.562550,0.039121,0.124391,0.299071,0.038914,0.123987,0.380562,0.038795,0.125680,0.223212,-0.107969,0.133409,0.225671,-0.300676,0.331817,0.074608,0.195785,0.128474,0.218815,-0.107950,0.133049,0.298661,-0.107602,0.133070,0.378003,0.197539,0.130829,0.380919,0.197717,0.129664,0.298305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018344,0.403479,-0.244610,-0.105788,0.344101,-0.100198,-0.063314,0.404059,-0.239993,-0.045109,0.330064,-0.073297,-0.063102,0.375827,-0.090390,-0.323541,0.465295,-0.033161,-0.368721,0.479485,-0.026096,-0.396872,0.437965,0.016895,-0.431336,0.447053,0.068751,-0.490516,0.450496,0.040998
