Format Version,1.23,Take Name,cap_061,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.02.20.909 PM,Total Frames in Take,1746,Total Exported Frames,1746,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.849533,0.081244,-0.108394,-0.509846,-0.038969,0.282775,0.045640,-0.796619,-0.185058,0.114401,-0.563972,-0.335696,0.385376,0.090810,-0.000724,-0.000838,-0.000065,-0.999999,0.038509,0.138251,0.300519,0.215602,0.141135,0.428290,0.168511,0.141491,0.560939,-0.122331,0.143294,0.486975,-0.123644,0.141674,0.558548,0.231239,0.122097,0.562549,0.039030,0.124004,0.380541,0.039235,0.124573,0.299064,0.038958,0.126013,0.223207,-0.286784,0.392415,0.075576,0.195827,0.128010,0.218644,-0.107930,0.133284,0.225631,-0.107594,0.133111,0.377976,0.197757,0.129510,0.298302,-0.107952,0.132393,0.298630,0.197678,0.130935,0.380907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051420,0.397000,-0.177380,-0.048485,0.319332,-0.050972,0.006603,0.391407,-0.180172,0.008503,0.311256,-0.015277,-0.012501,0.355010,-0.033863,-0.314634,0.508756,-0.040971,-0.361159,0.516590,-0.047048,-0.394402,0.473941,-0.009065,-0.442752,0.481463,0.030472,-0.491816,0.473343,-0.011815
7,0.029167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.037500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.041667,-0.848931,0.081612,-0.109867,-0.510475,-0.039730,0.282766,0.046240,-0.796416,-0.184254,0.115704,-0.564257,-0.335386,0.386087,0.091184,-0.000421,-0.000857,-0.000033,-1.000000,0.038498,0.138094,0.300511,0.215566,0.141039,0.428295,0.168502,0.141470,0.560930,-0.122321,0.143266,0.486963,-0.123651,0.141683,0.558539,0.231269,0.122103,0.562526,0.039032,0.123985,0.380531,0.039237,0.124540,0.299056,0.038964,0.126004,0.223203,-0.286429,0.392667,0.075467,0.195870,0.128016,0.218616,-0.107907,0.133279,0.225617,-0.107609,0.133080,0.377960,0.197800,0.129510,0.298271,-0.107926,0.132395,0.298593,0.197695,0.130912,0.380916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051252,0.396590,-0.176741,-0.048980,0.319072,-0.050493,0.006398,0.391062,-0.179628,0.007852,0.311211,-0.014583,-0.013018,0.354926,-0.033275,-0.314164,0.509300,-0.040708,-0.360614,0.517099,-0.046916,-0.394025,0.474681,-0.008800,-0.442224,0.482332,0.030891,-0.491445,0.474406,-0.011355
11,0.045833,-0.848751,0.081269,-0.110740,-0.510640,-0.039888,0.282735,0.046390,-0.796521,-0.184016,0.116207,-0.564082,-0.335294,0.386192,0.091200,-0.000395,-0.000862,-0.000034,-1.000000,0.038501,0.138081,0.300516,0.215571,0.141031,0.428302,0.168519,0.141471,0.560935,-0.122323,0.143265,0.486970,-0.123653,0.141681,0.558542,0.231279,0.122105,0.562525,0.039040,0.123978,0.380529,0.039246,0.124536,0.299059,0.038970,0.126009,0.223202,-0.286349,0.392719,0.075448,0.195882,0.128020,0.218617,-0.107901,0.133278,0.225618,-0.107608,0.133078,0.377959,0.197811,0.129517,0.298280,-0.107912,0.132398,0.298587,0.197700,0.130920,0.380916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051186,0.396504,-0.176576,-0.049067,0.318927,-0.050404,0.006337,0.390970,-0.179479,0.007695,0.311230,-0.014389,-0.013154,0.354902,-0.033130,-0.314025,0.509417,-0.040672,-0.360458,0.517256,-0.046884,-0.393903,0.474823,-0.008746,-0.442065,0.482568,0.030995,-0.491348,0.474707,-0.011225
12,0.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.054167,-0.848434,0.081937,-0.110798,-0.511047,-0.040368,0.282856,0.046773,-0.796615,-0.183569,0.117127,-0.563905,-0.335119,0.386447,0.091259,-0.000438,-0.000857,-0.000029,-1.000000,0.038498,0.138123,0.300519,0.215561,0.141059,0.428316,0.168507,0.141491,0.560938,-0.122330,0.143293,0.486970,-0.123650,0.141702,0.558544,0.231281,0.122122,0.562525,0.039029,0.124001,0.380538,0.039241,0.124568,0.299070,0.038968,0.126025,0.223210,-0.286186,0.392818,0.075400,0.195886,0.128031,0.218621,-0.107904,0.133295,0.225627,-0.107609,0.133091,0.377968,0.197811,0.129522,0.298276,-0.107909,0.132413,0.298595,0.197693,0.130937,0.380930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051015,0.396329,-0.176215,-0.049456,0.318979,-0.050032,0.006183,0.390827,-0.179145,0.007329,0.311235,-0.014011,-0.013503,0.354904,-0.032828,-0.313767,0.509637,-0.040639,-0.360192,0.517545,-0.046806,-0.393651,0.475154,-0.008629,-0.441777,0.483021,0.031166,-0.491087,0.475246,-0.011037
14,0.058333,-0.848291,0.082087,-0.111220,-0.511169,-0.040638,0.282880,0.046935,-0.796738,-0.183340,0.117671,-0.563691,-0.335018,0.386559,0.091242,-0.000436,-0.000869,-0.000032,-1.000000,0.038480,0.138149,0.300518,0.215543,0.141084,0.428307,0.168500,0.141526,0.560941,-0.122342,0.143326,0.486968,-0.123664,0.141720,0.558549,0.231264,0.122148,0.562519,0.039014,0.124037,0.380530,0.039229,0.124602,0.299074,0.038954,0.126059,0.223214,-0.286100,0.392901,0.075383,0.195864,0.128046,0.218612,-0.107913,0.133330,0.225630,-0.107621,0.133131,0.377967,0.197790,0.129554,0.298270,-0.107915,0.132450,0.298594,0.197673,0.130974,0.380925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050932,0.396280,-0.176029,-0.049652,0.318949,-0.049880,0.006103,0.390776,-0.178989,0.007105,0.311235,-0.013805,-0.013708,0.354919,-0.032671,-0.313625,0.509747,-0.040647,-0.360056,0.517719,-0.046766,-0.393503,0.475355,-0.008583,-0.441608,0.483264,0.031236,-0.490962,0.475549,-0.010940
15,0.062500,-0.848174,0.082349,-0.111524,-0.511255,-0.040906,0.282902,0.047088,-0.797033,-0.183083,0.118255,-0.563236,-0.334913,0.386610,0.091143,-0.000685,-0.000851,-0.000071,-0.999999,0.038502,0.138294,0.300504,0.215607,0.141190,0.428281,0.168498,0.141548,0.560929,-0.122336,0.143344,0.486961,-0.123660,0.141743,0.558538,0.231266,0.122169,0.562509,0.039020,0.124056,0.380527,0.039233,0.124626,0.299066,0.038958,0.126089,0.223210,-0.285996,0.392970,0.075358,0.195868,0.128075,0.218600,-0.107919,0.133354,0.225619,-0.107612,0.133146,0.377963,0.197796,0.129582,0.298263,-0.107918,0.132466,0.298590,0.197672,0.131002,0.380920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050863,0.396248,-0.175838,-0.049841,0.318958,-0.049730,0.006039,0.390722,-0.178838,0.006893,0.311220,-0.013618,-0.013907,0.354910,-0.032516,-0.313458,0.509844,-0.040676,-0.359881,0.517945,-0.046733,-0.393351,0.475567,-0.008561,-0.441426,0.483506,0.031279,-0.490833,0.475861,-0.010845
16,0.066667,-0.848059,0.082388,-0.112137,-0.511306,-0.041177,0.282876,0.047234,-0.795305,-0.182538,0.118669,-0.565763,-0.334758,0.387342,0.091788,-0.000835,-0.000860,-0.000070,-0.999999,0.038498,0.138365,0.300499,0.215633,0.141229,0.428248,0.168480,0.141544,0.560917,-0.122337,0.143352,0.486965,-0.123665,0.141744,0.558547,0.231262,0.122152,0.562516,0.039016,0.124054,0.380529,0.039230,0.124632,0.299066,0.038954,0.126087,0.223207,-0.285889,0.393038,0.075336,0.195861,0.128076,0.218607,-0.107915,0.133367,0.225626,-0.107612,0.133154,0.377964,0.197790,0.129567,0.298264,-0.107917,0.132480,0.298604,0.197678,0.131006,0.380922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050768,0.396199,-0.175612,-0.050006,0.318907,-0.049609,0.005957,0.390656,-0.178689,0.006665,0.311195,-0.013423,-0.014132,0.354878,-0.032354,-0.313299,0.509911,-0.040709,-0.359484,0.517586,-0.047081,-0.393208,0.475763,-0.008530,-0.441248,0.483722,0.031341,-0.490700,0.476142,-0.010761
17,0.070833,-0.847951,0.082841,-0.112169,-0.511404,-0.041459,0.282912,0.047413,-0.795270,-0.182284,0.119184,-0.565785,-0.334637,0.387490,0.091811,-0.000764,-0.000844,-0.000055,-0.999999,0.038512,0.138329,0.300517,0.215618,0.141202,0.428294,0.168504,0.141553,0.560946,-0.122325,0.143348,0.486972,-0.123651,0.141746,0.558553,0.231263,0.122140,0.562523,0.039027,0.124058,0.380533,0.039239,0.124632,0.299074,0.038961,0.126083,0.223220,-0.285758,0.393110,0.075322,0.195863,0.128071,0.218616,-0.107913,0.133372,0.225631,-0.107607,0.133157,0.377976,0.197791,0.129564,0.298267,-0.107920,0.132452,0.298607,0.197683,0.131008,0.380929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050678,0.396137,-0.175382,-0.050204,0.318963,-0.049438,0.005886,0.390596,-0.178522,0.006447,0.311173,-0.013235,-0.014328,0.354843,-0.032187,-0.313131,0.509989,-0.040753,-0.359305,0.517720,-0.047069,-0.393055,0.475938,-0.008500,-0.441068,0.483958,0.031390,-0.490545,0.476397,-0.010691
