Format Version,1.23,Take Name,cap_124,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.51.58.944 PM,Total Frames in Take,1797,Total Exported Frames,1797,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
176,0.733333,-0.789559,-0.089235,0.054854,-0.604669,0.097982,0.315722,0.003276,-0.672990,0.291074,-0.446217,-0.513080,0.329129,0.293962,0.208170,0.000679,0.000521,0.000747,-0.999999,0.038939,0.137721,0.299901,0.215369,0.140763,0.428245,0.168451,0.141205,0.560705,-0.122447,0.143374,0.486872,-0.124060,0.142367,0.556368,0.231243,0.122122,0.562497,0.038953,0.124512,0.380406,0.039112,0.125566,0.298931,0.038862,0.127416,0.223126,0.348581,0.296964,0.261413,-0.107953,0.133030,0.298628,0.195659,0.128878,0.218543,-0.107973,0.133515,0.225586,-0.107627,0.133392,0.377883,0.197650,0.131113,0.380813,0.197903,0.130276,0.298220,,,,,,,,,,0.067045,0.374552,-0.254743,0.043248,0.326700,-0.083925,0.026718,0.367436,-0.235877,0.110055,0.330099,-0.076840,0.077363,0.367615,-0.092217,0.466113,0.410338,0.234685,0.470988,0.421816,0.189301,0.430190,0.384148,0.153818,0.388797,0.397478,0.107945,0.428702,0.392886,0.056506
177,0.737500,-0.789722,-0.088835,0.054626,-0.604536,0.097822,0.315862,0.003331,-0.673002,0.292406,-0.445314,-0.513092,0.329083,0.294294,0.208268,0.000694,0.000533,0.000763,-0.999999,0.038949,0.137699,0.299906,0.215372,0.140738,0.428250,0.168451,0.141182,0.560720,-0.122445,0.143365,0.486868,-0.124056,0.142358,0.556372,0.231256,0.122106,0.562508,0.038954,0.124489,0.380412,0.039112,0.125544,0.298941,0.038864,0.127391,0.223127,0.348598,0.297032,0.261451,-0.107947,0.133022,0.298635,0.195662,0.128847,0.218554,-0.107959,0.133498,0.225599,-0.107620,0.133372,0.377881,0.197646,0.131101,0.380817,0.197889,0.130250,0.298221,,,,,,,,,,0.067120,0.374795,-0.254683,0.043167,0.326886,-0.083928,0.026781,0.367712,-0.235864,0.109969,0.330264,-0.076765,0.077306,0.367820,-0.092151,0.466371,0.410239,0.234995,0.471283,0.421802,0.189627,0.430400,0.384292,0.154068,0.389051,0.397831,0.108264,0.428954,0.393199,0.056773
178,0.741667,-0.789874,-0.088372,0.054508,-0.604416,0.097657,0.316022,0.003412,-0.673239,0.293692,-0.444521,-0.512734,0.329089,0.294512,0.208303,0.000600,0.000586,0.000798,-0.999999,0.038948,0.137724,0.299948,0.215363,0.140739,0.428280,0.168467,0.141193,0.560766,-0.122458,0.143350,0.486896,-0.124061,0.142349,0.556400,0.231147,0.122024,0.562600,0.038941,0.124475,0.380434,0.039107,0.125520,0.298964,0.038848,0.127367,0.223142,0.348614,0.297046,0.261530,-0.107959,0.132997,0.298658,0.195656,0.128836,0.218565,-0.107982,0.133496,0.225620,-0.107638,0.133366,0.377906,0.197644,0.131084,0.380838,0.197888,0.130231,0.298241,,,,,,,,,,0.067189,0.375047,-0.254625,0.043083,0.327095,-0.083884,0.026819,0.368016,-0.235815,0.109875,0.330436,-0.076668,0.077234,0.368045,-0.092052,0.466618,0.410133,0.235339,0.471584,0.421764,0.190009,0.430577,0.384404,0.154324,0.389292,0.398145,0.108548,0.429216,0.393572,0.057085
179,0.745833,-0.790063,-0.088223,0.054130,-0.604224,0.097531,0.316207,0.003493,-0.673643,0.294619,-0.444018,-0.512106,0.329218,0.294595,0.208322,0.001259,0.000615,0.000603,-0.999999,0.038970,0.137492,0.299992,0.215358,0.140724,0.428305,0.168479,0.141602,0.560912,-0.122439,0.143323,0.486913,-0.124051,0.142326,0.556420,0.231155,0.122030,0.562622,0.038950,0.124447,0.380454,0.039118,0.125488,0.298988,0.038856,0.127352,0.223167,0.348662,0.297039,0.261579,-0.107957,0.132992,0.298671,0.195678,0.128795,0.218577,-0.107985,0.133468,0.225643,-0.107629,0.133332,0.377926,0.197654,0.131057,0.380844,0.197892,0.130195,0.298250,,,,,,,,,,0.067245,0.375377,-0.254510,0.043018,0.327312,-0.083862,0.026868,0.368318,-0.235759,0.109803,0.330654,-0.076567,0.077187,0.368316,-0.091954,0.466854,0.410028,0.235701,0.471864,0.421747,0.190354,0.430788,0.384532,0.154589,0.389555,0.398381,0.108805,0.429481,0.393923,0.057398
180,0.750000,-0.790196,-0.087979,0.053954,-0.604102,0.097419,0.316408,0.003557,-0.673798,0.295712,-0.443265,-0.511925,0.329224,0.294810,0.208415,-0.000021,0.000691,0.000388,-1.000000,0.039054,0.138113,0.299994,0.215579,0.141143,0.428282,0.168486,0.141590,0.560923,-0.122433,0.143305,0.486931,-0.124042,0.142311,0.556436,0.231168,0.122031,0.562638,0.038955,0.124436,0.380462,0.039119,0.125479,0.298998,0.038864,0.127327,0.223171,0.348703,0.297023,0.261625,-0.107955,0.132973,0.298682,0.195686,0.128774,0.218585,-0.107992,0.133460,0.225655,-0.107613,0.133322,0.377939,0.197666,0.131040,0.380851,0.197898,0.130181,0.298259,,,,,,,,,,0.067279,0.375660,-0.254448,0.042967,0.327545,-0.083867,0.026907,0.368629,-0.235699,0.109729,0.330874,-0.076480,0.077144,0.368581,-0.091864,0.467077,0.409918,0.236027,0.472125,0.421709,0.190677,0.431004,0.384641,0.154871,0.389766,0.398663,0.109078,0.429683,0.394214,0.057669
181,0.754167,-0.790277,-0.087578,0.053957,-0.604054,0.097314,0.316665,0.003614,-0.674491,0.295676,-0.443165,-0.511118,0.329553,0.294744,0.208484,0.000071,0.000644,0.000321,-1.000000,0.039061,0.138081,0.299971,0.215597,0.141150,0.428281,0.168480,0.141597,0.560891,-0.122411,0.143295,0.486921,-0.124029,0.142306,0.556425,0.231258,0.122103,0.562560,0.038977,0.124426,0.380450,0.039138,0.125483,0.298973,0.038877,0.127335,0.223151,0.348767,0.297013,0.261660,-0.107946,0.132974,0.298671,0.195707,0.128748,0.218578,-0.107975,0.133468,0.225652,-0.107599,0.133313,0.377940,0.197678,0.131028,0.380831,0.197918,0.130185,0.298249,,,,,,,,,,0.067339,0.375970,-0.254402,0.042912,0.327848,-0.083860,0.026947,0.368957,-0.235651,0.109665,0.331133,-0.076406,0.077130,0.368871,-0.091808,0.467290,0.409809,0.236336,0.472234,0.421962,0.190734,0.431218,0.384754,0.155154,0.390003,0.398913,0.109359,0.429896,0.394468,0.057910
182,0.758333,-0.790363,-0.087186,0.053995,-0.603995,0.097212,0.316947,0.003694,-0.674048,0.297791,-0.441902,-0.511569,0.329243,0.295211,0.208594,0.000027,0.000625,0.000299,-1.000000,0.039058,0.138112,0.299965,0.215610,0.141180,0.428250,0.168479,0.141615,0.560883,-0.122403,0.143301,0.486924,-0.124014,0.142306,0.556429,0.231248,0.122116,0.562556,0.038981,0.124438,0.380444,0.039137,0.125489,0.298969,0.038877,0.127346,0.223146,0.348806,0.297029,0.261722,-0.107937,0.132988,0.298678,0.195712,0.128747,0.218584,-0.107980,0.133483,0.225645,-0.107597,0.133324,0.377933,0.197680,0.131024,0.380823,0.197925,0.130201,0.298237,,,,,,,,,,0.067397,0.376323,-0.254322,0.042850,0.328196,-0.083820,0.026959,0.369308,-0.235594,0.109607,0.331423,-0.076309,0.077116,0.369165,-0.091724,0.467482,0.409697,0.236650,0.472635,0.421638,0.191277,0.431396,0.384838,0.155402,0.390200,0.399178,0.109651,0.430111,0.394763,0.058180
183,0.762500,-0.790465,-0.086941,0.053903,-0.603905,0.097132,0.317223,0.003784,-0.675078,0.297499,-0.442069,-0.510235,0.329666,0.294970,0.208585,0.000023,0.000619,0.000279,-1.000000,0.039063,0.138127,0.299966,0.215611,0.141199,0.428248,0.168496,0.141633,0.560874,-0.122389,0.143312,0.486930,-0.124003,0.142307,0.556430,0.231246,0.122137,0.562563,0.038994,0.124449,0.380444,0.039145,0.125504,0.298970,0.038889,0.127367,0.223148,0.348870,0.297015,0.261801,-0.107928,0.133016,0.298672,0.195733,0.128729,0.218585,-0.107969,0.133512,0.225648,-0.107586,0.133342,0.377932,0.197696,0.131056,0.380825,0.197934,0.130210,0.298240,,,,,,,,,,0.067437,0.376667,-0.254225,0.042803,0.328511,-0.083766,0.027005,0.369674,-0.235518,0.109568,0.331729,-0.076197,0.077102,0.369457,-0.091631,0.467670,0.409603,0.236947,0.472669,0.421905,0.191391,0.431555,0.384923,0.155654,0.390410,0.399394,0.109922,0.430339,0.395063,0.058484
184,0.766667,-0.790551,-0.086601,0.054067,-0.603826,0.097077,0.317484,0.003891,-0.675361,0.298291,-0.441574,-0.509826,0.329745,0.295027,0.208683,0.001308,0.000538,0.000497,-0.999999,0.038973,0.137505,0.300005,0.215350,0.140780,0.428338,0.168481,0.141639,0.560894,-0.122393,0.143328,0.486948,-0.124000,0.142331,0.556451,0.231248,0.122138,0.562579,0.038991,0.124461,0.380469,0.039149,0.125503,0.298993,0.038893,0.127379,0.223168,0.348897,0.297028,0.261936,-0.107931,0.133016,0.298701,0.195741,0.128721,0.218618,-0.107979,0.133514,0.225665,-0.107596,0.133349,0.377958,0.197694,0.131066,0.380839,0.197928,0.130221,0.298262,,,,,,,,,,0.067467,0.376979,-0.254135,0.042780,0.328821,-0.083664,0.027020,0.370049,-0.235406,0.109532,0.332007,-0.076076,0.077095,0.369736,-0.091514,0.467870,0.409482,0.237297,0.472909,0.421843,0.191750,0.431712,0.384973,0.155911,0.390608,0.399550,0.110209,0.430541,0.395293,0.058792
185,0.770833,-0.790595,-0.086082,0.054475,-0.603806,0.097045,0.317781,0.004024,-0.675523,0.299119,-0.440895,-0.509714,0.329771,0.295161,0.208855,0.001309,0.000548,0.000512,-0.999999,0.038981,0.137507,0.300026,0.215360,0.140776,0.428366,0.168485,0.141647,0.560915,-0.122388,0.143337,0.486969,-0.123998,0.142336,0.556467,0.231248,0.122129,0.562600,0.038994,0.124470,0.380488,0.039149,0.125533,0.299023,0.038893,0.127396,0.223190,0.350325,0.295330,0.261419,-0.107929,0.133006,0.298727,0.195759,0.128720,0.218653,-0.107971,0.133518,0.225690,-0.107588,0.133353,0.377984,0.197692,0.131082,0.380871,0.197930,0.130230,0.298281,,,,,,,,,,0.067512,0.377314,-0.253995,0.042788,0.329211,-0.083511,0.027056,0.370417,-0.235291,0.109519,0.332264,-0.075956,0.077101,0.370048,-0.091385,0.468087,0.409358,0.237609,0.473129,0.421763,0.192085,0.431867,0.385023,0.156184,0.390792,0.399727,0.110540,0.430720,0.395475,0.059113
186,0.775000,-0.790736,-0.086097,0.054427,-0.603624,0.097035,0.318018,0.004146,-0.675770,0.299625,-0.440373,-0.509541,0.329856,0.295197,0.209052,0.001222,0.000595,0.000567,-0.999999,0.038983,0.137536,0.300057,0.215358,0.140775,0.428380,0.168505,0.141651,0.560947,-0.122403,0.143336,0.486989,-0.124008,0.142341,0.556487,0.231160,0.122052,0.562687,0.038977,0.124487,0.380520,0.039140,0.125542,0.299052,0.038878,0.127411,0.223225,0.349066,0.297011,0.262210,-0.107940,0.133012,0.298741,0.195757,0.128733,0.218693,-0.107968,0.133509,0.225706,-0.107596,0.133382,0.378006,0.197681,0.131091,0.380890,0.197922,0.130248,0.298308,,,,,,,,,,0.067502,0.377679,-0.253818,0.042774,0.329477,-0.083377,0.027062,0.370753,-0.235162,0.109509,0.332524,-0.075833,0.077102,0.370358,-0.091255,0.468289,0.409216,0.237901,0.473310,0.421690,0.192382,0.432015,0.385045,0.156474,0.390951,0.399827,0.110855,0.430854,0.395607,0.059390
187,0.779167,-0.790786,-0.085835,0.054699,-0.603572,0.097034,0.318295,0.004260,-0.676014,0.300049,-0.439948,-0.509335,0.329947,0.295214,0.209222,0.000588,0.000569,0.000762,-0.999999,0.038965,0.137747,0.300027,0.215367,0.140772,0.428379,0.168471,0.141221,0.560820,-0.122408,0.143354,0.486984,-0.124016,0.142356,0.556485,0.231166,0.122052,0.562667,0.038975,0.124502,0.380523,0.039133,0.125555,0.299050,0.038952,0.127381,0.223266,0.349088,0.297024,0.262387,-0.107940,0.133013,0.298745,0.195769,0.128716,0.218714,-0.107961,0.133527,0.225707,-0.107610,0.133384,0.377994,0.197676,0.131109,0.380892,0.197908,0.130271,0.298312,,,,,,,,,,0.067510,0.377989,-0.253682,0.042762,0.329789,-0.083255,0.027083,0.371104,-0.235037,0.109514,0.332796,-0.075727,0.077132,0.370674,-0.091141,0.468469,0.409105,0.238164,0.473467,0.421620,0.192664,0.432176,0.385052,0.156750,0.391083,0.399923,0.111116,0.430974,0.395730,0.059648
188,0.783333,-0.791045,-0.087147,0.053669,-0.603136,0.097210,0.318434,0.004328,-0.676156,0.300543,-0.439482,-0.509258,0.329978,0.295278,0.209407,0.000680,0.000513,0.000711,-0.999999,0.038955,0.137729,0.300005,0.215378,0.140784,0.428358,0.168470,0.141230,0.560802,-0.122430,0.143370,0.486976,-0.124027,0.142364,0.556475,0.231260,0.122138,0.562594,0.038956,0.124519,0.380504,0.039114,0.125581,0.299048,0.038940,0.127396,0.223273,0.349133,0.296946,0.262564,-0.107952,0.133032,0.298736,0.195765,0.128709,0.218723,-0.107971,0.133547,0.225710,-0.107622,0.133411,0.377990,0.197668,0.131134,0.380890,0.197906,0.130299,0.298310,,,,,,,,,,0.067500,0.378284,-0.253570,0.043001,0.329733,-0.083141,0.027076,0.371442,-0.234896,0.109528,0.333086,-0.075628,0.077159,0.370985,-0.091016,0.468613,0.409017,0.238417,0.473621,0.421548,0.192953,0.432302,0.385056,0.157000,0.391188,0.400029,0.111381,0.431074,0.395833,0.059929
189,0.787500,-0.790702,-0.085080,0.055794,-0.603688,0.097068,0.318949,0.004524,-0.675557,0.301949,-0.438614,-0.509968,0.329713,0.295625,0.209665,-0.000698,0.000613,0.000524,-0.999999,0.039038,0.138415,0.299972,0.215589,0.141235,0.428316,0.168471,0.141237,0.560777,-0.122436,0.143385,0.486952,-0.124038,0.142374,0.556448,0.231261,0.122131,0.562580,0.038950,0.124533,0.380481,0.039108,0.125586,0.299021,0.038938,0.127411,0.223258,0.349198,0.296854,0.262832,-0.107952,0.133059,0.298707,0.195771,0.128704,0.218719,-0.107972,0.133548,0.225692,-0.107629,0.133410,0.377976,0.197652,0.131142,0.380875,0.197890,0.130298,0.298292,,,,,,,,,,0.067493,0.378586,-0.253443,0.042708,0.330538,-0.082908,0.027065,0.371794,-0.234732,0.109555,0.333399,-0.075504,0.077208,0.371282,-0.090913,0.468765,0.408949,0.238680,0.473912,0.421230,0.193494,0.432419,0.385061,0.157248,0.391303,0.400101,0.111629,0.431168,0.395900,0.060155
190,0.791667,-0.790738,-0.084845,0.056138,-0.603642,0.097087,0.319200,0.004661,-0.676305,0.301263,-0.438769,-0.509249,0.330066,0.295346,0.209826,-0.000712,0.000613,0.000524,-0.999999,0.039029,0.138421,0.299965,0.215583,0.141236,0.428305,0.168460,0.141234,0.560782,-0.122447,0.143388,0.486943,-0.124048,0.142373,0.556441,0.231255,0.122135,0.562566,0.038940,0.124531,0.380474,0.039099,0.125595,0.299013,0.038925,0.127415,0.223258,0.349327,0.296698,0.263067,-0.107961,0.133034,0.298703,0.195774,0.128701,0.218723,-0.107988,0.133554,0.225683,-0.107638,0.133413,0.377971,0.197641,0.131130,0.380874,0.197881,0.130296,0.298283,,,,,,,,,,0.067494,0.378878,-0.253302,0.042701,0.330835,-0.082740,0.027065,0.372106,-0.234571,0.109569,0.333649,-0.075365,0.077247,0.371540,-0.090785,0.468917,0.408853,0.238923,0.473893,0.421388,0.193514,0.432511,0.385023,0.157465,0.391406,0.400118,0.111913,0.431267,0.395928,0.060408
191,0.795833,-0.790824,-0.084721,0.056287,-0.603532,0.097117,0.319427,0.004804,-0.676403,0.301415,-0.438501,-0.509259,0.330159,0.295310,0.210070,0.000629,0.000533,0.000709,-0.999999,0.038953,0.137750,0.299970,0.215384,0.140792,0.428321,0.168457,0.141218,0.560783,-0.122446,0.143372,0.486937,-0.124049,0.142360,0.556433,0.231252,0.122141,0.562562,0.038949,0.124513,0.380461,0.039108,0.125576,0.299016,0.038932,0.127406,0.223245,0.349451,0.296522,0.263304,-0.107948,0.133038,0.298693,0.195790,0.128669,0.218731,-0.107966,0.133536,0.225675,-0.107627,0.133404,0.377951,0.197651,0.131128,0.380866,0.197892,0.130286,0.298282,,,,,,,,,,0.067529,0.379175,-0.253136,0.042724,0.331092,-0.082577,0.027088,0.372420,-0.234421,0.109594,0.333889,-0.075232,0.077295,0.371809,-0.090623,0.469070,0.408738,0.239157,0.474033,0.421310,0.193769,0.432608,0.384957,0.157701,0.391523,0.400096,0.112188,0.431369,0.395893,0.060679
192,0.800000,-0.790858,-0.084447,0.056728,-0.603485,0.097158,0.319668,0.004964,-0.675954,0.302396,-0.437785,-0.509889,0.329978,0.295478,0.210378,0.000699,0.000535,0.000716,-0.999999,0.038960,0.137711,0.299965,0.215374,0.140768,0.428316,0.168490,0.141222,0.560794,-0.122450,0.143361,0.486923,-0.124051,0.142359,0.556424,0.231265,0.122128,0.562556,0.038951,0.124500,0.380462,0.039106,0.125551,0.298998,0.038937,0.127376,0.223238,0.349570,0.296461,0.263522,-0.107944,0.133034,0.298690,0.195799,0.128640,0.218727,-0.107966,0.133519,0.225659,-0.107635,0.133386,0.377942,0.197646,0.131110,0.380863,0.197894,0.130259,0.298270,,,,,,,,,,0.067535,0.379476,-0.252956,0.042768,0.331419,-0.082368,0.027091,0.372709,-0.234253,0.109610,0.334106,-0.075075,0.077338,0.372048,-0.090472,0.469207,0.408596,0.239374,0.474280,0.420952,0.194269,0.432701,0.384858,0.157954,0.391598,0.400032,0.112469,0.431443,0.395831,0.060935
193,0.804167,-0.790861,-0.084373,0.056977,-0.603468,0.097219,0.319930,0.005121,-0.675973,0.302489,-0.437596,-0.509971,0.330037,0.295407,0.210612,0.000576,0.000600,0.000772,-0.999999,0.038974,0.137740,0.299948,0.215389,0.140759,0.428294,0.168466,0.141202,0.560757,-0.122430,0.143346,0.486896,-0.124043,0.142347,0.556398,0.231174,0.122036,0.562604,0.038968,0.124487,0.380425,0.039130,0.125534,0.298959,0.038958,0.127362,0.223202,0.350933,0.294727,0.263028,-0.107935,0.133016,0.298657,0.195824,0.128616,0.218698,-0.107940,0.133515,0.225631,-0.107618,0.133363,0.377902,0.197660,0.131094,0.380836,0.197907,0.130242,0.298248,,,,,,,,,,0.067539,0.379734,-0.252809,0.042811,0.331687,-0.082210,0.027100,0.373004,-0.234070,0.109642,0.334365,-0.074920,0.077403,0.372329,-0.090286,0.469308,0.408470,0.239589,0.474398,0.420827,0.194488,0.432782,0.384758,0.158169,0.391667,0.399942,0.112701,0.431506,0.395741,0.061151
194,0.808333,-0.790884,-0.084484,0.057117,-0.603409,0.097302,0.320166,0.005277,-0.676132,0.302278,-0.437564,-0.509913,0.330159,0.295247,0.210858,0.000652,0.000553,0.000705,-0.999999,0.038974,0.137717,0.299911,0.215394,0.140768,0.428270,0.168466,0.141201,0.560723,-0.122419,0.143343,0.486867,-0.124045,0.142340,0.556374,0.231264,0.122116,0.562513,0.038965,0.124487,0.380394,0.039133,0.125530,0.298927,0.038968,0.127362,0.223170,0.351007,0.294660,0.263247,-0.107919,0.133018,0.298631,0.195825,0.128599,0.218662,-0.107945,0.133518,0.225604,-0.107617,0.133365,0.377867,0.197661,0.131078,0.380806,0.197910,0.130240,0.298205,,,,,,,,,,0.067525,0.379986,-0.252652,0.042869,0.331916,-0.082048,0.027098,0.373276,-0.233874,0.109686,0.334603,-0.074769,0.077456,0.372604,-0.090093,0.469389,0.408364,0.239798,0.474466,0.420731,0.194680,0.432858,0.384631,0.158389,0.391707,0.399822,0.112930,0.431535,0.395631,0.061370
195,0.812500,-0.790944,-0.084488,0.057417,-0.603302,0.097381,0.320380,0.005447,-0.676087,0.302180,-0.437509,-0.510079,0.330214,0.295167,0.211122,0.000528,0.000554,0.000704,-0.999999,0.038986,0.137778,0.299880,0.215427,0.140802,0.428212,0.168464,0.141188,0.560699,-0.122415,0.143353,0.486842,-0.124030,0.142342,0.556346,0.231271,0.122115,0.562496,0.038982,0.124481,0.380367,0.039148,0.125517,0.298889,0.038988,0.127361,0.223142,0.351120,0.294499,0.263463,-0.107911,0.133022,0.298605,0.195839,0.128577,0.218631,-0.107927,0.133515,0.225566,-0.107602,0.133348,0.377843,0.197667,0.131068,0.380780,0.197919,0.130226,0.298181,,,,,,,,,,0.067493,0.380252,-0.252454,0.042909,0.332161,-0.081867,0.027088,0.373568,-0.233648,0.109727,0.334832,-0.074599,0.077513,0.372848,-0.089902,0.469461,0.408272,0.239995,0.474522,0.420636,0.194868,0.432921,0.384523,0.158607,0.391747,0.399711,0.113148,0.431559,0.395490,0.061565
196,0.816667,-0.791278,-0.086019,0.056233,-0.602759,0.097588,0.320425,0.005592,-0.676072,0.302103,-0.437470,-0.510176,0.330238,0.295055,0.211383,0.001199,0.000574,0.000526,-0.999999,0.038993,0.137550,0.299904,0.215412,0.140789,0.428202,0.168481,0.141627,0.560826,-0.122409,0.143341,0.486839,-0.124023,0.142330,0.556347,0.231250,0.122107,0.562501,0.038979,0.124480,0.380367,0.039143,0.125516,0.298885,0.038979,0.127359,0.223142,0.351265,0.294388,0.263808,-0.107915,0.133019,0.298603,0.195844,0.128561,0.218631,-0.107942,0.133510,0.225572,-0.107606,0.133350,0.377846,0.197658,0.131071,0.380775,0.197917,0.130212,0.298173,,,,,,,,,,0.067467,0.380514,-0.252217,0.043186,0.332034,-0.081741,0.027069,0.373842,-0.233399,0.109752,0.335060,-0.074389,0.077552,0.373073,-0.089679,0.469488,0.408166,0.240228,0.474560,0.420516,0.195080,0.432941,0.384407,0.158821,0.391763,0.399572,0.113372,0.431545,0.395345,0.061791
197,0.820833,-0.791386,-0.085949,0.056533,-0.602598,0.097647,0.320583,0.005817,-0.676192,0.301758,-0.437634,-0.510081,0.330341,0.294847,0.211656,0.001356,0.000570,0.000527,-0.999999,0.038982,0.137479,0.299929,0.215366,0.140751,0.428258,0.168484,0.141642,0.560844,-0.122405,0.143337,0.486861,-0.124027,0.142331,0.556365,0.231246,0.122120,0.562514,0.038986,0.124477,0.380380,0.039153,0.125511,0.298916,0.038974,0.127347,0.223150,0.351346,0.294268,0.264074,-0.107912,0.133018,0.298612,0.195855,0.128563,0.218654,-0.107952,0.133510,0.225581,-0.107601,0.133339,0.377863,0.197666,0.131059,0.380791,0.197928,0.130214,0.298196,,,,,,,,,,0.067452,0.380759,-0.251964,0.043224,0.332237,-0.081506,0.027058,0.374127,-0.233106,0.109770,0.335250,-0.074158,0.077606,0.373274,-0.089438,0.469506,0.408064,0.240459,0.474565,0.420423,0.195316,0.432957,0.384285,0.159053,0.391774,0.399391,0.113618,0.431534,0.395191,0.062029
198,0.825000,-0.791430,-0.085815,0.057005,-0.602516,0.097716,0.320764,0.006089,-0.676294,0.301365,-0.437811,-0.510026,0.330415,0.294629,0.211953,0.001296,0.000559,0.000538,-0.999999,0.038966,0.137504,0.299962,0.215346,0.140761,0.428282,0.168485,0.141634,0.560883,-0.122414,0.143336,0.486896,-0.124039,0.142335,0.556402,0.231227,0.122106,0.562541,0.038976,0.124469,0.380431,0.039139,0.125513,0.298957,0.038953,0.127355,0.223189,0.351419,0.294127,0.264390,-0.107941,0.133011,0.298645,0.195846,0.128557,0.218699,-0.107974,0.133499,0.225614,-0.107612,0.133346,0.377902,0.197667,0.131063,0.380833,0.197910,0.130215,0.298236,,,,,,,,,,0.067407,0.380997,-0.251661,0.043273,0.332500,-0.081193,0.027037,0.374375,-0.232801,0.109801,0.335422,-0.073893,0.077641,0.373452,-0.089149,0.469483,0.407975,0.240694,0.474540,0.420315,0.195547,0.432954,0.384129,0.159309,0.391746,0.399199,0.113872,0.431481,0.395025,0.062269
199,0.829167,-0.791540,-0.085902,0.057167,-0.602343,0.097789,0.320912,0.006355,-0.676484,0.300851,-0.437993,-0.509922,0.330523,0.294378,0.212265,0.001194,0.000611,0.000596,-0.999999,0.038963,0.137538,0.300003,0.215343,0.140760,0.428314,0.168466,0.141628,0.560915,-0.122421,0.143337,0.486927,-0.124035,0.142340,0.556433,0.231127,0.122033,0.562634,0.038965,0.124476,0.380462,0.039133,0.125514,0.298994,0.038933,0.127359,0.223215,0.351441,0.293896,0.264719,-0.107956,0.133012,0.298670,0.195840,0.128563,0.218732,-0.107982,0.133505,0.225640,-0.107612,0.133368,0.377939,0.197667,0.131082,0.380852,0.197909,0.130221,0.298266,,,,,,,,,,0.067391,0.381233,-0.251354,0.043324,0.332678,-0.080902,0.027014,0.374641,-0.232509,0.109849,0.335596,-0.073618,0.077676,0.373649,-0.088850,0.469480,0.407882,0.240931,0.474508,0.420219,0.195760,0.432934,0.383968,0.159571,0.391701,0.398989,0.114136,0.431433,0.394855,0.062525
200,0.833333,-0.791676,-0.085939,0.057383,-0.602139,0.097853,0.321033,0.006642,-0.676594,0.300318,-0.438171,-0.509937,0.330604,0.294150,0.212582,0.001227,0.000598,0.000583,-0.999999,0.038952,0.137538,0.300026,0.215334,0.140769,0.428334,0.168459,0.141654,0.560936,-0.122431,0.143351,0.486953,-0.124043,0.142346,0.556459,0.231132,0.122052,0.562650,0.038950,0.124488,0.380483,0.039110,0.125534,0.299028,0.038918,0.127371,0.223245,0.351508,0.293754,0.265050,-0.107963,0.133025,0.298698,0.195831,0.128570,0.218753,-0.107994,0.133516,0.225670,-0.107628,0.133375,0.377969,0.197650,0.131097,0.380880,0.197893,0.130238,0.298289,,,,,,,,,,0.067381,0.381461,-0.251054,0.043335,0.332804,-0.080577,0.026977,0.374911,-0.232164,0.109886,0.335760,-0.073322,0.077737,0.373848,-0.088524,0.469454,0.407799,0.241149,0.474469,0.420115,0.195940,0.432904,0.383837,0.159798,0.391653,0.398759,0.114378,0.431353,0.394648,0.062778
201,0.837500,-0.791479,-0.084077,0.059408,-0.602464,0.097768,0.321343,0.006991,-0.677328,0.298633,-0.438966,-0.509268,0.331017,0.293622,0.212862,0.000588,0.000580,0.000740,-0.999999,0.038948,0.137746,0.300005,0.215351,0.140781,0.428346,0.168448,0.141225,0.560802,-0.122430,0.143346,0.486959,-0.124040,0.142348,0.556460,0.231139,0.122060,0.562659,0.038957,0.124496,0.380487,0.039111,0.125550,0.299033,0.038926,0.127400,0.223256,0.351604,0.293572,0.265336,-0.107961,0.133030,0.298710,0.195823,0.128597,0.218760,-0.107992,0.133534,0.225685,-0.107626,0.133378,0.377979,0.197648,0.131100,0.380878,0.197896,0.130261,0.298296,,,,,,,,,,0.067373,0.381692,-0.250750,0.043109,0.333429,-0.080174,0.026985,0.375172,-0.231814,0.109946,0.335892,-0.073049,0.077796,0.374022,-0.088211,0.469436,0.407740,0.241330,0.474260,0.420291,0.195870,0.432889,0.383674,0.160037,0.391587,0.398521,0.114608,0.431282,0.394419,0.062997
