Format Version,1.23,Take Name,cap_023,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.33.02.508 PM,Total Frames in Take,2918,Total Exported Frames,2918,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1489,6.204167,-0.888763,-0.063840,-0.112888,-0.439637,0.153217,0.138632,0.254064,-0.526115,0.147413,-0.693772,-0.469205,0.224316,0.179281,0.254042,0.000263,-0.000320,0.000121,-1.000000,0.038698,0.137799,0.300310,0.215203,0.140836,0.428404,0.168533,0.141526,0.560918,-0.122381,0.143325,0.486940,-0.123423,0.141739,0.557618,0.231259,0.122101,0.562558,0.039110,0.125165,0.380350,0.197836,0.130601,0.380950,0.039312,0.127779,0.298920,0.038665,0.135625,0.223551,0.220516,0.202644,0.301940,-0.107888,0.132061,0.225616,,,,-0.107960,0.132417,0.298547,0.197444,0.143401,0.299821,-0.107440,0.133567,0.377886,,,,,,,,,,,,,,,,,,,,,,0.191544,0.169400,0.224494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175742,0.296178,0.040495,0.120352,0.181058,0.165149,0.133656,0.279352,0.042887,0.180927,0.186107,0.192492,0.147981,0.222919,0.183601,0.295316,0.346432,0.263721,0.312387,0.345796,0.219878,0.304311,0.285757,0.194670,0.282701,0.266789,0.138698,0.339102,0.265662,0.105315
1490,6.208333,-0.888426,-0.064229,-0.114236,-0.439914,0.152674,0.138941,0.254103,-0.524126,0.145363,-0.695618,-0.469337,0.224152,0.178895,0.253756,-0.001065,-0.000203,-0.000096,-0.999999,0.038815,0.138444,0.300263,0.215504,0.141273,0.428328,0.168533,0.141532,0.560879,-0.122367,0.143307,0.486901,-0.123403,0.141723,0.557588,0.231254,0.122086,0.562547,0.039126,0.125100,0.380304,0.197846,0.130570,0.380907,0.039322,0.127712,0.298865,0.038658,0.135661,0.223527,0.219887,0.202565,0.301347,-0.107873,0.132056,0.225586,,,,-0.107945,0.132394,0.298505,0.197442,0.143431,0.299787,-0.107422,0.133560,0.377854,,,,,,,,,,,,,,,,,,,,,,0.191489,0.169700,0.224580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175361,0.296341,0.040452,0.119912,0.181230,0.165026,0.133314,0.279490,0.042821,0.180389,0.186499,0.192584,0.147462,0.223173,0.183593,0.294569,0.346384,0.262719,0.311822,0.345471,0.218921,0.303991,0.285274,0.194057,0.282544,0.265947,0.138065,0.339107,0.264857,0.104944
1491,6.212500,-0.888105,-0.064976,-0.115609,-0.440094,0.152222,0.139244,0.254192,-0.521751,0.144403,-0.697160,-0.469991,0.223637,0.178590,0.253299,0.000367,-0.000313,0.000029,-1.000000,0.038733,0.137756,0.300259,0.215248,0.140854,0.428337,0.168596,0.141601,0.560855,-0.122349,0.143293,0.486880,-0.123396,0.141708,0.557576,0.231252,0.122115,0.562535,0.039145,0.125097,0.380290,0.197867,0.130561,0.380897,0.039344,0.127743,0.298854,0.038656,0.135786,0.223510,0.219222,0.202488,0.300752,-0.107883,0.132034,0.225574,,,,-0.107938,0.132365,0.298483,0.197456,0.143478,0.299778,-0.107416,0.133547,0.377835,,,,,,,,,,,,,,,,,,,,,,0.191427,0.170091,0.224709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174922,0.296549,0.040484,0.119511,0.181369,0.164971,0.132890,0.279615,0.042788,0.179804,0.186964,0.192743,0.146995,0.223467,0.183640,0.293836,0.346178,0.261748,0.311264,0.345025,0.217917,0.303619,0.284790,0.193420,0.282428,0.265164,0.137459,0.339080,0.263955,0.104553
1492,6.216667,-0.887877,-0.065765,-0.116540,-0.440191,0.151834,0.139584,0.254333,-0.518906,0.142277,-0.699412,-0.470443,0.223313,0.178357,0.253116,0.000430,-0.000310,0.000006,-1.000000,0.038722,0.137726,0.300278,0.215203,0.140847,0.428383,0.168587,0.141610,0.560873,-0.122351,0.143280,0.486899,-0.123396,0.141703,0.557583,0.231245,0.122129,0.562546,0.039135,0.125127,0.380299,0.197861,0.130547,0.380900,0.039341,0.127828,0.298868,0.038658,0.135985,0.223535,0.218665,0.202350,0.300231,-0.107883,0.132023,0.225580,,,,-0.107937,0.132355,0.298491,0.197411,0.143659,0.299819,-0.107422,0.133536,0.377842,,,,,,,,,,,,,,,,,,,,,,0.191326,0.170647,0.224907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174401,0.296826,0.040589,0.119125,0.181586,0.165055,0.132395,0.279852,0.042838,0.179371,0.187339,0.192914,0.146531,0.223726,0.183712,0.293083,0.346153,0.260781,0.310577,0.344943,0.217118,0.303237,0.284386,0.192821,0.282323,0.264265,0.136876,0.339132,0.263000,0.104158
1493,6.220833,-0.887542,-0.066625,-0.117100,-0.440588,0.151514,0.139996,0.254580,-0.516662,0.140479,-0.701204,-0.470787,0.223009,0.178021,0.252898,0.000254,-0.000237,0.000075,-1.000000,0.038730,0.137785,0.300317,0.215202,0.140851,0.428420,0.168591,0.141596,0.560908,-0.122353,0.143277,0.486922,-0.123400,0.141700,0.557605,0.231132,0.122029,0.562645,0.039138,0.125148,0.380320,0.197865,0.130551,0.380928,0.039344,0.127841,0.298900,0.038644,0.136201,0.223580,0.218146,0.202163,0.299632,-0.107880,0.132023,0.225603,,,,-0.107939,0.132350,0.298521,0.197382,0.143844,0.299860,-0.107419,0.133522,0.377863,,,,,,,,,,,,,,,,,,,,,,0.191228,0.171145,0.225105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173832,0.297007,0.040657,0.118762,0.181820,0.165248,0.131897,0.280036,0.042924,0.178984,0.187778,0.193122,0.146057,0.223978,0.183840,0.292331,0.346038,0.259838,0.309891,0.344634,0.216268,0.302906,0.283886,0.192273,0.282214,0.263468,0.136399,0.339080,0.262111,0.103829
1494,6.225000,-0.887048,-0.068379,-0.118258,-0.441004,0.151325,0.140513,0.254878,-0.514041,0.139032,-0.703017,-0.471380,0.222514,0.177820,0.252625,0.000126,-0.000228,0.000105,-1.000000,0.038726,0.137842,0.300337,0.215215,0.140867,0.428431,0.168548,0.141538,0.560947,-0.122364,0.143290,0.486945,-0.123409,0.141715,0.557624,0.231138,0.122038,0.562660,0.039124,0.125166,0.380349,0.197852,0.130577,0.380955,0.039331,0.127839,0.298934,0.038618,0.136303,0.223622,0.217618,0.202126,0.299193,-0.107881,0.132042,0.225627,,,,-0.107961,0.132367,0.298547,0.197350,0.144015,0.299925,-0.107430,0.133550,0.377886,,,,,,,,,,,,,,,,,,,,,,0.191119,0.171641,0.225283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173173,0.297317,0.040749,0.118468,0.182076,0.165473,0.131246,0.280178,0.043038,0.178669,0.188313,0.193327,0.145619,0.224205,0.183953,0.291591,0.345898,0.258911,0.309147,0.344588,0.215470,0.302514,0.283435,0.191703,0.282029,0.262667,0.135857,0.339051,0.261236,0.103495
1495,6.229167,-0.886835,-0.070418,-0.119004,-0.440912,0.151362,0.140849,0.255058,-0.512040,0.137225,-0.704859,-0.471336,0.222298,0.177427,0.252344,0.000223,-0.000178,0.000102,-1.000000,0.038757,0.137815,0.300375,0.215220,0.140868,0.428445,0.168548,0.141556,0.560971,-0.122372,0.143314,0.486960,-0.123412,0.141726,0.557648,0.231189,0.122064,0.562788,0.039119,0.125183,0.380371,0.197846,0.130600,0.380980,0.039319,0.127854,0.298953,0.038608,0.136368,0.223653,0.216980,0.201935,0.298748,-0.107881,0.132049,0.225641,,,,-0.107953,0.132395,0.298569,0.197325,0.144104,0.299963,-0.107436,0.133562,0.377912,,,,,,,,,,,,,,,,,,,,,,0.190967,0.172292,0.225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172428,0.297652,0.040874,0.118289,0.182243,0.165652,0.130587,0.280347,0.043162,0.178517,0.188691,0.193465,0.145266,0.224483,0.184103,0.290825,0.345837,0.257980,0.308573,0.344064,0.214546,0.302121,0.283014,0.191171,0.281898,0.261905,0.135364,0.339052,0.260530,0.103248
1496,6.233333,-0.887148,-0.071523,-0.118757,-0.440170,0.151381,0.141099,0.255096,-0.509613,0.135718,-0.706486,-0.471966,0.221848,0.177207,0.252111,-0.001037,-0.000203,-0.000130,-1.000000,0.038813,0.138466,0.300341,0.215484,0.141308,0.428425,0.168539,0.141567,0.560985,-0.122386,0.143333,0.486971,-0.123415,0.141748,0.557658,0.231286,0.122149,0.562594,0.039092,0.125229,0.380395,0.197834,0.130640,0.381003,0.039299,0.127907,0.298968,0.038588,0.136572,0.223695,0.216451,0.201740,0.298153,-0.107885,0.132071,0.225653,,,,-0.107982,0.132425,0.298590,0.197295,0.144203,0.299997,-0.107445,0.133582,0.377923,,,,,,,,,,,,,,,,,,,,,,0.190873,0.172794,0.225633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171622,0.298117,0.041039,0.118105,0.182494,0.165849,0.130212,0.281000,0.043379,0.178388,0.189051,0.193563,0.144923,0.224814,0.184276,0.290114,0.345688,0.257053,0.307916,0.343829,0.213640,0.301746,0.282572,0.190648,0.281734,0.261139,0.134895,0.338992,0.259663,0.102956
1497,6.237500,-0.887223,-0.073163,-0.118490,-0.439821,0.151483,0.141400,0.255226,-0.507627,0.134251,-0.708151,-0.472031,0.221549,0.176806,0.251780,-0.001098,-0.000211,-0.000107,-0.999999,0.038810,0.138503,0.300350,0.215485,0.141324,0.428433,0.168547,0.141569,0.560991,-0.122398,0.143348,0.486984,-0.123424,0.141767,0.557665,0.231303,0.122138,0.562598,0.039081,0.125263,0.380406,0.197817,0.130676,0.381011,0.039286,0.127969,0.298973,0.038575,0.136846,0.223740,0.215887,0.201598,0.297663,-0.107888,0.132101,0.225668,,,,-0.107996,0.132441,0.298611,0.197273,0.144394,0.300052,-0.107450,0.133601,0.377935,,,,,,,,,,,,,,,,,,,,,,0.190824,0.173195,0.225756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170885,0.298534,0.041164,0.117936,0.182750,0.166052,0.129491,0.281286,0.043597,0.178253,0.189406,0.193657,0.144606,0.225142,0.184452,0.289303,0.345574,0.256220,0.307434,0.343333,0.212745,0.301338,0.282132,0.190114,0.281604,0.260337,0.134368,0.338977,0.258911,0.102700
1498,6.241667,-0.887274,-0.075255,-0.119153,-0.439185,0.151577,0.141692,0.255353,-0.505534,0.132975,-0.709677,-0.472347,0.221164,0.176589,0.251491,-0.001138,-0.000211,-0.000078,-0.999999,0.038796,0.138540,0.300349,0.215470,0.141339,0.428441,0.168516,0.141587,0.560976,-0.122408,0.143386,0.486984,-0.123438,0.141787,0.557668,0.231301,0.122138,0.562600,0.039065,0.125305,0.380415,0.197792,0.130707,0.381026,0.039270,0.128057,0.298983,0.038550,0.137123,0.223781,0.215322,0.201511,0.297157,-0.107905,0.132120,0.225682,,,,-0.108016,0.132484,0.298625,0.197242,0.144571,0.300101,-0.107474,0.133621,0.377948,,,,,,,,,,,,,,,,,,,,,,0.190795,0.173594,0.225859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170100,0.299126,0.041426,0.117754,0.182990,0.166259,0.128821,0.281574,0.043855,0.178123,0.189802,0.193761,0.144288,0.225505,0.184635,0.288613,0.345486,0.255346,0.306766,0.343093,0.211850,0.300957,0.281746,0.189622,0.281457,0.259686,0.133940,0.338956,0.258272,0.102462
1499,6.245833,-0.887465,-0.076847,-0.119087,-0.438541,0.151667,0.141934,0.255453,-0.503456,0.130854,-0.711589,-0.472282,0.220980,0.176180,0.251313,-0.001150,-0.000219,-0.000069,-0.999999,0.038782,0.138545,0.300357,0.215461,0.141338,0.428451,0.168503,0.141585,0.560984,-0.122418,0.143386,0.486996,-0.123441,0.141791,0.557678,0.231284,0.122132,0.562597,0.039058,0.125362,0.380434,0.197784,0.130730,0.381031,0.039252,0.128120,0.298987,0.038542,0.137363,0.223811,0.214789,0.201441,0.296658,-0.107915,0.132126,0.225693,,,,-0.108016,0.132498,0.298635,0.197222,0.144703,0.300135,-0.107480,0.133624,0.377957,,,,,,,,,,,,,,,,,,,,,,0.190713,0.173984,0.226004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169386,0.299584,0.041637,0.117603,0.183222,0.166457,0.128151,0.281980,0.044115,0.177996,0.190170,0.193877,0.143933,0.225813,0.184834,0.287883,0.345304,0.254483,0.306194,0.342743,0.211093,0.300568,0.281347,0.189125,0.281322,0.258816,0.133423,0.338903,0.257449,0.102158
1500,6.250000,-0.889907,-0.075070,-0.112192,-0.435709,0.152187,0.140946,0.254851,-0.501237,0.129776,-0.713235,-0.472457,0.220560,0.175929,0.251011,-0.001182,-0.000231,-0.000071,-0.999999,0.038768,0.138562,0.300362,0.215463,0.141349,0.428455,0.168492,0.141579,0.560982,-0.122427,0.143385,0.487007,-0.123447,0.141796,0.557690,0.231267,0.122136,0.562591,0.039046,0.125386,0.380441,0.197768,0.130735,0.381053,0.039245,0.128173,0.299004,0.038535,0.137577,0.223844,0.214213,0.201106,0.296078,-0.107922,0.132132,0.225702,,,,-0.108038,0.132497,0.298642,0.197212,0.144844,0.300171,-0.107489,0.133636,0.377969,,,,,,,,,,,,,,,,,,,,,,0.190599,0.174529,0.226218,0.177066,0.193388,0.194964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168720,0.300108,0.041888,0.117414,0.183507,0.166684,0.127564,0.282335,0.044352,,,,0.143571,0.226152,0.185050,0.287137,0.345152,0.253720,0.305552,0.342599,0.210355,0.300204,0.280912,0.188645,0.281210,0.258192,0.133033,0.338888,0.256766,0.101950
1501,6.254167,-0.889879,-0.076738,-0.112717,-0.435341,0.152211,0.141331,0.255031,-0.499389,0.128038,-0.714959,-0.472283,0.220373,0.175566,0.250794,-0.001289,-0.000158,-0.000008,-0.999999,0.038771,0.138579,0.300370,0.215463,0.141329,0.428463,0.168477,0.141561,0.560973,-0.122424,0.143370,0.487004,-0.123455,0.141779,0.557683,0.231140,0.122035,0.562667,0.039052,0.125370,0.380437,0.197774,0.130693,0.381048,0.039246,0.128179,0.298995,0.038511,0.137718,0.223846,0.213719,0.200900,0.295580,-0.107911,0.132108,0.225695,,,,-0.108030,0.132471,0.298634,0.197194,0.144981,0.300199,-0.107489,0.133605,0.377961,,,,,,,,,,,,,,,,,,,,,,0.190533,0.174919,0.226366,0.177000,0.193678,0.195047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168056,0.300626,0.042086,0.117247,0.183817,0.166906,0.126986,0.282700,0.044613,,,,0.143243,0.226516,0.185264,0.286457,0.345029,0.252912,0.304961,0.342283,0.209679,0.299856,0.280528,0.188194,0.281055,0.257460,0.132572,0.338885,0.256124,0.101709
1502,6.258333,-0.887370,-0.081760,-0.121004,-0.437319,0.151679,0.143105,0.255991,-0.497476,0.126745,-0.716476,-0.472351,0.220044,0.175249,0.250526,-0.001147,-0.000222,-0.000080,-0.999999,0.038758,0.138515,0.300338,0.215454,0.141309,0.428442,0.168462,0.141552,0.560951,-0.122421,0.143355,0.486982,-0.123448,0.141756,0.557668,0.231228,0.122117,0.562565,0.039052,0.125348,0.380412,0.197775,0.130666,0.381023,0.039241,0.128175,0.298973,0.038503,0.137848,0.223847,0.213165,0.200779,0.295006,-0.107919,0.132077,0.225677,,,,-0.108032,0.132447,0.298616,0.197197,0.145111,0.300218,-0.107484,0.133585,0.377944,,,,,,,,,,,,,,,,,,,,,,0.190368,0.175525,0.226580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167474,0.301220,0.042373,0.117066,0.184170,0.167101,0.126453,0.283101,0.044844,0.177476,0.191666,0.194393,0.142922,0.226982,0.185505,0.285755,0.344861,0.252160,0.304388,0.341989,0.208968,0.299487,0.280123,0.187726,0.280903,0.256782,0.132164,0.338844,0.255445,0.101444
1503,6.262500,-0.887403,-0.083144,-0.121605,-0.436825,0.151702,0.143460,0.256129,-0.495271,0.126135,-0.717981,-0.472545,0.219539,0.174988,0.250135,-0.001085,-0.000219,-0.000099,-0.999999,0.038764,0.138458,0.300322,0.215472,0.141276,0.428424,0.168462,0.141535,0.560927,-0.122415,0.143317,0.486970,-0.123439,0.141723,0.557651,0.231219,0.122100,0.562558,0.039068,0.125299,0.380393,0.197799,0.130630,0.380997,0.039255,0.128150,0.298947,0.038498,0.137931,0.223854,0.212720,0.200508,0.294466,-0.107912,0.132048,0.225652,,,,-0.108022,0.132411,0.298590,0.197194,0.145273,0.300224,-0.107475,0.133554,0.377927,,,,,,,,,,,,,,,,,,,,,,0.190284,0.175976,0.226723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166964,0.301729,0.042577,0.116955,0.184442,0.167267,0.125993,0.283565,0.045084,0.177298,0.192191,0.194595,0.142637,0.227413,0.185719,0.285050,0.344634,0.251420,0.303759,0.341775,0.208330,0.299142,0.279695,0.187249,0.280804,0.256210,0.131776,0.338816,0.254773,0.101201
1504,6.266667,-0.887225,-0.084504,-0.122690,-0.436622,0.151650,0.143963,0.256345,-0.493601,0.125288,-0.719213,-0.472646,0.219209,0.174684,0.249808,-0.001073,-0.000205,-0.000097,-0.999999,0.038772,0.138435,0.300317,0.215469,0.141256,0.428415,0.168466,0.141513,0.560926,-0.122401,0.143299,0.486958,-0.123437,0.141707,0.557646,0.231212,0.122085,0.562569,0.039084,0.125266,0.380371,0.197811,0.130599,0.380985,0.039270,0.128132,0.298943,0.038500,0.138055,0.223855,0.212176,0.200089,0.293911,-0.107911,0.132015,0.225632,,,,-0.108019,0.132367,0.298577,0.197198,0.145372,0.300213,-0.107468,0.133535,0.377918,,,,,,,,,,,,,,,,,,,,,,0.190129,0.176569,0.226945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166520,0.302269,0.042812,0.116818,0.184802,0.167440,0.125621,0.284012,0.045267,0.177079,0.192843,0.194857,0.142378,0.227925,0.185964,0.284450,0.344467,0.250707,0.303323,0.341331,0.207630,0.298809,0.279339,0.186844,0.280661,0.255604,0.131389,0.338834,0.254210,0.100971
1505,6.270833,-0.886770,-0.086632,-0.124366,-0.436655,0.151695,0.144508,0.256665,-0.491620,0.124187,-0.720959,-0.472341,0.218888,0.174333,0.249525,0.000145,-0.000252,0.000153,-1.000000,0.038691,0.137793,0.300352,0.215203,0.140802,0.428442,0.168502,0.141493,0.560945,-0.122396,0.143272,0.486967,-0.123428,0.141684,0.557653,0.231125,0.121979,0.562663,0.039100,0.125227,0.380371,0.197830,0.130560,0.380978,0.039288,0.128110,0.298948,0.038505,0.138175,0.223874,0.211670,0.199866,0.293340,-0.107909,0.132001,0.225642,,,,-0.107995,0.132343,0.298571,0.197144,0.145590,0.300299,-0.107454,0.133501,0.377914,,,,,,,,,,,,,,,,,,,,,,0.189985,0.177092,0.227186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166143,0.302841,0.043072,0.116734,0.185126,0.167641,0.125019,0.284114,0.045480,0.176866,0.193512,0.195167,0.142157,0.228418,0.186201,0.283813,0.344266,0.250076,0.302582,0.341320,0.207169,0.298428,0.278868,0.186437,0.280539,0.254910,0.130957,0.338826,0.253647,0.100804
1506,6.275000,-0.886678,-0.087294,-0.124944,-0.436543,0.151587,0.145050,0.256919,-0.489620,0.124127,-0.721866,-0.473047,0.218238,0.174162,0.249172,0.000121,-0.000177,0.000127,-1.000000,0.038744,0.137786,0.300375,0.215199,0.140807,0.428455,0.168537,0.141455,0.560960,-0.122381,0.143251,0.486961,-0.123422,0.141659,0.557647,0.231177,0.121979,0.562789,0.039107,0.125208,0.380361,0.197842,0.130530,0.380976,0.039290,0.128120,0.298945,0.038511,0.138339,0.223893,0.211211,0.199579,0.292867,-0.107907,0.131982,0.225638,,,,-0.107981,0.132309,0.298561,0.197132,0.145750,0.300347,-0.107449,0.133489,0.377907,,,,,,,,,,,,,,,,,,,,,,0.189853,0.177746,0.227454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165865,0.303411,0.043330,0.116582,0.185580,0.167879,0.124756,0.284644,0.045724,0.176697,0.194125,0.195462,0.141962,0.228946,0.186449,0.283198,0.344059,0.249433,0.302040,0.341008,0.206578,0.298098,0.278475,0.186065,0.280403,0.254368,0.130624,0.338721,0.252963,0.100616
1507,6.279167,-0.886645,-0.087787,-0.125188,-0.436443,0.151544,0.145551,0.257150,-0.487939,0.123329,-0.723180,-0.472987,0.217901,0.173859,0.248907,0.000108,-0.000161,0.000099,-1.000000,0.038769,0.137781,0.300384,0.215205,0.140811,0.428469,0.168563,0.141451,0.560971,-0.122366,0.143231,0.486960,-0.123408,0.141640,0.557649,0.231205,0.121976,0.562812,0.039127,0.125182,0.380359,0.197857,0.130498,0.380973,0.039310,0.128111,0.298945,0.038515,0.138579,0.223913,0.210762,0.199235,0.292262,-0.107901,0.131950,0.225638,,,,-0.107966,0.132288,0.298556,0.197096,0.145962,0.300423,-0.107434,0.133456,0.377904,,,,,,,,,,,,,,,,,,,,,,0.189682,0.178537,0.227738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165658,0.303925,0.043528,0.116480,0.186004,0.168098,0.124558,0.285151,0.045978,0.176545,0.194769,0.195746,0.141810,0.229461,0.186691,0.282575,0.343889,0.248866,0.301509,0.340724,0.206116,0.297777,0.278139,0.185715,0.280287,0.253786,0.130275,0.338690,0.252406,0.100452
1508,6.283333,-0.886859,-0.086701,-0.124204,-0.436506,0.151291,0.146173,0.257368,-0.486621,0.122382,-0.724412,-0.472705,0.217676,0.173463,0.248628,0.000090,-0.000216,0.000119,-1.000000,0.038751,0.137779,0.300359,0.215227,0.140789,0.428457,0.168573,0.141457,0.560966,-0.122360,0.143223,0.486956,-0.123402,0.141635,0.557643,0.231188,0.121946,0.562697,0.039132,0.125209,0.380347,0.197865,0.130496,0.380969,0.039311,0.128168,0.298932,0.038505,0.138903,0.223948,0.210304,0.198962,0.291737,-0.107885,0.131944,0.225633,,,,-0.107961,0.132284,0.298555,0.197071,0.146189,0.300466,-0.107427,0.133453,0.377897,,,,,,,,,,,,,,,,,,,,,,0.189593,0.179134,0.227954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165519,0.304469,0.043740,0.116289,0.186734,0.168402,0.124682,0.286021,0.046227,0.176479,0.195238,0.195930,0.141675,0.230048,0.186944,0.281938,0.343692,0.248266,0.300984,0.340322,0.205433,0.297436,0.277738,0.185343,0.280144,0.253189,0.129961,0.338681,0.251945,0.100335
1509,6.287500,-0.886979,-0.086318,-0.123662,-0.436492,0.151166,0.146742,0.257581,-0.485194,0.121886,-0.725624,-0.472441,0.217314,0.173066,0.248280,0.000270,-0.000295,0.000054,-1.000000,0.038745,0.137724,0.300327,0.215237,0.140789,0.428427,0.168577,0.141459,0.560935,-0.122356,0.143232,0.486942,-0.123394,0.141648,0.557628,0.231308,0.122065,0.562596,0.039146,0.125238,0.380334,0.197873,0.130499,0.380955,0.039308,0.128259,0.298915,0.038317,0.138810,0.223916,0.209803,0.198669,0.291323,-0.107885,0.131948,0.225616,,,,-0.107956,0.132292,0.298538,0.197045,0.146434,0.300527,-0.107408,0.133432,0.377886,,,,,,,,,,,,,,,,,,,,,,0.189524,0.179793,0.228179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165429,0.305066,0.043979,0.116159,0.187392,0.168655,0.124577,0.286647,0.046480,0.176460,0.195678,0.196108,0.141590,0.230579,0.187159,0.281235,0.343417,0.247744,0.300555,0.339939,0.204869,0.297052,0.277310,0.184994,0.279982,0.252682,0.129686,0.338640,0.251452,0.100199
1510,6.291667,-0.887013,-0.086016,-0.123310,-0.436582,0.151069,0.147346,0.257809,-0.483155,0.121753,-0.726583,-0.473091,0.216662,0.172915,0.247967,0.000349,-0.000302,0.000074,-1.000000,0.038739,0.137713,0.300310,0.215242,0.140787,0.428396,0.168557,0.141493,0.560920,-0.122359,0.143265,0.486927,-0.123398,0.141675,0.557617,0.231312,0.122083,0.562585,0.039133,0.125308,0.380335,0.197881,0.130556,0.380948,0.039296,0.128366,0.298906,0.038274,0.139213,0.223965,0.209308,0.198320,0.290707,-0.107892,0.131993,0.225604,,,,-0.107967,0.132330,0.298531,0.197034,0.146728,0.300577,-0.107412,0.133466,0.377878,,,,,,,,,,,,,,,,,,,,,,0.189503,0.180347,0.228385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165364,0.305630,0.044214,0.116051,0.188033,0.168901,0.124561,0.287234,0.046683,0.176421,0.196230,0.196296,0.141512,0.231230,0.187396,0.280587,0.343273,0.247146,0.300003,0.339588,0.204351,0.296712,0.276981,0.184680,0.279812,0.252149,0.129369,0.338532,0.250785,0.100005
