Format Version,1.23,Take Name,cap_050,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.56.07.848 PM,Total Frames in Take,2173,Total Exported Frames,2173,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.029167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.033333,-0.738794,-0.291907,0.086848,-0.601191,-0.075842,0.352549,-0.086388,-0.782300,0.121844,-0.216823,-0.571094,0.239260,0.308450,0.056104,-0.000868,-0.000326,0.000048,-1.000000,0.038796,0.138257,0.300336,0.215666,0.141081,0.428264,0.168542,0.141451,0.560914,-0.122301,0.143259,0.486945,-0.123396,0.141653,0.557835,0.231183,0.121926,0.562608,0.039143,0.123963,0.380518,0.039108,0.126080,0.223180,0.287710,0.309117,0.086921,0.039381,0.124610,0.299033,-0.107757,0.133252,0.225544,0.196068,0.127986,0.218666,-0.107871,0.132205,0.298570,0.198051,0.129640,0.298301,0.197803,0.130879,0.380900,-0.107399,0.133897,0.377917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195767,0.378853,-0.322954,-0.153970,0.340412,-0.153153,-0.225188,0.362797,-0.292761,-0.092404,0.363106,-0.166049,-0.137137,0.388869,-0.171041,0.365878,0.425511,-0.000425,0.343423,0.437964,-0.040022,0.289643,0.400232,-0.045407,0.229363,0.414014,-0.058236,0.231690,0.410483,-0.123450
9,0.037500,-0.738984,-0.292163,0.086949,-0.600819,-0.074708,0.352359,-0.085720,-0.782465,0.122042,-0.217026,-0.570748,0.239709,0.308152,0.056742,-0.000843,-0.000318,0.000045,-1.000000,0.038803,0.138254,0.300312,0.215675,0.141084,0.428240,0.168546,0.141449,0.560903,-0.122300,0.143263,0.486918,-0.123399,0.141665,0.557806,0.231190,0.121946,0.562579,0.039136,0.123977,0.380498,0.039117,0.126082,0.223153,0.287839,0.308665,0.087522,0.039385,0.124603,0.299013,-0.107752,0.133255,0.225520,0.196070,0.127987,0.218636,-0.107862,0.132205,0.298548,0.198059,0.129640,0.298278,0.197801,0.130873,0.380890,-0.107407,0.133894,0.377895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.194783,0.378831,-0.322169,-0.152906,0.340263,-0.152492,-0.224187,0.362749,-0.291967,-0.091334,0.363000,-0.165335,-0.136022,0.388724,-0.170325,0.366366,0.425278,0.000370,0.343942,0.437751,-0.039215,0.290139,0.400036,-0.044665,0.229814,0.413786,-0.057544,0.232246,0.410312,-0.122719
10,0.041667,-0.739018,-0.292229,0.087469,-0.600669,-0.073539,0.352236,-0.085085,-0.782742,0.122198,-0.217244,-0.570252,0.240149,0.307789,0.057363,-0.000840,-0.000310,0.000035,-1.000000,0.038805,0.138258,0.300284,0.215681,0.141096,0.428220,0.168524,0.141452,0.560860,-0.122293,0.143258,0.486892,-0.123394,0.141673,0.557778,0.231186,0.121956,0.562560,0.039143,0.123990,0.380475,0.039123,0.126092,0.223133,0.288027,0.308291,0.088039,0.039390,0.124612,0.298992,-0.107748,0.133257,0.225489,0.196065,0.127968,0.218600,-0.107868,0.132220,0.298526,0.198054,0.129618,0.298258,0.197816,0.130878,0.380878,-0.107400,0.133896,0.377875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.193823,0.378745,-0.321468,-0.151754,0.340177,-0.151762,-0.223203,0.362742,-0.291185,-0.090256,0.362878,-0.164689,-0.134938,0.388634,-0.169619,0.366782,0.425053,0.001172,0.344386,0.437494,-0.038397,0.290589,0.399773,-0.043910,0.230329,0.413544,-0.056794,0.232727,0.410182,-0.122014
11,0.045833,-0.739142,-0.292194,0.087900,-0.600471,-0.072418,0.352095,-0.084441,-0.782953,0.122477,-0.217532,-0.569793,0.240559,0.307447,0.058006,-0.000795,-0.000324,0.000017,-1.000000,0.038807,0.138253,0.300266,0.215687,0.141106,0.428196,0.168538,0.141480,0.560844,-0.122296,0.143271,0.486878,-0.123388,0.141680,0.557762,0.231205,0.121981,0.562537,0.039146,0.124003,0.380455,0.039127,0.126100,0.223116,0.288302,0.307895,0.088561,0.039390,0.124621,0.298975,-0.107738,0.133269,0.225480,0.196056,0.127972,0.218566,-0.107866,0.132223,0.298505,0.198073,0.129651,0.298238,0.197822,0.130886,0.380864,-0.107395,0.133909,0.377854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.192816,0.378741,-0.320704,-0.150715,0.340094,-0.151091,-0.222230,0.362717,-0.290420,-0.089179,0.362760,-0.164045,-0.133844,0.388571,-0.168937,0.367249,0.424799,0.002010,0.344824,0.437244,-0.037508,0.291088,0.399558,-0.043129,0.230798,0.413319,-0.056079,0.233279,0.410003,-0.121247
12,0.050000,-0.739173,-0.292161,0.088299,-0.600390,-0.071283,0.351991,-0.083743,-0.783072,0.122720,-0.218003,-0.569397,0.240923,0.307100,0.058700,-0.000813,-0.000317,0.000017,-1.000000,0.038823,0.138249,0.300267,0.215699,0.141103,0.428206,0.168546,0.141460,0.560840,-0.122274,0.143251,0.486875,-0.123376,0.141677,0.557764,0.231214,0.121970,0.562539,0.039174,0.123987,0.380465,0.039147,0.126100,0.223119,0.288601,0.307486,0.089282,0.039405,0.124614,0.298975,-0.107724,0.133267,0.225487,0.196056,0.127971,0.218557,-0.107847,0.132222,0.298510,0.198097,0.129647,0.298243,0.197845,0.130882,0.380865,-0.107387,0.133901,0.377857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.191804,0.378633,-0.319952,-0.149616,0.339993,-0.150376,-0.221206,0.362729,-0.289615,-0.088080,0.362659,-0.163342,-0.132756,0.388530,-0.168176,0.367626,0.424485,0.002918,0.345240,0.437048,-0.036608,0.291517,0.399293,-0.042310,0.231250,0.413072,-0.055289,0.233783,0.409780,-0.120529
13,0.054167,-0.739292,-0.292137,0.088653,-0.600203,-0.070147,0.351835,-0.083049,-0.783487,0.122849,-0.218513,-0.568602,0.241350,0.306633,0.059299,-0.000796,-0.000315,0.000013,-1.000000,0.038831,0.138227,0.300287,0.215709,0.141083,0.428227,0.168554,0.141444,0.560864,-0.122271,0.143238,0.486897,-0.123373,0.141658,0.557782,0.231225,0.121962,0.562556,0.039172,0.123970,0.380483,0.039149,0.126083,0.223140,0.288889,0.307232,0.089917,0.039406,0.124601,0.298992,-0.107719,0.133244,0.225503,0.196051,0.127948,0.218572,-0.107844,0.132199,0.298520,0.198097,0.129604,0.298266,0.197846,0.130866,0.380886,-0.107382,0.133898,0.377878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.190791,0.378634,-0.319195,-0.148510,0.339926,-0.149586,-0.220179,0.362677,-0.288827,-0.087009,0.362539,-0.162638,-0.131646,0.388372,-0.167478,0.367982,0.424182,0.003835,0.345672,0.436831,-0.035689,0.291971,0.399064,-0.041535,0.231686,0.412782,-0.054534,0.234305,0.409579,-0.119733
14,0.058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.062500,-0.739313,-0.291896,0.089278,-0.600202,-0.067976,0.351671,-0.081636,-0.783744,0.123656,-0.219825,-0.567566,0.241914,0.305938,0.060649,-0.000565,-0.000339,0.000061,-1.000000,0.038799,0.138114,0.300325,0.215633,0.141005,0.428276,0.168546,0.141447,0.560886,-0.122270,0.143241,0.486935,-0.123380,0.141664,0.557817,0.231209,0.121952,0.562593,0.039167,0.123963,0.380508,0.039140,0.126089,0.223174,0.289307,0.306439,0.091435,0.039395,0.124606,0.299020,-0.107737,0.133252,0.225544,0.196042,0.127938,0.218603,-0.107845,0.132207,0.298556,0.198094,0.129633,0.298298,0.197844,0.130869,0.380906,-0.107385,0.133903,0.377913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.188753,0.378514,-0.317671,-0.146420,0.339817,-0.148127,-0.218122,0.362593,-0.287364,-0.084874,0.362369,-0.161216,-0.129457,0.388253,-0.166038,0.368614,0.423732,0.005815,0.346458,0.436382,-0.033777,0.292774,0.398574,-0.039836,0.232524,0.412292,-0.053012,0.235354,0.409255,-0.118196
16,0.066667,-0.740017,-0.293607,0.087075,-0.598822,-0.066941,0.351257,-0.080982,-0.783883,0.124099,-0.220415,-0.567048,0.242152,0.305592,0.061318,-0.000562,-0.000344,0.000071,-1.000000,0.038788,0.138126,0.300349,0.215621,0.141014,0.428300,0.168538,0.141464,0.560905,-0.122283,0.143260,0.486958,-0.123380,0.141679,0.557844,0.231200,0.121959,0.562618,0.039153,0.123979,0.380523,0.039128,0.126099,0.223199,0.289462,0.306105,0.092320,0.039381,0.124621,0.299031,-0.107752,0.133250,0.225554,0.196037,0.127943,0.218621,-0.107868,0.132234,0.298579,0.198070,0.129653,0.298308,0.197827,0.130876,0.380909,-0.107401,0.133917,0.377924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.187690,0.378449,-0.316899,-0.145552,0.338978,-0.147758,-0.217033,0.362540,-0.286625,-0.083780,0.362353,-0.160466,-0.128375,0.388234,-0.165291,0.368897,0.423438,0.006799,0.346778,0.436168,-0.032842,0.293141,0.398354,-0.038987,0.232919,0.412061,-0.052236,0.235859,0.409083,-0.117431
17,0.070833,-0.740066,-0.293329,0.087470,-0.598840,-0.065856,0.351135,-0.080277,-0.783924,0.124318,-0.221190,-0.566643,0.242498,0.305304,0.062110,0.000579,-0.000433,0.000266,-1.000000,0.038692,0.137565,0.300381,0.215389,0.140626,0.428357,0.168524,0.141466,0.560918,-0.122296,0.143276,0.486979,-0.123392,0.141680,0.557869,0.231182,0.121951,0.562630,0.039130,0.123984,0.380542,0.039109,0.126105,0.223218,0.289718,0.305733,0.093066,0.039367,0.124632,0.299057,-0.107765,0.133266,0.225573,0.196026,0.127969,0.218654,-0.107884,0.132248,0.298599,0.198043,0.129660,0.298322,0.197810,0.130884,0.380927,-0.107408,0.133926,0.377946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.186642,0.378387,-0.316168,-0.144502,0.338918,-0.147049,-0.215993,0.362484,-0.285910,-0.082687,0.362208,-0.159755,-0.127269,0.388170,-0.164556,0.369222,0.423281,0.007860,0.347184,0.436009,-0.031806,0.293584,0.398142,-0.038078,0.233374,0.411846,-0.051401,0.236378,0.408898,-0.116582
