Format Version,1.23,Take Name,cap_034,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.46.31.674 PM,Total Frames in Take,3334,Total Exported Frames,3334,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
3134,13.058333,-0.772575,0.057663,-0.374014,-0.509820,0.258024,0.280025,0.033530,-0.727343,-0.161279,0.500963,-0.440451,-0.105256,0.209478,0.290416,-0.000229,-0.000234,-0.000157,-1.000000,0.038783,0.137924,0.300247,0.215660,0.141046,0.428212,0.168502,0.141478,0.560866,-0.122436,0.142974,0.486858,-0.123476,0.141711,0.557661,0.231178,0.121967,0.562554,0.038317,0.180454,0.311787,0.039103,0.139231,0.380806,0.036376,0.238467,0.263137,0.193602,0.243674,0.256253,,,,0.198012,0.143893,0.382329,0.197334,0.188021,0.313279,-0.110231,0.238086,0.271195,-0.107775,0.137951,0.378390,-0.108833,0.175925,0.310700,,,,,,,,,,,,,0.405465,0.404256,-0.150540,0.283613,0.306604,-0.062991,0.369744,0.384934,-0.170217,0.318310,0.318388,-0.007000,0.297118,0.352331,-0.040238,-0.117567,0.326003,0.152164,-0.150286,0.355551,0.172890,-0.167247,0.326577,0.229933,-0.172733,0.349884,0.288206,-0.234828,0.370383,0.285359
3135,13.062500,-0.772673,0.057539,-0.373754,-0.509876,0.258028,0.280007,0.033461,-0.727263,-0.161136,0.501025,-0.440566,-0.105254,0.209482,0.290434,-0.000260,-0.000223,-0.000156,-1.000000,0.038792,0.137942,0.300263,0.215659,0.141057,0.428229,0.168502,0.141478,0.560886,-0.122427,0.142979,0.486871,-0.123470,0.141715,0.557675,0.231183,0.121967,0.562579,0.038324,0.180463,0.311799,0.039104,0.139245,0.380835,0.036390,0.238434,0.263125,0.193626,0.243632,0.256233,,,,0.198015,0.143887,0.382351,0.197343,0.188019,0.313291,-0.110207,0.238098,0.271190,-0.107762,0.137960,0.378407,-0.108824,0.175912,0.310725,,,,,,,,,,,,,0.405367,0.404213,-0.150689,0.283556,0.306589,-0.063085,0.369631,0.384886,-0.170365,0.318306,0.318367,-0.007111,0.297086,0.352296,-0.040335,-0.117552,0.325963,0.152137,-0.150278,0.355546,0.172845,-0.167231,0.326556,0.229902,-0.172717,0.349894,0.288172,-0.234800,0.370399,0.285313
3136,13.066667,-0.772741,0.057491,-0.373491,-0.509972,0.258016,0.280010,0.033385,-0.727265,-0.161053,0.501087,-0.440523,-0.105273,0.209464,0.290398,-0.000293,-0.000228,-0.000154,-1.000000,0.038786,0.137960,0.300279,0.215654,0.141068,0.428248,0.168509,0.141477,0.560895,-0.122436,0.142983,0.486889,-0.123474,0.141719,0.557691,0.231176,0.121968,0.562594,0.038326,0.180467,0.311803,0.039117,0.139244,0.380856,0.036400,0.238408,0.263119,0.193646,0.243597,0.256222,,,,0.198024,0.143900,0.382367,0.197339,0.187988,0.313287,-0.110207,0.238087,0.271197,-0.107758,0.137979,0.378434,-0.108818,0.175906,0.310745,,,,,,,,,,,,,0.405293,0.404162,-0.150848,0.283508,0.306575,-0.063187,0.369536,0.384843,-0.170507,0.318285,0.318355,-0.007224,0.297049,0.352279,-0.040432,-0.117559,0.325928,0.152114,-0.150249,0.355511,0.172795,-0.167232,0.326547,0.229866,-0.172702,0.349898,0.288132,-0.234788,0.370410,0.285269
3137,13.070833,-0.772811,0.057499,-0.373180,-0.510092,0.257989,0.280037,0.033306,-0.727246,-0.160939,0.501139,-0.440537,-0.105307,0.209467,0.290380,-0.000239,-0.000242,-0.000149,-1.000000,0.038766,0.137953,0.300285,0.215640,0.141073,0.428244,0.168498,0.141513,0.560893,-0.122451,0.142997,0.486899,-0.123487,0.141737,0.557701,0.231159,0.121971,0.562602,0.038324,0.180493,0.311815,0.039114,0.139281,0.380864,0.036404,0.238407,0.263110,0.193642,0.243586,0.256212,,,,0.198023,0.143912,0.382380,0.197342,0.188003,0.313286,-0.110209,0.238093,0.271171,-0.107760,0.137995,0.378451,-0.108823,0.175936,0.310762,,,,,,,,,,,,,0.405221,0.404111,-0.151011,0.283454,0.306611,-0.063278,0.369430,0.384803,-0.170651,0.318248,0.318351,-0.007340,0.297011,0.352279,-0.040544,-0.117574,0.325905,0.152081,-0.150249,0.355497,0.172741,-0.167238,0.326548,0.229830,-0.172714,0.349914,0.288094,-0.234791,0.370441,0.285228
3138,13.075000,-0.772813,0.057475,-0.372916,-0.510284,0.257959,0.280087,0.033229,-0.727189,-0.160900,0.501151,-0.440631,-0.105303,0.209484,0.290362,-0.000241,-0.000243,-0.000157,-1.000000,0.038762,0.137968,0.300288,0.215634,0.141087,0.428251,0.168495,0.141519,0.560891,-0.122454,0.143016,0.486903,-0.123487,0.141744,0.557704,0.231154,0.122000,0.562604,0.038315,0.180510,0.311814,0.039117,0.139303,0.380868,0.036399,0.238396,0.263090,0.193633,0.243569,0.256195,,,,0.198013,0.143924,0.382382,0.197341,0.188007,0.313268,-0.110215,0.238078,0.271164,-0.107768,0.138013,0.378460,-0.108817,0.175946,0.310766,,,,,,,,,,,,,0.405163,0.404057,-0.151178,0.283398,0.306618,-0.063385,0.369332,0.384742,-0.170808,0.318221,0.318369,-0.007462,0.296969,0.352302,-0.040654,-0.117584,0.325882,0.152052,-0.150239,0.355478,0.172667,-0.167243,0.326539,0.229791,-0.172717,0.349933,0.288045,-0.234793,0.370455,0.285173
3139,13.079167,-0.772781,0.057448,-0.372661,-0.510523,0.257938,0.280142,0.033164,-0.727141,-0.160839,0.501179,-0.440700,-0.105316,0.209487,0.290349,-0.000282,-0.000253,-0.000149,-1.000000,0.038749,0.137990,0.300293,0.215628,0.141097,0.428252,0.168495,0.141524,0.560890,-0.122472,0.143023,0.486915,-0.123494,0.141748,0.557710,0.231142,0.121991,0.562609,0.038306,0.180527,0.311822,0.039120,0.139317,0.380870,0.036391,0.238400,0.263075,0.193634,0.243592,0.256192,,,,0.197993,0.143927,0.382385,0.197335,0.188012,0.313266,-0.110226,0.238093,0.271147,-0.107781,0.138036,0.378469,-0.108835,0.175963,0.310786,,,,,,,,,,,,,0.405119,0.403980,-0.151357,0.283371,0.306598,-0.063489,0.369256,0.384675,-0.170954,0.318188,0.318384,-0.007567,0.296938,0.352333,-0.040759,-0.117599,0.325842,0.152026,-0.150244,0.355464,0.172606,-0.167256,0.326539,0.229760,-0.172732,0.349937,0.288003,-0.234797,0.370457,0.285130
3140,13.083333,-0.772729,0.057501,-0.372342,-0.510828,0.257910,0.280217,0.033112,-0.727110,-0.160828,0.501187,-0.440745,-0.105313,0.209467,0.290336,-0.000219,-0.000255,-0.000151,-1.000000,0.038750,0.137946,0.300311,0.215629,0.141074,0.428273,0.168504,0.141516,0.560907,-0.122475,0.142996,0.486932,-0.123486,0.141742,0.557730,0.231136,0.121978,0.562626,0.038300,0.180543,0.311854,0.039128,0.139312,0.380891,0.036388,0.238408,0.263099,0.193618,0.243591,0.256222,,,,0.197995,0.143932,0.382413,0.197325,0.188017,0.313302,-0.110233,0.238086,0.271160,-0.107786,0.138061,0.378499,-0.108839,0.175961,0.310817,,,,,,,,,,,,,0.405102,0.403878,-0.151534,0.283331,0.306585,-0.063578,0.369196,0.384596,-0.171101,0.318161,0.318406,-0.007656,0.296916,0.352351,-0.040856,-0.117608,0.325795,0.152019,-0.150239,0.355414,0.172563,-0.167258,0.326507,0.229739,-0.172738,0.349921,0.287980,-0.234795,0.370435,0.285101
3141,13.087500,-0.772611,0.057478,-0.372167,-0.511137,0.257878,0.280270,0.033074,-0.727020,-0.160829,0.501145,-0.440941,-0.105293,0.209478,0.290376,-0.000253,-0.000255,-0.000156,-1.000000,0.038748,0.137936,0.300338,0.215632,0.141055,0.428301,0.168495,0.141493,0.560931,-0.122466,0.142975,0.486961,-0.123489,0.141709,0.557759,0.231130,0.121951,0.562649,0.038286,0.180557,0.311895,0.039115,0.139320,0.380923,0.036379,0.238417,0.263138,0.193606,0.243613,0.256265,,,,0.197984,0.143936,0.382447,0.197331,0.188026,0.313336,-0.110246,0.238081,0.271198,-0.107798,0.138069,0.378531,-0.108847,0.175978,0.310854,,,,,,,,,,,,,0.405084,0.403762,-0.151683,0.283300,0.306547,-0.063640,0.369146,0.384491,-0.171229,0.318126,0.318410,-0.007732,0.296885,0.352366,-0.040943,-0.117621,0.325747,0.152027,-0.150261,0.355405,0.172555,-0.167264,0.326481,0.229733,-0.172753,0.349908,0.287967,-0.234817,0.370408,0.285076
3142,13.091667,-0.772448,0.057460,-0.372011,-0.511497,0.257842,0.280347,0.033038,-0.726970,-0.160829,0.501123,-0.441050,-0.105288,0.209461,0.290389,0.000018,-0.000280,-0.000111,-1.000000,0.038725,0.137776,0.300369,0.215562,0.140935,0.428340,0.168499,0.141466,0.560965,-0.122470,0.142951,0.486991,-0.123484,0.141683,0.557781,0.231131,0.121923,0.562668,0.038279,0.180577,0.311935,0.039118,0.139307,0.380948,0.036367,0.238441,0.263178,0.193589,0.243663,0.256308,,,,0.197981,0.143937,0.382475,0.197315,0.188051,0.313379,-0.110264,0.238088,0.271213,-0.107805,0.138066,0.378560,-0.108858,0.175982,0.310881,,,,,,,,,,,,,0.405075,0.403647,-0.151844,0.283272,0.306517,-0.063709,0.369116,0.384383,-0.171367,0.318083,0.318428,-0.007798,0.296863,0.352391,-0.041025,-0.117635,0.325699,0.152023,-0.150270,0.355357,0.172533,-0.167276,0.326439,0.229721,-0.172772,0.349886,0.287958,-0.234831,0.370368,0.285053
3143,13.095833,-0.772275,0.057458,-0.371871,-0.511862,0.257799,0.280448,0.032982,-0.726949,-0.160836,0.501048,-0.441167,-0.105293,0.209461,0.290393,0.000008,-0.000278,-0.000115,-1.000000,0.038724,0.137770,0.300374,0.215557,0.140930,0.428349,0.168497,0.141450,0.560969,-0.122473,0.142937,0.486999,-0.123489,0.141675,0.557781,0.231139,0.121917,0.562675,0.038259,0.180603,0.311944,0.039099,0.139317,0.380954,0.036358,0.238477,0.263190,0.193575,0.243711,0.256338,,,,0.197969,0.143936,0.382482,0.197302,0.188080,0.313398,-0.110282,0.238096,0.271205,-0.107811,0.138096,0.378561,-0.108877,0.176001,0.310886,,,,,,,,,,,,,0.405055,0.403535,-0.152006,0.283255,0.306510,-0.063810,0.369093,0.384300,-0.171517,0.318045,0.318475,-0.007887,0.296830,0.352446,-0.041125,-0.117639,0.325667,0.152009,-0.150299,0.355344,0.172505,-0.167298,0.326428,0.229699,-0.172810,0.349868,0.287930,-0.234862,0.370339,0.285023
3144,13.100000,-0.772020,0.057444,-0.371764,-0.512325,0.257742,0.280594,0.032934,-0.726941,-0.160937,0.500919,-0.441290,-0.105277,0.209484,0.290374,0.000001,-0.000292,-0.000118,-1.000000,0.038716,0.137773,0.300363,0.215555,0.140934,0.428337,0.168488,0.141457,0.560946,-0.122475,0.142933,0.486985,-0.123488,0.141675,0.557784,0.231139,0.121909,0.562659,0.038252,0.180608,0.311948,0.039093,0.139321,0.380949,0.036342,0.238507,0.263193,0.193566,0.243760,0.256348,,,,0.197968,0.143955,0.382462,0.197290,0.188129,0.313412,-0.110298,0.238095,0.271181,-0.107827,0.138091,0.378566,-0.108883,0.175993,0.310875,,,,,,,,,,,,,0.405038,0.403421,-0.152174,0.283214,0.306521,-0.063883,0.369081,0.384213,-0.171677,0.317994,0.318561,-0.007983,0.296808,0.352514,-0.041237,-0.117646,0.325681,0.151986,-0.150321,0.355326,0.172468,-0.167322,0.326422,0.229673,-0.172848,0.349867,0.287887,-0.234907,0.370318,0.284989
3145,13.104167,-0.771773,0.057479,-0.371632,-0.512789,0.257679,0.280750,0.032880,-0.727007,-0.160969,0.500747,-0.441364,-0.105301,0.209498,0.290360,0.000021,-0.000286,-0.000121,-1.000000,0.038711,0.137776,0.300353,0.215553,0.140937,0.428333,0.168478,0.141470,0.560933,-0.122479,0.142955,0.486973,-0.123499,0.141676,0.557775,0.231128,0.121932,0.562650,0.038256,0.180648,0.311947,0.039078,0.139331,0.380929,0.036324,0.238546,0.263193,0.193556,0.243817,0.256365,,,,0.197968,0.143998,0.382459,0.197290,0.188196,0.313417,-0.110314,0.238104,0.271149,-0.107819,0.138092,0.378546,-0.108890,0.176012,0.310856,,,,,,,,,,,,,0.405031,0.403317,-0.152342,0.283184,0.306543,-0.063987,0.369063,0.384115,-0.171827,0.317938,0.318650,-0.008086,0.296789,0.352604,-0.041340,-0.117647,0.325706,0.151965,-0.150350,0.355319,0.172440,-0.167357,0.326422,0.229648,-0.172910,0.349861,0.287853,-0.234967,0.370302,0.284948
3146,13.108333,-0.771579,0.057614,-0.371394,-0.513239,0.257618,0.280898,0.032829,-0.727096,-0.161059,0.500584,-0.441369,-0.105315,0.209492,0.290323,0.000002,-0.000280,-0.000109,-1.000000,0.038716,0.137783,0.300345,0.215547,0.140935,0.428325,0.168482,0.141457,0.560936,-0.122475,0.142957,0.486962,-0.123496,0.141679,0.557762,0.231132,0.121928,0.562644,0.038266,0.180668,0.311948,0.039080,0.139332,0.380922,0.036321,0.238587,0.263203,0.193563,0.243882,0.256395,,,,0.197966,0.144020,0.382456,0.197295,0.188239,0.313437,-0.110319,0.238085,0.271129,-0.107818,0.138088,0.378538,-0.108882,0.176024,0.310851,,,,,,,,,,,,,0.405042,0.403192,-0.152514,0.283150,0.306590,-0.064071,0.369054,0.384024,-0.171960,0.317891,0.318723,-0.008180,0.296772,0.352663,-0.041444,-0.117659,0.325727,0.151952,-0.150364,0.355295,0.172420,-0.167382,0.326408,0.229617,-0.172960,0.349846,0.287834,-0.235021,0.370271,0.284908
3147,13.112500,-0.771397,0.057762,-0.371167,-0.513659,0.257557,0.281053,0.032782,-0.727132,-0.161122,0.500398,-0.441499,-0.105319,0.209511,0.290327,0.000045,-0.000274,-0.000122,-1.000000,0.038721,0.137767,0.300332,0.215555,0.140933,0.428314,0.168480,0.141464,0.560921,-0.122468,0.142955,0.486946,-0.123498,0.141679,0.557749,0.231137,0.121943,0.562632,0.038281,0.180705,0.311952,0.039085,0.139361,0.380921,0.036326,0.238639,0.263223,0.193561,0.243942,0.256407,,,,0.197975,0.144045,0.382452,0.197301,0.188285,0.313441,-0.110321,0.238089,0.271102,-0.107812,0.138093,0.378522,-0.108880,0.176028,0.310825,,,,,,,,,,,,,0.405061,0.403083,-0.152671,0.283116,0.306642,-0.064120,0.369048,0.383966,-0.172079,0.317842,0.318804,-0.008277,0.296759,0.352746,-0.041551,-0.117663,0.325737,0.151943,-0.150396,0.355312,0.172425,-0.167415,0.326406,0.229597,-0.173016,0.349837,0.287800,-0.235085,0.370238,0.284878
3148,13.116667,-0.771213,0.057930,-0.370966,-0.514062,0.257489,0.281195,0.032727,-0.727201,-0.161214,0.500214,-0.441558,-0.105329,0.209515,0.290311,0.000044,-0.000269,-0.000110,-1.000000,0.038730,0.137761,0.300317,0.215560,0.140922,0.428293,0.168488,0.141451,0.560921,-0.122468,0.142954,0.486929,-0.123489,0.141677,0.557729,0.231149,0.121936,0.562619,0.038280,0.180727,0.311961,0.039095,0.139361,0.380909,0.036313,0.238696,0.263246,0.193564,0.244017,0.256458,,,,0.197997,0.144078,0.382444,0.197302,0.188353,0.313474,-0.110315,0.238126,0.271107,-0.107793,0.138086,0.378509,-0.108879,0.176036,0.310810,,,,,,,,,,,,,0.405087,0.402973,-0.152831,0.283081,0.306685,-0.064176,0.369045,0.383903,-0.172192,0.317782,0.318875,-0.008376,0.296745,0.352812,-0.041658,-0.117677,0.325756,0.151928,-0.150409,0.355302,0.172430,-0.167448,0.326398,0.229577,-0.173068,0.349822,0.287782,-0.235150,0.370195,0.284842
3149,13.120833,-0.771007,0.058027,-0.370836,-0.514453,0.257427,0.281353,0.032677,-0.727306,-0.161265,0.500040,-0.441565,-0.105370,0.209520,0.290295,0.000037,-0.000259,-0.000115,-1.000000,0.038729,0.137776,0.300297,0.215551,0.140941,0.428276,0.168479,0.141466,0.560903,-0.122465,0.142959,0.486907,-0.123500,0.141692,0.557705,0.231145,0.121944,0.562604,0.038290,0.180767,0.311955,0.039101,0.139383,0.380892,0.036304,0.238775,0.263264,0.193560,0.244117,0.256489,,,,0.197991,0.144138,0.382430,0.197310,0.188431,0.313487,-0.110320,0.238132,0.271093,-0.107782,0.138097,0.378482,-0.108873,0.176067,0.310795,,,,,,,,,,,,,0.405105,0.402898,-0.152973,0.283050,0.306752,-0.064226,0.369039,0.383857,-0.172312,0.317727,0.318966,-0.008465,0.296726,0.352904,-0.041760,-0.117701,0.325792,0.151911,-0.150437,0.355310,0.172446,-0.167484,0.326406,0.229564,-0.173144,0.349814,0.287766,-0.235221,0.370172,0.284815
3150,13.125000,-0.770830,0.058176,-0.370727,-0.514781,0.257351,0.281505,0.032612,-0.727386,-0.161368,0.499833,-0.441631,-0.105383,0.209549,0.290275,-0.000211,-0.000235,-0.000147,-1.000000,0.038753,0.137917,0.300264,0.215616,0.141038,0.428227,0.168478,0.141483,0.560874,-0.122459,0.142983,0.486877,-0.123500,0.141708,0.557676,0.231146,0.121961,0.562586,0.038290,0.180806,0.311945,0.039102,0.139426,0.380863,0.036290,0.238854,0.263277,0.193566,0.244238,0.256521,,,,0.197991,0.144177,0.382420,0.197310,0.188530,0.313498,-0.110329,0.238159,0.271072,-0.107782,0.138111,0.378453,-0.108858,0.176083,0.310755,,,,,,,,,,,,,0.405117,0.402844,-0.153091,0.283008,0.306829,-0.064289,0.369039,0.383834,-0.172428,0.317673,0.319055,-0.008557,0.296695,0.353009,-0.041866,-0.117714,0.325845,0.151894,-0.150464,0.355332,0.172437,-0.167518,0.326418,0.229543,-0.173211,0.349820,0.287745,-0.235291,0.370153,0.284778
3151,13.129167,-0.770644,0.058313,-0.370705,-0.515059,0.257274,0.281647,0.032538,-0.727443,-0.161446,0.499597,-0.441774,-0.105397,0.209588,0.290284,-0.000204,-0.000228,-0.000140,-1.000000,0.038753,0.137925,0.300237,0.215608,0.141048,0.428210,0.168475,0.141486,0.560852,-0.122458,0.142989,0.486847,-0.123506,0.141730,0.557645,0.231144,0.121974,0.562553,0.038303,0.180873,0.311934,0.039094,0.139464,0.380835,0.036267,0.238946,0.263293,0.193540,0.244358,0.256562,,,,0.197990,0.144236,0.382394,0.197322,0.188651,0.313501,-0.110350,0.238189,0.271046,-0.107775,0.138115,0.378411,-0.108861,0.176102,0.310717,,,,,,,,,,,,,0.405126,0.402810,-0.153181,0.282993,0.306919,-0.064376,0.369037,0.383813,-0.172524,0.317608,0.319145,-0.008650,0.296676,0.353111,-0.041972,-0.117720,0.325889,0.151880,-0.150514,0.355375,0.172447,-0.167557,0.326433,0.229522,-0.173285,0.349820,0.287727,-0.235380,0.370136,0.284746
3152,13.133333,-0.770511,0.058524,-0.370640,-0.515280,0.257185,0.281767,0.032472,-0.727516,-0.161536,0.499400,-0.441844,-0.105414,0.209606,0.290291,-0.000242,-0.000226,-0.000144,-1.000000,0.038756,0.137953,0.300232,0.215614,0.141067,0.428201,0.168476,0.141496,0.560850,-0.122454,0.143005,0.486840,-0.123509,0.141735,0.557642,0.231147,0.121985,0.562547,0.038301,0.180926,0.311959,0.039107,0.139478,0.380830,0.036240,0.239009,0.263320,0.193517,0.244485,0.256620,,,,0.198004,0.144295,0.382405,0.197328,0.188756,0.313543,-0.110367,0.238178,0.271049,-0.107773,0.138117,0.378406,-0.108870,0.176095,0.310706,,,,,,,,,,,,,0.405147,0.402791,-0.153259,0.282939,0.306985,-0.064444,0.369041,0.383805,-0.172606,0.317542,0.319206,-0.008704,0.296642,0.353205,-0.042059,-0.117737,0.325926,0.151886,-0.150544,0.355391,0.172467,-0.167594,0.326434,0.229524,-0.173351,0.349814,0.287728,-0.235452,0.370106,0.284730
3153,13.137500,-0.770353,0.058652,-0.370650,-0.515494,0.257096,0.281881,0.032435,-0.727570,-0.161592,0.499219,-0.441938,-0.105446,0.209617,0.290327,-0.000188,-0.000220,-0.000140,-1.000000,0.038754,0.137934,0.300242,0.215612,0.141060,0.428215,0.168470,0.141505,0.560866,-0.122458,0.143004,0.486846,-0.123519,0.141746,0.557651,0.231146,0.121990,0.562557,0.038289,0.180978,0.311997,0.039087,0.139495,0.380852,0.036218,0.239108,0.263385,0.193478,0.244627,0.256730,,,,0.197998,0.144352,0.382428,0.197391,0.188923,0.313646,-0.110401,0.238199,0.271071,-0.107774,0.138122,0.378417,-0.108875,0.176125,0.310718,,,,,,,,,,,,,0.405148,0.402767,-0.153310,0.282892,0.307049,-0.064478,0.369036,0.383803,-0.172655,0.317473,0.319281,-0.008750,0.296590,0.353284,-0.042111,-0.117763,0.325943,0.151917,-0.150603,0.355422,0.172507,-0.167643,0.326428,0.229536,-0.173425,0.349800,0.287747,-0.235535,0.370076,0.284732
3154,13.141667,-0.770241,0.058832,-0.370619,-0.515664,0.257001,0.281979,0.032395,-0.727724,-0.161649,0.499037,-0.441870,-0.105498,0.209601,0.290324,0.000066,-0.000238,-0.000118,-1.000000,0.038726,0.137805,0.300261,0.215534,0.140977,0.428243,0.168465,0.141502,0.560878,-0.122460,0.143000,0.486859,-0.123523,0.141735,0.557665,0.231133,0.121998,0.562576,0.038288,0.181050,0.312055,0.039089,0.139521,0.380879,0.036207,0.239203,0.263460,0.193446,0.244761,0.256822,,,,0.197999,0.144401,0.382455,0.197379,0.189012,0.313716,-0.110422,0.238233,0.271114,-0.107769,0.138124,0.378451,-0.108886,0.176133,0.310748,,,,,,,,,,,,,0.405153,0.402754,-0.153350,0.282830,0.307096,-0.064509,0.369027,0.383812,-0.172711,0.317391,0.319338,-0.008782,0.296545,0.353359,-0.042160,-0.117787,0.325967,0.151955,-0.150620,0.355412,0.172545,-0.167685,0.326423,0.229548,-0.173497,0.349784,0.287769,-0.235604,0.370048,0.284741
3155,13.145833,-0.770127,0.058982,-0.370642,-0.515801,0.256903,0.282071,0.032346,-0.727803,-0.161768,0.498847,-0.441913,-0.105516,0.209608,0.290336,-0.000234,-0.000217,-0.000134,-1.000000,0.038743,0.137953,0.300270,0.215595,0.141060,0.428235,0.168463,0.141497,0.560909,-0.122469,0.143016,0.486875,-0.123527,0.141736,0.557672,0.231132,0.121988,0.562582,0.038285,0.181121,0.312079,0.039097,0.139547,0.380892,0.036182,0.239277,0.263523,0.193419,0.244887,0.256904,,,,0.197991,0.144440,0.382473,0.197387,0.189123,0.313772,-0.110446,0.238244,0.271132,-0.107777,0.138135,0.378460,-0.108900,0.176145,0.310768,,,,,,,,,,,,,0.405137,0.402747,-0.153384,0.282781,0.307150,-0.064573,0.369013,0.383824,-0.172751,0.317312,0.319400,-0.008823,0.296485,0.353437,-0.042206,-0.117813,0.325996,0.151992,-0.150658,0.355420,0.172577,-0.167730,0.326413,0.229561,-0.173565,0.349772,0.287787,-0.235675,0.370008,0.284744
3156,13.150000,-0.769962,0.059082,-0.370759,-0.515951,0.256797,0.282171,0.032296,-0.727902,-0.161880,0.498682,-0.441892,-0.105528,0.209604,0.290320,-0.000196,-0.000227,-0.000138,-1.000000,0.038748,0.137929,0.300276,0.215610,0.141050,0.428241,0.168469,0.141490,0.560897,-0.122467,0.143003,0.486889,-0.123513,0.141734,0.557681,0.231138,0.121987,0.562593,0.038278,0.181159,0.312109,0.039099,0.139539,0.380898,0.036165,0.239335,0.263563,0.193394,0.245005,0.256984,,,,0.197980,0.144469,0.382496,0.197373,0.189201,0.313805,-0.110475,0.238239,0.271154,-0.107771,0.138136,0.378466,-0.108904,0.176147,0.310788,,,,,,,,,,,,,0.405132,0.402760,-0.153426,0.282724,0.307194,-0.064645,0.368998,0.383840,-0.172789,0.317223,0.319478,-0.008854,0.296413,0.353512,-0.042252,-0.117827,0.326015,0.152023,-0.150668,0.355402,0.172568,-0.167758,0.326408,0.229570,-0.173615,0.349756,0.287799,-0.235725,0.369977,0.284743
3157,13.154167,-0.769859,0.059177,-0.370851,-0.516028,0.256703,0.282253,0.032244,-0.727951,-0.162027,0.498505,-0.441958,-0.105520,0.209615,0.290325,-0.000204,-0.000241,-0.000149,-1.000000,0.038753,0.137935,0.300283,0.215617,0.141056,0.428243,0.168487,0.141500,0.560898,-0.122464,0.143007,0.486901,-0.123497,0.141726,0.557689,0.231150,0.121991,0.562596,0.038266,0.181181,0.312120,0.039105,0.139560,0.380891,0.036144,0.239373,0.263599,0.193372,0.245101,0.257040,,,,0.197984,0.144491,0.382499,0.197362,0.189272,0.313841,-0.110499,0.238235,0.271149,-0.107779,0.138140,0.378470,-0.108914,0.176132,0.310794,,,,,,,,,,,,,0.405109,0.402792,-0.153453,0.282671,0.307253,-0.064711,0.368976,0.383875,-0.172822,0.317146,0.319545,-0.008885,0.296349,0.353579,-0.042301,-0.117845,0.326042,0.152058,-0.150698,0.355414,0.172559,-0.167785,0.326397,0.229591,-0.173665,0.349736,0.287816,-0.235781,0.369941,0.284740
3158,13.158333,-0.769741,0.059249,-0.370969,-0.516111,0.256603,0.282328,0.032191,-0.728041,-0.162191,0.498324,-0.441953,-0.105508,0.209603,0.290303,0.000054,-0.000269,-0.000111,-1.000000,0.038740,0.137790,0.300298,0.215564,0.140954,0.428266,0.168501,0.141485,0.560893,-0.122456,0.142990,0.486916,-0.123479,0.141707,0.557704,0.231157,0.121971,0.562615,0.038249,0.181208,0.312137,0.039118,0.139554,0.380893,0.036125,0.239426,0.263640,0.193341,0.245192,0.257098,,,,0.197977,0.144501,0.382519,0.197355,0.189362,0.313873,-0.110518,0.238222,0.271160,-0.107785,0.138141,0.378489,-0.108920,0.176096,0.310804,,,,,,,,,,,,,0.405077,0.402818,-0.153486,0.282607,0.307306,-0.064777,0.368957,0.383902,-0.172865,0.317063,0.319608,-0.008916,0.296270,0.353631,-0.042342,-0.117848,0.326055,0.152089,-0.150712,0.355404,0.172549,-0.167806,0.326383,0.229600,-0.173703,0.349699,0.287827,-0.235826,0.369888,0.284738
3159,13.162500,-0.769683,0.059263,-0.371106,-0.516098,0.256522,0.282367,0.032145,-0.728096,-0.162316,0.498168,-0.441994,-0.105496,0.209593,0.290306,-0.000191,-0.000259,-0.000147,-1.000000,0.038767,0.137896,0.300307,0.215645,0.141020,0.428262,0.168518,0.141470,0.560903,-0.122452,0.142975,0.486930,-0.123468,0.141692,0.557725,0.231160,0.121956,0.562624,0.038240,0.181246,0.312163,0.039111,0.139564,0.380909,0.036097,0.239477,0.263684,0.193311,0.245289,0.257158,,,,0.197966,0.144538,0.382526,0.197334,0.189437,0.313918,-0.110535,0.238219,0.271177,-0.107789,0.138137,0.378498,-0.108928,0.176107,0.310824,,,,,,,,,,,,,0.405033,0.402863,-0.153495,0.282556,0.307326,-0.064829,0.368915,0.383951,-0.172890,0.316984,0.319651,-0.008943,0.296197,0.353682,-0.042372,-0.117852,0.326051,0.152128,-0.150731,0.355411,0.172545,-0.167828,0.326361,0.229614,-0.173739,0.349664,0.287845,-0.235864,0.369832,0.284739
