Format Version,1.23,Take Name,cap_037,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.48.14.110 PM,Total Frames in Take,3166,Total Exported Frames,3166,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.029167,-0.829916,-0.025433,0.057565,-0.554327,0.168381,0.276655,0.001271,-0.687056,0.263921,-0.520185,-0.433253,0.328499,0.209716,0.244076,-0.001932,-0.000069,-0.000198,-0.999998,0.038890,0.138777,0.300354,0.215420,0.141478,0.428508,0.168674,0.141468,0.560921,-0.122271,0.143195,0.486881,-0.123376,0.141652,0.557700,0.231158,0.121932,0.562730,0.340933,0.213013,0.296275,0.039145,0.123413,0.380583,0.039428,0.123715,0.299157,0.196032,0.127802,0.218674,0.198014,0.129698,0.298263,-0.107919,0.132846,0.225726,-0.107328,0.134088,0.377982,0.197706,0.130821,0.380858,-0.107749,0.132647,0.298637,0.039160,0.124814,0.223272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163488,0.368368,-0.248860,0.121999,0.304078,-0.086912,0.121667,0.364191,-0.233948,0.187987,0.298510,-0.075471,0.160927,0.341604,-0.087868,0.436929,0.347730,0.290922,0.444190,0.362991,0.246238,0.415044,0.320497,0.205220,0.376742,0.328823,0.155804,0.421676,0.335192,0.108809
8,0.033333,-0.830108,-0.025362,0.057896,-0.554009,0.168376,0.276467,0.001489,-0.687292,0.264157,-0.519928,-0.433042,0.328457,0.209796,0.244106,-0.002009,-0.000054,-0.000161,-0.999998,0.038843,0.138849,0.300362,0.215381,0.141510,0.428510,0.168550,0.141503,0.560972,-0.122315,0.143253,0.486895,-0.123418,0.141691,0.557693,0.231136,0.121941,0.562714,0.340618,0.213354,0.296485,0.039099,0.123470,0.380595,0.039386,0.123753,0.299159,0.195981,0.127866,0.218705,0.197963,0.129771,0.298287,-0.107657,0.133146,0.225652,-0.107370,0.134133,0.377979,0.197655,0.130880,0.380881,-0.107783,0.132702,0.298642,0.039123,0.124857,0.223279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163430,0.368378,-0.248531,0.121942,0.304008,-0.086651,0.121597,0.364162,-0.233624,0.187982,0.298364,-0.075268,0.160907,0.341475,-0.087640,0.436934,0.347743,0.291007,0.444166,0.363045,0.246380,0.415012,0.320601,0.205335,0.376700,0.328974,0.155925,0.421631,0.335361,0.108945
9,0.037500,-0.830276,-0.025329,0.058292,-0.553717,0.168361,0.276267,0.001732,-0.687591,0.264266,-0.519742,-0.432725,0.328432,0.209823,0.244155,-0.002150,-0.000058,-0.000109,-0.999998,0.038777,0.138942,0.300384,0.215319,0.141555,0.428529,0.168476,0.141513,0.561013,-0.122389,0.143296,0.486923,-0.123480,0.141744,0.557708,0.231083,0.121933,0.562714,0.340459,0.213451,0.296593,0.039036,0.123504,0.380625,0.039301,0.123780,0.299178,0.195921,0.127916,0.218742,0.197900,0.129818,0.298334,-0.107727,0.133170,0.225671,-0.107432,0.134162,0.377996,0.197583,0.130928,0.380936,-0.107855,0.132738,0.298665,0.039052,0.124887,0.223309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163319,0.368355,-0.248189,0.121848,0.303915,-0.086359,0.121486,0.364108,-0.233266,0.187959,0.298217,-0.075040,0.160869,0.341312,-0.087405,0.436912,0.347743,0.291097,0.444091,0.363074,0.246557,0.414952,0.320712,0.205477,0.376641,0.329085,0.156063,0.421546,0.335511,0.109106
10,0.041667,-0.830455,-0.025419,0.058526,-0.553420,0.168358,0.276069,0.001979,-0.687434,0.265366,-0.519194,-0.432959,0.328081,0.210027,0.244223,-0.002761,-0.000076,0.000088,-0.999996,0.038727,0.139169,0.300391,0.215263,0.141583,0.428548,0.168429,0.141106,0.560890,-0.122446,0.143337,0.486946,-0.123534,0.141792,0.557734,0.231089,0.121952,0.562792,0.340308,0.213603,0.296676,0.038983,0.123532,0.380650,0.039247,0.123800,0.299193,0.195873,0.127960,0.218775,0.197850,0.129872,0.298370,-0.107794,0.133197,0.225684,-0.107508,0.134181,0.378011,0.197516,0.130996,0.380987,-0.107914,0.132759,0.298678,0.038994,0.124914,0.223332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163211,0.368343,-0.247848,0.121754,0.303805,-0.086065,0.121388,0.364061,-0.232942,0.187961,0.298085,-0.074804,0.160841,0.341149,-0.087119,0.436896,0.347729,0.291190,0.444102,0.362896,0.247041,0.414880,0.320821,0.205632,0.376559,0.329215,0.156220,0.421487,0.335649,0.109257
11,0.045833,-0.830487,-0.025957,0.058774,-0.553321,0.168450,0.275885,0.002287,-0.687673,0.265645,-0.518884,-0.432779,0.327990,0.210085,0.244267,-0.002962,-0.000146,0.000154,-0.999996,0.038649,0.139264,0.300381,0.215210,0.141603,0.428563,0.168405,0.141085,0.560878,-0.122503,0.143363,0.486957,-0.123592,0.141818,0.557748,0.231044,0.121913,0.562689,0.340209,0.213631,0.296717,0.038931,0.123541,0.380667,0.039194,0.123801,0.299205,0.195820,0.127996,0.218801,0.197798,0.129905,0.298404,-0.107845,0.133188,0.225699,-0.107556,0.134191,0.378021,0.197458,0.131010,0.381013,-0.107968,0.132759,0.298696,0.038937,0.124906,0.223346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163108,0.368294,-0.247541,0.121682,0.303683,-0.085795,0.121137,0.363732,-0.232258,0.187945,0.297945,-0.074591,0.160819,0.340999,-0.086892,0.436880,0.347698,0.291283,0.444047,0.362914,0.247190,0.414801,0.320883,0.205754,0.376478,0.329342,0.156359,0.421411,0.335795,0.109408
12,0.050000,-0.830517,-0.025729,0.059316,-0.553229,0.168465,0.275742,0.002521,-0.688014,0.265502,-0.518889,-0.432319,0.328067,0.210054,0.244301,-0.002983,-0.000180,0.000158,-0.999996,0.038624,0.139283,0.300362,0.215193,0.141614,0.428554,0.168417,0.141087,0.560834,-0.122530,0.143376,0.486952,-0.123615,0.141828,0.557736,0.231046,0.121923,0.562653,0.340157,0.213640,0.296729,0.038912,0.123544,0.380655,0.039174,0.123797,0.299186,0.195793,0.128020,0.218801,0.197768,0.129936,0.298405,-0.107858,0.133196,0.225686,-0.107574,0.134193,0.378011,0.197441,0.131035,0.381003,-0.107983,0.132765,0.298678,0.038920,0.124913,0.223345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163058,0.368210,-0.247279,0.121631,0.303617,-0.085501,0.121096,0.363642,-0.231985,0.187967,0.297792,-0.074396,0.160831,0.340863,-0.086653,0.436882,0.347669,0.291367,0.443973,0.363035,0.247350,0.414753,0.320945,0.205855,0.376436,0.329437,0.156462,0.421358,0.335923,0.109521
13,0.054167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.058333,-0.830464,-0.026514,0.058265,-0.553382,0.168440,0.275630,0.003049,-0.688186,0.266204,-0.518431,-0.432163,0.327943,0.210119,0.244293,-0.002886,-0.000161,0.000169,-0.999996,0.038686,0.139201,0.300334,0.215265,0.141552,0.428520,0.168461,0.141059,0.560809,-0.122488,0.143336,0.486918,-0.123566,0.141796,0.557703,0.231108,0.121880,0.562644,0.340146,0.213521,0.296690,0.038947,0.123546,0.380626,0.039238,0.123769,0.299171,0.195838,0.127981,0.218750,0.197808,0.129894,0.298351,-0.107792,0.133162,0.225669,-0.107503,0.134147,0.377998,0.197470,0.131006,0.380957,-0.107922,0.132729,0.298663,0.038987,0.124883,0.223319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163037,0.367965,-0.246785,0.121720,0.303292,-0.085018,0.121064,0.363418,-0.231491,0.187952,0.297543,-0.073936,0.160599,0.341004,-0.086064,0.436916,0.347595,0.291532,0.444036,0.362923,0.247549,0.414734,0.320986,0.205991,0.376437,0.329535,0.156581,0.421347,0.336087,0.109680
15,0.062500,-0.830500,-0.026972,0.057794,-0.553355,0.168497,0.275456,0.003284,-0.688474,0.265753,-0.518661,-0.431705,0.328125,0.209990,0.244278,-0.002808,-0.000126,0.000159,-0.999996,0.038743,0.139135,0.300333,0.215328,0.141504,0.428509,0.168482,0.141043,0.560827,-0.122437,0.143307,0.486909,-0.123515,0.141754,0.557694,0.231131,0.121860,0.562666,0.340176,0.213386,0.296645,0.038987,0.123522,0.380614,0.039297,0.123740,0.299167,0.195887,0.127936,0.218733,0.197857,0.129843,0.298321,-0.107728,0.133125,0.225662,-0.107441,0.134116,0.377997,0.197522,0.130962,0.380934,-0.107858,0.132682,0.298655,0.039045,0.124853,0.223303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163045,0.367813,-0.246575,0.121811,0.303028,-0.084786,0.121060,0.363260,-0.231269,0.187940,0.297420,-0.073654,0.160626,0.340842,-0.085817,0.436886,0.347529,0.291647,0.443978,0.363055,0.247357,0.414745,0.320952,0.206048,0.376447,0.329541,0.156640,0.421378,0.336111,0.109730
16,0.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.070833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.075000,-0.830414,-0.027465,0.056563,-0.553587,0.168422,0.275217,0.003996,-0.688417,0.266206,-0.519303,-0.430745,0.328127,0.209737,0.244158,-0.001614,-0.000115,-0.000141,-0.999999,0.038810,0.138603,0.300387,0.215102,0.141350,0.428667,0.168671,0.141449,0.560903,-0.122243,0.143178,0.486890,-0.123355,0.141641,0.557707,0.231130,0.121912,0.562723,0.340371,0.212695,0.296446,0.039162,0.123383,0.380578,0.039417,0.123688,0.299125,0.196051,0.127779,0.218671,0.198022,0.129682,0.298263,-0.107958,0.132826,0.225712,-0.107355,0.134075,0.377955,0.197731,0.130804,0.380862,-0.107750,0.132622,0.298618,0.039147,0.124797,0.223250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162963,0.367381,-0.245925,0.121874,0.302555,-0.084127,0.121216,0.363056,-0.231002,0.187937,0.297176,-0.072714,0.160574,0.340539,-0.085009,0.436584,0.347321,0.292067,0.443916,0.362921,0.247579,0.414780,0.320797,0.206186,0.376512,0.329466,0.156806,0.421443,0.336139,0.109915
19,0.079167,-0.830350,-0.027869,0.056356,-0.553685,0.168440,0.275124,0.004279,-0.688486,0.266206,-0.519532,-0.430358,0.328102,0.209646,0.244138,-0.001676,-0.000112,-0.000199,-0.999999,0.038801,0.138639,0.300390,0.215071,0.141391,0.428675,0.168663,0.141461,0.560900,-0.122237,0.143172,0.486888,-0.123348,0.141626,0.557711,0.231102,0.121944,0.562730,0.340250,0.212563,0.296424,0.039169,0.123376,0.380578,0.039404,0.123705,0.299121,0.196056,0.127772,0.218667,0.198033,0.129669,0.298255,-0.107982,0.132857,0.225716,-0.107371,0.134091,0.377954,0.197730,0.130791,0.380849,-0.107762,0.132627,0.298615,0.039120,0.124808,0.223246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162869,0.367244,-0.245673,0.121860,0.302406,-0.083851,0.121123,0.362881,-0.230740,0.187927,0.297082,-0.072417,0.160528,0.340419,-0.084724,0.436443,0.347278,0.292176,0.443800,0.362907,0.247676,0.414705,0.320769,0.206247,0.376447,0.329449,0.156867,0.421396,0.336174,0.109992
