Time,X,Y,Z,w,x,y,z,X,Y,Z,w,x,y,z,X,Y,Z,w,x,y,z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.191667,0.044352,0.385089,-0.060981,-0.647165,-0.756107,-0.037517,0.089845,0.313831,0.308955,0.191987,-0.515050,-0.664757,0.239974,-0.485010,0.038871,0.138428,0.299937,-1.000000,-0.000456,0.000582,0.000075,0.038973,0.124353,0.380470,0.038874,0.127151,0.223158,0.332401,0.318842,0.245393,0.039119,0.125343,0.298977,0.195465,0.129296,0.218445,-0.107772,0.133395,0.225681,0.197921,0.130492,0.298292,-0.107699,0.133083,0.298589,0.197692,0.131037,0.380883,-0.107581,0.133583,0.377933,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.195833,0.044337,0.384997,-0.060997,-0.646916,-0.756315,-0.036904,0.090140,0.313851,0.308909,0.192028,-0.514830,-0.664890,0.239970,-0.485063,0.038964,0.138719,0.299986,-0.999999,-0.001309,0.000683,0.000384,0.038955,0.124359,0.380489,0.038857,0.127152,0.223180,0.332361,0.318834,0.245455,0.039111,0.125337,0.299000,0.195426,0.129339,0.218485,-0.107773,0.133376,0.225701,0.197901,0.130493,0.298315,-0.107719,0.133087,0.298603,0.197704,0.131036,0.380909,-0.107589,0.133606,0.377951,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.200000,0.044501,0.385005,-0.060884,-0.647075,-0.756153,-0.037588,0.090072,0.313882,0.308850,0.192061,-0.514592,-0.665016,0.239935,-0.485160,0.038939,0.138949,0.299970,-0.999998,-0.001979,0.000644,0.000566,0.038939,0.124366,0.380500,0.038834,0.127161,0.223192,0.332303,0.318849,0.245519,0.039090,0.125351,0.299013,0.195388,0.129372,0.218530,-0.107765,0.133373,0.225732,0.197882,0.130510,0.298323,-0.107746,0.133092,0.298603,0.197721,0.131033,0.380943,-0.107603,0.133611,0.377951,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.208333,0.044790,0.385161,-0.060894,-0.647235,-0.756043,-0.039051,0.089224,0.313938,0.308773,0.192076,-0.514234,-0.665151,0.239886,-0.485378,0.038905,0.137784,0.299937,-0.999998,0.001464,0.000736,-0.000714,0.038935,0.124377,0.380429,0.038839,0.127174,0.223128,0.332258,0.318816,0.245532,0.039093,0.125355,0.298937,0.195383,0.129371,0.218504,-0.107715,0.133392,0.225699,0.197886,0.130508,0.298262,-0.107760,0.133111,0.298528,0.197764,0.131046,0.380925,-0.107597,0.133619,0.377872,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.212500,0.044873,0.385142,-0.060863,-0.647149,-0.756101,-0.039061,0.089350,0.313924,0.308783,0.192070,-0.514200,-0.665110,0.239991,-0.485418,0.039011,0.139043,0.299857,-0.999997,-0.002220,0.000577,0.000628,0.038947,0.124378,0.380378,0.038859,0.127162,0.223075,0.332277,0.318783,0.245514,0.039113,0.125345,0.298884,0.195398,0.129376,0.218458,-0.107686,0.133405,0.225663,0.197899,0.130511,0.298214,-0.107736,0.133112,0.298478,0.197785,0.131058,0.380888,-0.107590,0.133622,0.377824,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.233333,0.045101,0.384801,-0.060708,-0.646706,-0.756459,-0.039495,0.089340,0.313780,0.308710,0.192103,-0.513825,-0.664915,0.240276,-0.485941,0.039032,0.138813,0.299853,-0.999998,-0.001564,0.000706,0.000480,0.038977,0.124357,0.380343,0.038892,0.127108,0.223027,0.332190,0.318561,0.245654,0.039144,0.125311,0.298848,0.195486,0.129272,0.218442,-0.107725,0.133387,0.225543,0.197930,0.130472,0.298176,-0.107706,0.133104,0.298439,0.197726,0.131062,0.380815,-0.107576,0.133587,0.377771,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.241667,0.045178,0.384654,-0.060602,-0.646494,-0.756651,-0.039766,0.089131,0.313773,0.308667,0.192193,-0.513720,-0.664879,0.240207,-0.486136,0.039035,0.138792,0.299872,-0.999999,-0.001492,0.000630,0.000431,0.038971,0.124364,0.380354,0.038888,0.127125,0.223056,0.332144,0.318566,0.245714,0.039141,0.125317,0.298862,0.195490,0.129266,0.218429,-0.107710,0.133389,0.225592,0.197928,0.130476,0.298190,-0.107702,0.133112,0.298467,0.197749,0.131045,0.380835,-0.107571,0.133597,0.377800,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.245833,0.045205,0.384577,-0.060532,-0.646396,-0.756741,-0.039828,0.089045,0.313784,0.308638,0.192255,-0.513662,-0.664838,0.240145,-0.486284,0.039050,0.138790,0.299901,-0.999999,-0.001511,0.000628,0.000452,0.038985,0.124360,0.380384,0.038891,0.127126,0.223078,0.332139,0.318563,0.245746,0.039149,0.125311,0.298897,0.195504,0.129267,0.218442,-0.107698,0.133375,0.225626,0.197930,0.130468,0.298218,-0.107686,0.133091,0.298494,0.197771,0.131028,0.380856,-0.107559,0.133583,0.377836,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.258333,0.045250,0.384359,-0.060332,-0.646116,-0.756988,-0.039968,0.088910,0.313736,0.308591,0.192447,-0.513617,-0.664710,0.240020,-0.486569,0.038928,0.137698,0.300008,-0.999998,0.001663,0.000835,-0.000687,0.038985,0.124358,0.380473,0.038884,0.127148,0.223164,0.332092,0.318545,0.245883,0.039136,0.125342,0.298984,0.195477,0.129299,0.218448,-0.107714,0.133371,0.225717,0.197923,0.130490,0.298299,-0.107687,0.133089,0.298584,0.197771,0.131025,0.380916,-0.107566,0.133593,0.377936,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.262500,0.045274,0.384306,-0.060276,-0.646011,-0.757079,-0.040023,0.088885,0.313737,0.308573,0.192500,-0.513560,-0.664712,0.239887,-0.486691,0.038928,0.137533,0.299978,-0.999997,0.002178,0.000645,-0.000946,0.038984,0.124375,0.380464,0.038879,0.127172,0.223166,0.332058,0.318566,0.245914,0.039125,0.125357,0.298982,0.195471,0.129314,0.218451,-0.107722,0.133395,0.225706,0.197918,0.130509,0.298300,-0.107685,0.133101,0.298594,0.197752,0.131054,0.380912,-0.107569,0.133613,0.377938,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.266667,0.045298,0.384252,-0.060224,-0.645927,-0.757143,-0.040083,0.088921,0.313715,0.308554,0.192547,-0.513523,-0.664703,0.239820,-0.486775,0.038905,0.137826,0.299953,-0.999999,0.001338,0.000620,-0.000711,0.038959,0.124378,0.380464,0.038861,0.127183,0.223168,0.332044,0.318563,0.245959,0.039114,0.125372,0.298976,0.195448,0.129334,0.218441,-0.107739,0.133401,0.225703,0.197904,0.130520,0.298299,-0.107702,0.133103,0.298594,0.197726,0.131057,0.380905,-0.107580,0.133625,0.377940,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.270833,0.045337,0.384202,-0.060161,-0.645876,-0.757170,-0.040041,0.089074,0.313697,0.308529,0.192609,-0.513513,-0.664668,0.239764,-0.486862,0.038904,0.137793,0.299953,-0.999999,0.001399,0.000623,-0.000714,0.038970,0.124367,0.380471,0.038858,0.127177,0.223169,0.332016,0.318551,0.246024,0.039108,0.125366,0.298979,0.195439,0.129341,0.218450,-0.107754,0.133405,0.225695,0.197902,0.130515,0.298302,-0.107714,0.133103,0.298597,0.197716,0.131058,0.380894,-0.107585,0.133617,0.377941,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.275000,0.045393,0.384124,-0.060080,-0.645802,-0.757219,-0.040105,0.089167,0.313688,0.308488,0.192687,-0.513501,-0.664651,0.239676,-0.486940,0.038878,0.137990,0.299991,-0.999999,0.000804,0.000771,-0.000444,0.038951,0.124374,0.380485,0.038849,0.127166,0.223184,0.332015,0.318497,0.246100,0.039101,0.125355,0.298991,0.195426,0.129326,0.218475,-0.107768,0.133388,0.225710,0.197886,0.130508,0.298315,-0.107724,0.133087,0.298609,0.197704,0.131043,0.380911,-0.107581,0.133612,0.377948,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.279167,0.045459,0.384049,-0.060013,-0.645699,-0.757296,-0.040194,0.089222,0.313679,0.308466,0.192775,-0.513566,-0.664579,0.239618,-0.486999,0.038891,0.137990,0.299995,-0.999999,0.000815,0.000799,-0.000463,0.038962,0.124354,0.380482,0.038863,0.127157,0.223179,0.332082,0.318481,0.246156,0.039114,0.125341,0.299005,0.195430,0.129331,0.218479,-0.107753,0.133381,0.225710,0.197904,0.130488,0.298306,-0.107714,0.133086,0.298597,0.197726,0.131037,0.380918,-0.107585,0.133599,0.377946,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.283333,0.045522,0.383975,-0.059951,-0.645612,-0.757358,-0.040301,0.089278,0.313692,0.308404,0.192837,-0.513509,-0.664615,0.239521,-0.487058,0.038902,0.137675,0.300008,-0.999998,0.001747,0.000846,-0.000724,0.038955,0.124353,0.380474,0.038864,0.127158,0.223166,0.332095,0.318434,0.246227,0.039117,0.125323,0.298980,0.195446,0.129311,0.218475,-0.107746,0.133377,0.225710,0.197904,0.130478,0.298297,-0.107714,0.133085,0.298575,0.197745,0.131037,0.380914,-0.107586,0.133604,0.377930,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.287500,0.045611,0.383926,-0.059903,-0.645547,-0.757402,-0.040498,0.089283,0.313710,0.308358,0.192911,-0.513506,-0.664620,0.239384,-0.487122,0.039038,0.138802,0.299950,-0.999998,-0.001590,0.000691,0.000517,0.038974,0.124351,0.380425,0.038877,0.127128,0.223117,0.332112,0.318359,0.246271,0.039135,0.125322,0.298941,0.195453,0.129287,0.218459,-0.107710,0.133381,0.225690,0.197919,0.130470,0.298259,-0.107707,0.133093,0.298534,0.197758,0.131040,0.380900,-0.107574,0.133593,0.377880,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.291667,0.046012,0.383418,-0.059966,-0.644581,-0.758366,-0.044445,0.086150,0.313689,0.308322,0.192976,-0.513525,-0.664596,0.239336,-0.487158,0.039036,0.138801,0.299909,-0.999999,-0.001542,0.000628,0.000445,0.038969,0.124349,0.380397,0.038876,0.127122,0.223090,0.332117,0.318288,0.246321,0.039132,0.125313,0.298900,0.195475,0.129267,0.218443,-0.107702,0.133393,0.225661,0.197923,0.130465,0.298224,-0.107710,0.133093,0.298500,0.197772,0.131051,0.380885,-0.107571,0.133589,0.377848,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.295833,0.046105,0.383350,-0.059921,-0.644454,-0.758460,-0.044713,0.086127,0.313726,0.308225,0.193033,-0.513377,-0.664708,0.239167,-0.487244,0.039042,0.138756,0.299881,-0.999999,-0.001451,0.000627,0.000434,0.038973,0.124343,0.380362,0.038890,0.127118,0.223061,0.332125,0.318225,0.246381,0.039142,0.125298,0.298869,0.195488,0.129264,0.218437,-0.107683,0.133399,0.225634,0.197923,0.130454,0.298203,-0.107702,0.133095,0.298470,0.197787,0.131043,0.380865,-0.107562,0.133586,0.377805,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.300000,0.045831,0.383826,-0.059702,-0.645407,-0.757454,-0.040678,0.089775,0.313716,0.308150,0.193103,-0.513296,-0.664756,0.239043,-0.487324,0.039040,0.138760,0.299869,-0.999999,-0.001457,0.000639,0.000424,0.038971,0.124344,0.380356,0.038888,0.127104,0.223047,0.332117,0.318153,0.246453,0.039137,0.125301,0.298862,0.195482,0.129250,0.218443,-0.107681,0.133391,0.225621,0.197925,0.130456,0.298191,-0.107704,0.133096,0.298460,0.197781,0.131055,0.380857,-0.107572,0.133591,0.377783,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.304167,0.045911,0.383771,-0.059636,-0.645312,-0.757513,-0.040786,0.089903,0.313717,0.308062,0.193168,-0.513169,-0.664820,0.238897,-0.487444,0.039046,0.138745,0.299856,-0.999999,-0.001420,0.000643,0.000416,0.038980,0.124337,0.380350,0.038896,0.127101,0.223040,0.332106,0.318092,0.246518,0.039145,0.125297,0.298865,0.195494,0.129247,0.218453,-0.107679,0.133394,0.225596,0.197926,0.130452,0.298187,-0.107699,0.133092,0.298453,0.197771,0.131055,0.380851,-0.107567,0.133583,0.377778,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.308333,0.045982,0.383719,-0.059563,-0.645232,-0.757557,-0.040890,0.090061,0.313716,0.307960,0.193229,-0.512996,-0.664934,0.238724,-0.487553,0.039040,0.138766,0.299852,-0.999999,-0.001442,0.000647,0.000422,0.038964,0.124355,0.380353,0.038881,0.127107,0.223046,0.332074,0.318005,0.246597,0.039141,0.125303,0.298859,0.195461,0.129277,0.218473,-0.107700,0.133391,0.225586,0.197917,0.130454,0.298189,-0.107721,0.133086,0.298451,0.197752,0.131061,0.380850,-0.107569,0.133597,0.377773,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.312500,0.046053,0.383657,-0.059508,-0.645097,-0.757648,-0.040990,0.090211,0.313674,0.307895,0.193275,-0.512913,-0.664950,0.238667,-0.487649,0.039035,0.138785,0.299836,-0.999999,-0.001473,0.000652,0.000417,0.038959,0.124358,0.380334,0.038878,0.127110,0.223032,0.331896,0.317999,0.246719,0.039133,0.125309,0.298841,0.195465,0.129271,0.218459,-0.107712,0.133394,0.225561,0.197915,0.130469,0.298175,-0.107721,0.133093,0.298440,0.197736,0.131060,0.380829,-0.107573,0.133611,0.377758,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.316667,0.046117,0.383635,-0.059441,-0.645051,-0.757666,-0.041053,0.090367,0.313668,0.307786,0.193308,-0.512699,-0.665072,0.238524,-0.487775,0.039027,0.138797,0.299832,-0.999999,-0.001474,0.000640,0.000417,0.038954,0.124375,0.380325,0.038875,0.127134,0.223022,0.331892,0.317887,0.246759,0.039124,0.125327,0.298831,0.195457,0.129298,0.218430,-0.107720,0.133405,0.225556,0.197905,0.130474,0.298167,-0.107732,0.133113,0.298430,0.197733,0.131068,0.380814,-0.107579,0.133621,0.377754,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.320833,0.046182,0.383580,-0.059380,-0.644953,-0.757737,-0.041169,0.090419,0.313665,0.307672,0.193333,-0.512482,-0.665164,0.238432,-0.487923,0.039037,0.138815,0.299831,-0.999999,-0.001518,0.000628,0.000423,0.038971,0.124370,0.380324,0.038887,0.127131,0.223024,0.331882,0.317813,0.246797,0.039139,0.125325,0.298826,0.195476,0.129299,0.218423,-0.107711,0.133401,0.225557,0.197929,0.130486,0.298167,-0.107716,0.133117,0.298430,0.197742,0.131066,0.380802,-0.107567,0.133623,0.377758,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.325000,0.046224,0.383524,-0.059280,-0.644880,-0.757789,-0.041209,0.090492,0.313656,0.307538,0.193383,-0.512249,-0.665270,0.238298,-0.488089,0.039020,0.139004,0.299842,-0.999997,-0.002127,0.000601,0.000622,0.038972,0.124367,0.380354,0.038885,0.127135,0.223060,0.331861,0.317715,0.246876,0.039134,0.125330,0.298861,0.195478,0.129285,0.218445,-0.107717,0.133392,0.225590,0.197921,0.130481,0.298195,-0.107704,0.133118,0.298462,0.197740,0.131045,0.380820,-0.107570,0.133617,0.377795,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.333333,0.046215,0.383390,-0.059120,-0.644595,-0.758022,-0.040692,0.090792,0.313585,0.307309,0.193498,-0.511870,-0.665398,0.238159,-0.488380,0.039020,0.139056,0.299937,-0.999997,-0.002292,0.000664,0.000705,0.038967,0.124367,0.380445,0.038869,0.127150,0.223140,0.331861,0.317513,0.247095,0.039131,0.125338,0.298955,0.195468,0.129306,0.218490,-0.107741,0.133367,0.225670,0.197910,0.130487,0.298274,-0.107706,0.133108,0.298546,0.197738,0.131027,0.380880,-0.107574,0.133615,0.377894,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.337500,0.046254,0.383355,-0.059001,-0.644492,-0.758111,-0.040858,0.090711,0.313586,0.307182,0.193564,-0.511648,-0.665480,0.237950,-0.488603,0.038904,0.137999,0.299989,-0.999999,0.000838,0.000825,-0.000458,0.038964,0.124367,0.380475,0.038870,0.127156,0.223167,0.331831,0.317442,0.247143,0.039129,0.125347,0.298988,0.195453,0.129315,0.218495,-0.107742,0.133380,0.225700,0.197910,0.130500,0.298304,-0.107702,0.133102,0.298575,0.197741,0.131026,0.380904,-0.107578,0.133625,0.377929,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.341667,0.046384,0.383363,-0.058842,-0.644604,-0.757992,-0.041639,0.090556,0.313572,0.307052,0.193612,-0.511423,-0.665560,0.237767,-0.488819,0.038890,0.138013,0.300004,-0.999999,0.000785,0.000803,-0.000448,0.038953,0.124365,0.380500,0.038851,0.127163,0.223193,0.331768,0.317392,0.247188,0.039105,0.125344,0.299015,0.195425,0.129331,0.218501,-0.107763,0.133377,0.225723,0.197897,0.130495,0.298325,-0.107715,0.133093,0.298606,0.197724,0.131037,0.380932,-0.107589,0.133619,0.377955,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.345833,0.046452,0.383297,-0.058771,-0.644489,-0.758081,-0.041811,0.090546,0.313556,0.306956,0.193655,-0.511313,-0.665529,0.237609,-0.489053,0.038887,0.137950,0.300004,-0.999999,0.000890,0.000782,-0.000479,0.038963,0.124346,0.380496,0.038855,0.127151,0.223197,0.331729,0.317312,0.247216,0.039104,0.125343,0.299009,0.195428,0.129320,0.218482,-0.107753,0.133378,0.225734,0.197900,0.130495,0.298324,-0.107713,0.133077,0.298617,0.197734,0.131027,0.380933,-0.107591,0.133607,0.377955,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.350000,0.046507,0.383260,-0.058681,-0.644441,-0.758118,-0.041949,0.090518,0.313516,0.306880,0.193687,-0.511256,-0.665471,0.237532,-0.489227,0.038902,0.137731,0.299983,-0.999999,0.001484,0.000630,-0.000718,0.038956,0.124345,0.380495,0.038855,0.127148,0.223192,0.331599,0.317266,0.247260,0.039106,0.125333,0.299000,0.195431,0.129311,0.218461,-0.107750,0.133375,0.225740,0.197892,0.130485,0.298328,-0.107719,0.133072,0.298622,0.197740,0.131030,0.380935,-0.107584,0.133592,0.377954,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.354167,0.046566,0.383292,-0.058570,-0.644511,-0.758027,-0.041669,0.090907,0.313483,0.306819,0.193703,-0.511225,-0.665346,0.237482,-0.489456,0.038920,0.137498,0.299995,-0.999997,0.002180,0.000635,-0.000931,0.038977,0.124338,0.380478,0.038872,0.127145,0.223180,0.331568,0.317223,0.247284,0.039123,0.125328,0.298989,0.195462,0.129287,0.218441,-0.107728,0.133370,0.225730,0.197921,0.130479,0.298311,-0.107694,0.133063,0.298614,0.197747,0.131020,0.380930,-0.107565,0.133585,0.377944,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.358333,0.046625,0.383254,-0.058474,-0.644463,-0.758074,-0.041844,0.090779,0.313405,0.306798,0.193727,-0.511298,-0.665135,0.237514,-0.489650,0.038929,0.137507,0.299993,-0.999997,0.002163,0.000628,-0.000925,0.038990,0.124335,0.380481,0.038888,0.127139,0.223176,0.331555,0.317111,0.247303,0.039136,0.125332,0.298990,0.195495,0.129263,0.218446,-0.107726,0.133376,0.225726,0.197935,0.130466,0.298312,-0.107672,0.133067,0.298610,0.197754,0.131020,0.380923,-0.107559,0.133588,0.377942,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.362500,0.046707,0.383217,-0.058397,-0.644410,-0.758117,-0.042081,0.090681,0.313356,0.306762,0.193730,-0.511327,-0.664949,0.237508,-0.489875,0.039077,0.138761,0.299983,-0.999999,-0.001520,0.000689,0.000503,0.039007,0.124338,0.380460,0.038909,0.127132,0.223147,0.331546,0.317037,0.247312,0.039163,0.125325,0.298966,0.195534,0.129230,0.218425,-0.107696,0.133389,0.225716,0.197958,0.130457,0.298278,-0.107646,0.133074,0.298575,0.197778,0.131029,0.380904,-0.107546,0.133584,0.377916,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.366667,0.046692,0.383153,-0.058377,-0.644226,-0.758279,-0.041513,0.090900,0.313285,0.306741,0.193742,-0.511411,-0.664743,0.237478,-0.490081,0.038922,0.138338,0.299893,-1.000000,-0.000197,0.000554,-0.000040,0.039013,0.124350,0.380418,0.038917,0.127131,0.223117,0.331503,0.316991,0.247321,0.039163,0.125326,0.298937,0.195535,0.129238,0.218406,-0.107694,0.133395,0.225693,0.197963,0.130459,0.298245,-0.107652,0.133090,0.298534,0.197788,0.131042,0.380882,-0.107541,0.133574,0.377891,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.370833,0.046765,0.383141,-0.058295,-0.644222,-0.758266,-0.041505,0.091042,0.313265,0.306688,0.193746,-0.511367,-0.664656,0.237377,-0.490294,0.039018,0.138596,0.299891,-0.999999,-0.000936,0.000642,0.000258,0.039011,0.124355,0.380384,0.038928,0.127128,0.223079,0.331459,0.316969,0.247343,0.039172,0.125313,0.298896,0.195547,0.129242,0.218403,-0.107680,0.133412,0.225645,0.197963,0.130461,0.298214,-0.107653,0.133104,0.298489,0.197788,0.131057,0.380856,-0.107534,0.133591,0.377851,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.375000,0.046835,0.383138,-0.058190,-0.644232,-0.758234,-0.041501,0.091231,0.313205,0.306655,0.193784,-0.511408,-0.664516,0.237302,-0.490477,0.039007,0.138616,0.299878,-0.999999,-0.000942,0.000648,0.000243,0.038999,0.124376,0.380377,0.038916,0.127144,0.223069,0.331381,0.316955,0.247389,0.039164,0.125337,0.298883,0.195532,0.129261,0.218421,-0.107686,0.133424,0.225629,0.197946,0.130478,0.298201,-0.107666,0.133120,0.298479,0.197775,0.131073,0.380848,-0.107552,0.133609,0.377826,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.379167,0.046923,0.383135,-0.058081,-0.644246,-0.758200,-0.041579,0.091384,0.313137,0.306630,0.193829,-0.511464,-0.664365,0.237247,-0.490651,0.038995,0.138665,0.299885,-0.999999,-0.001070,0.000711,0.000306,0.038983,0.124367,0.380369,0.038905,0.127140,0.223068,0.331309,0.316947,0.247452,0.039158,0.125327,0.298879,0.195509,0.129272,0.218457,-0.107689,0.133423,0.225611,0.197941,0.130493,0.298200,-0.107691,0.133118,0.298472,0.197767,0.131073,0.380850,-0.107557,0.133616,0.377808,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.383333,0.046975,0.383131,-0.057961,-0.644266,-0.758175,-0.041745,0.091378,0.313109,0.306535,0.193860,-0.511343,-0.664364,0.237094,-0.490851,0.038978,0.138677,0.299881,-0.999999,-0.001086,0.000717,0.000296,0.038954,0.124378,0.380371,0.038880,0.127140,0.223070,0.331218,0.316896,0.247515,0.039127,0.125331,0.298885,0.195458,0.129288,0.218494,-0.107711,0.133416,0.225611,0.197915,0.130498,0.298213,-0.107728,0.133128,0.298472,0.197751,0.131074,0.380863,-0.107589,0.133644,0.377805,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.387500,0.047140,0.383180,-0.057791,-0.644464,-0.757973,-0.042464,0.091323,0.313097,0.306459,0.193906,-0.511259,-0.664365,0.236902,-0.491031,0.038960,0.138865,0.299848,-0.999998,-0.001677,0.000686,0.000460,0.038938,0.124373,0.380368,0.038865,0.127148,0.223069,0.331153,0.316807,0.247520,0.039114,0.125339,0.298881,0.195421,0.129337,0.218510,-0.107712,0.133414,0.225606,0.197901,0.130504,0.298209,-0.107739,0.133124,0.298464,0.197746,0.131075,0.380868,-0.107592,0.133650,0.377793,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.395833,0.047255,0.383147,-0.057588,-0.644414,-0.757994,-0.042587,0.091446,0.313051,0.306291,0.193969,-0.511088,-0.664385,0.236577,-0.491338,0.038954,0.138823,0.299821,-0.999999,-0.001567,0.000619,0.000400,0.038931,0.124386,0.380354,0.038852,0.127154,0.223055,0.331053,0.316671,0.247556,0.039105,0.125351,0.298866,0.195396,0.129362,0.218493,-0.107716,0.133412,0.225605,0.197886,0.130512,0.298201,-0.107757,0.133126,0.298452,0.197744,0.131078,0.380867,-0.107599,0.133647,0.377782,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.400000,0.047304,0.383134,-0.057489,-0.644411,-0.757999,-0.042728,0.091364,0.312999,0.306220,0.193986,-0.511038,-0.664352,0.236509,-0.491466,0.038947,0.138854,0.299824,-0.999998,-0.001647,0.000603,0.000410,0.038932,0.124373,0.380351,0.038853,0.127153,0.223056,0.331015,0.316533,0.247542,0.039106,0.125343,0.298859,0.195408,0.129329,0.218480,-0.107716,0.133409,0.225611,0.197886,0.130504,0.298197,-0.107758,0.133113,0.298456,0.197741,0.131055,0.380855,-0.107607,0.133638,0.377788,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.404167,0.047365,0.383105,-0.057383,-0.644361,-0.758038,-0.042831,0.091337,0.312947,0.306154,0.194008,-0.511009,-0.664278,0.236427,-0.491637,0.038969,0.138819,0.299833,-0.999999,-0.001609,0.000618,0.000413,0.038950,0.124358,0.380354,0.038869,0.127129,0.223058,0.331012,0.316410,0.247543,0.039125,0.125320,0.298859,0.195433,0.129303,0.218462,-0.107708,0.133391,0.225612,0.197907,0.130478,0.298194,-0.107731,0.133104,0.298460,0.197757,0.131051,0.380846,-0.107592,0.133616,0.377798,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.408333,0.047401,0.383055,-0.057267,-0.644285,-0.758113,-0.042998,0.091177,0.312877,0.306087,0.194027,-0.510937,-0.664238,0.236414,-0.491772,0.038963,0.138804,0.299864,-0.999999,-0.001602,0.000615,0.000428,0.038955,0.124355,0.380383,0.038875,0.127124,0.223079,0.330979,0.316307,0.247560,0.039131,0.125309,0.298898,0.195454,0.129277,0.218455,-0.107729,0.133375,0.225631,0.197912,0.130461,0.298218,-0.107715,0.133110,0.298489,0.197742,0.131027,0.380851,-0.107586,0.133611,0.377837,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.420833,0.047585,0.382982,-0.056940,-0.644102,-0.758235,-0.043301,0.091304,0.312699,0.305864,0.194053,-0.510585,-0.664138,0.236297,-0.492328,0.038889,0.138319,0.299930,-1.000000,-0.000202,0.000620,-0.000007,0.038971,0.124332,0.380449,0.038880,0.127117,0.223140,0.330756,0.316086,0.247525,0.039129,0.125313,0.298965,0.195467,0.129269,0.218446,-0.107775,0.133373,0.225662,0.197915,0.130453,0.298275,-0.107698,0.133064,0.298566,0.197702,0.131027,0.380862,-0.107568,0.133587,0.377922,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.425000,0.047647,0.382976,-0.056824,-0.644060,-0.758263,-0.043446,0.091310,0.312657,0.305779,0.194065,-0.510419,-0.664131,0.236220,-0.492547,0.038889,0.138338,0.299951,-1.000000,-0.000240,0.000623,-0.000008,0.038967,0.124331,0.380472,0.038868,0.127126,0.223166,0.330687,0.316026,0.247529,0.039122,0.125310,0.298988,0.195457,0.129272,0.218457,-0.107780,0.133379,0.225682,0.197911,0.130473,0.298295,-0.107704,0.133069,0.298587,0.197697,0.131026,0.380885,-0.107573,0.133591,0.377934,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.429167,0.047738,0.382974,-0.056715,-0.644014,-0.758297,-0.043644,0.091257,0.312617,0.305714,0.194077,-0.510303,-0.664100,0.236192,-0.492723,0.038907,0.138329,0.299965,-1.000000,-0.000215,0.000627,-0.000019,0.038978,0.124327,0.380485,0.038876,0.127133,0.223180,0.330625,0.315958,0.247525,0.039133,0.125328,0.298994,0.195484,0.129270,0.218455,-0.107766,0.133377,0.225702,0.197921,0.130474,0.298302,-0.107698,0.133076,0.298606,0.197721,0.131031,0.380894,-0.107574,0.133593,0.377956,,,,,,,,,,,,,,,,,,,,,,,,,,,
